"year","cbsasub","state","bedrooms","rent"
"2006","NCNTY19059N19059",19,0,340
"2006","NCNTY19063N19063",19,0,398
"2006","NCNTY19065N19065",19,0,365
"2006","NCNTY19067N19067",19,0,362
"2006","NCNTY19069N19069",19,0,379
"2006","NCNTY19071N19071",19,0,400
"2006","NCNTY19073N19073",19,0,435
"2006","NCNTY19079N19079",19,0,389
"2006","NCNTY19081N19081",19,0,379
"2006","NCNTY19083N19083",19,0,456
"2006","NCNTY19087N19087",19,0,471
"2006","NCNTY19089N19089",19,0,365
"2006","NCNTY19091N19091",19,0,400
"2006","NCNTY19093N19093",19,0,435
"2006","NCNTY19095N19095",19,0,415
"2006","NCNTY19097N19097",19,0,368
"2006","NCNTY19099N19099",19,0,390
"2006","NCNTY19101N19101",19,0,418
"2006","NCNTY19107N19107",19,0,360
"2006","NCNTY19109N19109",19,0,379
"2006","NCNTY19111N19111",19,0,363
"2006","NCNTY19115N19115",19,0,401
"2006","NCNTY19117N19117",19,0,360
"2006","NCNTY19119N19119",19,0,398
"2006","NCNTY19123N19123",19,0,476
"2006","NCNTY19125N19125",19,0,387
"2006","NCNTY19127N19127",19,0,391
"2006","NCNTY19131N19131",19,0,379
"2006","NCNTY19133N19133",19,0,435
"2006","NCNTY19135N19135",19,0,360
"2006","NCNTY19137N19137",19,0,400
"2006","NCNTY19139N19139",19,0,407
"2006","NCNTY19141N19141",19,0,398
"2006","NCNTY19143N19143",19,0,398
"2006","NCNTY19145N19145",19,0,339
"2006","NCNTY19147N19147",19,0,398
"2006","NCNTY19149N19149",19,0,435
"2006","NCNTY19151N19151",19,0,400
"2006","NCNTY19157N19157",19,0,366
"2006","NCNTY19159N19159",19,0,360
"2006","NCNTY19161N19161",19,0,435
"2006","NCNTY19165N19165",19,0,400
"2006","NCNTY19167N19167",19,0,409
"2006","NCNTY19171N19171",19,0,415
"2006","NCNTY19173N19173",19,0,360
"2006","NCNTY19175N19175",19,0,360
"2006","NCNTY19177N19177",19,0,360
"2006","NCNTY19179N19179",19,0,367
"2006","NCNTY19185N19185",19,0,360
"2006","NCNTY19187N19187",19,0,386
"2006","NCNTY19189N19189",19,0,379
"2006","NCNTY19191N19191",19,0,341
"2006","NCNTY19195N19195",19,0,379
"2006","NCNTY19197N19197",19,0,400
"2006","METRO28140M28140",20,0,510
"2006","METRO28140N20059",20,0,468
"2006","METRO29940M29940",20,0,501
"2006","METRO41140M41140",20,0,356
"2006","METRO45820M45820",20,0,455
"2006","METRO48620M48620",20,0,439
"2006","METRO48620N20191",20,0,345
"2006","NCNTY20001N20001",20,0,387
"2006","NCNTY20003N20003",20,0,376
"2006","NCNTY20005N20005",20,0,411
"2006","NCNTY20007N20007",20,0,384
"2006","NCNTY20009N20009",20,0,346
"2006","NCNTY20011N20011",20,0,365
"2006","NCNTY20013N20013",20,0,411
"2006","NCNTY20017N20017",20,0,393
"2006","NCNTY20019N20019",20,0,376
"2006","NCNTY20021N20021",20,0,445
"2006","NCNTY20023N20023",20,0,382
"2006","NCNTY20025N20025",20,0,460
"2006","NCNTY20027N20027",20,0,422
"2006","NCNTY20029N20029",20,0,406
"2006","NCNTY20031N20031",20,0,393
"2006","NCNTY20033N20033",20,0,384
"2006","NCNTY20035N20035",20,0,349
"2006","NCNTY20037N20037",20,0,370
"2006","NCNTY20039N20039",20,0,382
"2006","NCNTY20041N20041",20,0,348
"2006","NCNTY20047N20047",20,0,384
"2006","NCNTY20049N20049",20,0,376
"2006","NCNTY20051N20051",20,0,366
"2006","NCNTY20053N20053",20,0,406
"2006","NCNTY20055N20055",20,0,487
"2006","NCNTY20057N20057",20,0,471
"2006","NCNTY20061N20061",20,0,363
"2006","NCNTY20063N20063",20,0,382
"2006","NCNTY20065N20065",20,0,382
"2006","NCNTY20067N20067",20,0,460
"2006","NCNTY20069N20069",20,0,460
"2006","NCNTY20071N20071",20,0,460
"2006","NCNTY20073N20073",20,0,393
"2006","NCNTY20075N20075",20,0,460
"2006","NCNTY20077N20077",20,0,384
"2006","NCNTY20081N20081",20,0,460
"2006","NCNTY20083N20083",20,0,460
"2006","NCNTY20089N20089",20,0,406
"2006","NCNTY20093N20093",20,0,460
"2006","NCNTY20095N20095",20,0,384
"2006","NCNTY20097N20097",20,0,384
"2006","NCNTY20099N20099",20,0,348
"2006","NCNTY20101N20101",20,0,460
"2006","NCNTY20105N20105",20,0,406
"2006","NCNTY20109N20109",20,0,382
"2006","NCNTY20111N20111",20,0,347
"2006","NCNTY20113N20113",20,0,426
"2006","NCNTY20115N20115",20,0,393
"2006","NCNTY20117N20117",20,0,422
"2006","NCNTY20119N20119",20,0,460
"2006","NCNTY20123N20123",20,0,406
"2006","NCNTY20125N20125",20,0,444
"2006","NCNTY20127N20127",20,0,422
"2006","NCNTY20129N20129",20,0,460
"2006","NCNTY20131N20131",20,0,411
"2006","NCNTY20133N20133",20,0,345
"2006","NCNTY20135N20135",20,0,460
"2006","NCNTY20137N20137",20,0,382
"2006","NCNTY20141N20141",20,0,382
"2006","NCNTY20143N20143",20,0,406
"2006","NCNTY20145N20145",20,0,384
"2006","NCNTY20147N20147",20,0,382
"2006","NCNTY20149N20149",20,0,357
"2006","NCNTY20151N20151",20,0,383
"2006","NCNTY20153N20153",20,0,382
"2006","NCNTY20155N20155",20,0,364
"2006","NCNTY20157N20157",20,0,406
"2006","NCNTY20159N20159",20,0,372
"2006","NCNTY20161N20161",20,0,445
"2006","NCNTY20163N20163",20,0,382
"2006","NCNTY20165N20165",20,0,384
"2006","NCNTY20167N20167",20,0,382
"2006","NCNTY20169N20169",20,0,419
"2006","NCNTY20171N20171",20,0,460
"2006","NCNTY20175N20175",20,0,410
"2006","NCNTY20179N20179",20,0,382
"2006","NCNTY20181N20181",20,0,369
"2006","NCNTY20183N20183",20,0,382
"2006","NCNTY20185N20185",20,0,384
"2006","NCNTY20187N20187",20,0,460
"2006","NCNTY20189N20189",20,0,460
"2006","NCNTY20193N20193",20,0,383
"2006","NCNTY20195N20195",20,0,382
"2006","NCNTY20199N20199",20,0,382
"2006","NCNTY20201N20201",20,0,406
"2006","NCNTY20203N20203",20,0,460
"2006","NCNTY20205N20205",20,0,376
"2006","NCNTY20207N20207",20,0,376
"2006","METRO14540M14540",21,0,433
"2006","METRO17140M17140",21,0,459
"2006","METRO17140MM3020",21,0,422
"2006","METRO17300M17300",21,0,491
"2006","METRO21060M21060",21,0,392
"2006","METRO21780M21780",21,0,396
"2006","METRO26580M26580",21,0,371
"2006","METRO30460M30460",21,0,445
"2006","METRO31140M31140",21,0,448
"2006","METRO31140N21163",21,0,417
"2006","METRO31140N21179",21,0,407
"2006","METRO36980M36980",21,0,366
"2006","NCNTY21001N21001",21,0,379
"2006","NCNTY21003N21003",21,0,300
"2006","NCNTY21005N21005",21,0,417
"2006","NCNTY21007N21007",21,0,398
"2006","NCNTY21009N21009",21,0,308
"2006","NCNTY21011N21011",21,0,358
"2006","NCNTY21013N21013",21,0,300
"2006","NCNTY21021N21021",21,0,372
"2006","NCNTY21025N21025",21,0,381
"2006","NCNTY21027N21027",21,0,364
"2006","NCNTY21031N21031",21,0,436
"2006","NCNTY21033N21033",21,0,379
"2006","NCNTY21035N21035",21,0,444
"2006","NCNTY21039N21039",21,0,398
"2006","NCNTY21041N21041",21,0,431
"2006","NCNTY21043N21043",21,0,305
"2006","NCNTY21045N21045",21,0,379
"2006","NCNTY21051N21051",21,0,296
"2006","NCNTY21053N21053",21,0,379
"2006","NCNTY21055N21055",21,0,379
"2006","NCNTY21057N21057",21,0,379
"2006","NCNTY21063N21063",21,0,403
"2006","NCNTY21065N21065",21,0,379
"2006","NCNTY21069N21069",21,0,358
"2006","NCNTY21071N21071",21,0,371
"2006","NCNTY21073N21073",21,0,442
"2006","NCNTY21075N21075",21,0,398
"2006","NCNTY21079N21079",21,0,370
"2006","NCNTY21083N21083",21,0,359
"2006","NCNTY21085N21085",21,0,380
"2006","NCNTY21087N21087",21,0,376
"2006","NCNTY21095N21095",21,0,379
"2006","NCNTY21097N21097",21,0,446
"2006","NCNTY21099N21099",21,0,328
"2006","NCNTY21105N21105",21,0,398
"2006","NCNTY21107N21107",21,0,379
"2006","NCNTY21109N21109",21,0,379
"2006","NCNTY21115N21115",21,0,298
"2006","NCNTY21119N21119",21,0,381
"2006","NCNTY21121N21121",21,0,300
"2006","NCNTY21125N21125",21,0,379
"2006","NCNTY21127N21127",21,0,297
"2006","NCNTY21129N21129",21,0,381
"2006","NCNTY21131N21131",21,0,381
"2006","NCNTY21133N21133",21,0,381
"2006","NCNTY21135N21135",21,0,358
"2006","NCNTY21137N21137",21,0,323
"2006","NCNTY21139N21139",21,0,379
"2006","NCNTY21141N21141",21,0,407
"2006","NCNTY21143N21143",21,0,440
"2006","NCNTY21145N21145",21,0,342
"2006","NCNTY21147N21147",21,0,378
"2006","NCNTY21151N21151",21,0,394
"2006","NCNTY21153N21153",21,0,379
"2006","NCNTY21155N21155",21,0,364
"2006","NCNTY21157N21157",21,0,404
"2006","NCNTY21159N21159",21,0,379
"2006","NCNTY21161N21161",21,0,319
"2006","NCNTY21165N21165",21,0,358
"2006","NCNTY21167N21167",21,0,451
"2006","NCNTY21169N21169",21,0,328
"2006","NCNTY21171N21171",21,0,328
"2006","NCNTY21173N21173",21,0,363
"2006","NCNTY21175N21175",21,0,358
"2006","NCNTY21177N21177",21,0,377
"2006","NCNTY21181N21181",21,0,457
"2006","NCNTY21183N21183",21,0,376
"2006","NCNTY21187N21187",21,0,498
"2006","NCNTY21189N21189",21,0,381
"2006","NCNTY21193N21193",21,0,379
"2006","NCNTY21195N21195",21,0,371
"2006","NCNTY21197N21197",21,0,345
"2006","NCNTY21199N21199",21,0,312
"2006","NCNTY21201N21201",21,0,358
"2006","NCNTY21203N21203",21,0,379
"2006","NCNTY21205N21205",21,0,388
"2006","NCNTY21207N21207",21,0,379
"2006","NCNTY21213N21213",21,0,402
"2006","NCNTY21217N21217",21,0,298
"2006","NCNTY21219N21219",21,0,440
"2006","NCNTY21225N21225",21,0,407
"2006","NCNTY21229N21229",21,0,364
"2006","NCNTY21231N21231",21,0,298
"2006","NCNTY21235N21235",21,0,339
"2006","NCNTY21237N21237",21,0,381
"2006","METRO10780M10780",22,0,438
"2006","METRO12940M12940",22,0,618
"2006","METRO12940N22047",22,0,417
"2006","METRO26380M26380",22,0,450
"2006","METRO29180M29180",22,0,476
"2006","METRO29340M29340",22,0,444
"2006","METRO33740M33740",22,0,421
"2006","METRO35380M35380",22,0,769
"2006","METRO43340M43340",22,0,464
"2006","NCNTY22001N22001",22,0,363
"2006","NCNTY22003N22003",22,0,387
"2006","NCNTY22007N22007",22,0,420
"2006","NCNTY22009N22009",22,0,302
"2006","NCNTY22011N22011",22,0,385
"2006","NCNTY22013N22013",22,0,414
"2006","NCNTY22021N22021",22,0,389
"2006","NCNTY22025N22025",22,0,373
"2006","NCNTY22027N22027",22,0,414
"2006","NCNTY22029N22029",22,0,373
"2006","NCNTY22035N22035",22,0,389
"2006","NCNTY22039N22039",22,0,372
"2006","NCNTY22041N22041",22,0,389
"2006","NCNTY22045N22045",22,0,405
"2006","NCNTY22049N22049",22,0,389
"2006","NCNTY22053N22053",22,0,387
"2006","NCNTY22059N22059",22,0,373
"2006","NCNTY22061N22061",22,0,423
"2006","NCNTY22065N22065",22,0,389
"2006","NCNTY22067N22067",22,0,359
"2006","NCNTY22069N22069",22,0,438
"2006","NCNTY22081N22081",22,0,414
"2006","NCNTY22083N22083",22,0,389
"2006","NCNTY22085N22085",22,0,414
"2006","NCNTY22093N22093",22,0,451
"2006","NCNTY22097N22097",22,0,304
"2006","NCNTY22101N22101",22,0,387
"2006","NCNTY22105N22105",22,0,390
"2006","NCNTY22107N22107",22,0,389
"2006","NCNTY22113N22113",22,0,387
"2006","NCNTY22115N22115",22,0,365
"2006","NCNTY22117N22117",22,0,387
"2006","NCNTY22119N22119",22,0,407
"2006","NCNTY22123N22123",22,0,389
"2006","NCNTY22127N22127",22,0,387
"2006","METRO12620M12620",23,0,474
"2006","METRO12620N23019",23,0,481
"2006","METRO30340M30340",23,0,398
"2006","METRO38860MM6400",23,0,636
"2006","METRO38860MM6450",23,0,833
"2006","METRO38860N23005",23,0,497
"2006","METRO38860N23023",23,0,593
"2006","METRO38860N23031",23,0,600
"2006","NCNTY23003N23003",23,0,355
"2006","NCNTY23007N23007",23,0,440
"2006","NCNTY23009N23009",23,0,504
"2006","NCNTY23011N23011",23,0,403
"2006","NCNTY23013N23013",23,0,443
"2006","NCNTY23015N23015",23,0,525
"2006","NCNTY23017N23017",23,0,437
"2006","NCNTY23021N23021",23,0,473
"2006","NCNTY23025N23025",23,0,368
"2006","NCNTY23027N23027",23,0,512
"2006","NCNTY23029N23029",23,0,482
"2006","METRO12580M12580",24,0,700
"2006","METRO12580MM0721",24,0,1122
"2006","METRO19060M19060",24,0,394
"2006","METRO25180M25180",24,0,485
"2006","METRO37980M37980",24,0,694
"2006","METRO41540M41540",24,0,484
"2006","METRO41540N24039",24,0,459
"2006","METRO47900M47900",24,0,948
"2006","NCNTY24011N24011",24,0,484
"2006","NCNTY24019N24019",24,0,391
"2006","NCNTY24023N24023",24,0,348
"2006","NCNTY24029N24029",24,0,561
"2006","NCNTY24037N24037",24,0,821
"2006","NCNTY24041N24041",24,0,590
"2006","NCNTY24047N24047",24,0,574
"2006","METRO12700M12700",25,0,651
"2006","METRO14460MM1120",25,0,1154
"2006","METRO14460MM1200",25,0,890
"2006","METRO14460MM4160",25,0,726
"2006","METRO14460MM4560",25,0,789
"2006","METRO38340M38340",25,0,496
"2006","METRO38340N25003",25,0,505
"2006","METRO39300M39300",25,0,757
"2006","METRO39300MM1120",25,0,664
"2006","METRO39300MM1200",25,0,873
"2006","METRO39300MM5400",25,0,565
"2006","METRO44140M44140",25,0,561
"2006","METRO44140N25011",25,0,555
"2006","METRO49340M49340",25,0,661
"2006","METRO49340MM1120",25,0,711
"2006","METRO49340MM2600",25,0,618
"2006","METRO49340N25027",25,0,538
"2006","NCNTY25007N25007",25,0,779
"2006","NCNTY25019N25019",25,0,978
"2006","METRO11460M11460",26,0,717
"2006","METRO12980M12980",26,0,442
"2006","METRO13020M13020",26,0,404
"2006","METRO19820M19820",26,0,619
"2006","METRO19820MM0440",26,0,691
"2006","METRO22420M22420",26,0,525
"2006","METRO24340M24340",26,0,528
"2006","METRO24340N26015",26,0,386
"2006","METRO24340N26067",26,0,438
"2006","METRO24340N26123",26,0,455
"2006","METRO26100M26100",26,0,560
"2006","METRO27100M27100",26,0,520
"2006","METRO28020M28020",26,0,505
"2006","METRO29620M29620",26,0,518
"2006","METRO33780M33780",26,0,630
"2006","METRO34740M34740",26,0,421
"2006","METRO35660M35660",26,0,425
"2006","METRO40980M40980",26,0,426
"2006","METRO43780N26027",26,0,413
"2006","NCNTY26001N26001",26,0,369
"2006","NCNTY26003N26003",26,0,371
"2006","NCNTY26005N26005",26,0,520
"2006","NCNTY26007N26007",26,0,443
"2006","NCNTY26009N26009",26,0,469
"2006","NCNTY26011N26011",26,0,421
"2006","NCNTY26013N26013",26,0,371
"2006","NCNTY26019N26019",26,0,557
"2006","NCNTY26023N26023",26,0,425
"2006","NCNTY26029N26029",26,0,496
"2006","NCNTY26031N26031",26,0,369
"2006","NCNTY26033N26033",26,0,353
"2006","NCNTY26035N26035",26,0,374
"2006","NCNTY26039N26039",26,0,369
"2006","NCNTY26041N26041",26,0,362
"2006","NCNTY26043N26043",26,0,348
"2006","NCNTY26047N26047",26,0,410
"2006","NCNTY26051N26051",26,0,421
"2006","NCNTY26053N26053",26,0,376
"2006","NCNTY26055N26055",26,0,567
"2006","NCNTY26057N26057",26,0,444
"2006","NCNTY26059N26059",26,0,365
"2006","NCNTY26061N26061",26,0,430
"2006","NCNTY26063N26063",26,0,441
"2006","NCNTY26069N26069",26,0,427
"2006","NCNTY26071N26071",26,0,376
"2006","NCNTY26073N26073",26,0,466
"2006","NCNTY26079N26079",26,0,455
"2006","NCNTY26083N26083",26,0,376
"2006","NCNTY26085N26085",26,0,431
"2006","NCNTY26089N26089",26,0,557
"2006","NCNTY26091N26091",26,0,444
"2006","NCNTY26095N26095",26,0,354
"2006","NCNTY26097N26097",26,0,354
"2006","NCNTY26101N26101",26,0,426
"2006","NCNTY26103N26103",26,0,353
"2006","NCNTY26105N26105",26,0,347
"2006","NCNTY26107N26107",26,0,382
"2006","NCNTY26109N26109",26,0,444
"2006","NCNTY26111N26111",26,0,432
"2006","NCNTY26113N26113",26,0,416
"2006","NCNTY26117N26117",26,0,469
"2006","NCNTY26119N26119",26,0,369
"2006","NCNTY26127N26127",26,0,384
"2006","NCNTY26129N26129",26,0,414
"2006","NCNTY26131N26131",26,0,376
"2006","NCNTY26133N26133",26,0,443
"2006","NCNTY26135N26135",26,0,369
"2006","NCNTY26137N26137",26,0,425
"2006","NCNTY26141N26141",26,0,369
"2006","NCNTY26143N26143",26,0,444
"2006","NCNTY26149N26149",26,0,450
"2006","NCNTY26151N26151",26,0,446
"2006","NCNTY26153N26153",26,0,354
"2006","NCNTY26155N26155",26,0,380
"2006","NCNTY26157N26157",26,0,380
"2006","NCNTY26165N26165",26,0,376
"2006","METRO20260M20260",27,0,383
"2006","METRO22020M22020",27,0,406
"2006","METRO24220M24220",27,0,389
"2006","METRO29100M29100",27,0,380
"2006","METRO33460M33460",27,0,619
"2006","METRO40340M40340",27,0,541
"2006","METRO40340N27157",27,0,370
"2006","METRO41060M41060",27,0,456
"2006","NCNTY27001N27001",27,0,382
"2006","NCNTY27005N27005",27,0,345
"2006","NCNTY27007N27007",27,0,362
"2006","NCNTY27011N27011",27,0,346
"2006","NCNTY27013N27013",27,0,432
"2006","NCNTY27015N27015",27,0,376
"2006","NCNTY27021N27021",27,0,374
"2006","NCNTY27023N27023",27,0,404
"2006","NCNTY27029N27029",27,0,371
"2006","NCNTY27031N27031",27,0,374
"2006","NCNTY27033N27033",27,0,398
"2006","NCNTY27035N27035",27,0,386
"2006","NCNTY27041N27041",27,0,364
"2006","NCNTY27043N27043",27,0,398
"2006","NCNTY27045N27045",27,0,362
"2006","NCNTY27047N27047",27,0,347
"2006","NCNTY27049N27049",27,0,429
"2006","NCNTY27051N27051",27,0,346
"2006","NCNTY27057N27057",27,0,371
"2006","NCNTY27061N27061",27,0,369
"2006","NCNTY27063N27063",27,0,398
"2006","NCNTY27065N27065",27,0,416
"2006","NCNTY27067N27067",27,0,442
"2006","NCNTY27069N27069",27,0,357
"2006","NCNTY27071N27071",27,0,374
"2006","NCNTY27073N27073",27,0,404
"2006","NCNTY27075N27075",27,0,374
"2006","NCNTY27077N27077",27,0,371
"2006","NCNTY27079N27079",27,0,451
"2006","NCNTY27081N27081",27,0,404
"2006","NCNTY27083N27083",27,0,396
"2006","NCNTY27085N27085",27,0,472
"2006","NCNTY27087N27087",27,0,371
"2006","NCNTY27089N27089",27,0,357
"2006","NCNTY27091N27091",27,0,440
"2006","NCNTY27093N27093",27,0,453
"2006","NCNTY27095N27095",27,0,430
"2006","NCNTY27097N27097",27,0,348
"2006","NCNTY27099N27099",27,0,355
"2006","NCNTY27101N27101",27,0,398
"2006","NCNTY27103N27103",27,0,494
"2006","NCNTY27105N27105",27,0,358
"2006","NCNTY27107N27107",27,0,357
"2006","NCNTY27111N27111",27,0,348
"2006","NCNTY27113N27113",27,0,349
"2006","NCNTY27115N27115",27,0,409
"2006","NCNTY27117N27117",27,0,398
"2006","NCNTY27121N27121",27,0,346
"2006","NCNTY27125N27125",27,0,357
"2006","NCNTY27127N27127",27,0,404
"2006","NCNTY27129N27129",27,0,453
"2006","NCNTY27131N27131",27,0,498
"2006","NCNTY27133N27133",27,0,398
"2006","NCNTY27135N27135",27,0,347
"2006","NCNTY27143N27143",27,0,453
"2006","NCNTY27147N27147",27,0,402
"2006","NCNTY27149N27149",27,0,347
"2006","NCNTY27151N27151",27,0,346
"2006","NCNTY27153N27153",27,0,432
"2006","NCNTY27155N27155",27,0,346
"2006","NCNTY27159N27159",27,0,432
"2006","NCNTY27161N27161",27,0,382
"2006","NCNTY27165N27165",27,0,398
"2006","NCNTY27167N27167",27,0,346
"2006","NCNTY27169N27169",27,0,380
"2006","NCNTY27173N27173",27,0,404
"2006","METRO25060M25060",28,0,540
"2006","METRO25620M25620",28,0,407
"2006","METRO27140M27140",28,0,501
"2006","METRO27140N28127",28,0,404
"2006","METRO32820M32820",28,0,569
"2006","METRO32820N28093",28,0,316
"2006","METRO32820N28137",28,0,358
"2006","METRO32820N28143",28,0,451
"2006","METRO37700M37700",28,0,478
"2006","NCNTY28001N28001",28,0,348
"2006","NCNTY28003N28003",28,0,403
"2006","NCNTY28005N28005",28,0,382
"2006","NCNTY28007N28007",28,0,387
"2006","NCNTY28009N28009",28,0,427
"2006","NCNTY28011N28011",28,0,387
"2006","NCNTY28013N28013",28,0,387
"2006","NCNTY28015N28015",28,0,344
"2006","NCNTY28017N28017",28,0,382
"2006","NCNTY28019N28019",28,0,387
"2006","NCNTY28021N28021",28,0,403
"2006","NCNTY28023N28023",28,0,424
"2006","NCNTY28025N28025",28,0,403
"2006","NCNTY28027N28027",28,0,390
"2006","NCNTY28031N28031",28,0,405
"2006","NCNTY28037N28037",28,0,382
"2006","NCNTY28041N28041",28,0,354
"2006","NCNTY28043N28043",28,0,353
"2006","NCNTY28051N28051",28,0,422
"2006","NCNTY28053N28053",28,0,344
"2006","NCNTY28055N28055",28,0,422
"2006","NCNTY28057N28057",28,0,315
"2006","NCNTY28061N28061",28,0,385
"2006","NCNTY28063N28063",28,0,403
"2006","NCNTY28065N28065",28,0,403
"2006","NCNTY28067N28067",28,0,327
"2006","NCNTY28069N28069",28,0,424
"2006","NCNTY28071N28071",28,0,417
"2006","NCNTY28075N28075",28,0,449
"2006","NCNTY28077N28077",28,0,403
"2006","NCNTY28079N28079",28,0,385
"2006","NCNTY28081N28081",28,0,424
"2006","NCNTY28083N28083",28,0,404
"2006","NCNTY28085N28085",28,0,346
"2006","NCNTY28087N28087",28,0,435
"2006","NCNTY28091N28091",28,0,356
"2006","NCNTY28095N28095",28,0,403
"2006","NCNTY28097N28097",28,0,387
"2006","NCNTY28099N28099",28,0,314
"2006","NCNTY28101N28101",28,0,424
"2006","NCNTY28103N28103",28,0,407
"2006","NCNTY28105N28105",28,0,393
"2006","NCNTY28107N28107",28,0,314
"2006","NCNTY28109N28109",28,0,420
"2006","NCNTY28113N28113",28,0,403
"2006","NCNTY28115N28115",28,0,403
"2006","NCNTY28117N28117",28,0,316
"2006","NCNTY28119N28119",28,0,378
"2006","NCNTY28123N28123",28,0,403
"2006","NCNTY28125N28125",28,0,422
"2006","NCNTY28129N28129",28,0,385
"2006","NCNTY28133N28133",28,0,333
"2006","NCNTY28135N28135",28,0,344
"2006","NCNTY28139N28139",28,0,403
"2006","NCNTY28141N28141",28,0,316
"2006","NCNTY28145N28145",28,0,324
"2006","NCNTY28147N28147",28,0,382
"2006","NCNTY28149N28149",28,0,487
"2006","NCNTY28151N28151",28,0,385
"2006","NCNTY28153N28153",28,0,354
"2006","NCNTY28155N28155",28,0,387
"2006","NCNTY28157N28157",28,0,382
"2006","NCNTY28159N28159",28,0,382
"2006","NCNTY28161N28161",28,0,387
"2006","NCNTY28163N28163",28,0,403
"2006","METRO17860M17860",29,0,409
"2006","METRO22220N29119",29,0,390
"2006","METRO27620M27620",29,0,389
"2006","METRO27620N29135",29,0,340
"2006","METRO27900M27900",29,0,353
"2006","METRO28140M28140",29,0,510
"2006","METRO28140N29013",29,0,321
"2006","METRO41140M41140",29,0,356
"2006","METRO41180M41180",29,0,513
"2006","METRO41180N29221",29,0,366
"2006","METRO44180M44180",29,0,376
"2006","METRO44180N29059",29,0,321
"2006","METRO44180N29167",29,0,321
"2006","NCNTY29001N29001",29,0,349
"2006","NCNTY29005N29005",29,0,412
"2006","NCNTY29007N29007",29,0,410
"2006","NCNTY29009N29009",29,0,321
"2006","NCNTY29011N29011",29,0,320
"2006","NCNTY29015N29015",29,0,322
"2006","NCNTY29017N29017",29,0,358
"2006","NCNTY29023N29023",29,0,410
"2006","NCNTY29029N29029",29,0,431
"2006","NCNTY29031N29031",29,0,363
"2006","NCNTY29033N29033",29,0,417
"2006","NCNTY29035N29035",29,0,411
"2006","NCNTY29039N29039",29,0,322
"2006","NCNTY29041N29041",29,0,417
"2006","NCNTY29045N29045",29,0,360
"2006","NCNTY29053N29053",29,0,397
"2006","NCNTY29055N29055",29,0,321
"2006","NCNTY29057N29057",29,0,410
"2006","NCNTY29061N29061",29,0,412
"2006","NCNTY29065N29065",29,0,391
"2006","NCNTY29067N29067",29,0,346
"2006","NCNTY29069N29069",29,0,387
"2006","NCNTY29073N29073",29,0,376
"2006","NCNTY29075N29075",29,0,412
"2006","NCNTY29079N29079",29,0,412
"2006","NCNTY29081N29081",29,0,412
"2006","NCNTY29083N29083",29,0,354
"2006","NCNTY29085N29085",29,0,322
"2006","NCNTY29087N29087",29,0,412
"2006","NCNTY29091N29091",29,0,345
"2006","NCNTY29093N29093",29,0,358
"2006","NCNTY29101N29101",29,0,422
"2006","NCNTY29103N29103",29,0,360
"2006","NCNTY29105N29105",29,0,393
"2006","NCNTY29109N29109",29,0,410
"2006","NCNTY29111N29111",29,0,360
"2006","NCNTY29115N29115",29,0,360
