State,FMR_Area,Rent50_0Bed,Rent50_1Bed,Rent50_2Bed,Rent50_3Bed,Rent50_4Bed,MSAName,msa,State_Alpha,pop2000
53,530000071,385,449,591,851,875,Walla Walla County,9999,WA,55180
53,530000075,405,457,585,820,1022,Whitman County,9999,WA,40740
54,877,497,540,649,861,986,Berkeley County MSA**,877,WV,75905
54,1480,453,462,572,772,795,"Charleston, WV MSA",1480,WV,251662
54,1900,347,393,470,618,778,"Cumberland, MD--WV MSA",1900,WV,27078
54,3400,362,426,514,638,689,"Huntington--Ashland, WV--KY--OH MSA",3400,WV,139687
54,3630,412,550,633,923,1112,Jefferson County MSA**,3630,WV,42190
54,6020,382,405,513,693,744,"Parkersburg--Marietta, WV--OH MSA",6020,WV,87986
54,8080,342,396,499,628,655,"Steubenville--Weirton, OH--WV MSA",8080,WV,58114
54,9000,316,384,487,622,728,"Wheeling, WV--OH MSA",9000,WV,82946
54,540000001,328,362,453,590,607,Barbour County,9999,WV,15557
54,540000005,277,352,425,523,568,Boone County,9999,WV,25535
54,540000007,328,362,453,590,607,Braxton County,9999,WV,14702
54,540000013,330,414,497,656,741,Calhoun County,9999,WV,7582
54,540000015,455,458,564,753,777,Clay County,9999,WV,10330
54,540000017,347,416,492,600,691,Doddridge County,9999,WV,7403
54,540000019,383,384,469,595,631,Fayette County,9999,WV,47579
54,540000021,328,362,453,590,607,Gilmer County,9999,WV,7160
54,540000023,420,472,542,743,891,Grant County,9999,WV,11299
54,540000025,358,428,475,570,720,Greenbrier County,9999,WV,34453
54,540000027,420,472,542,743,891,Hampshire County,9999,WV,20203
54,540000031,420,472,542,743,891,Hardy County,9999,WV,12669
54,540000033,401,403,483,633,658,Harrison County,9999,WV,68652
54,540000035,330,414,497,656,741,Jackson County,9999,WV,28000
54,540000041,326,375,430,531,547,Lewis County,9999,WV,16919
54,540000043,352,400,444,548,586,Lincoln County,9999,WV,22108
54,540000045,309,395,457,558,574,Logan County,9999,WV,37710
54,540000047,358,371,437,592,730,McDowell County,9999,WV,27329
54,540000049,339,429,519,625,743,Marion County,9999,WV,56598
54,540000053,338,339,406,507,589,Mason County,9999,WV,25957
54,540000055,357,383,451,622,773,Mercer County,9999,WV,62980
54,540000059,276,377,424,538,711,Mingo County,9999,WV,28253
54,540000061,415,458,560,784,862,Monongalia County,9999,WV,81866
54,540000063,386,418,465,596,613,Monroe County,9999,WV,14583
54,540000065,420,472,542,743,891,Morgan County,9999,WV,14943
54,540000067,383,396,460,600,618,Nicholas County,9999,WV,26562
54,540000071,420,472,542,743,891,Pendleton County,9999,WV,8196
54,540000073,330,414,497,656,741,Pleasants County,9999,WV,7514
54,540000075,387,403,466,591,668,Pocahontas County,9999,WV,9131
54,540000077,414,451,542,726,784,Preston County,9999,WV,29334
54,540000081,395,427,474,623,644,Raleigh County,9999,WV,79220
54,540000083,354,365,479,604,623,Randolph County,9999,WV,28262
54,540000085,330,414,497,656,741,Ritchie County,9999,WV,10343
54,540000087,330,414,497,656,741,Roane County,9999,WV,15446
54,540000089,386,418,465,596,613,Summers County,9999,WV,12999
54,540000091,347,416,492,600,691,Taylor County,9999,WV,16089
54,540000093,328,362,453,590,607,Tucker County,9999,WV,7321
54,540000095,330,414,497,656,741,Tyler County,9999,WV,9592
54,540000097,306,383,470,625,643,Upshur County,9999,WV,23404
54,540000101,387,403,466,591,668,Webster County,9999,WV,9719
54,540000103,302,364,465,560,587,Wetzel County,9999,WV,17693
54,540000105,330,414,497,656,741,Wirt County,9999,WV,5873
54,540000109,358,371,437,592,730,Wyoming County,9999,WV,25708
55,460,456,487,596,821,949,"Appleton--Oshkosh--Neenah, WI MSA",460,WI,358365
55,2240,372,452,575,734,933,"Duluth--Superior, MN--WI MSA",2240,WI,43287
55,2290,423,447,567,789,888,"Eau Claire, WI MSA",2290,WI,148337
55,3080,468,489,622,893,929,"Green Bay, WI MSA",3080,WI,226778
55,3620,472,523,652,852,878,"Janesville--Beloit, WI MSA",3620,WI,152307
55,3800,607,608,759,1031,1175,"Kenosha, WI PMSA",3800,WI,149577
55,3870,370,434,571,775,1001,"La Crosse, WI--MN MSA",3870,WI,107120
55,4720,530,660,788,1102,1384,"Madison, WI MSA",4720,WI,426526
55,5080,519,619,737,931,958,"Milwaukee--Waukesha, WI PMSA",5080,WI,1500741
55,5120,651,763,928,1229,1386,"Minneapolis--St. Paul, MN--WI MSA",5120,WI,99959
55,6600,467,561,694,870,937,"Racine, WI PMSA",6600,WI,188831
55,7620,394,475,565,721,871,"Sheboygan, WI MSA",7620,WI,112646
55,8940,398,473,576,771,843,"Wausau, WI MSA",8940,WI,125834
55,550000001,397,438,544,710,733,Adams County,9999,WI,18643
55,550000003,371,382,496,641,817,Ashland County,9999,WI,16866
55,550000005,377,428,512,671,692,Barron County,9999,WI,44963
55,550000007,361,411,500,646,686,Bayfield County,9999,WI,15013
55,550000011,387,428,540,687,708,Buffalo County,9999,WI,13804
55,550000013,361,411,504,646,685,Burnett County,9999,WI,15674
55,550000019,315,387,485,669,691,Clark County,9999,WI,33557
55,550000021,416,493,640,884,910,Columbia County,9999,WI,52468
55,550000023,400,424,483,606,709,Crawford County,9999,WI,17243
55,550000027,519,521,641,799,871,Dodge County,9999,WI,85897
55,550000029,383,521,588,781,864,Door County,9999,WI,27961
55,550000033,404,432,543,791,814,Dunn County,9999,WI,39858
55,550000037,361,429,526,665,710,Florence County,9999,WI,5088
55,550000039,451,488,584,752,818,Fond du Lac County,9999,WI,97296
55,550000041,397,438,544,710,733,Forest County,9999,WI,10024
55,550000043,411,412,493,660,864,Grant County,9999,WI,49597
55,550000045,377,420,553,696,822,Green County,9999,WI,33647
55,550000047,377,445,516,729,856,Green Lake County,9999,WI,19105
55,550000049,409,475,626,749,771,Iowa County,9999,WI,22780
55,550000051,361,411,500,646,686,Iron County,9999,WI,6861
55,550000053,387,428,540,687,708,Jackson County,9999,WI,19100
55,550000055,463,540,711,851,1026,Jefferson County,9999,WI,74021
55,550000057,349,433,538,707,729,Juneau County,9999,WI,24316
55,550000061,361,429,526,665,710,Kewaunee County,9999,WI,20187
55,550000065,408,410,528,681,834,Lafayette County,9999,WI,16137
55,550000067,380,391,479,632,660,Langlade County,9999,WI,20740
55,550000069,430,431,519,756,780,Lincoln County,9999,WI,29641
55,550000071,359,421,554,663,830,Manitowoc County,9999,WI,82887
55,550000075,394,428,474,628,647,Marinette County,9999,WI,43384
55,550000077,431,463,556,726,774,Marquette County,9999,WI,15832
55,550000078,431,463,556,726,774,Menominee County,9999,WI,4562
55,550000081,360,422,555,707,810,Monroe County,9999,WI,40899
55,550000083,383,455,504,651,671,Oconto County,9999,WI,35634
55,550000085,378,459,564,742,989,Oneida County,9999,WI,36776
55,550000091,387,428,540,687,708,Pepin County,9999,WI,7213
55,550000095,397,465,611,784,826,Polk County,9999,WI,41319
55,550000097,465,466,563,748,771,Portage County,9999,WI,67182
55,550000099,361,411,500,646,686,Price County,9999,WI,15822
55,550000103,362,408,507,653,673,Richland County,9999,WI,17924
55,550000107,361,411,500,646,686,Rusk County,9999,WI,15347
55,550000111,400,535,617,838,862,Sauk County,9999,WI,55225
55,550000113,361,426,500,646,686,Sawyer County,9999,WI,16196
55,550000115,370,414,508,664,713,Shawano County,9999,WI,40664
55,550000119,361,411,500,646,686,Taylor County,9999,WI,19680
55,550000121,398,399,480,660,679,Trempealeau County,9999,WI,27010
55,550000123,379,388,496,612,646,Vernon County,9999,WI,28056
55,550000125,396,437,561,730,751,Vilas County,9999,WI,21033
55,550000127,464,560,714,877,917,Walworth County,9999,WI,93759
55,550000129,361,411,500,646,686,Washburn County,9999,WI,16036
55,550000135,356,454,547,706,727,Waupaca County,9999,WI,51731
55,550000137,431,463,556,726,774,Waushara County,9999,WI,23154
55,550000141,377,426,533,660,686,Wood County,9999,WI,75555
56,1350,356,387,488,712,858,"Casper, WY MSA",1350,WY,66533
56,1580,414,445,557,795,979,"Cheyenne, WY MSA",1580,WY,81607
56,560000001,406,454,577,800,824,Albany County,9999,WY,32014
56,560000003,395,417,499,662,767,Big Horn County,9999,WY,11461
56,560000005,443,474,534,728,838,Campbell County,9999,WY,33698
56,560000007,306,364,471,599,828,Carbon County,9999,WY,15639
56,560000009,286,351,440,641,772,Converse County,9999,WY,12052
56,560000011,395,417,499,662,767,Crook County,9999,WY,5887
56,560000013,380,381,493,617,780,Fremont County,9999,WY,35804
56,560000015,379,380,454,564,755,Goshen County,9999,WY,12538
56,560000017,395,417,499,662,767,Hot Springs County,9999,WY,4882
56,560000019,395,416,505,662,767,Johnson County,9999,WY,7075
56,560000023,446,477,552,714,855,Lincoln County,9999,WY,14573
56,560000027,395,417,499,662,767,Niobrara County,9999,WY,2407
56,560000029,361,428,510,657,891,Park County,9999,WY,25786
56,560000031,395,417,499,662,767,Platte County,9999,WY,8807
56,560000033,388,435,542,702,858,Sheridan County,9999,WY,26560
56,560000035,446,477,552,714,855,Sublette County,9999,WY,5920
56,560000037,344,434,528,691,740,Sweetwater County,9999,WY,37613
56,560000039,693,748,966,1258,1296,Teton County,9999,WY,18251
56,560000041,329,420,492,678,762,Uinta County,9999,WY,19742
56,560000043,395,417,499,662,767,Washakie County,9999,WY,8289
56,560000045,395,417,499,662,767,Weston County,9999,WY,6644
66,660000010,723,783,936,1363,1642,Pacific Islands,9999,GU,154805
72,60,282,306,339,426,597,"Aguadilla, PR MSA",60,PR,146424
72,470,286,310,345,465,539,"Arecibo, PR PMSA",470,PR,174300
72,1310,325,352,391,517,609,"Caguas, PR PMSA",1310,PR,308365
72,4840,325,352,391,485,633,"Mayagüez, PR MSA",4840,PR,253347
72,6360,296,323,358,501,602,"Ponce, PR MSA",6360,PR,361094
72,7440,378,410,455,607,733,"San Juan--Bayamón, PR PMSA",7440,PR,1967627
72,720000923,270,295,327,429,468,Adjuntas Municipio,9999,PR,597453
78,780000010,500,524,629,810,963,St. Croix Island,9999,VI,53234
78,780000923,566,675,871,1106,1139,St. John/St. Thomas,9999,VI,55378
