"fips_st","fips_puma","owner_occ","total","per_owner","year"
42,1200,908,1138,79.7891036906854,2005
45,1200,682,891,76.5432098765432,2005
47,1200,393,514,76.4591439688716,2005
48,1200,599,751,79.7603195739015,2005
51,1200,461,861,53.5423925667828,2005
54,1200,385,505,76.2376237623762,2005
55,1200,718,902,79.6008869179601,2005
6,1201,323,424,76.1792452830189,2005
13,1201,330,535,61.6822429906542,2005
17,1201,375,501,74.8502994011976,2005
24,1201,378,479,78.9144050104384,2005
27,1201,338,413,81.8401937046005,2005
34,1201,905,1006,89.9602385685885,2005
39,1201,247,375,65.8666666666667,2005
53,1201,343,411,83.4549878345499,2005
6,1202,397,587,67.6320272572402,2005
13,1202,295,484,60.9504132231405,2005
17,1202,551,674,81.7507418397626,2005
24,1202,361,438,82.420091324201,2005
27,1202,201,254,79.1338582677165,2005
34,1202,694,779,89.0885750962773,2005
39,1202,252,390,64.6153846153846,2005
53,1202,263,414,63.5265700483092,2005
13,1203,265,391,67.7749360613811,2005
24,1203,405,479,84.5511482254697,2005
27,1203,353,386,91.4507772020725,2005
34,1203,514,650,79.0769230769231,2005
13,1204,210,339,61.9469026548673,2005
24,1204,417,517,80.6576402321083,2005
13,1205,274,366,74.8633879781421,2005
13,1206,267,350,76.2857142857143,2005
1,1300,569,657,86.6057838660578,2005
5,1300,465,632,73.5759493670886,2005
9,1300,516,646,79.8761609907121,2005
12,1300,550,675,81.4814814814815,2005
17,1300,332,468,70.940170940171,2005
18,1300,420,520,80.7692307692308,2005
19,1300,797,1009,78.9890981169475,2005
20,1300,666,790,84.3037974683544,2005
21,1300,468,569,82.249560632689,2005
22,1300,292,356,82.0224719101124,2005
24,1300,594,750,79.2,2005
25,1300,341,396,86.1111111111111,2005
26,1300,386,567,68.0776014109347,2005
28,1300,383,468,81.8376068376068,2005
29,1300,455,599,75.9599332220367,2005
36,1300,492,598,82.2742474916388,2005
37,1300,444,552,80.4347826086957,2005
39,1300,551,633,87.045813586098,2005
42,1300,438,592,73.9864864864865,2005
45,1300,583,740,78.7837837837838,2005
48,1300,526,710,74.0845070422535,2005
51,1300,885,1235,71.6599190283401,2005
53,1300,577,892,64.6860986547085,2005
55,1300,1111,1287,86.3247863247863,2005
6,1301,402,538,74.721189591078,2005
13,1301,268,406,66.0098522167488,2005
27,1301,166,279,59.4982078853047,2005
34,1301,96,380,25.2631578947368,2005
40,1301,653,1007,64.8460774577954,2005
41,1301,270,398,67.8391959798995,2005
47,1301,708,840,84.2857142857143,2005
6,1302,308,447,68.903803131991,2005
13,1302,443,470,94.2553191489362,2005
27,1302,174,362,48.0662983425414,2005
34,1302,97,328,29.5731707317073,2005
40,1302,568,783,72.5415070242657,2005
41,1302,267,398,67.0854271356784,2005
47,1302,379,480,78.9583333333333,2005
6,1303,325,436,74.5412844036697,2005
13,1303,263,454,57.9295154185022,2005
27,1303,207,312,66.3461538461538,2005
41,1303,267,431,61.9489559164733,2005
13,1304,320,403,79.4044665012407,2005
41,1304,305,544,56.0661764705882,2005
13,1305,609,708,86.0169491525424,2005
41,1305,293,505,58.019801980198,2005
41,1306,291,462,62.987012987013,2005
41,1307,353,408,86.5196078431373,2005
41,1308,308,451,68.2926829268293,2005
41,1309,338,428,78.9719626168224,2005
41,1310,300,443,67.7200902934537,2005
41,1311,390,540,72.2222222222222,2005
41,1312,309,424,72.877358490566,2005
41,1313,249,376,66.2234042553192,2005
1,1400,490,694,70.6051873198847,2005
5,1400,387,476,81.3025210084034,2005
9,1400,400,469,85.2878464818763,2005
12,1400,527,639,82.472613458529,2005
17,1400,675,805,83.8509316770186,2005
18,1400,565,708,79.8022598870056,2005
19,1400,399,559,71.3774597495528,2005
21,1400,331,461,71.8004338394794,2005
24,1400,532,710,74.9295774647887,2005
25,1400,382,440,86.8181818181818,2005
28,1400,404,631,64.0253565768621,2005
29,1400,525,677,77.5480059084195,2005
37,1400,500,600,83.3333333333333,2005
39,1400,432,545,79.2660550458716,2005
40,1400,643,847,75.9149940968123,2005
42,1400,680,832,81.7307692307692,2005
45,1400,393,501,78.4431137724551,2005
47,1400,447,777,57.5289575289575,2005
48,1400,560,776,72.1649484536082,2005
51,1400,1007,1188,84.7643097643098,2005
55,1400,1356,1603,84.5913911416095,2005
6,1401,326,653,49.9234303215926,2005
13,1401,246,385,63.8961038961039,2005
20,1401,246,382,64.3979057591623,2005
22,1401,293,348,84.1954022988506,2005
26,1401,407,489,83.2310838445808,2005
27,1401,296,339,87.315634218289,2005
34,1401,300,445,67.4157303370787,2005
36,1401,324,613,52.8548123980424,2005
53,1401,539,737,73.134328358209,2005
6,1402,284,438,64.8401826484018,2005
13,1402,319,417,76.4988009592326,2005
20,1402,263,377,69.7612732095491,2005
22,1402,323,424,76.1792452830189,2005
26,1402,320,362,88.3977900552486,2005
27,1402,376,460,81.7391304347826,2005
34,1402,139,349,39.8280802292264,2005
36,1402,179,404,44.3069306930693,2005
53,1402,525,686,76.530612244898,2005
6,1403,428,630,67.936507936508,2005
20,1403,255,381,66.9291338582677,2005
26,1403,298,390,76.4102564102564,2005
27,1403,206,271,76.0147601476015,2005
34,1403,441,544,81.0661764705882,2005
53,1403,231,386,59.8445595854922,2005
27,1404,223,275,81.0909090909091,2005
34,1404,341,515,66.2135922330097,2005
53,1404,304,379,80.2110817941953,2005
27,1405,229,318,72.0125786163522,2005
27,1406,235,324,72.5308641975309,2005
1,1500,355,481,73.8045738045738,2005
5,1500,456,604,75.4966887417219,2005
9,1500,380,496,76.6129032258064,2005
17,1500,442,557,79.3536804308797,2005
18,1500,401,491,81.6700610997963,2005
19,1500,435,540,80.5555555555556,2005
20,1500,433,545,79.4495412844037,2005
21,1500,397,503,78.9264413518887,2005
24,1500,575,692,83.092485549133,2005
25,1500,354,451,78.4922394678492,2005
26,1500,589,695,84.7482014388489,2005
28,1500,521,664,78.4638554216867,2005
29,1500,530,665,79.6992481203008,2005
37,1500,428,547,78.2449725776965,2005
39,1500,615,779,78.9473684210526,2005
40,1500,401,566,70.8480565371025,2005
42,1500,599,743,80.6191117092867,2005
45,1500,765,1005,76.1194029850746,2005
47,1500,394,475,82.9473684210526,2005
48,1500,393,476,82.563025210084,2005
51,1500,519,584,88.8698630136986,2005
53,1500,608,802,75.8104738154614,2005
55,1500,1048,1304,80.3680981595092,2005
6,1501,335,472,70.9745762711864,2005
12,1501,379,507,74.7534516765286,2005
13,1501,301,429,70.1631701631702,2005
22,1501,181,303,59.7359735973597,2005
27,1501,281,417,67.3860911270983,2005
34,1501,413,493,83.7728194726166,2005
36,1501,403,496,81.25,2005
6,1502,297,435,68.2758620689655,2005
12,1502,829,914,90.7002188183807,2005
13,1502,637,717,88.84239888424,2005
22,1502,295,475,62.1052631578947,2005
27,1502,144,250,57.6,2005
34,1502,405,487,83.1622176591376,2005
36,1502,341,461,73.9696312364425,2005
6,1503,480,633,75.829383886256,2005
13,1503,445,487,91.3757700205339,2005
34,1503,350,432,81.0185185185185,2005
6,1504,443,737,60.1085481682497,2005
13,1504,327,443,73.8148984198646,2005
34,1504,376,477,78.8259958071279,2005
6,1505,450,564,79.7872340425532,2005
13,1505,339,485,69.8969072164948,2005
6,1506,420,520,80.7692307692308,2005
1,1600,449,560,80.1785714285714,2005
5,1600,355,491,72.3014256619145,2005
9,1600,340,438,77.6255707762557,2005
12,1600,755,867,87.0818915801615,2005
13,1600,520,647,80.370942812983,2005
17,1600,602,709,84.9083215796897,2005
18,1600,413,530,77.9245283018868,2005
19,1600,446,599,74.457429048414,2005
20,1600,460,609,75.5336617405583,2005
21,1600,351,461,76.1388286334056,2005
22,1600,572,668,85.62874251497,2005
24,1600,402,467,86.0813704496788,2005
25,1600,269,389,69.1516709511568,2005
26,1600,735,851,86.3689776733255,2005
28,1600,302,424,71.2264150943396,2005
34,1600,601,684,87.8654970760234,2005
39,1600,647,752,86.0372340425532,2005
40,1600,525,657,79.9086757990868,2005
42,1600,581,694,83.7175792507205,2005
45,1600,529,704,75.1420454545455,2005
47,1600,489,588,83.1632653061224,2005
48,1600,382,467,81.7987152034261,2005
51,1600,340,510,66.6666666666667,2005
53,1600,572,719,79.5549374130737,2005
55,1600,551,641,85.9594383775351,2005
6,1601,588,712,82.5842696629213,2005
27,1601,218,256,85.15625,2005
29,1601,597,651,91.705069124424,2005
36,1601,368,465,79.1397849462366,2005
37,1601,225,403,55.8312655086849,2005
6,1602,442,602,73.421926910299,2005
27,1602,229,316,72.4683544303797,2005
29,1602,393,490,80.204081632653,2005
36,1602,381,463,82.2894168466523,2005
37,1602,365,548,66.6058394160584,2005
36,1603,360,410,87.8048780487805,2005
36,1604,535,698,76.647564469914,2005
36,1605,611,739,82.679296346414,2005
1,1700,475,761,62.4178712220762,2005
5,1700,327,446,73.3183856502242,2005
6,1700,556,677,82.1270310192024,2005
9,1700,381,492,77.4390243902439,2005
12,1700,632,713,88.6395511921459,2005
13,1700,552,637,86.6562009419152,2005
17,1700,286,420,68.0952380952381,2005
18,1700,342,432,79.1666666666667,2005
19,1700,418,516,81.0077519379845,2005
22,1700,270,364,74.1758241758242,2005
25,1700,265,444,59.6846846846847,2005
26,1700,680,775,87.741935483871,2005
27,1700,580,653,88.8208269525268,2005
28,1700,465,574,81.0104529616725,2005
34,1700,452,560,80.7142857142857,2005
36,1700,520,703,73.9687055476529,2005
37,1700,714,885,80.677966101695,2005
39,1700,554,721,76.8377253814147,2005
40,1700,462,572,80.7692307692308,2005
45,1700,328,441,74.3764172335601,2005
47,1700,475,618,76.8608414239482,2005
48,1700,396,556,71.2230215827338,2005
51,1700,456,529,86.2003780718337,2005
55,1700,581,730,79.5890410958904,2005
21,1701,277,525,52.7619047619048,2005
29,1701,264,352,75,2005
42,1701,164,347,47.2622478386167,2005
53,1701,394,501,78.6427145708583,2005
21,1702,512,666,76.8768768768769,2005
29,1702,341,423,80.6146572104019,2005
42,1702,190,344,55.2325581395349,2005
53,1702,354,479,73.9039665970772,2005
21,1703,993,1205,82.4066390041494,2005
29,1703,343,487,70.4312114989733,2005
42,1703,291,419,69.4510739856802,2005
21,1704,357,483,73.9130434782609,2005
29,1704,308,386,79.7927461139896,2005
21,1705,421,540,77.962962962963,2005
29,1705,356,460,77.3913043478261,2005
29,1706,353,407,86.7321867321867,2005
29,1707,546,658,82.9787234042553,2005
29,1708,374,429,87.1794871794872,2005
1,1800,606,827,73.2769044740024,2005
5,1800,428,546,78.3882783882784,2005
6,1800,617,772,79.9222797927461,2005
9,1800,376,449,83.7416481069042,2005
13,1800,636,818,77.7506112469438,2005
17,1800,555,652,85.122699386503,2005
18,1800,518,786,65.9033078880407,2005
19,1800,476,595,80,2005
21,1800,711,840,84.6428571428571,2005
25,1800,361,488,73.9754098360656,2005
26,1800,263,396,66.4141414141414,2005
27,1800,747,861,86.7595818815331,2005
28,1800,347,427,81.264637002342,2005
34,1800,125,300,41.6666666666667,2005
36,1800,594,763,77.8505897771953,2005
37,1800,522,791,65.992414664981,2005
39,1800,477,624,76.4423076923077,2005
45,1800,572,742,77.088948787062,2005
47,1800,382,595,64.2016806722689,2005
48,1800,492,615,80,2005
51,1800,718,916,78.3842794759825,2005
55,1800,328,418,78.4688995215311,2005
12,1801,608,711,85.5133614627286,2005
22,1801,132,215,61.3953488372093,2005
29,1801,173,297,58.2491582491582,2005
42,1801,521,612,85.1307189542484,2005
53,1801,310,543,57.0902394106814,2005
12,1802,455,530,85.8490566037736,2005
22,1802,183,284,64.4366197183099,2005
29,1802,190,436,43.5779816513761,2005
42,1802,316,417,75.779376498801,2005
53,1802,266,435,61.1494252873563,2005
22,1803,214,374,57.2192513368984,2005
29,1803,296,464,63.7931034482759,2005
42,1803,390,503,77.5347912524851,2005
53,1803,187,502,37.2509960159363,2005
22,1804,202,386,52.3316062176166,2005
42,1804,502,705,71.2056737588652,2005
53,1804,222,375,59.2,2005
42,1805,315,420,75,2005
53,1805,285,422,67.5355450236967,2005
42,1806,341,401,85.0374064837905,2005
42,1807,429,566,75.7950530035336,2005
1,1900,506,736,68.75,2005
5,1900,364,469,77.6119402985075,2005
9,1900,210,369,56.910569105691,2005
13,1900,609,711,85.6540084388186,2005
17,1900,554,667,83.0584707646177,2005
19,1900,409,513,79.7270955165692,2005
25,1900,329,586,56.1433447098976,2005
26,1900,461,607,75.9472817133443,2005
27,1900,641,762,84.1207349081365,2005
28,1900,318,461,68.9804772234273,2005
29,1900,610,706,86.4022662889519,2005
36,1900,739,912,81.030701754386,2005
37,1900,515,592,86.9932432432432,2005
39,1900,498,638,78.0564263322884,2005
42,1900,742,890,83.370786516854,2005
45,1900,483,646,74.7678018575851,2005
47,1900,562,658,85.4103343465046,2005
48,1900,613,790,77.5949367088608,2005
51,1900,599,735,81.4965986394558,2005
53,1900,299,447,66.8903803131991,2005
55,1900,432,543,79.5580110497238,2005
6,1901,251,392,64.030612244898,2005
12,1901,777,917,84.7328244274809,2005
18,1901,459,547,83.9122486288848,2005
21,1901,261,442,59.0497737556561,2005
22,1901,414,547,75.6855575868373,2005
34,1901,419,545,76.8807339449541,2005
6,1902,326,531,61.3935969868173,2005
12,1902,382,569,67.1353251318102,2005
18,1902,403,479,84.133611691023,2005
21,1902,446,634,70.3470031545741,2005
22,1902,258,367,70.299727520436,2005
34,1902,379,475,79.7894736842105,2005
12,1903,559,666,83.933933933934,2005
22,1903,210,305,68.8524590163934,2005
34,1903,315,419,75.1789976133652,2005
22,1904,256,316,81.0126582278481,2005
22,1905,205,262,78.2442748091603,2005
1,2000,485,590,82.2033898305085,2005
9,2000,151,413,36.5617433414044,2005
13,2000,905,1139,79.4556628621598,2005
17,2000,561,728,77.0604395604396,2005
21,2000,385,526,73.1939163498099,2005
25,2000,395,465,84.9462365591398,2005
26,2000,674,799,84.3554443053817,2005
27,2000,451,543,83.0570902394107,2005
28,2000,507,624,81.25,2005
29,2000,687,881,77.9795686719637,2005
36,2000,490,638,76.8025078369906,2005
37,2000,408,534,76.4044943820225,2005
39,2000,389,512,75.9765625,2005
45,2000,466,570,81.7543859649123,2005
47,2000,418,512,81.640625,2005
48,2000,512,606,84.4884488448845,2005
51,2000,403,681,59.1776798825257,2005
6,2001,490,639,76.6823161189358,2005
12,2001,565,772,73.1865284974093,2005
18,2001,446,563,79.2184724689165,2005
22,2001,424,500,84.8,2005
34,2001,442,533,82.9268292682927,2005
42,2001,430,518,83.011583011583,2005
53,2001,371,498,74.4979919678715,2005
55,2001,218,396,55.0505050505051,2005
6,2002,457,624,73.2371794871795,2005
12,2002,354,497,71.2273641851107,2005
18,2002,382,457,83.5886214442013,2005
22,2002,335,393,85.2417302798982,2005
34,2002,555,672,82.5892857142857,2005
42,2002,562,723,77.731673582296,2005
53,2002,406,594,68.3501683501683,2005
55,2002,189,307,61.5635179153095,2005
12,2003,364,485,75.0515463917526,2005
34,2003,565,675,83.7037037037037,2005
53,2003,364,441,82.5396825396825,2005
55,2003,99,266,37.218045112782,2005
53,2004,305,419,72.7923627684964,2005
55,2004,259,388,66.7525773195876,2005
53,2005,272,416,65.3846153846154,2005
53,2006,283,411,68.8564476885645,2005
53,2007,259,380,68.1578947368421,2005
53,2008,375,484,77.4793388429752,2005
53,2009,464,506,91.699604743083,2005
1,2100,514,625,82.24,2005
9,2100,581,692,83.9595375722543,2005
13,2100,567,744,76.2096774193548,2005
17,2100,575,839,68.533969010727,2005
18,2100,366,496,73.7903225806452,2005
21,2100,464,594,78.1144781144781,2005
22,2100,340,413,82.3244552058111,2005
25,2100,383,505,75.8415841584158,2005
26,2100,611,719,84.9791376912378,2005
27,2100,577,656,87.9573170731707,2005
28,2100,366,427,85.7142857142857,2005
29,2100,455,640,71.09375,2005
36,2100,480,667,71.9640179910045,2005
37,2100,431,526,81.9391634980988,2005
39,2100,419,549,76.32058287796,2005
47,2100,458,603,75.9535655058043,2005
51,2100,354,539,65.6771799628942,2005
6,2101,241,384,62.7604166666667,2005
12,2101,629,775,81.1612903225807,2005
34,2101,281,425,66.1176470588235,2005
42,2101,334,417,80.0959232613909,2005
45,2101,426,769,55.3966189856957,2005
48,2101,588,719,81.7802503477051,2005
53,2101,317,398,79.6482412060301,2005
55,2101,247,333,74.1741741741742,2005
6,2102,367,459,79.9564270152505,2005
12,2102,492,629,78.2193958664547,2005
34,2102,406,574,70.7317073170732,2005
42,2102,476,603,78.93864013267,2005
45,2102,558,694,80.4034582132565,2005
48,2102,619,812,76.231527093596,2005
53,2102,428,484,88.4297520661157,2005
55,2102,416,617,67.4230145867099,2005
6,2103,302,415,72.7710843373494,2005
12,2103,445,568,78.3450704225352,2005
34,2103,432,547,78.9762340036563,2005
42,2103,346,428,80.8411214953271,2005
48,2103,354,477,74.2138364779874,2005
6,2104,533,672,79.3154761904762,2005
12,2104,370,458,80.7860262008734,2005
34,2104,399,478,83.4728033472803,2005
48,2104,308,420,73.3333333333333,2005
6,2105,371,429,86.4801864801865,2005
6,2106,326,453,71.9646799116998,2005
6,2107,212,314,67.515923566879,2005
6,2108,388,441,87.9818594104308,2005
1,2200,482,743,64.8721399730821,2005
9,2200,731,824,88.7135922330097,2005
13,2200,414,519,79.7687861271676,2005
17,2200,866,1093,79.231473010064,2005
18,2200,594,733,81.0368349249659,2005
21,2200,507,628,80.7324840764331,2005
22,2200,297,371,80.0539083557951,2005
25,2200,421,499,84.3687374749499,2005
26,2200,214,344,62.2093023255814,2005
27,2200,603,709,85.049365303244,2005
28,2200,454,649,69.9537750385208,2005
29,2200,404,534,75.6554307116105,2005
37,2200,446,575,77.5652173913044,2005
45,2200,403,517,77.9497098646035,2005
51,2200,623,770,80.9090909090909,2005
53,2200,349,575,60.695652173913,2005
6,2201,200,579,34.5423143350604,2005
12,2201,335,416,80.5288461538462,2005
34,2201,471,564,83.5106382978723,2005
36,2201,443,529,83.742911153119,2005
39,2201,441,568,77.6408450704225,2005
42,2201,559,679,82.3269513991163,2005
47,2201,363,530,68.4905660377358,2005
48,2201,824,1027,80.2336903602726,2005
55,2201,351,409,85.8190709046455,2005
6,2202,116,524,22.1374045801527,2005
12,2202,731,958,76.3048016701461,2005
34,2202,824,969,85.0361197110423,2005
36,2202,284,392,72.4489795918367,2005
39,2202,398,546,72.8937728937729,2005
42,2202,469,564,83.1560283687943,2005
47,2202,291,433,67.2055427251732,2005
48,2202,685,994,68.9134808853119,2005
55,2202,299,347,86.1671469740634,2005
6,2203,108,466,23.1759656652360,2005
12,2203,350,520,67.3076923076923,2005
39,2203,437,546,80.03663003663,2005
47,2203,412,607,67.8747940691928,2005
55,2203,224,304,73.6842105263158,2005
6,2204,200,496,40.3225806451613,2005
12,2204,272,603,45.1077943615257,2005
47,2204,185,407,45.4545454545455,2005
6,2205,225,413,54.4794188861986,2005
12,2205,315,473,66.5961945031712,2005
47,2205,314,437,71.8535469107552,2005
6,2206,262,373,70.2412868632708,2005
12,2206,345,592,58.277027027027,2005
6,2207,223,320,69.6875,2005
12,2207,442,582,75.9450171821306,2005
1,2300,554,669,82.8101644245142,2005
9,2300,765,929,82.3466092572659,2005
12,2300,601,801,75.0312109862672,2005
13,2300,469,760,61.7105263157895,2005
17,2300,376,486,77.366255144033,2005
21,2300,386,481,80.2494802494803,2005
