"city","state","fips_msa","year","quarter","hpi","error"
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2007,1,343.62,1.65
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2007,2,344.24,1.6
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2007,3,340.91,1.63
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2007,4,336.06,1.62
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2008,1,323.26,1.56
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2008,2,303.74,1.58
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2008,3,275.27,1.75
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2008,4,253.78,1.86
"Miami-Miami Beach-Kendall","FL  MSAD","33124",2009,1,241.18,1.57
"Michigan City-La Porte","IN","33140",2000,1,125.32,2.04
"Michigan City-La Porte","IN","33140",2000,2,123.37,1.88
"Michigan City-La Porte","IN","33140",2000,3,127.26,1.92
"Michigan City-La Porte","IN","33140",2000,4,129.84,2.03
"Michigan City-La Porte","IN","33140",2001,1,134.29,1.94
"Michigan City-La Porte","IN","33140",2001,2,133.97,1.87
"Michigan City-La Porte","IN","33140",2001,3,135.93,1.94
"Michigan City-La Porte","IN","33140",2001,4,137.55,1.9
"Michigan City-La Porte","IN","33140",2002,1,138.38,1.96
"Michigan City-La Porte","IN","33140",2002,2,137.59,2
"Michigan City-La Porte","IN","33140",2002,3,140.95,1.97
"Michigan City-La Porte","IN","33140",2002,4,140.64,1.93
"Michigan City-La Porte","IN","33140",2003,1,144.18,2
"Michigan City-La Porte","IN","33140",2003,2,143.73,1.98
"Michigan City-La Porte","IN","33140",2003,3,145.74,2.03
"Michigan City-La Porte","IN","33140",2003,4,149.12,2.32
"Michigan City-La Porte","IN","33140",2004,1,146.64,2.31
"Michigan City-La Porte","IN","33140",2004,2,149.48,2.3
"Michigan City-La Porte","IN","33140",2004,3,149.96,2.48
"Michigan City-La Porte","IN","33140",2004,4,157.01,2.58
"Michigan City-La Porte","IN","33140",2005,1,154.43,2.57
"Michigan City-La Porte","IN","33140",2005,2,153,2.51
"Michigan City-La Porte","IN","33140",2005,3,160.69,2.61
"Michigan City-La Porte","IN","33140",2005,4,163.32,2.8
"Michigan City-La Porte","IN","33140",2006,1,160.16,2.85
"Michigan City-La Porte","IN","33140",2006,2,167.56,2.86
"Michigan City-La Porte","IN","33140",2006,3,165.49,2.7
"Michigan City-La Porte","IN","33140",2006,4,168.28,2.84
"Michigan City-La Porte","IN","33140",2007,1,168.4,2.89
"Michigan City-La Porte","IN","33140",2007,2,169.6,2.84
"Michigan City-La Porte","IN","33140",2007,3,170.11,2.81
"Michigan City-La Porte","IN","33140",2007,4,170.39,2.9
"Michigan City-La Porte","IN","33140",2008,1,173.63,2.87
"Michigan City-La Porte","IN","33140",2008,2,171.49,2.92
"Michigan City-La Porte","IN","33140",2008,3,169.05,3.24
"Michigan City-La Porte","IN","33140",2008,4,169.94,3.14
"Michigan City-La Porte","IN","33140",2009,1,170.75,2.69
"Midland","TX","33260",2000,1,111.03,1.65
"Midland","TX","33260",2000,2,112.5,1.55
"Midland","TX","33260",2000,3,113.01,1.62
"Midland","TX","33260",2000,4,112.29,1.68
"Midland","TX","33260",2001,1,115.32,1.6
"Midland","TX","33260",2001,2,116.46,1.54
"Midland","TX","33260",2001,3,117.63,1.6
"Midland","TX","33260",2001,4,119.97,1.58
"Midland","TX","33260",2002,1,119.8,1.66
"Midland","TX","33260",2002,2,119.15,1.61
"Midland","TX","33260",2002,3,121.34,1.56
"Midland","TX","33260",2002,4,122.33,1.6
"Midland","TX","33260",2003,1,123.94,1.62
"Midland","TX","33260",2003,2,124.45,1.55
"Midland","TX","33260",2003,3,125.21,1.59
"Midland","TX","33260",2003,4,128.49,1.86
"Midland","TX","33260",2004,1,128.22,1.82
"Midland","TX","33260",2004,2,131.81,1.84
"Midland","TX","33260",2004,3,130.7,1.83
"Midland","TX","33260",2004,4,134.58,2.06
"Midland","TX","33260",2005,1,136.22,2.15
"Midland","TX","33260",2005,2,141.97,1.95
"Midland","TX","33260",2005,3,148.29,2.06
"Midland","TX","33260",2005,4,152.1,2.29
"Midland","TX","33260",2006,1,158.61,2.34
"Midland","TX","33260",2006,2,169.84,2.37
"Midland","TX","33260",2006,3,178.58,2.43
"Midland","TX","33260",2006,4,189.04,2.75
"Midland","TX","33260",2007,1,192.71,2.78
"Midland","TX","33260",2007,2,201.51,2.72
"Midland","TX","33260",2007,3,210.49,2.88
"Midland","TX","33260",2007,4,209.87,3.01
"Midland","TX","33260",2008,1,214.14,3.06
"Midland","TX","33260",2008,2,221.66,3.21
"Midland","TX","33260",2008,3,218.2,3.35
"Midland","TX","33260",2008,4,229.85,3.92
"Midland","TX","33260",2009,1,222.03,3.4
"Milwaukee-Waukesha-West Allis","WI","33340",2000,1,124.98,0.4
"Milwaukee-Waukesha-West Allis","WI","33340",2000,2,125.99,0.36
"Milwaukee-Waukesha-West Allis","WI","33340",2000,3,127.83,0.36
"Milwaukee-Waukesha-West Allis","WI","33340",2000,4,129.41,0.36
"Milwaukee-Waukesha-West Allis","WI","33340",2001,1,131.65,0.35
"Milwaukee-Waukesha-West Allis","WI","33340",2001,2,133.57,0.35
"Milwaukee-Waukesha-West Allis","WI","33340",2001,3,135.48,0.36
"Milwaukee-Waukesha-West Allis","WI","33340",2001,4,136.84,0.35
"Milwaukee-Waukesha-West Allis","WI","33340",2002,1,138.97,0.37
"Milwaukee-Waukesha-West Allis","WI","33340",2002,2,141.09,0.38
"Milwaukee-Waukesha-West Allis","WI","33340",2002,3,143.19,0.37
"Milwaukee-Waukesha-West Allis","WI","33340",2002,4,144.24,0.37
"Milwaukee-Waukesha-West Allis","WI","33340",2003,1,145.81,0.38
"Milwaukee-Waukesha-West Allis","WI","33340",2003,2,147.41,0.38
"Milwaukee-Waukesha-West Allis","WI","33340",2003,3,149.99,0.39
"Milwaukee-Waukesha-West Allis","WI","33340",2003,4,155.49,0.43
"Milwaukee-Waukesha-West Allis","WI","33340",2004,1,156.69,0.43
"Milwaukee-Waukesha-West Allis","WI","33340",2004,2,160.86,0.44
"Milwaukee-Waukesha-West Allis","WI","33340",2004,3,168.44,0.48
"Milwaukee-Waukesha-West Allis","WI","33340",2004,4,170.05,0.48
"Milwaukee-Waukesha-West Allis","WI","33340",2005,1,174.03,0.5
"Milwaukee-Waukesha-West Allis","WI","33340",2005,2,178.01,0.51
"Milwaukee-Waukesha-West Allis","WI","33340",2005,3,182.53,0.52
"Milwaukee-Waukesha-West Allis","WI","33340",2005,4,184.29,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2006,1,186.19,0.57
"Milwaukee-Waukesha-West Allis","WI","33340",2006,2,187.12,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2006,3,188.1,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2006,4,190.64,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2007,1,190.98,0.56
"Milwaukee-Waukesha-West Allis","WI","33340",2007,2,191.43,0.56
"Milwaukee-Waukesha-West Allis","WI","33340",2007,3,190.5,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2007,4,191.87,0.55
"Milwaukee-Waukesha-West Allis","WI","33340",2008,1,192.94,0.54
"Milwaukee-Waukesha-West Allis","WI","33340",2008,2,190.52,0.57
"Milwaukee-Waukesha-West Allis","WI","33340",2008,3,187.67,0.59
"Milwaukee-Waukesha-West Allis","WI","33340",2008,4,189.32,0.59
"Milwaukee-Waukesha-West Allis","WI","33340",2009,1,189.4,0.53
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2000,1,139.05,0.32
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2000,2,143.39,0.31
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2000,3,147.11,0.31
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2000,4,150.28,0.32
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2001,1,154.43,0.31
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2001,2,158.84,0.32
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2001,3,164.03,0.33
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2001,4,166.45,0.33
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2002,1,170.08,0.34
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2002,2,174.96,0.35
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2002,3,178.85,0.36
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2002,4,181.65,0.36
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2003,1,184.35,0.37
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2003,2,186.61,0.37
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2003,3,190.73,0.38
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2003,4,198.3,0.42
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2004,1,200.56,0.42
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2004,2,204.73,0.42
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2004,3,211.92,0.46
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2004,4,215.55,0.47
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2005,1,219.18,0.49
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2005,2,223.65,0.49
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2005,3,227.72,0.5
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2005,4,230.59,0.53
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2006,1,232.17,0.56
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2006,2,231.19,0.53
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2006,3,230.96,0.53
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2006,4,234.02,0.54
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2007,1,234.33,0.56
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2007,2,231.66,0.54
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2007,3,227.2,0.53
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2007,4,227.6,0.54
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2008,1,228.88,0.52
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2008,2,222.02,0.54
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2008,3,214.87,0.55
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2008,4,216.15,0.56
"Minneapolis-St. Paul-Bloomington","MN-WI","33460",2009,1,217.61,0.48
"Missoula","MT","33540",2000,1,123.84,1.63
"Missoula","MT","33540",2000,2,124.63,1.51
"Missoula","MT","33540",2000,3,127.33,1.5
"Missoula","MT","33540",2000,4,129.66,1.57
"Missoula","MT","33540",2001,1,131.41,1.49
"Missoula","MT","33540",2001,2,134.25,1.49
"Missoula","MT","33540",2001,3,136.12,1.52
"Missoula","MT","33540",2001,4,137.21,1.5
"Missoula","MT","33540",2002,1,140.57,1.56
"Missoula","MT","33540",2002,2,142.72,1.59
"Missoula","MT","33540",2002,3,148.35,1.62
"Missoula","MT","33540",2002,4,148.77,1.61
"Missoula","MT","33540",2003,1,150.41,1.65
"Missoula","MT","33540",2003,2,154.99,1.69
"Missoula","MT","33540",2003,3,160.53,1.75
"Missoula","MT","33540",2003,4,167.67,1.94
"Missoula","MT","33540",2004,1,170.14,1.99
"Missoula","MT","33540",2004,2,176.25,2.01
"Missoula","MT","33540",2004,3,182.22,2.14
"Missoula","MT","33540",2004,4,184.8,2.2
"Missoula","MT","33540",2005,1,188.52,2.28
"Missoula","MT","33540",2005,2,194.72,2.31
"Missoula","MT","33540",2005,3,201.24,2.37
"Missoula","MT","33540",2005,4,205.8,2.49
"Missoula","MT","33540",2006,1,207.71,2.62
"Missoula","MT","33540",2006,2,214.98,2.57
"Missoula","MT","33540",2006,3,220.77,2.65
"Missoula","MT","33540",2006,4,225.03,2.79
"Missoula","MT","33540",2007,1,225.23,2.82
"Missoula","MT","33540",2007,2,230.66,2.75
"Missoula","MT","33540",2007,3,230.22,2.77
"Missoula","MT","33540",2007,4,230.2,2.81
"Missoula","MT","33540",2008,1,234.54,2.78
"Missoula","MT","33540",2008,2,235.75,2.88
"Missoula","MT","33540",2008,3,228.64,2.94
"Missoula","MT","33540",2008,4,232.83,3.08
"Missoula","MT","33540",2009,1,233.32,2.71
"Mobile","AL","33660",2000,1,122.05,1.29
"Mobile","AL","33660",2000,2,122.93,1.24
"Mobile","AL","33660",2000,3,124.64,1.25
"Mobile","AL","33660",2000,4,125.82,1.3
"Mobile","AL","33660",2001,1,130.22,1.25
"Mobile","AL","33660",2001,2,131.11,1.24
"Mobile","AL","33660",2001,3,131.9,1.26
"Mobile","AL","33660",2001,4,133.23,1.23
"Mobile","AL","33660",2002,1,132.62,1.27
"Mobile","AL","33660",2002,2,133.26,1.27
"Mobile","AL","33660",2002,3,136.01,1.27
"Mobile","AL","33660",2002,4,136.68,1.28
"Mobile","AL","33660",2003,1,139.07,1.31
"Mobile","AL","33660",2003,2,140.15,1.3
"Mobile","AL","33660",2003,3,141,1.32
"Mobile","AL","33660",2003,4,139.76,1.4
"Mobile","AL","33660",2004,1,140.43,1.39
"Mobile","AL","33660",2004,2,142.11,1.41
"Mobile","AL","33660",2004,3,145.5,1.5
"Mobile","AL","33660",2004,4,146.31,1.52
"Mobile","AL","33660",2005,1,144.92,1.53
"Mobile","AL","33660",2005,2,148.93,1.52
"Mobile","AL","33660",2005,3,154.24,1.57
"Mobile","AL","33660",2005,4,158.79,1.64
"Mobile","AL","33660",2006,1,164.55,1.71
"Mobile","AL","33660",2006,2,171.22,1.73
"Mobile","AL","33660",2006,3,178.81,1.82
"Mobile","AL","33660",2006,4,182.61,1.85
"Mobile","AL","33660",2007,1,183.68,1.88
"Mobile","AL","33660",2007,2,189.4,1.9
"Mobile","AL","33660",2007,3,190.08,1.91
"Mobile","AL","33660",2007,4,192.32,1.99
"Mobile","AL","33660",2008,1,194.63,1.98
"Mobile","AL","33660",2008,2,195.42,2.04
"Mobile","AL","33660",2008,3,195.48,2.18
"Mobile","AL","33660",2008,4,192.82,2.25
"Mobile","AL","33660",2009,1,196.74,2.01
"Modesto","CA","33700",2000,1,115.21,0.92
"Modesto","CA","33700",2000,2,117.51,0.9
"Modesto","CA","33700",2000,3,122.16,0.92
"Modesto","CA","33700",2000,4,127.8,0.96
"Modesto","CA","33700",2001,1,135.11,0.98
"Modesto","CA","33700",2001,2,143,1.02
"Modesto","CA","33700",2001,3,148.29,1.07
"Modesto","CA","33700",2001,4,150.73,1.08
"Modesto","CA","33700",2002,1,153.54,1.1
"Modesto","CA","33700",2002,2,158.78,1.14
"Modesto","CA","33700",2002,3,165.29,1.18
"Modesto","CA","33700",2002,4,169.95,1.21
"Modesto","CA","33700",2003,1,174.73,1.24
"Modesto","CA","33700",2003,2,178.22,1.27
"Modesto","CA","33700",2003,3,184.93,1.32
"Modesto","CA","33700",2003,4,194.81,1.41
"Modesto","CA","33700",2004,1,200.34,1.45
"Modesto","CA","33700",2004,2,211.08,1.54
"Modesto","CA","33700",2004,3,227.97,1.68
"Modesto","CA","33700",2004,4,240.38,1.76
"Modesto","CA","33700",2005,1,254.19,1.88
"Modesto","CA","33700",2005,2,275.17,2.03
"Modesto","CA","33700",2005,3,291.59,2.15
"Modesto","CA","33700",2005,4,304.86,2.29
"Modesto","CA","33700",2006,1,311.71,2.38
"Modesto","CA","33700",2006,2,310.51,2.37
"Modesto","CA","33700",2006,3,305.54,2.36
"Modesto","CA","33700",2006,4,305.13,2.32
"Modesto","CA","33700",2007,1,296.34,2.29
"Modesto","CA","33700",2007,2,283.61,2.19
"Modesto","CA","33700",2007,3,270.16,2.18
"Modesto","CA","33700",2007,4,251.25,2.03
"Modesto","CA","33700",2008,1,230.37,1.84
"Modesto","CA","33700",2008,2,199.28,1.68
"Modesto","CA","33700",2008,3,169.96,1.55
"Modesto","CA","33700",2008,4,157.42,1.54
"Modesto","CA","33700",2009,1,162.62,1.42
"Monroe","LA","33740",2000,1,127.38,1.55
"Monroe","LA","33740",2000,2,127.88,1.53
"Monroe","LA","33740",2000,3,128.3,1.53
"Monroe","LA","33740",2000,4,129.44,1.61
"Monroe","LA","33740",2001,1,133.21,1.5
"Monroe","LA","33740",2001,2,134.74,1.51
"Monroe","LA","33740",2001,3,137.73,1.54
"Monroe","LA","33740",2001,4,138.6,1.5
"Monroe","LA","33740",2002,1,140.84,1.6
"Monroe","LA","33740",2002,2,141.14,1.6
"Monroe","LA","33740",2002,3,142.96,1.59
"Monroe","LA","33740",2002,4,145.51,1.6
"Monroe","LA","33740",2003,1,146.86,1.62
"Monroe","LA","33740",2003,2,149.12,1.62
"Monroe","LA","33740",2003,3,149.84,1.64
"Monroe","LA","33740",2003,4,152.37,1.83
"Monroe","LA","33740",2004,1,152.96,1.86
"Monroe","LA","33740",2004,2,154.25,1.79
"Monroe","LA","33740",2004,3,154.62,1.88
"Monroe","LA","33740",2004,4,157.98,1.89
"Monroe","LA","33740",2005,1,159.19,1.96
"Monroe","LA","33740",2005,2,159.13,1.96
"Monroe","LA","33740",2005,3,160.77,1.99
"Monroe","LA","33740",2005,4,162.61,2.06
"Monroe","LA","33740",2006,1,163.55,2.07
"Monroe","LA","33740",2006,2,166.76,2.09
"Monroe","LA","33740",2006,3,167.96,2.1
"Monroe","LA","33740",2006,4,171.9,2.28
"Monroe","LA","33740",2007,1,169.29,2.21
"Monroe","LA","33740",2007,2,173.51,2.2
"Monroe","LA","33740",2007,3,175.94,2.32
"Monroe","LA","33740",2007,4,174.56,2.34
"Monroe","LA","33740",2008,1,176.26,2.33
"Monroe","LA","33740",2008,2,178.43,2.41
"Monroe","LA","33740",2008,3,180.15,2.7
"Monroe","LA","33740",2008,4,185.92,3.27
"Monroe","LA","33740",2009,1,180.2,2.32
"Monroe","MI","33780",2000,1,140.15,1.4
"Monroe","MI","33780",2000,2,143.59,1.35
"Monroe","MI","33780",2000,3,146.94,1.37
"Monroe","MI","33780",2000,4,147.76,1.38
"Monroe","MI","33780",2001,1,151.12,1.32
"Monroe","MI","33780",2001,2,153.26,1.32
"Monroe","MI","33780",2001,3,154.79,1.36
"Monroe","MI","33780",2001,4,156.26,1.33
"Monroe","MI","33780",2002,1,157.71,1.37
"Monroe","MI","33780",2002,2,158.83,1.39
"Monroe","MI","33780",2002,3,160.4,1.37
"Monroe","MI","33780",2002,4,161.32,1.36
"Monroe","MI","33780",2003,1,162.87,1.39
"Monroe","MI","33780",2003,2,164.38,1.39
"Monroe","MI","33780",2003,3,164.96,1.41
"Monroe","MI","33780",2003,4,167.39,1.57
"Monroe","MI","33780",2004,1,169.45,1.55
"Monroe","MI","33780",2004,2,170.35,1.57
"Monroe","MI","33780",2004,3,175.25,1.69
"Monroe","MI","33780",2004,4,177.21,1.71
"Monroe","MI","33780",2005,1,176.42,1.75
"Monroe","MI","33780",2005,2,179.57,1.78
"Monroe","MI","33780",2005,3,182.74,1.81
"Monroe","MI","33780",2005,4,182.4,1.91
"Monroe","MI","33780",2006,1,178.87,2.01
"Monroe","MI","33780",2006,2,177.96,1.87
"Monroe","MI","33780",2006,3,178.87,1.89
"Monroe","MI","33780",2006,4,176.3,1.87
"Monroe","MI","33780",2007,1,177.17,1.93
"Monroe","MI","33780",2007,2,171.5,1.86
"Monroe","MI","33780",2007,3,165.56,1.86
"Monroe","MI","33780",2007,4,165.48,1.95
"Monroe","MI","33780",2008,1,167.15,1.89
"Monroe","MI","33780",2008,2,155.64,2.09
"Monroe","MI","33780",2008,3,153.83,2.36
"Monroe","MI","33780",2008,4,140.62,2.72
"Monroe","MI","33780",2009,1,156.03,1.96
"Montgomery","AL","33860",2000,1,113.82,1.01
"Montgomery","AL","33860",2000,2,114.49,0.95
"Montgomery","AL","33860",2000,3,114.36,0.94
"Montgomery","AL","33860",2000,4,115.1,0.97
"Montgomery","AL","33860",2001,1,119.04,0.95
"Montgomery","AL","33860",2001,2,119.1,0.94
"Montgomery","AL","33860",2001,3,119.7,0.95
"Montgomery","AL","33860",2001,4,121.85,0.93
"Montgomery","AL","33860",2002,1,120.68,0.95
"Montgomery","AL","33860",2002,2,120.33,0.95
"Montgomery","AL","33860",2002,3,122.63,0.94
"Montgomery","AL","33860",2002,4,124.01,0.95
"Montgomery","AL","33860",2003,1,124.83,0.96
"Montgomery","AL","33860",2003,2,125.6,0.95
"Montgomery","AL","33860",2003,3,126.04,0.96
"Montgomery","AL","33860",2003,4,126.69,1.03
"Montgomery","AL","33860",2004,1,126.94,1.03
"Montgomery","AL","33860",2004,2,128.26,1.03
"Montgomery","AL","33860",2004,3,130,1.07
"Montgomery","AL","33860",2004,4,132.66,1.11
"Montgomery","AL","33860",2005,1,133.8,1.14
"Montgomery","AL","33860",2005,2,138.5,1.14
"Montgomery","AL","33860",2005,3,141.26,1.16
"Montgomery","AL","33860",2005,4,142.24,1.22
"Montgomery","AL","33860",2006,1,145.04,1.26
"Montgomery","AL","33860",2006,2,146.23,1.21
"Montgomery","AL","33860",2006,3,149.83,1.25
"Montgomery","AL","33860",2006,4,153.54,1.32
"Montgomery","AL","33860",2007,1,152.44,1.3
"Montgomery","AL","33860",2007,2,157.07,1.29
"Montgomery","AL","33860",2007,3,157.37,1.34
"Montgomery","AL","33860",2007,4,156.1,1.36
"Montgomery","AL","33860",2008,1,159.07,1.34
"Montgomery","AL","33860",2008,2,157.8,1.42
"Montgomery","AL","33860",2008,3,157.7,1.53
"Montgomery","AL","33860",2008,4,163.27,1.61
"Montgomery","AL","33860",2009,1,157.58,1.34
"Morgantown","WV","34060",2000,1,110.47,5.52
"Morgantown","WV","34060",2000,2,110.37,5.39
"Morgantown","WV","34060",2000,3,111.01,5.33
"Morgantown","WV","34060",2000,4,112.57,5.42
"Morgantown","WV","34060",2001,1,116.29,5.55
"Morgantown","WV","34060",2001,2,117.81,5.59
"Morgantown","WV","34060",2001,3,118.4,5.61
"Morgantown","WV","34060",2001,4,118.23,5.58
"Morgantown","WV","34060",2002,1,120.39,5.7
"Morgantown","WV","34060",2002,2,120.07,5.7
"Morgantown","WV","34060",2002,3,122.31,5.77
"Morgantown","WV","34060",2002,4,123.27,5.81
"Morgantown","WV","34060",2003,1,124.17,5.85
"Morgantown","WV","34060",2003,2,126.67,5.97
"Morgantown","WV","34060",2003,3,127.23,6
"Morgantown","WV","34060",2003,4,132.01,6.32
"Morgantown","WV","34060",2004,1,133.13,6.37
"Morgantown","WV","34060",2004,2,138.12,6.59
"Morgantown","WV","34060",2004,3,142.4,6.88
"Morgantown","WV","34060",2004,4,143.67,6.91
"Morgantown","WV","34060",2005,1,149.45,7.22
"Morgantown","WV","34060",2005,2,156.71,7.51
"Morgantown","WV","34060",2005,3,158.71,7.61
"Morgantown","WV","34060",2005,4,168.05,8.11
"Morgantown","WV","34060",2006,1,164.15,7.96
"Morgantown","WV","34060",2006,2,168.82,8.13
"Morgantown","WV","34060",2006,3,173.12,8.37
"Morgantown","WV","34060",2006,4,175.43,8.5
"Morgantown","WV","34060",2007,1,179.65,8.7
"Morgantown","WV","34060",2007,2,179.7,8.63
"Morgantown","WV","34060",2007,3,179.85,8.66
"Morgantown","WV","34060",2007,4,181.08,8.74
"Morgantown","WV","34060",2008,1,183.31,8.73
"Morgantown","WV","34060",2008,2,182.71,8.78
"Morgantown","WV","34060",2008,3,183,8.89
"Morgantown","WV","34060",2008,4,183.05,8.99
"Morgantown","WV","34060",2009,1,184.65,8.78
"Morristown","TN","34100",2000,1,127.86,3.4
"Morristown","TN","34100",2000,2,127.96,3.32
"Morristown","TN","34100",2000,3,128.89,3.33
"Morristown","TN","34100",2000,4,130.32,3.38
"Morristown","TN","34100",2001,1,135.01,3.39
"Morristown","TN","34100",2001,2,135.13,3.39
"Morristown","TN","34100",2001,3,134.29,3.39
"Morristown","TN","34100",2001,4,137.5,3.42
"Morristown","TN","34100",2002,1,135.29,3.4
"Morristown","TN","34100",2002,2,138.11,3.53
"Morristown","TN","34100",2002,3,137.64,3.46
"Morristown","TN","34100",2002,4,140.33,3.51
"Morristown","TN","34100",2003,1,141.54,3.56
"Morristown","TN","34100",2003,2,143.18,3.56
"Morristown","TN","34100",2003,3,144.6,3.6
"Morristown","TN","34100",2003,4,144.19,3.71
"Morristown","TN","34100",2004,1,144.42,3.69
"Morristown","TN","34100",2004,2,145.37,3.71
"Morristown","TN","34100",2004,3,150.32,3.88
"Morristown","TN","34100",2004,4,151.58,3.94
"Morristown","TN","34100",2005,1,153.48,3.98
"Morristown","TN","34100",2005,2,157.65,4.11
"Morristown","TN","34100",2005,3,162.68,4.21
"Morristown","TN","34100",2005,4,166.58,4.35
"Morristown","TN","34100",2006,1,170.11,4.55
"Morristown","TN","34100",2006,2,175.42,4.59
"Morristown","TN","34100",2006,3,174.23,4.5
"Morristown","TN","34100",2006,4,178.72,4.68
"Morristown","TN","34100",2007,1,182.16,4.77
"Morristown","TN","34100",2007,2,186.26,4.83
"Morristown","TN","34100",2007,3,185.56,4.83
"Morristown","TN","34100",2007,4,189.41,5
