CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000001575','3760',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001576','3760',1,'2','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001576','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001576','5000',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'000000001576','5000',3,'-6','-6','-6','-6','1',-6,'-6','-6','-6','3','-9','-9','-9','1','-9'
'000000001577','5000',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001577','6440',1,'3','-6','2','1','-9',7,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001578','5000',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001578','6440',1,'3','-6','2','2','-9',6,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001578','6440',2,'3','-6','3','2','-9',5,'2','2','1','2','-9','-9','-9','-9','-9'
'000000001579','3760',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001579','5000',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000001579','6440',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001580','1840',1,'3','-6','1','2','-9',7,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001580','6440',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001582','1840',1,'3','-6','3','2','-9',3,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001583','1520',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001584','1520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001586','3760',1,'3','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000001586','6440',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001588','1840',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001588','1840',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001589','3760',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001589','6440',1,'3','-6','3','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000001591','1520',1,'4','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001591','5000',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001592','5000',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001593','6440',1,'3','-6','3','1','-9',7,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001593','6440',2,'3','-6','3','2','-9',8,'1','2','2','2','-9','-9','-9','-9','-9'
'000000001594','1840',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001594','1840',2,'3','-6','2','1','-9',1,'-6','2','1','2','-9','-9','-9','-9','1'
'000000001594','3760',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001594','5000',1,'2','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001596','1840',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001596','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001597','1840',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001598','3760',1,'3','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001598','6440',1,'3','-6','1','1','-9',3,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000001599','1840',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001599','6440',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001600','1840',1,'2','-6','1','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000001600','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001601','1840',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001601','1840',2,'3','-6','2','1','-9',4,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001601','3760',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001601','3760',2,'3','-6','1','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000001601','6440',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001602','1840',1,'3','-6','1','2','-9',4,'1','1','3','1','-9','-9','-9','-9','-9'
'000000001603','1840',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001604','5000',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001605','5000',1,'3','-6','1','2','-9',3,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001605','5000',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001606','1840',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001606','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001607','1840',1,'3','-6','3','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001607','3760',1,'4','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001608','5000',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001608','6440',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001609','5000',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001609','6440',1,'3','-6','2','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000001611','1840',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001611','3760',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001611','6440',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001611','6440',2,'3','-6','1','1','-9',3,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001612','6440',1,'3','-6','1','1','-9',3,'-6','2','3','1','-9','-9','-9','-9','-9'
'000000001613','5000',1,'3','-6','2','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001613','5000',2,'3','-6','3','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001613','5000',3,'4','-6','3','1','-9',5,'-6','2','2','3','-9','-9','-9','-9','-9'
'000000001615','1520',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001616','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001617','5000',1,'3','-6','1','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000001617','5000',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001618','1840',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001618','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001619','1520',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001619','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001620','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001620','6440',1,'3','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000001621','1840',1,'3','-6','1','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001621','6440',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001622','1840',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001622','1840',2,'3','-6','1','2','-9',4,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001622','1840',3,'3','-6','2','1','-9',1,'-6','2','2','3','-9','-9','-9','-9','1'
'000000001622','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001623','1840',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001623','5000',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001624','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001625','5000',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001626','6440',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001627','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001627','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001629','1840',1,'3','-6','-7','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001629','1840',2,'3','-6','2','1','-9',4,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000001630','3760',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001631','3760',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001631','6440',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001632','1520',1,'3','-6','3','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001632','1840',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001632','1840',2,'3','-6','2','2','-9',3,'1','2','2','2','-9','-9','-9','-9','-9'
'000000001632','3760',1,'1','1','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001632','6440',1,'3','-6','1','2','-9',7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001633','1840',1,'3','-6','1','2','-9',6,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001633','5000',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001633','6440',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001633','6440',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001633','6440',3,'3','-6','2','1','-9',1,'-6','2','1','3','-9','-9','-9','-9','1'
'000000001634','1520',1,'3','-6','2','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001635','6440',1,'3','-6','1','2','-9',3,'2','2','1','1','-9','-9','-9','-9','-9'
'000000001636','1840',1,'3','-6','2','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001636','6440',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001639','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001639','1840',2,'3','-6','1','1','-9',4,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001639','6440',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001640','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001640','5000',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001640','5000',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001641','1840',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001642','1520',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001642','3760',1,'3','-6','3','2','-9',5,'1','2','3','1','-9','-9','-9','-9','-9'
'000000001643','1520',1,'2','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001644','3760',1,'3','-6','-7','2','-9',2,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001644','6440',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001645','1840',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000001646','1520',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001646','1840',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001647','3760',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001647','5000',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001648','3760',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001649','5000',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001649','6440',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001650','1520',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001650','1520',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000001650','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001651','3760',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001652','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001652','3760',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001652','5000',1,'3','-6','3','2','-9',9,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001653','1840',1,'3','-6','2','1','-9',4,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000001653','3760',1,'2','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001653','6440',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001655','6440',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001656','3760',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001656','6440',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001657','1840',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001657','5000',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000001657','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001659','1840',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001659','1840',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000001661','5000',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001661','5000',2,'3','-6','1','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001663','3760',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001663','5000',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001663','6440',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001664','1840',1,'3','-6','3','2','-9',7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001664','5000',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001664','5000',2,'3','-6','1','2','-9',3,'1','2','2','2','-9','-9','-9','-9','-9'
'000000001665','6440',1,'3','-6','-7','2','-9',6,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001666','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001666','6440',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001667','1840',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001667','3760',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001667','5000',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001667','6440',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001669','1840',1,'3','-6','3','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001669','1840',2,'3','-6','1','2','-9',2,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001669','1840',3,'3','-6','1','2','-9',3,'1','1','1','3','-9','-9','-9','-9','-9'
'000000001670','1840',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001670','5000',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001672','1520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001672','1840',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001672','3760',1,'2','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001672','5000',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001672','5000',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001672','6440',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001673','1840',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001673','3760',1,'3','-6','1','2','-9',5,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001673','6440',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001674','6440',1,'3','-6','3','1','-9',1,'-6','3','3','1','-9','-9','-9','-9','1'
'000000001675','5000',1,'4','-6','-7','2','-9',6,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001676','5000',1,'4','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001677','6440',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001678','5000',1,'3','-6','3','2','-9',2,'2','2','1','1','-9','-9','-9','-9','-9'
'000000001678','5000',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000001678','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001679','1520',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001679','5000',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001680','6440',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001681','3760',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001681','5000',1,'3','-6','1','1','-9',2,'-6','2','3','1','-9','-9','-9','-9','-9'
'000000001683','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001685','1840',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001685','5000',1,'3','-6','3','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000001685','6440',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001686','6440',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001687','1840',1,'1','1','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001687','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001687','6440',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001688','1840',1,'1','1','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001690','1840',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001690','1840',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001690','1840',3,'3','-6','1','1','-9',4,'-6','2','2','3','-9','-9','-9','-9','-9'
'000000001690','6440',1,'3','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001690','6440',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001691','1840',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001691','3760',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001691','5000',1,'3','-6','-7','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001693','1520',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001693','1840',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001693','1840',2,'3','-6','2','1','-9',5,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001693','1840',3,'3','-6','2','1','-9',2,'-6','2','2','3','-9','-9','-9','-9','-9'
'000000001693','5000',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001693','6440',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001693','6440',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'000000001694','1840',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001694','1840',2,'4','-6','-7','-7','-9',-7,'-6','1','1','2','-9','1','1','-9','-9'
'000000001695','1520',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001695','1840',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001697','1520',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001697','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001697','1840',2,'3','-6','1','1','-9',3,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001697','1840',3,'3','-6','2','1','-9',2,'-6','2','2','3','-9','-9','-9','-9','-9'
'000000001697','3760',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001698','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001698','3760',2,'3','-6','2','1','-9',1,'-6','1','1','2','-9','-9','-9','-9','1'
'000000001700','1840',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001700','1840',2,'3','-6','1','1','-9',5,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000001700','5000',1,'2','-6','3','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000001701','5000',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001701','6440',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001702','1840',1,'3','-6','1','1','-9',1,'-6','3','2','1','-9','-9','-9','-9','1'
'000000001703','1840',1,'1','1','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001703','1840',2,'3','-6','1','1','-9',4,'-6','3','1','2','-9','-9','-9','-9','-9'
'000000001704','1520',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001704','1520',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000001704','1840',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001704','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001704','6440',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001706','1520',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001706','1840',1,'4','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001706','5000',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
