CONTROL,SMSA,OWNHERE,JWNHER
'44279737400','6200','1','-9'
'44279745400','6200','-6','-9'
'44279758400','6200','2','-9'
'44279759400','6200','2','-9'
'44279763400','6200','-6','-9'
'44279765400','6200','2','-9'
'44279773400','6200','-6','-9'
'44279777400','6200','-6','-9'
'44279782400','6200','2','-9'
'44279783400','6200','2','-9'
'44279786400','6200','-6','-9'
'44279810400','6200','2','-9'
'44279819400','6200','2','-9'
'44279820400','6200','2','-9'
'44279821400','6200','2','-9'
'44279828400','6200','-6','-9'
'44279848400','6200','2','-9'
'44279856400','6200','-6','-9'
'44279871400','6200','-6','-9'
'44279875400','6200','2','-9'
'44279897400','6200','2','-9'
'44279897401','6200','2','-9'
'44279898400','6200','2','-9'
'44279904400','6200','1','-9'
'44279905400','6200','1','-9'
'44279905401','6200','-6','-9'
'44279914400','6200','2','-9'
'44279915400','6200','-6','-9'
'44279916400','6200','-6','-9'
'44279921400','6200','2','-9'
'44279926400','6200','1','-9'
'44279926401','6200','1','-9'
'44279941400','6200','-6','-9'
'44279951400','6200','-6','-9'
'44279962400','6200','-6','-9'
'44279964400','6200','-6','-9'
'44279974400','6200','-6','-9'
'44279979400','6200','2','-9'
'44279981400','6200','-6','-9'
'44279998400','6200','2','-9'
'44279999400','6200','2','-9'
'44280016400','6200','2','-9'
'44280020400','6200','2','-9'
'44280023400','6200','1','-9'
'44280024400','6200','2','-9'
'44280025400','6200','1','-9'
'44280059400','6200','2','-9'
'44280060400','6200','-6','-9'
'44280069400','6200','-6','-9'
'44280071400','6200','2','-9'
'44280072400','6200','2','-9'
'44280079400','6200','2','2'
'44280080400','6200','2','-9'
'44280081400','6200','1','-9'
'44280088400','6200','-6','-9'
'44280095400','6200','-6','-9'
'44280101400','6200','-6','-9'
'44280102400','6200','-6','-9'
'44280106400','6200','2','-9'
'44280115400','6200','-6','-9'
'44280126400','6200','2','-9'
'44280127400','6200','2','-9'
'44280130400','6200','-6','-9'
'44280135400','6200','-6','-9'
'44280136400','6200','-6','-9'
'44280143400','6200','2','-9'
'44280146400','6200','1','2'
'44280153400','6200','2','-9'
'44280154400','6200','-6','-9'
'44280165400','6200','2','2'
'44280172400','6200','-6','-9'
'44280187400','6200','2','-9'
'44280191400','6200','-6','-9'
'44280210400','6200','2','2'
'44280212400','6200','-6','-9'
'44280213400','6200','2','-9'
'44280214400','6200','2','-9'
'44280229400','6200','1','-9'
'44280247400','6200','-6','-9'
'44280261400','6200','2','-9'
'44280275400','6200','2','-9'
'44280276400','6200','2','-9'
'44280277400','6200','2','-9'
'44280277401','6200','-6','-9'
'44280281400','6200','-6','-9'
'44280287400','6200','2','2'
'44280288400','6200','2','-9'
'44280289400','6200','2','-9'
'44280296400','6200','2','-9'
'44280298400','6200','2','-9'
'44280299400','6200','2','-9'
'44280307400','6200','-6','-9'
'44280308400','6200','-6','-9'
'44280317400','6200','1','-9'
'44280318400','6200','2','-9'
'44280323400','6200','2','-9'
'44280326400','6200','-6','-9'
'44280333400','6200','-6','-9'
'44280344400','6200','2','-9'
'44280345400','6200','2','-9'
'44280354400','6200','-6','-9'
'44280355400','6200','1','-9'
'44280359400','6200','1','-9'
'44280370400','6200','-6','-9'
'44280371400','6200','-6','-9'
'44280373400','6200','2','-9'
'44280380400','6200','1','-9'
'44280382400','6200','2','-9'
'44280388400','6200','2','2'
'44280399400','6200','2','-9'
'44280400400','6200','-6','-9'
'44280405401','6200','2','-9'
'44280429400','6200','-6','-9'
'44280443400','6200','1','-9'
'44280444400','6200','2','-9'
'44280446400','6200','2','-9'
'44280447400','6200','2','-9'
'44280455400','6200','-6','-9'
'44280458400','6200','2','-9'
'44280476400','6200','-6','-9'
'44280481400','6200','-6','-9'
'44280496400','6200','1','2'
'44280506400','6200','1','-9'
'44280511400','6200','2','-9'
'44280512400','6200','1','-9'
'44280513400','6200','2','-9'
'44280514400','6200','2','2'
'44280521400','6200','1','-9'
'44280522400','6200','2','-9'
'44280538400','6200','-6','-9'
'44280546400','6200','-6','-9'
'44280547400','6200','-6','-9'
'44280548400','6200','-6','-9'
'44280552400','6200','-6','-9'
'44280560400','6200','-6','-9'
'44280562400','6200','2','-9'
'44280595400','6200','2','-9'
'44280596400','6200','2','2'
'44280597400','6200','2','-9'
'44280613400','6200','2','2'
'44280614400','6200','1','2'
'44280615400','6200','-6','-9'
'44280629400','6200','-6','-9'
'44280634400','6200','1','-9'
'44280634401','6200','-6','-9'
'44280639400','6200','2','-9'
'44280640400','6200','2','-9'
'44280641400','6200','2','-9'
'44280642400','6200','1','-9'
'44280644400','6200','2','2'
'44280653400','6200','-6','-9'
'44280661400','6200','2','-9'
'44280662400','6200','1','-9'
'44280663400','6200','2','-9'
'44280669400','6200','2','-9'
'44280677400','6200','-6','-9'
'44280678400','6200','1','-9'
'44280679400','6200','1','-9'
'44280680400','6200','-6','-9'
'44280681400','6200','1','2'
'44280689400','6200','1','-9'
'44280696400','6200','-6','-9'
'44280706400','6200','2','-9'
'44280707400','6200','2','-9'
'44280730400','6200','2','2'
'44280731400','6200','1','2'
'44280737400','6200','2','-9'
'44280741400','6200','-6','-9'
'44280753400','6200','2','2'
'44280754400','6200','-6','-9'
'44280768400','6200','2','-9'
'44280769400','6200','-6','-9'
'44280778400','6200','2','2'
'44280779400','6200','2','-9'
'44280798400','6200','2','-9'
'44280801400','6200','-6','-9'
'44280815400','6200','2','-9'
'44280822400','6200','2','-9'
'44280826400','6200','-6','-9'
'44280832400','6200','2','-9'
'44280833400','6200','2','-9'
'44280833401','6200','2','-9'
'44280834400','6200','2','-9'
'44280835400','6200','2','-9'
'44280836400','6200','2','-9'
'44280840400','6200','-6','-9'
'44280843400','6200','-6','-9'
'44280851400','6200','1','2'
'44280854400','6200','1','2'
'44280862400','6200','1','-9'
'44280864400','6200','-6','-9'
'44280869400','6200','1','-9'
'44280870400','6200','-6','-9'
'44280881400','6200','2','-9'
'44280899400','6200','2','-9'
'44280907400','6200','1','-9'
'44280908400','6200','2','-9'
'44280909400','6200','1','-9'
'44280910400','6200','2','-9'
'44280917400','6200','2','-9'
'44280917401','6200','2','-9'
'44280918400','6200','2','-9'
'44280923400','6200','2','-9'
'44280924400','6200','2','-9'
'44280925400','6200','2','-9'
'44280926400','6200','2','2'
'44280943400','6200','1','-9'
'44280945400','6200','1','-9'
'44280947400','6200','-6','-9'
'44280952400','6200','2','-9'
'44280957400','6200','2','-9'
'44280970400','6200','-6','-9'
'44280975400','6200','-6','-9'
'44287001501','6200','2','-9'
'44287001502','6200','2','-9'
'44287001503','6200','2','-9'
'44287001504','6200','2','-9'
'44287009801','6200','-6','-9'
'44287009802','6200','2','-9'
'44287009804','6200','1','-9'
'44290007701','6200','2','-9'
'44290007702','6200','2','-9'
'44290007705','6200','2','-9'
'44290007706','6200','2','-9'
'44290007707','6200','-6','-9'
'44290007708','6200','2','-9'
'44290007710','6200','2','-9'
'44290008501','6200','2','-9'
'44290008502','6200','2','-9'
'44290008503','6200','2','-9'
'44290008504','6200','2','-9'
'44290008505','6200','2','-9'
'44290008506','6200','-6','-9'
'44297001301','6200','1','-9'
'44297003902','6200','1','-9'
'44297004702','6200','2','-9'
'44297007002','6200','2','-9'
'44297009604','6200','2','-9'
'44297012001','6200','1','-9'
'44297012002','6200','1','-9'
'44297012004','6200','1','-9'
'44297016101','6200','-6','-9'
'44297016103','6200','1','-9'
'44297017901','6200','-6','-9'
'44297018705','6200','-6','-9'
'44297019504','6200','2','-9'
'44297020302','6200','2','-9'
'44297023703','6200','-6','-9'
'44297027801','6200','-6','-9'
'44297032801','6200','-6','-9'
'44297034402','6200','2','-9'
'44297039302','6200','-6','-9'
'67500004100','7280','-6','-9'
'67500005800','7280','-6','-9'
'67500011600','7280','-6','-9'
'67500012400','7280','-6','-9'
'67500019900','7280','-6','-9'
'67500025600','7280','-6','-9'
'67500029800','7280','1','-9'
'67500031400','7280','-6','-9'
'67500032200','7280','-6','-9'
'67500037100','7280','-6','-9'
'67500040500','7280','-6','-9'
'67500059500','7280','-6','-9'
'67500061100','7280','-6','-9'
'67500062900','7280','-6','-9'
'67500063700','7280','-6','-9'
'67500064500','7280','-6','-9'
'67500066000','7280','1','-9'
'67500076900','7280','-6','-9'
'67500078500','7280','-6','-9'
'67500083500','7280','-6','-9'
'67500086800','7280','-6','-9'
'67500087600','7280','-6','-9'
'67500088400','7280','-6','-9'
'67500091800','7280','-6','-9'
'67500092600','7280','1','-9'
'67500093400','7280','-6','-9'
'67500097500','7280','-6','-9'
'67500099100','7280','-6','-9'
'67500100700','7280','-6','-9'
'67500101500','7280','2','-9'
'67500102300','7280','-6','-9'
'67500103100','7280','2','-9'
'67500104900','7280','-6','-9'
'67500107200','7280','-6','-9'
'67500108000','7280','-6','-9'
'67500109800','7280','2','-9'
'67500111400','7280','-6','-9'
'67500112200','7280','-6','-9'
'67500115500','7280','2','-9'
'67500116300','7280','-6','-9'
'67500118900','7280','-6','-9'
'67500123900','7280','1','-9'
'67500124700','7280','2','2'
'67500126200','7280','-6','-9'
'67500128800','7280','-6','-9'
'67500155100','7280','-6','-9'
'67500156900','7280','-6','-9'
'67500158500','7280','-6','-9'
'67500164300','7280','2','-9'
'67500175900','7280','-6','-9'
'67500182500','7280','-6','-9'
'67500186600','7280','-6','-9'
'67500197300','7280','-6','-9'
'67500199900','7280','-6','-9'
'67500205400','7280','2','-9'
'67500206200','7280','1','-9'
'67500211200','7280','-6','-9'
'67500221100','7280','-6','-9'
'67500247600','7280','-6','-9'
'67500254200','7280','-6','-9'
'67500267400','7280','-6','-9'
'67500268200','7280','-6','-9'
'67500274000','7280','-6','-9'
'67500275700','7280','2','-9'
'67500276500','7280','2','-9'
'67500278100','7280','-6','-9'
'67500280700','7280','-6','-9'
'67500286400','7280','-6','-9'
'67500292200','7280','-6','-9'
'67500294800','7280','1','-9'
'67500299700','7280','2','-9'
'67500300300','7280','1','-9'
'67500301100','7280','-6','-9'
'67500304500','7280','2','-9'
'67500306000','7280','-6','-9'
'67500307800','7280','2','-9'
'67500309400','7280','-6','-9'
'67500316900','7280','-6','-9'
'67500317700','7280','-6','-9'
'67500318500','7280','-6','-9'
'67500319300','7280','1','-9'
'67500320100','7280','1','-9'
'67500325000','7280','-6','-9'
'67500326800','7280','-6','-9'
'67500348200','7280','-6','-9'
'67500355700','7280','-6','-9'
'67500363100','7280','1','-9'
'67500367200','7280','1','-9'
'67500368000','7280','1','-9'
'67500371400','7280','1','-9'
'67500373000','7280','-6','-9'
'67500376300','7280','1','-9'
'67500381300','7280','-6','-9'
'67500382100','7280','-6','-9'
'67500388800','7280','-6','-9'
'67500389600','7280','-6','-9'
'67500390400','7280','2','-9'
'67500391200','7280','-6','-9'
'67500392000','7280','-6','-9'
'67500395300','7280','-6','-9'
'67500396100','7280','-6','-9'
'67500397900','7280','-6','-9'
'67500399500','7280','-6','-9'
'67500400100','7280','-6','-9'
'67500403500','7280','-6','-9'
'67500404300','7280','-6','-9'
'67500405000','7280','-6','-9'
'67500411800','7280','-6','-9'
'67500448000','7280','-6','-9'
'67500476100','7280','-6','-9'
'67500477900','7280','-6','-9'
'67500484500','7280','-6','-9'
'67500485200','7280','-6','-9'
'67500486000','7280','-6','-9'
'67500488600','7280','-6','-9'
'67500490200','7280','-6','-9'
'67500491000','7280','-6','-9'
'67500495100','7280','1','-9'
'67500496900','7280','-6','-9'
'67500497700','7280','-6','-9'
'67500507300','7280','1','-9'
'67500508100','7280','-6','-9'
'67500509900','7280','-6','-9'
'67500510700','7280','-6','-9'
'67500524800','7280','2','-9'
'67500539600','7280','-6','-9'
'67500548700','7280','-6','-9'
'67500560200','7280','-6','-9'
'67500568500','7280','-6','-9'
'67500573500','7280','-6','-9'
'67500582600','7280','-6','-9'
'67500587500','7280','1','-9'
'67500588300','7280','1','-9'
'67500589100','7280','-6','-9'
'67500654301','7280','1','-9'
'67500660000','7280','-6','-9'
'67500669100','7280','2','-9'
'67500685700','7280','-6','-9'
'67500686500','7280','-6','-9'
'67500691500','7280','-6','-9'
'67500692300','7280','1','-9'
'67500694900','7280','-6','-9'
'67500703800','7280','-6','-9'
'67500712900','7280','-6','-9'
'67500746700','7280','-6','-9'
'67500746701','7280','2','-9'
'67500746702','7280','2','-9'
'67500759000','7280','-6','-9'
'67500765700','7280','-6','-9'
'67500779800','7280','1','-9'
'67500780600','7280','1','-9'
'67500786300','7280','2','-9'
'67500789700','7280','-6','-9'
'67500790500','7280','-6','-9'
'67500795400','7280','1','-9'
'67500796200','7280','1','-9'
'67500797000','7280','-6','-9'
'67500798800','7280','-6','-9'
'67500803600','7280','1','-9'
'67500804400','7280','1','-9'
'67500808500','7280','-6','-9'
'67500812700','7280','-6','-9'
'67500814300','7280','1','-9'
'67500820000','7280','-6','-9'
'67500821800','7280','-6','-9'
'67500822600','7280','-6','-9'
'67500823400','7280','1','-9'
'67500860600','7280','-6','-9'
'67500898600','7280','-6','-9'
'67500943000','7280','-6','-9'
'67500981000','7280','-6','-9'
'67500987701','7280','2','-9'
'67500988500','7280','2','2'
'67500990100','7280','-6','-9'
'67500991900','7280','2','-9'
'67500992700','7280','2','-9'
'67500996800','7280','2','-9'
'67500999200','7280','-6','-9'
'67501004000','7280','-6','-9'
'67501012300','7280','-6','-9'
'67501013100','7280','-6','-9'
'67501018000','7280','-6','-9'
'67501022200','7280','-6','-9'
'67501025500','7280','-6','-9'
'67501033900','7280','-6','-9'
'67501038800','7280','-6','-9'
'67501040400','7280','-6','-9'
'67501047900','7280','-6','-9'
'67501048700','7280','1','-9'
'67501051100','7280','-6','-9'
'67501053700','7280','2','-9'
'67501054500','7280','-6','-9'
'67501062800','7280','-6','-9'
'67501067700','7280','-6','-9'
'67501068500','7280','-6','-9'
'67501071900','7280','-6','-9'
'67501072700','7280','-6','-9'
'67501076800','7280','-6','-9'
'67501078401','7280','-6','-9'
'67501086700','7280','-6','-9'
'67501094100','7280','-6','-9'
'67501116200','7280','-6','-9'
'67501117000','7280','-6','-9'
'67501122000','7280','-6','-9'
'67501125300','7280','-6','-9'
'67501131100','7280','-6','-9'
'67501135200','7280','-6','-9'
'67501136000','7280','-6','-9'
'67501136001','7280','-6','-9'
'67501142800','7280','-6','-9'
'67501171700','7280','2','-9'
'67501188100','7280','-6','-9'
'67501192300','7280','2','-9'
'67501197200','7280','-6','-9'
'67501211100','7280','1','-9'
'67501216000','7280','-6','-9'
'67501222800','7280','-6','-9'
'67501231900','7280','-6','-9'
'67501236800','7280','-6','-9'
'67501239201','7280','1','-9'
'67501240000','7280','-6','-9'
'67501249100','7280','-6','-9'
'67501255800','7280','1','-9'
'67501256600','7280','2','-9'
'67501260800','7280','1','-9'
'67501261600','7280','-6','-9'
'67501263200','7280','-6','-9'
'67501264000','7280','2','-9'
'67501267300','7280','-6','-9'
'67501269900','7280','-6','-9'
'67501270700','7280','-6','-9'
'67501274900','7280','2','-9'
'67501275600','7280','2','-9'
'67501276400','7280','2','-9'
'67501280600','7280','2','-9'
'67501285500','7280','-6','-9'
'67501287100','7280','-6','-9'
'67501292100','7280','-6','-9'
'67501293900','7280','1','-9'
'67501294700','7280','-6','-9'
'67501300200','7280','1','-9'
'67501301000','7280','-6','-9'
'67501303600','7280','1','-9'
'67501304400','7280','2','-9'
'67501305100','7280','2','-9'
'67501312700','7280','-6','-9'
'67501318400','7280','-6','-9'
'67501321800','7280','-6','-9'
'67501328300','7280','-6','-9'
'67501332500','7280','1','-9'
'67501336600','7280','1','-9'
'67501339000','7280','-6','-9'
'67501341600','7280','-6','-9'
'67501346500','7280','-6','-9'
'67501348101','7280','-6','-9'
'67501349900','7280','-6','-9'
'67501357200','7280','2','-9'
'67501358000','7280','2','-9'
'67501359800','7280','2','-9'
'67501360600','7280','1','-9'
'67501365500','7280','2','-9'
'67501373900','7280','-6','-9'
'67501374700','7280','-6','-9'
'67501376200','7280','-6','-9'
'67501379600','7280','2','-9'
'67501382000','7280','1','-9'
'67501389500','7280','-6','-9'
'67501396000','7280','-6','-9'
'67501397800','7280','-6','-9'
'67501398600','7280','-6','-9'
'67501405900','7280','2','-9'
'67501406700','7280','-6','-9'
'67501413300','7280','-6','-9'
'67501422400','7280','-6','-9'
'67501423200','7280','-6','-9'
'67501427300','7280','-6','-9'
'67501442200','7280','-6','-9'
'67501471100','7280','-6','-9'
'67501483600','7280','-6','-9'
'67501494300','7280','-6','-9'
'67501496800','7280','-6','-9'
'67501504901','7280','2','-9'
'67501508000','7280','-6','-9'
'67501523900','7280','-6','-9'
'67501524700','7280','2','-9'
'67501527000','7280','-6','-9'
'67501529600','7280','-6','-9'
'67501540300','7280','-6','-9'
'67501547800','7280','-6','-9'
'67501548600','7280','-6','-9'
'67501550200','7280','-6','-9'
'67501552800','7280','-6','-9'
'67501564300','7280','-6','-9'
'67501574200','7280','-6','-9'
'67501575900','7280','-6','-9'
'67501591600','7280','-6','-9'
'67501593200','7280','-6','-9'
'67501605400','7280','-6','-9'
'67501614600','7280','-6','-9'
'67501615300','7280','-6','-9'
'67501621100','7280','-6','-9'
'67501622900','7280','1','-9'
'67501638500','7280','-6','-9'
'67501644300','7280','-6','-9'
'67501671600','7280','1','-9'
'67501677300','7280','1','-9'
'67501681500','7280','-6','-9'
'67501683100','7280','-6','-9'
'67501691400','7280','-6','-9'
'67501693000','7280','2','-9'
'67501695500','7280','-6','-9'
'67501697100','7280','-6','-9'
'67501699700','7280','-6','-9'
'67501701100','7280','-6','-9'
'67501706000','7280','2','-9'
'67501707800','7280','1','-9'
'67501707801','7280','-6','-9'
