CONTROL,SMSA,OWNHERE,JWNHER
'000000001560','0520','2','-9'
'000000001560','1680','2','-9'
'000000001561','6280','-6','-9'
'000000001562','6280','-6','-9'
'000000001563','7600','-6','-9'
'000000001564','1680','-6','-9'
'000000001564','7600','-6','-9'
'000000001565','1680','-6','-9'
'000000001565','6280','-6','-9'
'000000001565','6920','-6','-9'
'000000001566','6280','2','-9'
'000000001567','0520','1','-9'
'000000001567','1680','-6','-9'
'000000001567','6280','1','-9'
'000000001568','0520','2','-9'
'000000001568','1680','2','-9'
'000000001568','6280','-6','-9'
'000000001569','0520','2','-9'
'000000001569','1680','2','-9'
'000000001569','7600','2','-9'
'000000001570','0520','-6','-9'
'000000001570','1680','-6','-9'
'000000001570','5880','1','-9'
'000000001571','0520','-6','-9'
'000000001571','1680','-6','-9'
'000000001571','6280','2','-9'
'000000001571','7600','1','-9'
'000000001572','0520','2','-9'
'000000001572','1680','-6','-9'
'000000001572','7600','1','-9'
'000000001573','6280','2','-9'
'000000001574','0520','2','-9'
'000000001574','1680','2','-9'
'000000001574','3480','-6','-9'
'000000001574','7600','1','2'
'000000001575','0520','-6','-9'
'000000001575','6280','2','-9'
'000000001576','5560','-6','-9'
'000000001577','1680','-6','-9'
'000000001578','0520','2','-9'
'000000001578','1680','2','-9'
'000000001578','7040','-6','-9'
'000000001579','1680','-6','-9'
'000000001579','5880','-6','-9'
'000000001579','6280','-6','-9'
'000000001579','7600','1','-9'
'000000001580','3480','-6','-9'
'000000001580','6280','2','2'
'000000001580','7600','1','-9'
'000000001580','6920','-6','-9'
'000000001581','0520','-6','-9'
'000000001581','1680','2','-9'
'000000001581','6280','-6','-9'
'000000001582','1680','-6','-9'
'000000001582','6280','2','-9'
'000000001582','7600','2','-9'
'000000001583','1680','1','-9'
'000000001583','2080','-6','-9'
'000000001583','5880','-6','-9'
'000000001584','7600','2','-9'
'000000001585','0520','-6','-9'
'000000001585','3280','-6','-9'
'000000001585','5560','-6','-9'
'000000001585','6280','2','-9'
'000000001585','7040','-6','-9'
'000000001586','1680','2','-9'
'000000001586','5560','-6','-9'
'000000001586','6280','2','-9'
'000000001586','7040','-6','-9'
'000000001587','1680','1','-9'
'000000001587','5560','-6','-9'
'000000001587','7040','-6','-9'
'000000001588','1680','1','-9'
'000000001588','2080','-6','-9'
'000000001588','6280','2','-9'
'000000001589','0520','-6','-9'
'000000001589','1680','-6','-9'
'000000001589','5560','-6','-9'
'000000001589','6280','2','-9'
'000000001589','7600','2','-9'
'000000001590','1680','2','-9'
'000000001590','7600','2','-9'
'000000001590','7040','-6','-9'
'000000001591','1680','2','-9'
'000000001591','7600','1','-9'
'000000001592','1680','2','-9'
'000000001592','6280','2','-9'
'000000001592','7600','2','-9'
'000000001592','7040','-6','-9'
'000000001593','1680','2','-9'
'000000001593','3480','-6','-9'
'000000001593','7600','1','-9'
'000000001594','1680','2','-9'
'000000001594','4920','-6','-9'
'000000001594','6280','2','-9'
'000000001594','7600','2','-9'
'000000001595','5560','-6','-9'
'000000001595','7600','2','-9'
'000000001596','0520','2','-9'
'000000001596','5560','-6','-9'
'000000001596','6280','2','-9'
'000000001596','7600','2','-9'
'000000001597','3280','-6','-9'
'000000001597','5560','-6','-9'
'000000001597','6280','2','-9'
'000000001597','7600','1','-9'
'000000001598','5560','2','2'
'000000001598','6280','-6','-9'
'000000001598','6920','-6','-9'
'000000001599','1680','2','-9'
'000000001599','5560','2','-9'
'000000001600','1680','-6','-9'
'000000001600','2080','-6','-9'
'000000001600','7600','-6','-9'
'000000001601','1680','-6','-9'
'000000001601','6280','2','-9'
'000000001601','7600','-6','-9'
'000000001602','3280','-6','-9'
'000000001602','7600','1','-9'
'000000001602','6920','-6','-9'
'000000001603','5560','1','-9'
'000000001603','6280','2','-9'
'000000001604','0520','-6','-9'
'000000001604','5880','-6','-9'
'000000001604','7040','-6','-9'
'000000001605','1680','-6','-9'
'000000001605','6280','1','-9'
'000000001606','0520','2','-9'
'000000001606','1680','-6','-9'
'000000001606','5880','-6','-9'
'000000001606','7040','-6','-9'
'000000001607','1680','1','-9'
'000000001608','0520','2','-9'
'000000001608','1680','-6','-9'
'000000001608','6920','-6','-9'
'000000001609','6280','2','-9'
'000000001609','7600','2','-9'
'000000001610','3280','-6','-9'
'000000001610','6280','2','-9'
'000000001610','7240','-6','-9'
'000000001610','7600','2','-9'
'000000001611','1680','1','-9'
'000000001611','7600','-6','-9'
'000000001612','3480','-6','-9'
'000000001613','1680','-6','-9'
'000000001613','6280','2','-9'
'000000001614','0520','-6','-9'
'000000001614','7240','-6','-9'
'000000001614','7600','1','-9'
'000000001615','0520','-6','-9'
'000000001615','1680','2','-9'
'000000001615','6280','2','-9'
'000000001615','7600','2','-9'
'000000001616','3480','-6','-9'
'000000001616','6280','2','-9'
'000000001617','0520','-6','-9'
'000000001617','1680','-6','-9'
'000000001617','6280','2','-9'
'000000001617','7600','2','-9'
'000000001618','2080','-6','-9'
'000000001618','3280','-6','-9'
'000000001618','6280','-6','-9'
'000000001619','1680','2','-9'
'000000001619','3280','2','-9'
'000000001619','6280','-6','-9'
'000000001620','0520','2','-9'
'000000001620','3480','-6','-9'
'000000001620','6280','2','2'
'000000001621','1680','1','2'
'000000001621','7600','2','-9'
'000000001622','6280','2','-9'
'000000001622','7240','-6','-9'
'000000001624','1680','2','-9'
'000000001625','0520','2','-9'
'000000001625','1680','1','-9'
'000000001625','6280','2','-9'
'000000001625','6920','-6','-9'
'000000001626','1680','1','-9'
'000000001626','6280','2','-9'
'000000001626','7600','2','-9'
'000000001627','1680','1','-9'
'000000001627','6280','2','-9'
'000000001627','7600','1','-9'
'000000001627','7040','-6','-9'
'000000001628','5880','2','-9'
'000000001628','6280','2','-9'
'000000001629','0520','-6','-9'
'000000001630','0520','1','-9'
'000000001630','6280','2','-9'
'000000001630','7040','-6','-9'
'000000001631','1680','1','-9'
'000000001631','4920','-6','-9'
'000000001631','6280','2','-9'
'000000001631','7600','2','-9'
'000000001632','0520','2','-9'
'000000001632','6280','2','-9'
'000000001632','7600','2','-9'
'000000001633','1680','-6','-9'
'000000001633','5560','2','-9'
'000000001633','6280','2','-9'
'000000001633','7600','-6','-9'
'000000001634','5560','-6','-9'
'000000001634','7600','2','-9'
'000000001635','0520','1','2'
'000000001635','1680','-6','-9'
'000000001635','4920','-6','-9'
'000000001635','7600','2','-9'
'000000001636','3280','-6','-9'
'000000001636','5560','-6','-9'
'000000001636','5880','-6','-9'
'000000001636','6280','2','-9'
'000000001636','7600','2','-9'
'000000001637','1680','-6','-9'
'000000001637','6280','2','-9'
'000000001637','7600','1','-9'
'000000001638','0520','-6','-9'
'000000001638','1680','2','-9'
'000000001638','3280','-6','-9'
'000000001638','6280','2','-9'
'000000001638','7600','-6','-9'
'000000001639','1680','1','-9'
'000000001639','3280','2','-9'
'000000001639','6280','1','-9'
'000000001640','1680','2','-9'
'000000001640','2080','-6','-9'
'000000001640','6280','2','-9'
'000000001641','0520','2','-9'
'000000001641','6280','2','-9'
'000000001641','7600','1','-9'
'000000001642','0520','1','-9'
'000000001642','1680','-6','-9'
'000000001642','3280','-6','-9'
'000000001642','7600','1','-9'
'000000001643','5880','-6','-9'
'000000001643','7600','2','-9'
'000000001644','0520','1','-9'
'000000001644','1680','2','-9'
'000000001644','4920','-6','-9'
'000000001644','7600','-6','-9'
'000000001645','6280','2','-9'
'000000001645','7600','1','-9'
'000000001646','1680','2','2'
'000000001646','5880','-6','-9'
'000000001646','6280','2','-9'
'000000001646','7240','-6','-9'
'000000001647','1680','2','-9'
'000000001647','3280','1','-9'
'000000001647','3480','-6','-9'
'000000001647','6280','2','-9'
'000000001648','0520','2','-9'
'000000001648','1680','2','-9'
'000000001648','6280','1','-9'
'000000001648','7040','-6','-9'
'000000001649','1680','2','-9'
'000000001649','2080','-6','-9'
'000000001649','3280','-6','-9'
'000000001649','6280','2','-9'
'000000001649','7600','2','-9'
'000000001650','1680','2','-9'
'000000001650','5880','-6','-9'
'000000001650','6280','2','2'
'000000001650','7600','1','-9'
'000000001651','1680','2','-9'
'000000001651','5880','-6','-9'
'000000001651','7600','-6','-9'
'000000001652','5560','-6','-9'
'000000001652','6280','1','-9'
'000000001652','7600','2','-9'
'000000001653','0520','-6','-9'
'000000001653','1680','2','-9'
'000000001653','6280','2','-9'
'000000001653','7600','2','-9'
'000000001654','1680','-6','-9'
'000000001654','3280','-6','-9'
'000000001654','7040','-6','-9'
'000000001655','0520','2','2'
'000000001655','1680','-6','-9'
'000000001655','5880','-6','-9'
'000000001655','7600','2','-9'
'000000001656','0520','1','-9'
'000000001656','6280','2','-9'
'000000001656','7600','2','2'
'000000001657','1680','2','-9'
'000000001657','6280','2','-9'
'000000001657','7600','1','-9'
'000000001658','1680','2','-9'
'000000001658','6280','1','2'
'000000001658','7240','-6','-9'
'000000001658','7600','2','-9'
'000000001659','5880','-6','-9'
'000000001659','6280','2','-9'
'000000001660','1680','2','-9'
'000000001660','2080','2','-9'
'000000001660','5880','-6','-9'
'000000001661','0520','-6','-9'
'000000001661','7600','1','-9'
'000000001662','0520','2','-9'
'000000001662','1680','2','-9'
'000000001662','7600','-6','-9'
'000000001663','1680','2','-9'
'000000001663','4920','-6','-9'
'000000001663','6280','2','2'
'000000001664','0520','2','-9'
'000000001664','7600','2','-9'
'000000001665','4920','-6','-9'
'000000001665','7600','2','-9'
'000000001666','1680','-6','-9'
'000000001666','7600','2','-9'
'000000001667','7240','-6','-9'
'000000001667','7600','-6','-9'
'000000001668','1680','-6','-9'
'000000001668','6280','2','-9'
'000000001668','7600','1','-9'
'000000001669','2080','-6','-9'
'000000001669','5560','-6','-9'
'000000001669','6280','2','-9'
'000000001669','7600','1','-9'
'000000001670','0520','2','-9'
'000000001670','6280','2','-9'
'000000001670','7240','-6','-9'
'000000001670','7600','2','-9'
'000000001671','0520','-6','-9'
'000000001671','1680','2','-9'
'000000001671','4920','-6','-9'
'000000001671','6280','1','-9'
'000000001671','7600','2','-9'
'000000001672','6280','2','-9'
'000000001672','7600','1','-9'
'000000001674','6280','2','-9'
'000000001674','7600','1','-9'
'000000001675','6280','2','-9'
'000000001676','1680','2','-9'
'000000001676','2080','1','-9'
'000000001677','1680','2','-9'
'000000001677','2080','-6','-9'
'000000001677','6280','2','-9'
'000000001677','7240','-6','-9'
'000000001677','7600','2','-9'
'000000001677','7040','-6','-9'
'000000001677','6920','2','-9'
'000000001678','0520','2','-9'
'000000001678','1680','2','-9'
'000000001678','6280','1','-9'
'000000001679','5560','1','-9'
'000000001679','7040','-6','-9'
'000000001680','0520','2','-9'
'000000001680','1680','2','-9'
'000000001680','6280','2','-9'
'000000001681','1680','2','-9'
'000000001681','6280','-6','-9'
'000000001681','7600','2','-9'
'000000001682','1680','-6','-9'
'000000001682','6280','2','-9'
'000000001682','7600','1','-9'
'000000001683','1680','-6','-9'
'000000001683','5560','-6','-9'
'000000001683','6280','2','-9'
'000000001683','7600','1','-9'
'000000001684','4920','-6','-9'
'000000001684','6280','2','-9'
'000000001684','7600','2','-9'
'000000001685','0520','2','-9'
'000000001685','1680','-6','-9'
'000000001685','6280','2','2'
'000000001685','7600','1','-9'
'000000001686','2080','-6','-9'
'000000001686','7600','2','-9'
'000000001687','1680','2','-9'
'000000001687','6280','2','-9'
'000000001688','0520','2','-9'
'000000001688','6280','2','-9'
'000000001688','7600','2','-9'
'000000001689','6280','2','-9'
'000000001689','7600','1','-9'
'000000001690','1680','1','-9'
'000000001690','5560','-6','-9'
'000000001690','6280','-6','-9'
'000000001690','7600','1','-9'
'000000001691','1680','2','-9'
'000000001691','3480','-6','-9'
'000000001691','6280','2','-9'
'000000001691','7240','-6','-9'
'000000001691','7600','2','-9'
'000000001691','7040','-6','-9'
'000000001692','0520','2','2'
'000000001692','1680','2','-9'
'000000001692','6280','1','-9'
'000000001693','0520','-6','-9'
'000000001693','6280','2','-9'
'000000001693','7600','-6','-9'
'000000001694','7600','2','-9'
'000000001695','0520','-6','-9'
'000000001695','5880','-6','-9'
'000000001695','6280','2','-9'
'000000001695','7600','2','-9'
'000000001696','0520','2','-9'
'000000001696','6280','2','-9'
'000000001696','7600','1','-9'
'000000001697','1680','2','-9'
'000000001697','3480','-6','-9'
'000000001697','5560','-6','-9'
'000000001697','6920','-6','-9'
'000000001698','7600','1','-9'
'000000001698','6920','-6','-9'
'000000001699','5560','-6','-9'
'000000001699','7240','-6','-9'
'000000001700','3480','-6','-9'
'000000001701','2080','-6','-9'
'000000001701','6280','2','-9'
'000000001701','6920','-6','-9'
'000000001702','1680','-6','-9'
'000000001702','6280','2','-9'
'000000001703','1680','2','-9'
'000000001703','5880','-6','-9'
'000000001703','7600','2','-9'
'000000001704','6280','2','-9'
'000000001704','7600','2','-9'
'000000001705','1680','1','-9'
'000000001705','5560','-6','-9'
'000000001705','5880','-6','-9'
'000000001705','7240','-6','-9'
'000000001706','0520','2','-9'
'000000001706','5560','-6','-9'
'000000001706','6280','2','-9'
'000000001706','7600','2','-9'
'000000001706','6920','-6','-9'
'000000001707','4920','-6','-9'
'000000001707','5560','-6','-9'
'000000001708','0520','2','-9'
'000000001708','1680','-6','-9'
'000000001708','5880','-6','-9'
'000000001708','6280','-6','-9'
'000000001709','4920','-6','-9'
'000000001709','6280','2','-9'
'000000001709','7240','-6','-9'
'000000001710','0520','2','-9'
'000000001710','1680','2','-9'
'000000001710','5560','-6','-9'
'000000001710','6280','2','-9'
'000000001710','7600','-6','-9'
'000000001711','6920','-6','-9'
'000000001712','0520','2','-9'
'000000001712','6280','2','-9'
'000000001713','5560','-6','-9'
'000000001713','6280','2','-9'
'000000001713','6920','-6','-9'
'000000001714','1680','2','-9'
'000000001714','6280','2','-9'
'000000001715','1680','2','-9'
'000000001715','2080','-6','-9'
'000000001715','6280','2','-9'
'000000001715','7600','2','-9'
'000000001715','7040','-6','-9'
'000000001715','6920','-6','-9'
'000000001716','1680','-6','-9'
'000000001716','7600','2','-9'
'000000001716','7040','-6','-9'
'000000001717','6280','2','-9'
'000000001717','7600','2','-9'
'000000001718','5560','-6','-9'
'000000001718','7600','2','-9'
'000000001719','1680','2','-9'
'000000001719','3480','-6','-9'
'000000001719','6280','2','-9'
'000000001720','0520','2','-9'
'000000001720','1680','-6','-9'
'000000001720','2080','-6','-9'
'000000001720','6280','2','2'
'000000001721','4920','-6','-9'
'000000001721','6280','2','-9'
'000000001721','7600','1','-9'
'000000001721','6920','2','-9'
'000000001722','3480','-6','-9'
'000000001723','2080','-6','-9'
'000000001723','3480','-6','-9'
'000000001723','6920','-6','-9'
'000000001724','3480','-6','-9'
'000000001725','1680','-6','-9'
'000000001725','7600','2','-9'
'000000001725','6920','-6','-9'
'000000001726','1680','1','-9'
'000000001726','7600','2','-9'
'000000001727','1680','1','-9'
'000000001727','5560','2','-9'
'000000001727','7600','1','-9'
'000000001727','6920','-6','-9'
'000000001728','0520','2','-9'
'000000001728','1680','2','-9'
'000000001728','5560','-6','-9'
'000000001728','6280','2','2'
'000000001728','7600','2','-9'
'000000001728','6920','-6','-9'
'000000001729','1680','2','-9'
'000000001729','6280','2','-9'
'000000001729','6920','-6','-9'
'000000001730','1680','2','-9'
'000000001730','6280','2','-9'
'000000001730','7600','1','-9'
'000000001731','0520','2','-9'
'000000001731','6280','2','-9'
'000000001731','7600','1','-9'
'000000001732','2080','-6','-9'
'000000001732','7600','2','-9'
'000000001733','1680','1','-9'
'000000001733','5880','-6','-9'
'000000001733','6280','2','-9'
'000000001735','1680','2','-9'
'000000001735','6920','-6','-9'
'000000001736','0520','1','-9'
'000000001736','1680','2','-9'
'000000001736','5880','-6','-9'
'000000001736','6280','2','-9'
'000000001736','6920','2','-9'
'000000001737','0520','2','-9'
'000000001737','3280','1','-9'
'000000001737','7600','-6','-9'
'000000001737','6920','-6','-9'
'000000001738','1680','2','-9'
'000000001738','6280','2','-9'
'000000001738','7600','1','-9'
'000000001739','1680','2','-9'
'000000001739','3280','2','-9'
'000000001739','5880','-6','-9'
'000000001739','6280','2','-9'
'000000001740','0520','-6','-9'
'000000001740','6280','2','-9'
'000000001740','7240','-6','-9'
'000000001740','7600','1','-9'
'000000001741','1680','2','-9'
'000000001741','2080','-6','-9'
'000000001741','6920','2','-9'
'000000001742','3480','-6','-9'
'000000001742','6280','2','-9'
'000000001742','7600','1','-9'
