CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000003112','2080',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003112','5560',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003113','1680',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003114','0520',1,'3','-6','2','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003114','7040',1,'2','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003115','2080',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003115','2080',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000003115','7600',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003115','7040',1,'2','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003116','7240',1,'3','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000003116','6920',1,'3','-6','-7','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003117','2080',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003117','5560',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003117','5880',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003117','7240',1,'3','-6','3','2','-9',3,'2','1','3','1','-9','-9','-9','-9','-9'
'000000003117','7040',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003117','6920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003118','3280',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003118','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003118','7600',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003118','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000003119','3480',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003119','7240',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003120','2080',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003120','3480',1,'3','-6','3','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003120','5880',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003120','5880',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000003121','3480',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003121','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003121','7600',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003121','7040',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000003121','6920',1,'3','-6','1','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003122','3480',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003122','4920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003122','6920',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003122','6920',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000003123','2080',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003123','3480',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000003123','4920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003124','5560',1,'3','-6','3','-9','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'000000003124','7600',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003125','3280',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003125','5880',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000003125','6920',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003126','0520',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003126','0520',2,'3','-6','3','1','-9',4,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000003126','3280',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000003126','5560',1,'3','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000003126','7240',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003127','2080',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003127','3280',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003127','6280',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003127','7240',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003128','3280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003128','6280',-9,'-9','-6','-9','-9','-9',-7,'-6','3','-9','1','1','1','-9','1','-9'
'000000003129','3480',1,'2','-6','1','2','-9',8,'2','2','2','1','-9','-9','-9','-9','-9'
'000000003130','2080',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003130','3480',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003130','5560',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003131','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003131','5560',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003131','5880',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003131','7600',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003131','7600',2,'3','-6','1','1','-9',7,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000003132','6280',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003132','7240',1,'4','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003133','2080',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003133','4920',1,'3','-6','3','2','-9',3,'2','2','2','1','-9','-9','-9','-9','-9'
'000000003133','4920',2,'3','-6','1','2','-9',5,'2','3','3','2','-9','-9','-9','-9','-9'
'000000003134','5880',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003134','7240',1,'2','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003135','0520',1,'3','-6','1','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000003135','2080',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003135','5560',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003135','5560',2,'3','-6','2','2','-9',7,'1','1','1','2','-9','-9','-9','-9','-9'
'000000003136','4920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003136','7600',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003137','2080',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003137','3480',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003137','4920',1,'2','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003137','7240',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003137','7600',1,'3','-6','3','2','-9',4,'2','3','1','1','-9','-9','-9','-9','-9'
'000000003138','2080',1,'3','-6','1','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'000000003138','7040',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003139','4920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003139','5560',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003139','7240',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003139','7040',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003140','5880',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'000000003140','5880',2,'4','-6','-7','-7','-9',-7,'-6','2','-7','2','-9','1','-9','-9','-9'
'000000003140','7600',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003141','3480',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003141','5560',1,'3','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003141','6280',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003142','1680',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003142','4920',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000003142','5880',1,'3','-6','3','2','-9',3,'2','2','1','1','-9','-9','-9','-9','-9'
'000000003142','7240',1,'3','-6','2','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003142','7600',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003142','7040',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003143','6280',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003143','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003144','2080',1,'3','-6','1','2','-9',4,'1','2','1','1','-9','-9','-9','-9','-9'
'000000003145','3480',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003145','5560',1,'3','-6','2','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003145','5880',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003145','6920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003146','4920',1,'3','-6','3','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003146','4920',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000003147','3480',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000003147','5560',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003147','6280',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000003147','7240',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003148','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003148','3480',1,'3','-6','2','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003148','4920',1,'3','-6','2','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003148','7240',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003148','7040',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003148','7040',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000003149','0520',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000003149','6280',1,'3','-6','2','2','-9',-7,'1','1','1','1','-9','-9','-9','1','-9'
'000000003149','6920',1,'3','-6','-7','2','-9',4,'1','2','2','1','-9','-9','-9','-9','-9'
'000000003150','0520',1,'2','-6','3','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000003150','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003150','3280',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003150','6280',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003150','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003150','7240',2,'3','-6','1','2','-9',2,'1','2','2','2','-9','-9','-9','-9','-9'
'000000003151','2080',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003151','3480',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003151','4920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003151','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003151','7240',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000003151','6920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003152','0520',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003152','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003152','4920',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','-9','-9'
'000000003152','4920',3,'-6','-6','-6','-6','1',-6,'-6','-6','-6','3','-9','-9','-9','1','-9'
'000000003152','5880',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000003153','2080',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003153','3280',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003154','0520',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003154','2080',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003154','7040',1,'2','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003154','6920',1,'3','-6','1','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000003155','1680',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000003155','7240',1,'4','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003156','2080',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003157','4920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003157','5560',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003158','4920',1,'3','-6','2','2','-9',2,'1','2','2','1','-9','-9','-9','-9','-9'
'000000003158','7240',1,'3','-6','1','2','-9',3,'2','3','1','1','-9','-9','-9','-9','-9'
'000000003159','1680',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003159','3480',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003159','7240',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003160','3480',1,'3','-6','3','2','-9',2,'1','2','2','1','-9','-9','-9','-9','-9'
'000000003160','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003160','4920',2,'3','-6','1','1','-9',4,'-6','3','1','2','-9','-9','-9','-9','-9'
'000000003160','4920',3,'3','-6','1','1','-9',4,'-6','3','1','3','-9','-9','-9','-9','-9'
'000000003160','5560',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003160','7240',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003160','7040',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003161','0520',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003161','2080',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003161','7240',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003162','5560',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003162','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003164','4920',1,'3','-6','1','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000003164','5560',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000003164','7240',1,'3','-6','2','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003165','0520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003165','2080',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003165','6280',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003165','7040',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003166','2080',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003167','3480',1,'3','-6','1','2','-9',3,'1','2','2','1','-9','-9','-9','-9','-9'
'000000003167','7240',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003168','3480',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003168','5560',1,'3','-6','1','1','-9',5,'-6','3','3','1','-9','-9','-9','-9','-9'
'000000003168','7240',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003168','7040',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003169','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003169','5560',1,'3','-6','1','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000003169','6280',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003170','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003170','4920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000003170','5560',1,'3','-6','1','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000003170','7600',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003171','1680',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003171','2080',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003171','3280',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003171','5880',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003171','7600',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003171','6920',1,'3','-6','1','-8','-9',-8,'-6','2','-8','1','-9','1','-9','-9','-9'
'000000003171','6920',2,'4','-6','-7','-7','-9',-7,'-6','2','-7','2','-9','1','-9','-9','-9'
'000000003172','3480',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003172','4920',1,'3','-6','1','2','-9',5,'2','3','1','1','-9','-9','-9','-9','-9'
'000000003172','5560',1,'3','-6','1','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000003172','5560',2,'3','-6','-7','1','-9',3,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000003172','5560',3,'3','-6','2','1','-9',3,'-6','2','1','3','-9','-9','-9','-9','-9'
'000000003173','6280',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003173','7040',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003174','3280',1,'3','-6','1','2','-9',3,'2','2','2','1','-9','-9','-9','-9','-9'
'000000003174','4920',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003174','6280',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003174','7240',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003175','3480',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000003175','4920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003175','6280',1,'4','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003175','7240',1,'2','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003176','5880',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003176','5880',2,'3','-6','2','1','-9',4,'-6','2','1','2','-9','1','-9','-9','-9'
'000000003177','3480',-9,'-9','-6','-9','-9','-9',-7,'-6','3','-9','1','1','1','-9','1','-9'
'000000003178','1680',1,'1','1','2','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'000000003178','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000003178','7240',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003178','7600',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003179','0520',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003179','2080',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003179','5560',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003179','7240',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000003179','7600',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003179','7040',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'000000003180','2080',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003180','3280',1,'3','-6','1','1','-9',8,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003180','5560',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003180','7240',1,'3','-6','2','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000003181','3280',1,'4','-6','3','2','-9',-7,'2','2','2','1','-9','-9','-9','1','-9'
'000000003181','5560',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000003181','7240',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000003182','7600',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003182','6920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000003183','3280',1,'3','-6','1','2','-9',3,'1','3','2','1','-9','-9','-9','-9','-9'
