"city","state","county","latitude","longitude","fips_place","fips_county","fips_cbsa","fips_csa","fips_st","msa_name"
"Remainder of Precinct M-","NE",NA,40.826496,-97.31662,99999,NA,NA,NA,31,NA
"Remainder of Byron precin","NE",NA,40.04607,-97.746952,99999,NA,NA,NA,31,NA
"Ashland precinct","NE",NA,41.752837,-98.112623,99999,NA,NA,NA,31,NA
"Shell Creek precinct","NE",NA,41.828059,-97.931531,99999,NA,NA,NA,31,NA
"Remainder of North Pine p","NE",NA,42.632185,-99.742709,99999,NA,NA,NA,31,NA
"Collinsship","NE",NA,40.691022,-99.143226,99999,NA,NA,NA,31,NA
"Valleyship","NE",NA,40.827908,-98.900628,99999,NA,NA,NA,31,NA
"Remainder of Precinct 5","NE",NA,42.744606,-97.195434,99999,NA,NA,NA,31,NA
"Imperial Rural precinct","NE",NA,40.559252,-101.657193,99999,NA,NA,NA,31,NA
"Remainder of Lamar precin","NE",NA,40.522978,-101.978153,99999,NA,NA,NA,31,NA
"Goose Creek precinct","NE",NA,42.282792,-100.288483,99999,NA,NA,NA,31,NA
"Lorenzo precinct","NE",NA,41.069569,-103.154918,99999,NA,NA,NA,31,NA
"North Star precinct","NE",NA,40.485474,-100.500903,99999,NA,NA,NA,31,NA
"Remainder of Highland tow","NE",NA,40.471154,-96.74656,99999,NA,NA,NA,31,NA
"Wolbach No. 2 precinct","NE",NA,41.482537,-98.345322,99999,NA,NA,NA,31,NA
"Remainder of Ewingsh","NE",NA,42.214316,-98.39533,99999,NA,NA,NA,31,NA
"Sheridanship","NE",NA,42.44249,-98.960677,99999,NA,NA,NA,31,NA
"Remainder of Stuarts","NE",NA,42.585881,-99.156968,99999,NA,NA,NA,31,NA
"Cosmoship","NE",NA,40.393857,-98.894281,99999,NA,NA,NA,31,NA
"Remainder of Brule precin","NE",NA,41.130653,-101.950604,99999,NA,NA,NA,31,NA
"Cottonwoodship","NE",NA,41.335001,-98.224844,99999,NA,NA,NA,31,NA
"Brush Creek precinct","NE",NA,40.482821,-97.086227,99999,NA,NA,NA,31,NA
"Lincolnship","NE",NA,41.962898,-98.240237,99999,NA,NA,NA,31,NA
"Verdigrisship","NE",NA,42.398101,-98.123007,99999,NA,NA,NA,31,NA
"Remainder of Arthur preci","NE",NA,41.568651,-101.690175,99999,NA,NA,NA,31,NA
"Remainder of Dunning prec","NE",NA,41.775458,-100.056484,99999,NA,NA,NA,31,NA
"Boone precinct","NE",NA,41.627217,-97.933681,99999,NA,NA,NA,31,NA
"Remainder of Lynchsh","NE",NA,42.826009,-98.480796,99999,NA,NA,NA,31,NA
"McCulleyship","NE",NA,42.939734,-98.951959,99999,NA,NA,NA,31,NA
"Remainder of Armadas","NE",NA,40.923372,-99.36497,99999,NA,NA,NA,31,NA
"Gardnership","NE",NA,40.911894,-98.773072,99999,NA,NA,NA,31,NA
"Remainder of Grantsh","NE",NA,40.825488,-99.253064,99999,NA,NA,NA,31,NA
"Ruscoship","NE",NA,40.916497,-99.13127,99999,NA,NA,NA,31,NA
"Remainder of Linwood","NE",NA,41.353906,-96.961319,99999,NA,NA,NA,31,NA
"Remainder of Oak Creek to","NE",NA,41.175113,-96.964179,99999,NA,NA,NA,31,NA
"Plum Creekship","NE",NA,41.093197,-97.077575,99999,NA,NA,NA,31,NA
"Remainder of Reading","NE",NA,41.177912,-97.310985,99999,NA,NA,NA,31,NA
"Remainder of Richardson t","NE",NA,41.09091,-96.962006,99999,NA,NA,NA,31,NA
"Summitship","NE",NA,41.272121,-97.316233,99999,NA,NA,NA,31,NA
"Remainder of Unionsh","NE",NA,41.178787,-97.198005,99999,NA,NA,NA,31,NA
"Remainder of Center preci","NE",NA,40.913483,-96.179067,99999,NA,NA,NA,31,NA
"East Rock Bluffs precinct","NE",NA,40.909151,-95.854903,99999,NA,NA,NA,31,NA
"Remainder of Liberty prec","NE",NA,40.824083,-95.896828,99999,NA,NA,NA,31,NA
"Precinct 6","NE",NA,42.737078,-97.08472,99999,NA,NA,NA,31,NA
"Precinct 14","NE",NA,42.568865,-97.073455,99999,NA,NA,NA,31,NA
"Champion precinct","NE",NA,40.436102,-101.740726,99999,NA,NA,NA,31,NA
"Macedonia precinct","NE",NA,40.530254,-101.846303,99999,NA,NA,NA,31,NA
"Remainder of Nenzel preci","NE",NA,42.784674,-101.031937,99999,NA,NA,NA,31,NA
"Wells precinct","NE",NA,42.279934,-101.035725,99999,NA,NA,NA,31,NA
"Sidney Rural precinct","NE",NA,41.068263,-102.925515,99999,NA,NA,NA,31,NA
"School Creekship","NE",NA,40.649237,-97.888962,99999,NA,NA,NA,31,NA
"Maple Creek precinct","NE",NA,41.611733,-96.965913,99999,NA,NA,NA,31,NA
"Midland precinct","NE",NA,41.612774,-97.079278,99999,NA,NA,NA,31,NA
"Remainder of Beemers","NE",NA,41.966047,-96.842953,99999,NA,NA,NA,31,NA
"Remainder of Algernon tow","NE",NA,41.227618,-99.297956,99999,NA,NA,NA,31,NA
"Custership","NE",NA,41.271558,-99.804584,99999,NA,NA,NA,31,NA
"Elk Creekship","NE",NA,41.103748,-99.32349,99999,NA,NA,NA,31,NA
"Lillianship","NE",NA,41.611271,-99.539438,99999,NA,NA,NA,31,NA
"Rynoship","NE",NA,41.341205,-99.808738,99999,NA,NA,NA,31,NA
"Remainder of Victoria tow","NE",NA,41.650951,-99.812417,99999,NA,NA,NA,31,NA
"Covington precinct","NE",NA,42.465581,-96.480039,99999,NA,NA,NA,31,NA
"Remainder of Emerson prec","NE",NA,42.320419,-96.675316,99999,NA,NA,NA,31,NA
"Remainder of Precinct No.","NE",NA,42.833211,-103.088785,99999,NA,NA,NA,31,NA
"Remainder of Precinct No.","NE",NA,42.820257,-102.973844,99999,NA,NA,NA,31,NA
"Remainder of Kennebec pre","NE",NA,41.005164,-99.681472,99999,NA,NA,NA,31,NA
"Remainder of Wood River p","NE",NA,40.952022,-99.526354,99999,NA,NA,NA,31,NA
"Remainder of Emerson","NE",NA,42.32938,-96.755338,99999,NA,NA,NA,31,NA
"Remainder of Galenas","NE",NA,42.481624,-96.837212,99999,NA,NA,NA,31,NA
"Remainder of Logansh","NE",NA,41.701068,-96.497119,99999,NA,NA,NA,31,NA
"Remainder of Pebbles","NE",NA,41.707116,-96.729414,99999,NA,NA,NA,31,NA
"Florence precinct","NE",NA,41.36825,-95.973277,99999,NA,NA,NA,31,NA
"Remainder of Benkelman No","NE",NA,40.109613,-101.611251,99999,NA,NA,NA,31,NA
"Parks precinct","NE",NA,40.171964,-101.781473,99999,NA,NA,NA,31,NA
"Remainder of Chelsea","NE",NA,40.481282,-97.537952,99999,NA,NA,NA,31,NA
"Remainder of Salemsh","NE",NA,40.308912,-99.018559,99999,NA,NA,NA,31,NA
"Remainder of Turkey Creek","NE",NA,40.042987,-99.117305,99999,NA,NA,NA,31,NA
"Remainder of Washington t","NE",NA,40.047433,-98.835207,99999,NA,NA,NA,31,NA
"Earl precinct","NE",NA,40.47496,-100.161439,99999,NA,NA,NA,31,NA
"Remainder of Fairview pre","NE",NA,40.660477,-100.034071,99999,NA,NA,NA,31,NA
"Horrell precinct","NE",NA,40.570181,-100.266502,99999,NA,NA,NA,31,NA
"Muddy precinct","NE",NA,40.479213,-100.042316,99999,NA,NA,NA,31,NA
"New Era precinct","NE",NA,40.302241,-99.687839,99999,NA,NA,NA,31,NA
"Remainder of Oxford preci","NE",NA,40.219828,-99.688586,99999,NA,NA,NA,31,NA
"Remainder of Liberty","NE",NA,40.052012,-96.51739,99999,NA,NA,NA,31,NA
"Erina precinct","NE",NA,42.028972,-98.895889,99999,NA,NA,NA,31,NA
"Remainder of Elwood 7-22","NE",NA,40.5851,-99.795556,99999,NA,NA,NA,31,NA
"Lincoln precinct","NE",NA,40.490703,-99.695911,99999,NA,NA,NA,31,NA
"Washingtonship","NE",NA,40.901519,-98.326913,99999,NA,NA,NA,31,NA
"East Otis precinct","NE",NA,41.004298,-97.849206,99999,NA,NA,NA,31,NA
"Almaship","NE",NA,40.125561,-99.345157,99999,NA,NA,NA,31,NA
"Prairie Dogship","NE",NA,40.040626,-99.350609,99999,NA,NA,NA,31,NA
"Deerfield precinct","NE",NA,40.658087,-101.291841,99999,NA,NA,NA,31,NA
"Remainder of Hopewell pre","NE",NA,40.386508,-101.053986,99999,NA,NA,NA,31,NA
"Thornburg precinct","NE",NA,40.480729,-100.832911,99999,NA,NA,NA,31,NA
"Valley precinct","NE",NA,40.657774,-100.842758,99999,NA,NA,NA,31,NA
"Freedom precinct","NE",NA,40.046691,-101.15338,99999,NA,NA,NA,31,NA
"Logan precinct","NE",NA,40.122154,-100.814712,99999,NA,NA,NA,31,NA
"Starkey precinct","NE",NA,40.22736,-101.163542,99999,NA,NA,NA,31,NA
"Remainder of Emmetsh","NE",NA,42.429179,-98.817238,99999,NA,NA,NA,31,NA
"Fairviewship","NE",NA,42.313749,-98.910555,99999,NA,NA,NA,31,NA
"Remainder of Goldens","NE",NA,42.30766,-98.388931,99999,NA,NA,NA,31,NA
"Lakeship","NE",NA,42.134033,-98.583052,99999,NA,NA,NA,31,NA
"Paddockship","NE",NA,42.70453,-98.588277,99999,NA,NA,NA,31,NA
"Sand Creekship","NE",NA,42.71768,-98.980686,99999,NA,NA,NA,31,NA
"Shamrockship","NE",NA,42.313385,-98.729432,99999,NA,NA,NA,31,NA
"Remainder of Verdigris to","NE",NA,42.388983,-98.387228,99999,NA,NA,NA,31,NA
"Willowdaleship","NE",NA,42.56591,-98.432008,99999,NA,NA,NA,31,NA
"Wyomingship","NE",NA,42.191021,-98.936874,99999,NA,NA,NA,31,NA
"Remainder of Cub Creek pr","NE",NA,40.216655,-97.099022,99999,NA,NA,NA,31,NA
"Meridian precinct","NE",NA,40.21806,-97.306793,99999,NA,NA,NA,31,NA
"Vesta precinct","NE",NA,40.371429,-96.359104,99999,NA,NA,NA,31,NA
"Remainder of Eatonsh","NE",NA,40.568422,-98.783997,99999,NA,NA,NA,31,NA
"Lowellship","NE",NA,40.640882,-98.809796,99999,NA,NA,NA,31,NA
"Bohemiaship","NE",NA,42.652003,-98.138083,99999,NA,NA,NA,31,NA
"Centralship","NE",NA,42.574639,-97.776493,99999,NA,NA,NA,31,NA
"Remainder of Lincoln","NE",NA,42.481267,-97.541478,99999,NA,NA,NA,31,NA
"Remainder of Millers","NE",NA,42.473779,-98.023343,99999,NA,NA,NA,31,NA
"Mortonship","NE",NA,42.569383,-97.654802,99999,NA,NA,NA,31,NA
"Remainder of Valleys","NE",NA,42.568727,-97.894006,99999,NA,NA,NA,31,NA
"Remainder of Buda precinc","NE",NA,40.562961,-96.745945,99999,NA,NA,NA,31,NA
"Remainder of Oak precinct","NE",NA,40.920333,-96.73891,99999,NA,NA,NA,31,NA
"Remainder of Maxwell prec","NE",NA,41.058014,-100.501044,99999,NA,NA,NA,31,NA
"Remainder of Medicine pre","NE",NA,40.773581,-100.785965,99999,NA,NA,NA,31,NA
"Payne precinct","NE",NA,40.97194,-100.602446,99999,NA,NA,NA,31,NA
"Remainder of Sutherland p","NE",NA,41.178124,-101.181424,99999,NA,NA,NA,31,NA
"Remainder of Wallace prec","NE",NA,40.85539,-101.142062,99999,NA,NA,NA,31,NA
"Lemley precinct","NE",NA,41.495553,-100.835224,99999,NA,NA,NA,31,NA
"Emerick precinct","NE",NA,41.871801,-97.7715,99999,NA,NA,NA,31,NA
"Green Garden precinct","NE",NA,41.785326,-97.545951,99999,NA,NA,NA,31,NA
"Grove precinct","NE",NA,41.960401,-97.7756,99999,NA,NA,NA,31,NA
"Remainder of Meadow Grove","NE",NA,42.053786,-97.705529,99999,NA,NA,NA,31,NA
"Remainder of Valley preci","NE",NA,42.042006,-97.541676,99999,NA,NA,NA,31,NA
"Meadship","NE",NA,41.236972,-98.018641,99999,NA,NA,NA,31,NA
"Viereggship","NE",NA,40.981037,-98.235335,99999,NA,NA,NA,31,NA
"North Camp Clarke precinc","NE",NA,41.731671,-102.989975,99999,NA,NA,NA,31,NA
"Beavership","NE",NA,41.498386,-97.826868,99999,NA,NA,NA,31,NA
"Fullertonship","NE",NA,41.36793,-98.00962,99999,NA,NA,NA,31,NA
"Genoaship","NE",NA,41.440501,-97.780905,99999,NA,NA,NA,31,NA
"Beaver precinct","NE",NA,40.043412,-98.105995,99999,NA,NA,NA,31,NA
"Blaine precinct","NE",NA,40.222668,-97.989989,99999,NA,NA,NA,31,NA
"Remainder of Berlin preci","NE",NA,40.74197,-96.122597,99999,NA,NA,NA,31,NA
"Remainder of McWilliams p","NE",NA,40.566687,-96.066802,99999,NA,NA,NA,31,NA
"Remainder of Elsie precin","NE",NA,40.847861,-101.361351,99999,NA,NA,NA,31,NA
"Remainder of Madrid preci","NE",NA,40.852955,-101.536164,99999,NA,NA,NA,31,NA
"Andersonship","NE",NA,40.571262,-99.235198,99999,NA,NA,NA,31,NA
"Cottonwoodship","NE",NA,40.649208,-99.288934,99999,NA,NA,NA,31,NA
"Remainder of Unionsh","NE",NA,40.481639,-99.58634,99999,NA,NA,NA,31,NA
"North Dry Creek precinct","NE",NA,42.393819,-97.777482,99999,NA,NA,NA,31,NA
"Remainder of South Branch","NE",NA,42.123974,-97.424354,99999,NA,NA,NA,31,NA
"Bismarkship","NE",NA,41.521105,-97.307755,99999,NA,NA,NA,31,NA
"Remainder of Burrows","NE",NA,41.61669,-97.53293,99999,NA,NA,NA,31,NA
"Remainder of Lost Creek t","NE",NA,41.523884,-97.545034,99999,NA,NA,NA,31,NA
"Monroeship","NE",NA,41.529497,-97.659919,99999,NA,NA,NA,31,NA
"Remainder of East Stromsb","NE",NA,41.10424,-97.539659,99999,NA,NA,NA,31,NA
"Remainder of North Canada","NE",NA,41.228237,-97.435362,99999,NA,NA,NA,31,NA
"Remainder of North Osceol","NE",NA,41.249845,-97.569505,99999,NA,NA,NA,31,NA
"Remainder of West Stromsb","NE",NA,41.096451,-97.640187,99999,NA,NA,NA,31,NA
"Remainder of Lebanon prec","NE",NA,40.039141,-100.246475,99999,NA,NA,NA,31,NA
"North Valley precinct","NE",NA,40.298818,-100.260046,99999,NA,NA,NA,31,NA
"Remainder of Barada preci","NE",NA,40.218249,-95.573144,99999,NA,NA,NA,31,NA
"Ohio precinct","NE",NA,40.133192,-95.609182,99999,NA,NA,NA,31,NA
"Remainder of Rulo precinc","NE",NA,40.043471,-95.422136,99999,NA,NA,NA,31,NA
"Harrison precinct","NE",NA,42.528221,-99.64656,99999,NA,NA,NA,31,NA
"Lay precinct","NE",NA,42.47783,-99.333956,99999,NA,NA,NA,31,NA
"Monroe precinct","NE",NA,40.567821,-97.197762,99999,NA,NA,NA,31,NA
"North Fork precinct","NE",NA,40.475714,-97.191747,99999,NA,NA,NA,31,NA
"Remainder of Swan Creek p","NE",NA,40.38886,-97.085408,99999,NA,NA,NA,31,NA
"Wilber precinct","NE",NA,40.480133,-96.968768,99999,NA,NA,NA,31,NA
"Remainder of Bellevue No.","NE",NA,41.136337,-95.968642,99999,NA,NA,NA,31,NA
"Highland No. 2 precinct","NE",NA,41.1684,-95.9401,99999,NA,NA,NA,31,NA
"Remainder of La Platte pr","NE",NA,41.084133,-95.939739,99999,NA,NA,NA,31,NA
"Remainder of Papillion No","NE",NA,41.1524,-96.061196,99999,NA,NA,NA,31,NA
"Greenship","NE",NA,41.089314,-96.517065,99999,NA,NA,NA,31,NA
"Remainder of Mariposa tow","NE",NA,41.263509,-96.736012,99999,NA,NA,NA,31,NA
"Remainder of Richland tow","NE",NA,41.091314,-96.621814,99999,NA,NA,NA,31,NA
"Remainder of Dewey Tabor","NE",NA,41.899506,-103.522639,99999,NA,NA,NA,31,NA
"Funston precinct","NE",NA,41.961678,-103.641028,99999,NA,NA,NA,31,NA
"Precinct G","NE",NA,40.915067,-97.082835,99999,NA,NA,NA,31,NA
"Remainder of Precinct H","NE",NA,40.952988,-96.967564,99999,NA,NA,NA,31,NA
"Ellsworth precinct","NE",NA,42.105428,-102.244525,99999,NA,NA,NA,31,NA
"Kinkaid precinct","NE",NA,42.346461,-102.159792,99999,NA,NA,NA,31,NA
"Mirage precinct","NE",NA,42.441484,-102.649359,99999,NA,NA,NA,31,NA
"Remainder of Ashton preci","NE",NA,41.300638,-98.815388,99999,NA,NA,NA,31,NA
"Remainder of Bowen precin","NE",NA,42.692411,-103.803458,99999,NA,NA,NA,31,NA
"Whistle Creek precinct","NE",NA,42.366833,-103.615939,99999,NA,NA,NA,31,NA
"Maple Creek precinct","NE",NA,41.784092,-97.080081,99999,NA,NA,NA,31,NA
"Remainder of Belvidere pr","NE",NA,40.253846,-97.532237,99999,NA,NA,NA,31,NA
"Hebron precinct","NE",NA,40.176274,-97.594321,99999,NA,NA,NA,31,NA
"Remainder of Hubbell-Rose","NE",NA,40.059001,-97.456785,99999,NA,NA,NA,31,NA
"Remainder of Penders","NE",NA,42.133321,-96.685947,99999,NA,NA,NA,31,NA
"Remainder of Sherman prec","NE",NA,42.309347,-97.306086,99999,NA,NA,NA,31,NA
"Remainder of Red Cloud-Co","NE",NA,40.132627,-98.446803,99999,NA,NA,NA,31,NA
"Remainder of Bartlett pre","NE",NA,41.834865,-98.499248,99999,NA,NA,NA,31,NA
"Remainder of Ericson prec","NE",NA,41.792552,-98.646062,99999,NA,NA,NA,31,NA
"Arborville precinct","NE",NA,41.010177,-97.759928,99999,NA,NA,NA,31,NA
"Remainder of Henderson pr","NE",NA,40.743262,-97.763381,99999,NA,NA,NA,31,NA
"Mount Pleasant precinct","NE",NA,40.911292,-96.060484,99999,NA,NA,NA,31,NA
"Blaineship","NE",NA,42.040078,-96.966136,99999,NA,NA,NA,31,NA
"Orafino precinct","NE",NA,40.474768,-100.270165,99999,NA,NA,NA,31,NA
"Highland precinct","NE",NA,40.39411,-99.696863,99999,NA,NA,NA,31,NA
"Fairview precinct","NE",NA,41.871275,-97.544106,99999,NA,NA,NA,31,NA
"Remainder of Palmyra prec","NE",NA,40.694117,-96.413493,99999,NA,NA,NA,31,NA
"Little Blueship","NE",NA,40.389564,-98.325097,99999,NA,NA,NA,31,NA
"Cedarship","NE",NA,41.958908,-98.008714,99999,NA,NA,NA,31,NA
"Custership","NE",NA,42.212366,-98.005143,99999,NA,NA,NA,31,NA
"Edenship","NE",NA,42.386033,-98.005216,99999,NA,NA,NA,31,NA
"Remainder of Oakdale","NE",NA,42.038216,-98.008026,99999,NA,NA,NA,31,NA
"Long Springs precinct","NE",NA,41.542897,-103.715292,99999,NA,NA,NA,31,NA
"Remainder of Cedar precin","NE",NA,41.540727,-98.168857,99999,NA,NA,NA,31,NA
"Remainder of Oakland prec","NE",NA,41.866762,-98.151344,99999,NA,NA,NA,31,NA
"Roselma precinct","NE",NA,41.653966,-98.119375,99999,NA,NA,NA,31,NA
"Weitzel precinct","NE",NA,41.69171,-97.888505,99999,NA,NA,NA,31,NA
"Nonpareil precinct","NE",NA,42.235421,-103.089775,99999,NA,NA,NA,31,NA
"Remainder of Basinsh","NE",NA,42.914627,-99.151676,99999,NA,NA,NA,31,NA
"Mullenship","NE",NA,42.914673,-98.486415,99999,NA,NA,NA,31,NA
"Ainsworth precinct","NE",NA,42.374156,-99.860298,99999,NA,NA,NA,31,NA
"Beavership","NE",NA,41.008413,-99.004672,99999,NA,NA,NA,31,NA
"Remainder of Elm Creek to","NE",NA,40.723788,-99.367092,99999,NA,NA,NA,31,NA
"Platteship","NE",NA,40.684654,-98.838082,99999,NA,NA,NA,31,NA
"Remainder of Riverdale to","NE",NA,40.756363,-99.131005,99999,NA,NA,NA,31,NA
"Scottship","NE",NA,40.918566,-99.254039,99999,NA,NA,NA,31,NA
"Arizonaship","NE",NA,41.763631,-96.155095,99999,NA,NA,NA,31,NA
"Remainder of Everett","NE",NA,41.966601,-96.517793,99999,NA,NA,NA,31,NA
"Alexisship","NE",NA,41.344117,-97.306276,99999,NA,NA,NA,31,NA
"Remainder of Bone Creek t","NE",NA,41.35801,-97.070811,99999,NA,NA,NA,31,NA
"Franklinship","NE",NA,41.264211,-97.085372,99999,NA,NA,NA,31,NA
"Oliveship","NE",NA,41.256321,-97.197489,99999,NA,NA,NA,31,NA
"Remainder of Plattes","NE",NA,41.425075,-96.947799,99999,NA,NA,NA,31,NA
"Remainder of Ulysses","NE",NA,41.091441,-97.199864,99999,NA,NA,NA,31,NA
"Remainder of Eight Mile G","NE",NA,41.005401,-96.060862,99999,NA,NA,NA,31,NA
"Remainder of Elmwood prec","NE",NA,40.915078,-96.286911,99999,NA,NA,NA,31,NA
"Remainder of Greenwood pr","NE",NA,40.913182,-96.400602,99999,NA,NA,NA,31,NA
"Plattsmouth precinct","NE",NA,41.009656,-95.934824,99999,NA,NA,NA,31,NA
"Remainder of Precinct 4","NE",NA,42.742602,-97.318049,99999,NA,NA,NA,31,NA
"Remainder of Precinct 7","NE",NA,42.65864,-97.074518,99999,NA,NA,NA,31,NA
"Remainder of Precinct 9A","NE",NA,42.678766,-97.343741,99999,NA,NA,NA,31,NA
"Precinct 12","NE",NA,42.568992,-97.309081,99999,NA,NA,NA,31,NA
"Remainder of Precinct 20","NE",NA,42.39615,-97.19561,99999,NA,NA,NA,31,NA
"Remainder of Wauneta prec","NE",NA,40.547425,-101.407202,99999,NA,NA,NA,31,NA
"Remainder of Cody precinc","NE",NA,42.891661,-101.287979,99999,NA,NA,NA,31,NA
"Remainder of Kilgore prec","NE",NA,42.896085,-100.944339,99999,NA,NA,NA,31,NA
"Remainder of Merriman pre","NE",NA,42.792582,-101.732423,99999,NA,NA,NA,31,NA
"Eldoradoship","NE",NA,40.662316,-97.985845,99999,NA,NA,NA,31,NA
"Inlandship","NE",NA,40.568283,-98.220993,99999,NA,NA,NA,31,NA
"Remainder of Logansh","NE",NA,40.394032,-97.881256,99999,NA,NA,NA,31,NA
"Lynnship","NE",NA,40.566995,-98.102675,99999,NA,NA,NA,31,NA
"Remainder of Suttons","NE",NA,40.565669,-97.877559,99999,NA,NA,NA,31,NA
"Remainder of Lincoln prec","NE",NA,41.696931,-96.971977,99999,NA,NA,NA,31,NA
"Wilson precinct","NE",NA,41.607476,-97.201259,99999,NA,NA,NA,31,NA
"Clevelandship","NE",NA,42.051536,-96.737889,99999,NA,NA,NA,31,NA
"Elkhornship","NE",NA,41.872766,-96.845807,99999,NA,NA,NA,31,NA
"Garfieldship","NE",NA,41.875069,-96.605021,99999,NA,NA,NA,31,NA
"Nelighship","NE",NA,41.957873,-96.608126,99999,NA,NA,NA,31,NA
"Shermanship","NE",NA,41.844174,-96.715908,99999,NA,NA,NA,31,NA
"Remainder of Ansleys","NE",NA,41.288554,-99.395334,99999,NA,NA,NA,31,NA
"Remainder of Arnolds","NE",NA,41.454208,-100.168961,99999,NA,NA,NA,31,NA
"Westervilleship","NE",NA,41.412096,-99.396016,99999,NA,NA,NA,31,NA
"West Unionship","NE",NA,41.694811,-99.50169,99999,NA,NA,NA,31,NA
"Remainder of Wood River t","NE",NA,41.129093,-99.778178,99999,NA,NA,NA,31,NA
"Remainder of Omadi precin","NE",NA,42.314878,-96.471759,99999,NA,NA,NA,31,NA
"Remainder of Precinct No.","NE",NA,42.75985,-103.075627,99999,NA,NA,NA,31,NA
"Dailyship","NE",NA,42.565143,-96.96584,99999,NA,NA,NA,31,NA
"Remainder of Hookers","NE",NA,42.6863,-96.95659,99999,NA,NA,NA,31,NA
"Remainder of Otter Creek","NE",NA,42.46194,-96.752686,99999,NA,NA,NA,31,NA
"Cotterellship","NE",NA,41.502827,-96.722245,99999,NA,NA,NA,31,NA
"Remainder of Douglas prec","NE",NA,41.197168,-96.023666,99999,NA,NA,NA,31,NA
"Remainder of McArdle prec","NE",NA,41.2822,-96.136848,99999,NA,NA,NA,31,NA
"Remainder of Benkelman No","NE",NA,40.029056,-101.600082,99999,NA,NA,NA,31,NA
"Remainder of Haigler prec","NE",NA,40.158613,-101.938868,99999,NA,NA,NA,31,NA
"Remainder of Genevas","NE",NA,40.567291,-97.65395,99999,NA,NA,NA,31,NA
"Momenceship","NE",NA,40.479777,-97.765891,99999,NA,NA,NA,31,NA
"West Blueship","NE",NA,40.657184,-97.651894,99999,NA,NA,NA,31,NA
"Remainder of Antelope tow","NE",NA,40.305341,-98.894762,99999,NA,NA,NA,31,NA
"Ash Groveship","NE",NA,40.173313,-99.125835,99999,NA,NA,NA,31,NA
"Zimmer precinct","NE",NA,40.501758,-100.725055,99999,NA,NA,NA,31,NA
"Remainder of Cambridge pr","NE",NA,40.264412,-100.137675,99999,NA,NA,NA,31,NA
"Remainder of Edison preci","NE",NA,40.263719,-99.798788,99999,NA,NA,NA,31,NA
"Remainder of Hendley prec","NE",NA,40.096023,-99.957338,99999,NA,NA,NA,31,NA
"Hanovership","NE",NA,40.39989,-96.637517,99999,NA,NA,NA,31,NA
"Hookership","NE",NA,40.393277,-96.517606,99999,NA,NA,NA,31,NA
"Nemahaship","NE",NA,40.477297,-96.62631,99999,NA,NA,NA,31,NA
"Remainder of Paddock","NE",NA,40.044818,-96.752189,99999,NA,NA,NA,31,NA
"Riversideship","NE",NA,40.221722,-96.743212,99999,NA,NA,NA,31,NA
"Rockfordship","NE",NA,40.212378,-96.633337,99999,NA,NA,NA,31,NA
"Remainder of Oshkosh No.","NE",NA,41.311931,-102.498174,99999,NA,NA,NA,31,NA
"Dry Cedar precinct","NE",NA,41.798069,-98.842396,99999,NA,NA,NA,31,NA
"Elwood 7-23 precinct","NE",NA,40.57841,-99.922751,99999,NA,NA,NA,31,NA
"Remainder of Harrison pre","NE",NA,40.570032,-99.698693,99999,NA,NA,NA,31,NA
"Turkey Creek precinct","NE",NA,40.481877,-99.814409,99999,NA,NA,NA,31,NA
"Remainder of Hyannis prec","NE",NA,41.917324,-101.743191,99999,NA,NA,NA,31,NA
"Remainder of Scotia preci","NE",NA,41.540599,-98.667789,99999,NA,NA,NA,31,NA
"Remainder of Wolbach No.","NE",NA,41.442578,-98.46144,99999,NA,NA,NA,31,NA
"Cameronship","NE",NA,40.916121,-98.664296,99999,NA,NA,NA,31,NA
"Lakeship","NE",NA,41.005904,-98.328469,99999,NA,NA,NA,31,NA
"South Platteship","NE",NA,40.741933,-98.434073,99999,NA,NA,NA,31,NA
"Aurora precinct","NE",NA,40.822269,-97.998719,99999,NA,NA,NA,31,NA
"Beaver precinct","NE",NA,40.821454,-97.884882,99999,NA,NA,NA,31,NA
"Grant precinct","NE",NA,40.91252,-97.989634,99999,NA,NA,NA,31,NA
"Remainder of Phillips pre","NE",NA,40.905334,-98.197273,99999,NA,NA,NA,31,NA
"Republican Cityship","NE",NA,40.04205,-99.232451,99999,NA,NA,NA,31,NA
"Antelope precinct","NE",NA,40.552534,-101.289278,99999,NA,NA,NA,31,NA
"Germanville precinct","NE",NA,40.561999,-100.829168,99999,NA,NA,NA,31,NA
"Remainder of Ridnour prec","NE",NA,40.210797,-101.036923,99999,NA,NA,NA,31,NA
"Francisship","NE",NA,42.313516,-99.056513,99999,NA,NA,NA,31,NA
"Green Valleyship","NE",NA,42.437503,-99.117245,99999,NA,NA,NA,31,NA
"Holt Creekship","NE",NA,42.312188,-99.172627,99999,NA,NA,NA,31,NA
"Remainder of Inmansh","NE",NA,42.335577,-98.556604,99999,NA,NA,NA,31,NA
"Josieship","NE",NA,42.131021,-99.174108,99999,NA,NA,NA,31,NA
"Remainder of Cotesfield p","NE",NA,41.360407,-98.618523,99999,NA,NA,NA,31,NA
"Remainder of Loup Fork pr","NE",NA,41.094676,-98.68425,99999,NA,NA,NA,31,NA
"Remainder of Buckley prec","NE",NA,40.050723,-97.314375,99999,NA,NA,NA,31,NA
"Gibson precinct","NE",NA,40.313864,-97.085793,99999,NA,NA,NA,31,NA
"Lincoln precinct","NE",NA,40.13206,-97.313738,99999,NA,NA,NA,31,NA
