fips_state,fips_county,mcd,name,acs_state,puma
50,011,020,Enosburg town,050,00100
50,011,025,Fairfax town,050,00100
50,011,030,Fairfield town,050,00100
50,011,035,Fletcher town,050,00100
50,011,040,Franklin town,050,00100
50,011,045,Georgia town,050,00100
50,011,050,Highgate town,050,00100
50,011,055,Montgomery town,050,00100
50,011,060,Richford town,050,00100
50,011,065,St. Albans city,050,00100
50,011,070,St. Albans town,050,00100
50,011,075,Sheldon town,050,00100
50,011,080,Swanton town,050,00100
50,013,005,Alburg town,050,00100
50,013,010,Grand Isle town,050,00100
50,013,015,Isle La Motte town,050,00100
50,013,020,North Hero town,050,00100
50,013,025,South Hero town,050,00100
50,015,005,Belvidere town,050,00200
50,015,010,Cambridge town,050,00200
50,015,015,Eden town,050,00200
50,015,020,Elmore town,050,00200
50,015,025,Hyde Park town,050,00200
50,015,030,Johnson town,050,00200
50,015,035,Morristown town,050,00200
50,015,040,Stowe town,050,00200
50,015,045,Waterville town,050,00200
50,015,050,Wolcott town,050,00200
50,017,005,Bradford town,050,00300
50,017,010,Braintree town,050,00300
50,017,015,Brookfield town,050,00300
50,017,020,Chelsea town,050,00300
50,017,025,Corinth town,050,00300
50,017,030,Fairlee town,050,00300
50,017,035,Newbury town,050,00300
50,017,040,Orange town,050,00300
50,017,045,Randolph town,050,00300
50,017,050,Strafford town,050,00300
50,017,055,Thetford town,050,00300
50,017,060,Topsham town,050,00300
50,017,065,Tunbridge town,050,00300
50,017,070,Vershire town,050,00300
50,017,075,Washington town,050,00300
50,017,080,West Fairlee town,050,00300
50,017,085,Williamstown town,050,00300
50,019,005,Albany town,050,00200
50,019,010,Barton town,050,00200
50,019,015,Brownington town,050,00200
50,019,020,Charleston town,050,00200
50,019,025,Coventry town,050,00200
50,019,030,Craftsbury town,050,00200
50,019,035,Derby town,050,00200
50,019,040,Glover town,050,00200
50,019,045,Greensboro town,050,00200
50,019,050,Holland town,050,00200
50,019,055,Irasburg town,050,00200
50,019,060,Jay town,050,00200
50,019,065,Lowell town,050,00200
50,019,070,Morgan town,050,00200
50,019,075,Newport city,050,00200
50,019,080,Newport town,050,00200
50,019,085,Troy town,050,00200
50,019,090,Westfield town,050,00200
50,019,095,Westmore town,050,00200
50,021,005,Benson town,050,00400
50,021,010,Brandon town,050,00400
50,021,015,Castleton town,050,00400
50,021,020,Chittenden town,050,00400
50,021,025,Clarendon town,050,00400
50,021,030,Danby town,050,00400
50,021,035,Fair Haven town,050,00400
50,021,040,Hubbardton town,050,00400
50,021,045,Ira town,050,00400
50,021,047,Killington town,050,00400
50,021,050,Mendon town,050,00400
50,021,055,Middletown Springs town,050,00400
50,021,060,Mount Holly town,050,00400
50,021,065,Mount Tabor town,050,00400
50,021,070,Pawlet town,050,00400
50,021,075,Pittsfield town,050,00400
50,021,080,Pittsford town,050,00400
50,021,085,Poultney town,050,00400
50,021,090,Proctor town,050,00400
50,021,095,Rutland city,050,00400
50,021,100,Rutland town,050,00400
50,021,110,Shrewsbury town,050,00400
50,021,115,Sudbury town,050,00400
50,021,120,Tinmouth town,050,00400
50,021,125,Wallingford town,050,00400
50,021,130,Wells town,050,00400
50,021,135,West Haven town,050,00400
50,021,140,West Rutland town,050,00400
50,023,005,Barre city,050,00200
50,023,010,Barre town,050,00200
50,023,015,Berlin town,050,00200
50,023,020,Cabot town,050,00200
50,023,025,Calais town,050,00200
50,023,030,Duxbury town,050,00200
50,023,035,East Montpelier town,050,00200
50,023,040,Fayston town,050,00200
50,023,045,Marshfield town,050,00200
50,023,050,Middlesex town,050,00200
50,023,055,Montpelier city,050,00200
50,023,060,Moretown town,050,00200
50,023,065,Northfield town,050,00200
50,023,070,Plainfield town,050,00200
50,023,075,Roxbury town,050,00200
50,023,080,Waitsfield town,050,00200
50,023,085,Warren town,050,00200
50,023,090,Waterbury town,050,00200
50,023,095,Woodbury town,050,00200
50,023,100,Worcester town,050,00200
50,025,005,Athens town,050,00300
50,025,010,Brattleboro town,050,00300
50,025,015,Brookline town,050,00300
50,025,020,Dover town,050,00300
50,025,025,Dummerston town,050,00300
50,025,030,Grafton town,050,00300
50,025,035,Guilford town,050,00300
50,025,040,Halifax town,050,00300
50,025,045,Jamaica town,050,00300
50,025,050,Londonderry town,050,00300
50,025,055,Marlboro town,050,00300
50,025,060,Newfane town,050,00300
50,025,065,Putney town,050,00300
50,025,070,Rockingham town,050,00300
50,025,073,Somerset town,050,00300
50,025,075,Stratton town,050,00300
50,025,080,Townshend town,050,00300
50,025,085,Vernon town,050,00300
50,025,090,Wardsboro town,050,00300
50,025,095,Westminster town,050,00300
50,025,100,Whitingham town,050,00300
50,025,105,Wilmington town,050,00300
50,025,110,Windham town,050,00300
50,027,005,Andover town,050,00300
50,027,011,Baltimore town,050,00300
50,027,015,Barnard town,050,00300
50,027,020,Bethel town,050,00300
50,027,025,Bridgewater town,050,00300
50,027,030,Cavendish town,050,00300
50,027,035,Chester town,050,00300
50,027,040,Hartford town,050,00300
50,027,045,Hartland town,050,00300
50,027,050,Ludlow town,050,00300
50,027,055,Norwich town,050,00300
50,027,060,Plymouth town,050,00300
50,027,065,Pomfret town,050,00300
50,027,070,Reading town,050,00300
50,027,075,Rochester town,050,00300
50,027,080,Royalton town,050,00300
50,027,085,Sharon town,050,00300
50,027,090,Springfield town,050,00300
50,027,095,Stockbridge town,050,00300
50,027,100,Weathersfield town,050,00300
50,027,105,Weston town,050,00300
50,027,110,West Windsor town,050,00300
50,027,115,Windsor town,050,00300
50,027,120,Woodstock town,050,00300
51,001,,Accomack County,051,01900
51,003,,Albemarle County,051,01000
51,005,,Alleghany County,051,01100
51,007,,Amelia County,051,03400
51,009,,Amherst County,051,01800
51,011,,Appomattox County,051,03400
51,013,,Arlington County,051,00100
51,015,,Augusta County,051,01100
51,017,,Bath County,051,01100
51,019,,Bedford County,051,01800
51,021,,Bland County,051,02700
51,023,,Botetourt County,051,01700
51,025,,Brunswick County,051,03200
51,027,,Buchanan County,051,02700
51,029,,Buckingham County,051,03400
51,031,,Campbell County,051,01800
51,033,,Caroline County,051,01900
51,035,,Carroll County,051,02700
51,036,,Charles City County,051,02300
51,037,,Charlotte County,051,03400
51,041,,Chesterfield County,051,01400
51,043,,Clarke County,051,00600
51,045,,Craig County,051,01100
51,047,,Culpeper County,051,00900
51,049,,Cumberland County,051,03400
51,051,,Dickenson County,051,02500
51,053,,Dinwiddie County,051,02300
51,057,,Essex County,051,01900
51,059,,Fairfax County,051,00300
51,061,,Fauquier County,051,00600
51,063,,Floyd County,051,02400
51,065,,Fluvanna County,051,01000
51,067,,Franklin County,051,03300
51,069,,Frederick County,051,00400
51,071,,Giles County,051,02400
51,073,,Gloucester County,051,02200
51,075,,Goochland County,051,01500
51,077,,Grayson County,051,02700
51,079,,Greene County,051,01000
51,081,,Greensville County,051,03200
51,083,,Halifax County,051,03400
51,085,,Hanover County,051,01500
51,087,,Henrico County,051,01300
51,089,,Henry County,051,03300
51,091,,Highland County,051,01100
51,093,,Isle of Wight County,051,03100
51,095,,James City County,051,02200
51,097,,King and Queen County,051,01900
51,099,,King George County,051,00800
51,101,,King William County,051,01900
51,103,,Lancaster County,051,01900
51,105,,Lee County,051,02500
51,107,,Loudoun County,051,00600
51,109,,Louisa County,051,00700
51,111,,Lunenburg County,051,03200
51,113,,Madison County,051,00700
51,115,,Mathews County,051,02200
51,117,,Mecklenburg County,051,03200
51,119,,Middlesex County,051,01900
51,121,,Montgomery County,051,02400
51,125,,Nelson County,051,01100
51,127,,New Kent County,051,02300
51,131,,Northampton County,051,01900
51,133,,Northumberland County,051,01900
51,135,,Nottoway County,051,03400
51,137,,Orange County,051,00700
51,139,,Page County,051,00700
51,141,,Patrick County,051,03300
51,143,,Pittsylvania County,051,03500
51,145,,Powhatan County,051,01500
51,147,,Prince Edward County,051,03400
51,149,,Prince George County,051,02300
51,153,,Prince William County,051,00500
51,155,,Pulaski County,051,02400
51,157,,Rappahannock County,051,00700
51,159,,Richmond County,051,01900
51,161,,Roanoke County,051,01700
51,163,,Rockbridge County,051,01100
51,165,,Rockingham County,051,00700
51,167,,Russell County,051,02500
51,169,,Scott County,051,02600
51,171,,Shenandoah County,051,00400
51,173,,Smyth County,051,02600
51,175,,Southampton County,051,03200
51,177,,Spotsylvania County,051,00900
51,179,,Stafford County,051,00800
51,181,,Surry County,051,03200
51,183,,Sussex County,051,03200
51,185,,Tazewell County,051,02700
51,187,,Warren County,051,00600
51,191,,Washington County,051,02600
51,193,,Westmoreland County,051,01900
51,195,,Wise County,051,02500
51,197,,Wythe County,051,02700
51,199,,York County,051,02200
51,510,,Alexandria city,051,00200
51,515,,Bedford city,051,01800
51,520,,Bristol city,051,02600
51,530,,Buena Vista city,051,01100
51,540,,Charlottesville city,051,01000
51,550,,Chesapeake city,051,03000
51,570,,Colonial Heights city,051,02300
51,580,,Covington city,051,01100
51,590,,Danville city,051,03500
51,595,,Emporia city,051,03200
51,600,,Fairfax city,051,00300
51,610,,Falls Church city,051,00300
51,620,,Franklin city,051,03200
51,630,,Fredericksburg city,051,00900
51,640,,Galax city,051,02700
51,650,,Hampton city,051,02100
51,660,,Harrisonburg city,051,00700
51,670,,Hopewell city,051,02300
51,678,,Lexington city,051,01100
51,680,,Lynchburg city,051,01800
51,683,,Manassas city,051,00500
51,685,,Manassas Park city,051,00500
51,690,,Martinsville city,051,03300
51,700,,Newport News city,051,02000
51,710,,Norfolk city,051,02900
51,720,,Norton city,051,02500
51,730,,Petersburg city,051,02300
51,735,,Poquoson city,051,02200
51,740,,Portsmouth city,051,03100
51,750,,Radford city,051,02400
51,760,,Richmond city,051,01200
51,770,,Roanoke city,051,01600
51,775,,Salem city,051,01600
51,790,,Staunton city,051,01100
51,800,,Suffolk city,051,03100
51,810,,Virginia Beach city,051,02800
51,820,,Waynesboro city,051,01100
51,830,,Williamsburg city,051,02200
51,840,,Winchester city,051,00400
53,001,,Adams County,053,00400
53,003,,Asotin County,053,00700
53,005,,Benton County,053,00800
53,007,,Chelan County,053,00300
53,009,,Clallam County,053,01600
53,011,,Clark County,053,02190
53,013,,Columbia County,053,00700
53,015,,Cowlitz County,053,01100
53,017,,Douglas County,053,00300
53,019,,Ferry County,053,00400
53,021,,Franklin County,053,00800
53,023,,Garfield County,053,00700
53,025,,Grant County,053,00400
53,027,,Grays Harbor County,053,01500
53,029,,Island County,053,00200
53,031,,Jefferson County,053,01600
53,033,,King County,053,01890
53,035,,Kitsap County,053,01700
53,037,,Kittitas County,053,00300
53,039,,Klickitat County,053,01100
53,041,,Lewis County,053,01500
53,043,,Lincoln County,053,00400
53,045,,Mason County,053,01600
53,047,,Okanogan County,053,00300
53,049,,Pacific County,053,01500
53,051,,Pend Oreille County,053,00400
53,053,,Pierce County,053,01390
53,055,,San Juan County,053,00200
53,057,,Skagit County,053,00200
53,059,,Skamania County,053,01100
53,061,,Snohomish County,053,01000
53,063,,Spokane County,053,00590
53,065,,Stevens County,053,00400
53,067,,Thurston County,053,01200
53,069,,Wahkiakum County,053,01100
53,071,,Walla Walla County,053,00700
53,073,,Whatcom County,053,00100
53,075,,Whitman County,053,00700
53,077,,Yakima County,053,00900
54,001,,Barbour County,054,00500
54,003,,Berkeley County,054,00400
54,005,,Boone County,054,00800
54,007,,Braxton County,054,00500
54,009,,Brooke County,054,00100
54,011,,Cabell County,054,00700
54,013,,Calhoun County,054,00600
54,015,,Clay County,054,00800
54,017,,Doddridge County,054,00200
54,019,,Fayette County,054,00900
54,021,,Gilmer County,054,00500
54,023,,Grant County,054,00400
54,025,,Greenbrier County,054,00900
54,027,,Hampshire County,054,00400
54,029,,Hancock County,054,00100
54,031,,Hardy County,054,00400
54,033,,Harrison County,054,00200
54,035,,Jackson County,054,00600
54,037,,Jefferson County,054,00400
54,039,,Kanawha County,054,00800
54,041,,Lewis County,054,00500
54,043,,Lincoln County,054,01200
54,045,,Logan County,054,01200
54,047,,McDowell County,054,01100
54,049,,Marion County,054,00200
54,051,,Marshall County,054,00100
54,053,,Mason County,054,00700
54,055,,Mercer County,054,01100
54,057,,Mineral County,054,00400
54,059,,Mingo County,054,01200
54,061,,Monongalia County,054,00300
54,063,,Monroe County,054,01000
54,065,,Morgan County,054,00400
54,067,,Nicholas County,054,00900
54,069,,Ohio County,054,00100
54,071,,Pendleton County,054,00400
54,073,,Pleasants County,054,00600
54,075,,Pocahontas County,054,00900
54,077,,Preston County,054,00300
54,079,,Putnam County,054,00800
54,081,,Raleigh County,054,01000
54,083,,Randolph County,054,00500
54,085,,Ritchie County,054,00600
54,087,,Roane County,054,00600
54,089,,Summers County,054,01000
54,091,,Taylor County,054,00200
54,093,,Tucker County,054,00500
54,095,,Tyler County,054,00600
54,097,,Upshur County,054,00500
54,099,,Wayne County,054,01200
54,101,,Webster County,054,00900
54,103,,Wetzel County,054,00100
54,105,,Wirt County,054,00600
54,107,,Wood County,054,00600
54,109,,Wyoming County,054,01100
55,001,,Adams County,055,00600
55,003,,Ashland County,055,00100
55,005,,Barron County,055,00400
55,007,,Bayfield County,055,00100
55,009,,Brown County,055,00290
55,011,,Buffalo County,055,00700
55,013,,Burnett County,055,00100
55,015,,Calumet County,055,01500
55,017,,Chippewa County,055,00500
55,019,,Clark County,055,00400
55,021,,Columbia County,055,01000
55,023,,Crawford County,055,00700
55,025,,Dane County,055,01190
55,027,,Dodge County,055,01000
55,029,,Door County,055,01300
55,031,,Douglas County,055,00100
55,033,,Dunn County,055,00400
55,035,,Eau Claire County,055,00500
55,037,,Florence County,055,01300
55,039,,Fond du Lac County,055,01400
55,041,,Forest County,055,00600
55,043,,Grant County,055,00800
55,045,,Green County,055,00800
55,047,,Green Lake County,055,01400
55,049,,Iowa County,055,00800
55,051,,Iron County,055,00100
55,053,,Jackson County,055,00700
55,055,,Jefferson County,055,01700
55,057,,Juneau County,055,00600
55,059,,Kenosha County,055,01800
55,061,,Kewaunee County,055,01300
55,063,,La Crosse County,055,00900
55,065,,Lafayette County,055,00800
55,067,,Langlade County,055,00600
55,069,,Lincoln County,055,00600
55,071,,Manitowoc County,055,01300
55,073,,Marathon County,055,01600
55,075,,Marinette County,055,01300
55,077,,Marquette County,055,01400
55,078,,Menominee County,055,01400
55,079,,Milwaukee County,055,02090
55,081,,Monroe County,055,00700
55,083,,Oconto County,055,01300
55,085,,Oneida County,055,00600
55,087,,Outagamie County,055,01500
55,089,,Ozaukee County,055,02090
55,091,,Pepin County,055,00700
55,093,,Pierce County,055,00700
55,095,,Polk County,055,00400
55,097,,Portage County,055,00600
55,099,,Price County,055,00100
55,101,,Racine County,055,01900
55,103,,Richland County,055,00800
55,105,,Rock County,055,02400
55,107,,Rusk County,055,00100
55,109,,St. Croix County,055,00400
55,111,,Sauk County,055,01000
55,113,,Sawyer County,055,00100
55,115,,Shawano County,055,01400
55,117,,Sheboygan County,055,02500
55,119,,Taylor County,055,00100
55,121,,Trempealeau County,055,00700
55,123,,Vernon County,055,00700
55,125,,Vilas County,055,00600
55,127,,Walworth County,055,01700
55,129,,Washburn County,055,00100
55,131,,Washington County,055,02090
55,133,,Waukesha County,055,02090
55,135,,Waupaca County,055,01400
55,137,,Waushara County,055,01400
55,139,,Winnebago County,055,01500
55,141,,Wood County,055,00600
56,001,,Albany County,056,00400
56,003,,Big Horn County,056,00300
56,005,,Campbell County,056,00300
56,007,,Carbon County,056,00200
56,009,,Converse County,056,00300
56,011,,Crook County,056,00300
56,013,,Fremont County,056,00200
56,015,,Goshen County,056,00300
56,017,,Hot Springs County,056,00300
56,019,,Johnson County,056,00300
56,021,,Laramie County,056,00400
56,023,,Lincoln County,056,00100
56,025,,Natrona County,056,00200
56,027,,Niobrara County,056,00300
56,029,,Park County,056,00100
56,031,,Platte County,056,00300
56,033,,Sheridan County,056,00300
56,035,,Sublette County,056,00100
56,037,,Sweetwater County,056,00100
56,039,,Teton County,056,00100
56,041,,Uinta County,056,00100
56,043,,Washakie County,056,00300
56,045,,Weston County,056,00300
72,001,,Adjuntas Municipio,072,02200
72,003,,Aguada Municipio,072,00100
72,005,,Aguadilla Municipio,072,00100
72,007,,Aguas Buenas Municipio,072,02400
72,009,,Aibonito Municipio,072,02400
72,011,,Añasco Municipio,072,02100
72,013,,Arecibo Municipio,072,00300
72,015,,Arroyo Municipio,072,01600
72,017,,Barceloneta Municipio,072,00400
72,019,,Barranquitas Municipio,072,02300
72,021,,Bayamón Municipio,072,00800
72,023,,Cabo Rojo Municipio,072,02000
72,025,,Caguas Municipio,072,02500
72,027,,Camuy Municipio,072,00200
72,029,,Canóvanas Municipio,072,01200
72,031,,Carolina Municipio,072,01100
72,033,,Cataño Municipio,072,00600
72,035,,Cayey Municipio,072,02400
72,037,,Ceiba Municipio,072,01300
72,039,,Ciales Municipio,072,02300
72,041,,Cidra Municipio,072,02400
72,043,,Coamo Municipio,072,01600
72,045,,Comerío Municipio,072,02400
72,047,,Corozal Municipio,072,00700
72,049,,Culebra Municipio,072,01300
72,051,,Dorado Municipio,072,00500
72,053,,Fajardo Municipio,072,01300
72,054,,Florida Municipio,072,00400
72,055,,Guánica Municipio,072,01900
72,057,,Guayama Municipio,072,01600
72,059,,Guayanilla Municipio,072,01900
72,061,,Guaynabo Municipio,072,00900
72,063,,Gurabo Municipio,072,02600
72,065,,Hatillo Municipio,072,00200
72,067,,Hormigueros Municipio,072,02100
72,069,,Humacao Municipio,072,01400
72,071,,Isabela Municipio,072,00200
72,073,,Jayuya Municipio,072,02300
72,075,,Juana Díaz Municipio,072,01700
72,077,,Juncos Municipio,072,01400
72,079,,Lajas Municipio,072,02000
72,081,,Lares Municipio,072,02200
72,083,,Las Marías Municipio,072,02200
72,085,,Las Piedras Municipio,072,01400
72,087,,Loíza Municipio,072,01200
72,089,,Luquillo Municipio,072,01300
72,091,,Manatí Municipio,072,00400
72,093,,Maricao Municipio,072,02200
72,095,,Maunabo Municipio,072,01500
72,097,,Mayagüez Municipio,072,02100
72,099,,Moca Municipio,072,00100
72,101,,Morovis Municipio,072,00400
72,103,,Naguabo Municipio,072,01300
72,105,,Naranjito Municipio,072,00700
72,107,,Orocovis Municipio,072,02300
72,109,,Patillas Municipio,072,01500
72,111,,Peñuelas Municipio,072,01900
72,113,,Ponce Municipio,072,01800
72,115,,Quebradillas Municipio,072,00200
72,117,,Rincón Municipio,072,02100
72,119,,Río Grande Municipio,072,01200
72,121,,Sabana Grande Municipio,072,02000
72,123,,Salinas Municipio,072,01600
72,125,,San Germán Municipio,072,02000
72,127,,San Juan Municipio,072,01000
72,129,,San Lorenzo Municipio,072,01500
72,131,,San Sebastián Municipio,072,02200
72,133,,Santa Isabel Municipio,072,01700
72,135,,Toa Alta Municipio,072,00700
72,137,,Toa Baja Municipio,072,00600
72,139,,Trujillo Alto Municipio,072,02600
72,141,,Utuado Municipio,072,02300
72,143,,Vega Alta Municipio,072,00500
72,145,,Vega Baja Municipio,072,00500
72,147,,Vieques Municipio,072,01300
72,149,,Villalba Municipio,072,01700
72,151,,Yabucoa Municipio,072,01500
72,153,,Yauco Municipio,072,01900
