CONTROL,SMSA,RAS,RAH,RAD,JRAS
'000000003015','8280','72','2',11000,'-9'
'000000003016','1120','37','2',6500,'-9'
'000000003016','1120','45','2',4500,'-9'
'000000003016','1120','53','1',500,'-9'
'000000003016','1120','66','1',2500,'-9'
'000000003016','1120','55','1',3000,'-9'
'000000003016','5120','45','2',8000,'-9'
'000000003016','5120','57','2',2100,'-9'
'000000003016','8840','45','2',-7,'-9'
'000000003019','0720','57','2',3000,'-9'
'000000003019','0720','52','2',2000,'-9'
'000000003019','1120','64','2',1140,'-9'
'000000003019','1120','64','2',4035,'-9'
'000000003019','1120','64','-6',-6,'-9'
'000000003019','8280','45','1',-7,'-9'
'000000003019','8280','49','1',-7,'-9'
'000000003019','8280','53','2',500,'-9'
'000000003020','5120','61','2',400,'-9'
'000000003020','5120','62','2',400,'-9'
'000000003023','5000','57','2',120,'-9'
'000000003023','8280','45','1',1200,'-9'
'000000003023','8280','53','1',800,'-9'
'000000003023','8280','57','2',1800,'-9'
'000000003023','8280','74','2',2653,'-9'
'000000003024','8840','63','1',80,'-9'
'000000003025','0720','47','2',46667,'-9'
'000000003025','0720','53','2',0,'-9'
'000000003025','0720','58','2',0,'-9'
'000000003025','0720','61','2',0,'-9'
'000000003025','0720','65','2',6000,'-9'
'000000003025','0720','52','2',0,'-9'
'000000003025','0720','55','2',0,'-9'
'000000003025','8840','12','2',3000,'-9'
'000000003025','8840','47','2',1,'-9'
'000000003025','8840','53','2',3000,'-9'
'000000003025','8840','62','2',1,'-9'
'000000003025','8840','65','2',2000,'-9'
'000000003025','8840','69','1',500,'-9'
'000000003025','8840','71','2',1000,'-9'
'000000003025','8840','72','2',3000,'-9'
'000000003028','0720','40','1',50,'-9'
'000000003028','0720','45','2',3000,'-9'
'000000003028','0720','47','1',400,'-9'
'000000003028','0720','62','2',400,'-9'
'000000003028','0720','63','2',150,'-9'
'000000003028','0720','69','1',498,'-9'
'000000003028','0720','72','1',3200,'-9'
'000000003029','3360','40','1',65,'-9'
'000000003029','3360','47','1',-7,'-9'
'000000003029','5000','01','2',15000,'-9'
'000000003029','5000','53','2',1500,'-9'
'000000003029','5000','57','2',3000,'-9'
'000000003029','5000','68','2',35000,'-9'
'000000003029','8840','65','2',1300,'-9'
'000000003031','5000','01','2',35000,'-9'
'000000003031','5000','37','2',35000,'-9'
'000000003031','5000','63','1',-7,'-9'
'000000003033','5000','01','1',-8,'-9'
'000000003033','5000','74','2',-8,'-9'
'000000003034','0720','45','2',3500,'-9'
'000000003034','0720','53','1',0,'-9'
'000000003034','0720','57','2',3200,'-9'
'000000003034','0720','72','1',150,'-9'
'000000003034','3360','06','1',13333,'-9'
'000000003034','3360','47','1',600,'-9'
'000000003034','3360','49','2',1750,'-9'
'000000003034','3360','53','2',2600,'-9'
'000000003034','3360','61','2',150,'-9'
'000000003034','3360','63','2',75,'-9'
'000000003034','3360','66','2',1200,'-9'
'000000003034','3360','74','2',250,'-9'
'000000003036','3360','45','1',5000,'-9'
'000000003036','3360','47','1',50,'-9'
'000000003036','3360','57','2',300,'-9'
'000000003036','3360','58','2',300,'-9'
'000000003036','3360','65','2',2500,'-9'
'000000003036','3360','66','1',1700,'-9'
'000000003036','8280','06','2',-7,'-9'
'000000003036','8280','57','2',7000,'-9'
'000000003036','8280','62','2',-7,'-9'
'000000003036','8280','63','2',-7,'-9'
'000000003037','1120','45','2',325,'-9'
'000000003037','1120','62','1',299,'-9'
'000000003037','1120','65','1',300,'-9'
'000000003037','1120','72','1',1300,'-9'
'000000003037','1120','52','2',500,'-9'
'000000003037','1120','55','1',50,'-9'
'000000003039','5000','01','2',3000,'-9'
'000000003039','5000','37','1',3500,'-9'
'000000003039','8280','42','2',3000,'-9'
'000000003039','8280','61','2',1,'-9'
'000000003039','8280','71','2',4000,'-9'
'000000003039','8280','72','2',7000,'-9'
'000000003039','8280','52','2',1500,'-9'
'000000003040','1120','47','2',-7,'-9'
'000000003040','1120','53','1',6000,'-9'
'000000003040','1120','66','1',1000,'-9'
'000000003040','1120','71','2',-7,'-9'
'000000003040','1120','55','1',750,'-9'
'000000003041','8280','37','2',2600,'-9'
'000000003041','8280','49','1',100,'-9'
'000000003041','8280','63','2',150,'-9'
'000000003041','8280','72','2',1500,'-9'
'000000003041','8840','35','2',500,'-9'
'000000003041','8840','53','2',7000,'-9'
'000000003041','8840','62','2',450,'-9'
'000000003041','8840','71','2',3000,'-9'
'000000003041','8840','72','2',5000,'-9'
'000000003041','8840','52','2',3000,'-9'
'000000003044','5000','37','2',-7,'-9'
'000000003044','5000','42','2',1300,'-9'
'000000003044','5000','53','2',4500,'-9'
'000000003044','5120','61','2',250,'-9'
'000000003044','8280','45','1',218,'-9'
'000000003044','8280','53','1',240,'-9'
'000000003044','8280','61','1',300,'-9'
'000000003045','5120','61','1',400,'-9'
'000000003046','5000','37','2',8000,'-9'
'000000003047','5120','06','2',-8,'-9'
'000000003047','5120','42','2',-7,'-9'
'000000003047','5120','45','2',-8,'-9'
'000000003047','5120','47','2',-7,'-9'
'000000003047','5120','53','1',-7,'-9'
'000000003047','5120','57','1',2000,'-9'
'000000003047','5120','58','2',2000,'-9'
'000000003047','5120','61','2',400,'-9'
'000000003047','5120','69','2',2000,'-9'
'000000003047','5120','52','1',-7,'-9'
'000000003047','5120','55','1',-7,'-9'
'000000003048','5120','63','1',100,'-9'
'000000003048','8280','61','1',550,'-9'
'000000003049','3360','53','1',400,'-9'
'000000003049','5120','40','1',150,'-9'
'000000003049','5120','45','1',450,'-9'
'000000003049','5120','67','1',450,'-9'
'000000003051','0720','45','1',100,'-9'
'000000003051','0720','57','2',6500,'-9'
'000000003051','0720','63','1',65,'-9'
'000000003051','5000','01','2',0,'-9'
'000000003051','5000','63','2',0,'-9'
'000000003051','5120','37','2',15000,'-9'
'000000003051','5120','40','2',0,'-9'
'000000003051','5120','42','2',0,'-9'
'000000003051','5120','45','2',3000,'-9'
'000000003051','5120','47','2',0,'-9'
'000000003051','5120','53','2',0,'-9'
'000000003051','5120','62','2',0,'-9'
'000000003051','5120','63','2',0,'-9'
'000000003051','5120','65','2',2000,'-9'
'000000003051','5120','71','2',5000,'-9'
'000000003051','5120','72','2',60000,'-9'
'000000003051','5120','55','2',0,'-9'
'000000003051','8280','45','1',95,'-9'
'000000003051','8280','53','2',350,'-9'
'000000003051','8280','61','1',300,'-9'
'000000003054','0720','06','1',250,'-9'
'000000003054','0720','36','1',100,'-9'
'000000003054','0720','47','1',100,'-9'
'000000003054','0720','68','1',300,'-9'
'000000003054','0720','69','1',800,'-9'
'000000003054','0720','71','1',800,'-9'
'000000003054','0720','52','2',50,'-9'
'000000003055','0720','37','2',6500,'-9'
'000000003055','0720','38','2',5000,'-9'
'000000003055','0720','42','1',300,'-9'
'000000003055','0720','45','1',8000,'-9'
'000000003055','0720','47','1',300,'-9'
'000000003055','0720','49','1',500,'-9'
'000000003055','0720','53','1',1000,'-9'
'000000003055','0720','65','2',3500,'-9'
'000000003055','0720','66','1',4500,'-9'
'000000003055','0720','68','1',4000,'-9'
'000000003055','0720','72','1',1500,'-9'
'000000003055','0720','73','1',750,'-9'
'000000003055','0720','55','1',500,'-9'
'000000003055','5120','45','2',1900,'-9'
'000000003055','5120','57','2',2000,'-9'
'000000003055','5120','58','2',2000,'-9'
'000000003055','5120','63','2',250,'-9'
'000000003057','1120','37','2',5000,'-9'
'000000003057','1120','42','2',3000,'-9'
'000000003057','1120','49','2',-7,'-9'
'000000003057','1120','52','2',-7,'-9'
'000000003058','1120','37','2',15000,'-9'
'000000003058','1120','40','2',1,'-9'
'000000003058','1120','45','2',1000,'-9'
'000000003058','1120','47','2',1,'-9'
'000000003058','1120','53','2',1,'-9'
'000000003058','1120','61','2',1000,'-9'
'000000003058','1120','65','2',1000,'-9'
'000000003058','1120','71','2',25000,'-9'
'000000003058','1120','74','2',3000,'-9'
'000000003058','1120','55','2',1,'-9'
'000000003058','1120','64','2',2000,'-9'
'000000003058','1120','70','2',2500,'-9'
'000000003058','1120','70','2',10500,'-9'
'000000003058','1120','70','2',8667,'-9'
'000000003059','0720','53','1',1700,'-9'
'000000003059','1120','40','2',500,'-9'
'000000003059','3360','45','2',900,'-9'
'000000003059','3360','53','2',120,'-9'
'000000003059','3360','62','2',700,'-9'
'000000003059','5000','01','2',9000,'-9'
'000000003059','5000','37','2',10000,'-9'
'000000003059','5000','49','2',1,'-9'
'000000003059','5000','65','2',5500,'-9'
'000000003063','0720','61','1',-7,'-9'
'000000003063','3360','62','1',400,'-9'
'000000003063','3360','52','2',1500,'-9'
'000000003064','8280','45','1',400,'-9'
'000000003064','8280','53','1',1700,'-9'
'000000003065','8840','42','2',2000,'-9'
'000000003065','8840','47','2',2000,'-9'
'000000003065','8840','53','2',2000,'-9'
'000000003065','8840','72','2',5000,'-9'
'000000003065','8840','52','2',1800,'-9'
'000000003066','5120','47','1',60,'-9'
'000000003066','5120','49','1',100,'-9'
'000000003067','0720','55','1',800,'-9'
'000000003067','8280','62','1',326,'-9'
'000000003067','8280','71','1',1000,'-9'
'000000003068','5120','66','1',300,'-9'
'000000003068','8280','38','1',200,'-9'
'000000003068','8280','45','1',400,'-9'
'000000003068','8280','49','1',100,'-9'
'000000003068','8280','53','1',200,'-9'
'000000003068','8280','66','1',50,'-9'
'000000003068','8280','67','1',100,'-9'
'000000003068','8280','69','1',500,'-9'
'000000003068','8280','55','1',200,'-9'
'000000003070','5000','37','2',11000,'-9'
'000000003070','5000','45','2',8000,'-9'
'000000003070','5000','61','2',400,'-9'
'000000003071','8280','47','1',1,'-9'
'000000003071','8280','53','1',700,'-9'
'000000003071','8280','71','1',800,'-9'
'000000003071','8280','72','1',300,'-9'
'000000003072','5120','40','1',100,'-9'
'000000003072','5120','52','2',1200,'-9'
'000000003072','5120','55','2',1800,'-9'
'000000003072','8280','37','2',1200,'-9'
'000000003072','8280','47','1',300,'-9'
'000000003075','8280','35','1',200,'-9'
'000000003075','8280','62','1',25,'-9'
'000000003075','8280','66','1',0,'-9'
'000000003075','8280','68','1',250,'-9'
'000000003075','8840','65','2',250,'-9'
'000000003076','1120','69','1',1100,'-9'
'000000003076','5000','01','2',8000,'-9'
'000000003076','5000','62','2',500,'-9'
'000000003076','5000','71','1',500,'-9'
'000000003076','8280','42','1',150,'-9'
'000000003076','8280','53','1',1800,'-9'
'000000003077','5000','01','1',4000,'-9'
'000000003077','5000','42','2',-7,'-9'
'000000003077','5000','53','2',3200,'-9'
'000000003077','5000','61','1',500,'-9'
'000000003077','5000','62','1',200,'-9'
'000000003077','5000','66','1',300,'-9'
'000000003077','5000','68','2',-7,'-9'
'000000003077','5000','71','1',2000,'-9'
'000000003078','5000','01','2',16000,'-9'
'000000003078','5000','53','2',2000,'-9'
'000000003078','5000','72','2',10000,'-9'
'000000003079','1120','61','2',900,'-9'
'000000003079','1120','66','2',600,'-9'
'000000003080','8840','45','2',5000,'-9'
'000000003080','8840','53','2',8000,'-9'
'000000003080','8840','65','2',200,'-9'
'000000003080','8840','66','2',4500,'-9'
'000000003080','8840','64','2',1,'-9'
'000000003081','5120','42','2',0,'-9'
'000000003081','5120','45','1',100,'-9'
'000000003081','5120','57','2',50,'-9'
'000000003083','1120','42','2',-7,'-9'
'000000003083','1120','45','2',1000,'-9'
'000000003083','1120','61','2',37667,'-9'
'000000003083','1120','71','2',5000,'-9'
'000000003083','5000','47','1',500,'-9'
'000000003083','5000','53','1',1100,'-9'
'000000003083','5000','62','1',300,'-9'
'000000003083','5000','72','1',8000,'-9'
'000000003083','8840','45','2',4000,'-9'
'000000003083','8840','47','2',500,'-9'
'000000003085','0720','57','2',3000,'-9'
'000000003085','8840','42','2',1,'-9'
'000000003085','8840','45','2',1,'-9'
'000000003085','8840','47','2',1,'-9'
'000000003085','8840','53','2',1,'-9'
'000000003085','8840','62','2',1,'-9'
'000000003085','8840','63','2',1,'-9'
'000000003085','8840','65','2',0,'-9'
'000000003085','8840','69','2',2000,'-9'
'000000003085','8840','71','2',6000,'-9'
'000000003085','8840','72','2',50000,'-9'
'000000003085','8840','52','2',5000,'-9'
'000000003085','8840','55','2',1,'-9'
'000000003086','3360','42','1',500,'-9'
'000000003086','3360','57','2',3500,'-9'
'000000003086','3360','58','2',-7,'-9'
'000000003088','8280','37','2',-7,'-9'
'000000003088','8280','47','1',600,'-9'
'000000003089','5120','45','1',950,'-9'
'000000003089','5120','61','1',200,'-9'
'000000003092','1120','37','2',12000,'-9'
'000000003092','5120','47','2',250,'-9'
'000000003092','5120','53','1',300,'-9'
'000000003092','5120','58','2',2900,'-9'
'000000003095','0720','10','2',26000,'-9'
'000000003095','0720','37','2',3000,'-9'
'000000003095','0720','38','2',8000,'-9'
'000000003095','0720','40','2',3100,'-9'
'000000003095','0720','45','2',5000,'-9'
'000000003095','0720','47','1',1500,'-9'
'000000003095','0720','53','1',700,'-9'
'000000003095','0720','61','1',400,'-9'
'000000003095','0720','66','1',800,'-9'
'000000003095','0720','71','1',2000,'-9'
'000000003095','0720','72','1',6000,'-9'
'000000003095','0720','74','2',35,'-9'
'000000003095','0720','55','2',800,'-9'
'000000003095','5120','08','2',282333,'-9'
'000000003095','5120','67','2',5000,'-9'
'000000003095','8280','37','2',5750,'-9'
'000000003095','8280','53','2',3500,'-9'
'000000003095','8280','72','2',8000,'-9'
'000000003096','5120','37','2',0,'-9'
'000000003096','5120','57','2',0,'-9'
'000000003096','5120','73','2',1500,'-9'
'000000003097','5120','53','2',-7,'-9'
'000000003098','8840','47','1',300,'-9'
'000000003099','5120','45','2',6000,'-9'
'000000003100','8840','37','2',3000,'-9'
'000000003100','8840','45','2',1000,'-9'
'000000003100','8840','53','2',1000,'-9'
'000000003100','8840','58','2',1300,'-9'
'000000003100','8840','55','2',200,'-9'
'000000003101','5000','01','2',-7,'-9'
'000000003101','5000','52','2',-7,'-9'
'000000003101','5120','37','2',6000,'-9'
'000000003101','8280','67','1',350,'-9'
'000000003102','5000','66','2',8000,'-9'
'000000003102','5000','72','1',15000,'-9'
'000000003102','8840','37','2',6000,'-9'
'000000003102','8840','62','2',400,'-9'
'000000003103','0720','53','2',3500,'-9'
'000000003103','0720','58','2',500,'-9'
'000000003103','0720','61','2',500,'-9'
'000000003103','0720','62','1',300,'-9'
'000000003103','0720','63','1',150,'-9'
'000000003103','0720','65','2',3000,'-9'
'000000003103','0720','71','2',1200,'-9'
'000000003103','5000','01','2',15000,'-9'
'000000003103','5000','42','2',700,'-9'
'000000003103','5000','71','1',3000,'-9'
'000000003104','5000','01','2',25000,'-9'
'000000003104','5000','37','2',-7,'-9'
'000000003104','5000','67','2',-7,'-9'
'000000003104','5120','42','1',300,'-9'
'000000003104','5120','45','2',6500,'-9'
'000000003104','5120','47','1',250,'-9'
'000000003104','5120','53','1',300,'-9'
'000000003104','5120','62','2',1500,'-9'
'000000003104','5120','67','1',4500,'-9'
'000000003104','8280','13','1',100,'-9'
'000000003104','8280','37','2',2000,'-9'
'000000003104','8280','53','1',200,'-9'
'000000003104','8280','57','2',600,'-9'
'000000003104','8280','58','2',600,'-9'
'000000003104','8280','65','1',100,'-9'
'000000003104','8280','52','2',700,'-9'
'000000003104','8280','64','1',170,'-9'
'000000003105','1120','52','1',450,'-9'
'000000003106','5120','42','1',1200,'-9'
'000000003106','5120','45','1',1000,'-9'
'000000003106','5120','49','1',1500,'-9'
'000000003107','0720','40','2',700,'-9'
'000000003107','0720','45','2',12000,'-9'
'000000003107','0720','47','2',1000,'-9'
'000000003107','0720','53','2',3000,'-9'
'000000003107','0720','61','2',2000,'-9'
'000000003107','0720','71','2',6000,'-9'
'000000003107','0720','52','2',3000,'-9'
'000000003107','5000','71','1',10000,'-9'
'000000003107','5120','40','2',1,'-9'
'000000003107','5120','42','2',1,'-9'
'000000003107','5120','45','2',8000,'-9'
'000000003107','5120','47','2',1,'-9'
'000000003107','5120','49','2',1,'-9'
'000000003107','5120','57','2',10750,'-9'
'000000003107','5120','58','2',1,'-9'
'000000003107','5120','71','2',25000,'-9'
'000000003107','5120','55','2',1,'-9'
'000000003108','8280','53','2',900,'-9'
'000000003108','8280','52','2',900,'-9'
'000000003109','5120','45','2',450,'-9'
'000000003110','5000','01','2',-7,'-9'
'000000003110','5000','37','2',23000,'-9'
'000000003110','5000','53','2',6000,'-9'
'000000003110','5000','61','2',600,'-9'
'000000003110','5000','62','2',550,'-9'
'000000003110','5000','66','2',1500,'-9'
'000000003110','5000','55','2',4000,'-9'
'000000003110','5120','61','2',300,'-9'
'000000003110','5120','62','1',250,'-9'
'000000003110','5120','64','1',500,'-9'
'000000003113','5000','53','2',1500,'-9'
'000000003113','5120','63','2',30,'-9'
'000000003113','5120','52','2',-7,'-9'
'000000003115','5120','66','1',24667,'-9'
'000000003117','0720','53','1',150,'-9'
'000000003117','5120','53','1',1000,'-9'
'000000003117','5120','66','1',200,'-9'
'000000003117','5120','72','1',4000,'-9'
'000000003117','8280','45','2',1200,'-9'
'000000003117','8280','47','2',250,'-9'
'000000003117','8280','53','2',2200,'-9'
'000000003117','8280','62','1',400,'-9'
'000000003117','8280','63','2',100,'-9'
'000000003117','8280','72','2',18000,'-9'
'000000003118','5000','37','1',8000,'-9'
'000000003118','5000','38','1',1000,'-9'
'000000003118','5000','62','2',300,'-9'
'000000003121','0720','61','2',600,'-9'
'000000003122','5000','61','2',200,'-9'
'000000003122','5000','66','2',-7,'-9'
'000000003124','1120','63','2',275,'-9'
'000000003124','5000','42','1',250,'-9'
'000000003124','5000','45','1',600,'-9'
'000000003125','8840','38','1',6000,'-9'
'000000003125','8840','52','2',3100,'-9'
'000000003127','0720','13','1',3000,'-9'
'000000003127','0720','40','1',100,'-9'
'000000003127','0720','45','1',2700,'-9'
'000000003127','0720','47','1',700,'-9'
'000000003127','0720','53','1',100,'-9'
'000000003127','0720','57','1',4500,'-9'
'000000003127','0720','58','1',1,'-9'
'000000003127','0720','61','1',400,'-9'
'000000003127','0720','62','2',400,'-9'
'000000003127','0720','69','2',2800,'-9'
