"fips_msa","city","state","university","year","quarter","hpi","error","time","city_state"
30780,"Conway","AR","University of Central Arkansas",2000,1,118.61,0.76,2000,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2006,4,162.71,1.05,2006.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2005,1,146.84,0.93,2005,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2003,1,133.32,0.76,2003,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2004,2,140.91,0.85,2004.25,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2002,3,130.7,0.74,2002.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2007,3,166.72,1.06,2007.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2001,1,124.22,0.74,2001,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2007,1,164.23,1.08,2007,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2000,3,120.04,0.74,2000.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2002,4,132.09,0.74,2002.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2003,3,135.38,0.76,2003.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2008,2,168.34,1.14,2008.25,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2001,3,125.93,0.74,2001.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2004,4,145,0.9,2004.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2007,2,166.91,1.05,2007.25,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2003,4,137.93,0.84,2003.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2007,4,167.99,1.1,2007.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2004,3,143.04,0.89,2004.5,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2001,4,126.99,0.72,2001.75,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2003,2,133.57,0.75,2003.25,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2002,1,127.95,0.75,2002,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2008,1,166.97,1.06,2008,"Conway, AR"
30780,"Conway","AR","University of Central Arkansas",2009,1,170.16,1.08,2009,"Conway, AR"
30860,"Logan","UT","Utah State University",2001,2,132.11,1.22,2001.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2009,1,182.99,1.75,2009,"Logan, UT"
30860,"Logan","UT","Utah State University",2001,3,131.88,1.24,2001.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2003,4,136.43,1.38,2003.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2008,4,183.3,1.9,2008.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2008,3,181.12,1.91,2008.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2004,1,139.14,1.38,2004,"Logan, UT"
30860,"Logan","UT","Utah State University",2004,3,141.84,1.54,2004.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2004,2,141.08,1.41,2004.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2007,3,174.88,1.77,2007.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2007,4,179.46,1.89,2007.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2006,2,160.36,1.67,2006.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2008,1,181.33,1.81,2008,"Logan, UT"
30860,"Logan","UT","Utah State University",2006,4,163.89,1.75,2006.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2008,2,181.27,1.85,2008.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2002,3,134.77,1.2,2002.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2006,3,161.78,1.67,2006.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2000,3,126.91,1.29,2000.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2002,2,133.23,1.26,2002.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2007,2,174.53,1.75,2007.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2001,1,132.54,1.24,2001,"Logan, UT"
30860,"Logan","UT","Utah State University",2005,2,149.47,1.57,2005.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2007,1,170.78,1.87,2007,"Logan, UT"
30860,"Logan","UT","Utah State University",2000,4,128.85,1.31,2000.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2001,4,133.03,1.19,2001.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2003,3,137.2,1.23,2003.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2005,3,152.33,1.57,2005.5,"Logan, UT"
30860,"Logan","UT","Utah State University",2002,4,135.94,1.19,2002.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2006,1,155.2,1.81,2006,"Logan, UT"
30860,"Logan","UT","Utah State University",2004,4,144.89,1.55,2004.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2002,1,133.37,1.24,2002,"Logan, UT"
30860,"Logan","UT","Utah State University",2005,1,147.72,1.65,2005,"Logan, UT"
30860,"Logan","UT","Utah State University",2005,4,153.84,1.69,2005.75,"Logan, UT"
30860,"Logan","UT","Utah State University",2000,2,125.81,1.3,2000.25,"Logan, UT"
30860,"Logan","UT","Utah State University",2000,1,125.6,1.41,2000,"Logan, UT"
30860,"Logan","UT","Utah State University",2003,1,136.59,1.21,2003,"Logan, UT"
30860,"Logan","UT","Utah State University",2003,2,137.1,1.2,2003.25,"Logan, UT"
31540,"Madison","WI","University of Wisconsin-Madison",2006,1,180.71,0.88,2006,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2006,2,181.66,0.81,2006.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2009,1,186.09,0.77,2009,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2005,4,179.58,0.83,2005.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2005,3,178.4,0.78,2005.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2000,1,128.06,0.61,2000,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2008,4,186.67,0.84,2008.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2008,2,186.26,0.83,2008.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2006,3,183.32,0.81,2006.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2001,1,130.82,0.53,2001,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2000,2,125.86,0.55,2000.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2008,1,188.53,0.8,2008,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2001,2,132.33,0.53,2001.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2003,1,144.98,0.57,2003,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2000,3,127.44,0.55,2000.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2007,1,185.72,0.84,2007,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2002,4,143.36,0.56,2002.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2008,3,184.09,0.85,2008.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2000,4,129.06,0.55,2000.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2002,3,142.11,0.56,2002.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2007,4,187.52,0.82,2007.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2006,4,185.09,0.83,2006.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2003,3,148.74,0.59,2003.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2005,2,175.14,0.77,2005.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2004,1,154.75,0.64,2004,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2004,2,159.22,0.66,2004.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2003,2,146.02,0.57,2003.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2004,3,164.69,0.71,2004.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2005,1,170.75,0.76,2005,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2001,3,134.73,0.54,2001.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2007,3,186.01,0.81,2007.5,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2004,4,167.59,0.73,2004.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2002,2,140.57,0.57,2002.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2007,2,185.78,0.82,2007.25,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2001,4,135.43,0.53,2001.75,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2002,1,137.69,0.55,2002,"Madison, WI"
31540,"Madison","WI","University of Wisconsin-Madison",2003,4,154.4,0.65,2003.75,"Madison, WI"
31740,"Manhattan","KS","Kansas State University",2002,3,136.18,2.67,2002.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2002,2,134.34,2.68,2002.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2000,2,121.7,2.56,2000.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2001,2,129.38,2.56,2001.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2006,2,196.46,4.09,2006.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2006,3,196.48,4.04,2006.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2002,4,137.98,2.7,2002.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2001,3,130.88,2.6,2001.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2000,1,125.64,2.96,2000,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2009,1,203.13,4.17,2009,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2005,1,158.27,3.32,2005,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2008,3,201.83,4.34,2008.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2002,1,132.96,2.65,2002,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2001,4,132.22,2.6,2001.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2003,2,140.04,2.74,2003.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2008,4,200.68,4.5,2008.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2006,1,185.32,3.92,2006,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2001,1,127.15,2.57,2001,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2008,1,208.66,4.32,2008,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2004,2,153.76,3.11,2004.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2000,4,124.4,2.59,2000.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2005,3,174.17,3.56,2005.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2008,2,203.86,4.31,2008.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2003,1,139.79,2.75,2003,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2005,4,181.63,3.77,2005.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2004,3,158.04,3.26,2004.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2007,3,205.68,4.27,2007.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2004,1,145.99,3.04,2004,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2005,2,168.74,3.49,2005.25,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2004,4,157.42,3.31,2004.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2007,4,201.87,4.27,2007.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2006,4,199.08,4.19,2006.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2007,1,201.09,4.29,2007,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2003,3,141.89,2.78,2003.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2000,3,123.26,2.53,2000.5,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2003,4,142.58,2.94,2003.75,"Manhattan, KS"
31740,"Manhattan","KS","Kansas State University",2007,2,208.87,4.32,2007.25,"Manhattan, KS"
31860,"Mankato","MN","Minnesota State University Mankato",2003,4,168.68,2.76,2003.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2004,2,173.09,2.78,2004.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2000,3,136.79,2.27,2000.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2000,2,133.3,2.22,2000.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2000,4,137.96,2.28,2000.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2002,3,155,2.43,2002.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2000,1,127.82,2.35,2000,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2009,1,199.33,3.27,2009,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2005,4,193.69,3.31,2005.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2004,3,178.72,2.92,2004.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2006,4,198.05,3.46,2006.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2006,3,194.71,3.32,2006.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2006,1,192.67,3.4,2006,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2002,4,157.33,2.45,2002.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2002,2,151.98,2.43,2002.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2003,2,159.08,2.48,2003.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2008,4,197.37,3.95,2008.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2005,3,189.39,3.13,2005.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2004,1,167.15,2.69,2004,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2006,2,195.26,3.34,2006.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2008,3,197.15,3.69,2008.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2004,4,178.73,2.95,2004.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2001,3,147.51,2.34,2001.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2003,3,162.84,2.54,2003.5,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2001,4,146.6,2.29,2001.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2008,2,196.99,3.44,2008.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2001,2,143.88,2.28,2001.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2002,1,150.47,2.39,2002,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2007,4,197.52,3.39,2007.75,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2005,2,186.75,3.13,2005.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2005,1,184.21,3.12,2005,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2003,1,158.22,2.48,2003,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2007,1,201.77,3.51,2007,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2007,2,198.67,3.43,2007.25,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2008,1,197.02,3.25,2008,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2001,1,140.45,2.26,2001,"Mankato, MN"
31860,"Mankato","MN","Minnesota State University Mankato",2007,3,197.11,3.33,2007.5,"Mankato, MN"
33540,"Missoula","MT","University of Montana",2008,3,228.64,2.94,2008.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2004,1,170.14,1.99,2004,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2008,4,232.83,3.08,2008.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2007,4,230.2,2.81,2007.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2008,2,235.75,2.88,2008.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2008,1,234.54,2.78,2008,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2003,4,167.67,1.94,2003.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2009,1,233.32,2.71,2009,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2007,3,230.22,2.77,2007.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2007,2,230.66,2.75,2007.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2006,4,225.03,2.79,2006.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2003,1,150.41,1.65,2003,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2007,1,225.23,2.82,2007,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2004,2,176.25,2.01,2004.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2003,3,160.53,1.75,2003.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2006,3,220.77,2.65,2006.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2002,4,148.77,1.61,2002.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2003,2,154.99,1.69,2003.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2001,1,131.41,1.49,2001,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2000,3,127.33,1.5,2000.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2001,3,136.12,1.52,2001.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2000,2,124.63,1.51,2000.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2006,2,214.98,2.57,2006.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2002,3,148.35,1.62,2002.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2006,1,207.71,2.62,2006,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2001,4,137.21,1.5,2001.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2000,4,129.66,1.57,2000.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2002,1,140.57,1.56,2002,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2005,2,194.72,2.31,2005.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2005,4,205.8,2.49,2005.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2001,2,134.25,1.49,2001.25,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2004,3,182.22,2.14,2004.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2004,4,184.8,2.2,2004.75,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2005,3,201.24,2.37,2005.5,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2000,1,123.84,1.63,2000,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2005,1,188.52,2.28,2005,"Missoula, MT"
33540,"Missoula","MT","University of Montana",2002,2,142.72,1.59,2002.25,"Missoula, MT"
34060,"Morgantown","WV","West Virginia University",2003,1,124.17,5.85,2003,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2003,2,126.67,5.97,2003.25,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2006,2,168.82,8.13,2006.25,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2000,1,110.47,5.52,2000,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2005,2,156.71,7.51,2005.25,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2003,3,127.23,6,2003.5,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2006,3,173.12,8.37,2006.5,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2002,3,122.31,5.77,2002.5,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2005,3,158.71,7.61,2005.5,"Morgantown, WV"
34060,"Morgantown","WV","West Virginia University",2002,1,120.39,5.7,2002,"Morgantown, WV"
