"cbsa","src","year","dir","returns","exempt","income"
11540,"Tot Mig-Diff St",506,"in",1266,2583,64997
11540,"Tot Mig-Diff St",506,"out",1455,2607,74670
11540,"Tot Mig-Diff St",607,"in",1247,2598,69570
11540,"Tot Mig-Diff St",607,"out",1425,2710,75361
11540,"Tot Mig-Diff St",708,"in",1336,2657,72560
11540,"Tot Mig-Diff St",708,"out",1441,2611,78108
11540,"Tot Mig-Foreign",405,"in",47,51,341
11540,"Tot Mig-Foreign",405,"out",27,44,786
11540,"Tot Mig-Foreign",506,"in",44,65,880
11540,"Tot Mig-Foreign",506,"out",35,53,978
11540,"Tot Mig-Foreign",607,"in",53,65,448
11540,"Tot Mig-Foreign",607,"out",22,36,576
11540,"Tot Mig-Foreign",708,"in",87,123,1854
11540,"Tot Mig-Foreign",708,"out",37,71,4216
11540,"Tot Mig-Same St",405,"in",4981,8795,182299
11540,"Tot Mig-Same St",405,"out",4811,8440,181592
11540,"Tot Mig-Same St",506,"in",5108,8835,195799
11540,"Tot Mig-Same St",506,"out",4924,8448,185887
11540,"Tot Mig-Same St",607,"in",4829,8307,187372
11540,"Tot Mig-Same St",607,"out",4786,8072,182793
11540,"Tot Mig-Same St",708,"in",5064,8680,193685
11540,"Tot Mig-Same St",708,"out",4961,8329,187668
11700,"Non-Migrants",405,"in",133974,281394,6075137
11700,"Non-Migrants",405,"out",133974,281394,6075137
11700,"Non-Migrants",506,"in",134672,282177,6405943
11700,"Non-Migrants",506,"out",134672,282177,6405943
11700,"Non-Migrants",607,"in",137391,286593,6963724
11700,"Non-Migrants",607,"out",137391,286593,6963724
11700,"Non-Migrants",708,"in",145001,299686,7516260
11700,"Non-Migrants",708,"out",145001,299686,7516260
11700,"Tot Mig-Diff St",405,"in",6022,10920,265503
11700,"Tot Mig-Diff St",405,"out",4307,7689,168523
11700,"Tot Mig-Diff St",506,"in",6881,12292,340588
11700,"Tot Mig-Diff St",506,"out",4378,7858,178425
11700,"Tot Mig-Diff St",607,"in",6970,12369,373141
11700,"Tot Mig-Diff St",607,"out",4563,8117,200856
11700,"Tot Mig-Diff St",708,"in",6810,11818,366817
11700,"Tot Mig-Diff St",708,"out",4885,8626,199437
11700,"Tot Mig-Foreign",405,"in",63,89,3157
11700,"Tot Mig-Foreign",405,"out",66,112,2004
11700,"Tot Mig-Foreign",506,"in",106,168,3853
11700,"Tot Mig-Foreign",506,"out",51,101,2355
11700,"Tot Mig-Foreign",607,"in",86,162,7935
11700,"Tot Mig-Foreign",607,"out",62,100,2271
11700,"Tot Mig-Foreign",708,"in",74,117,3352
11700,"Tot Mig-Foreign",708,"out",40,68,1189
11700,"Tot Mig-Same St",405,"in",4607,8343,162695
11700,"Tot Mig-Same St",405,"out",4397,8072,149933
11700,"Tot Mig-Same St",506,"in",4744,8516,187485
11700,"Tot Mig-Same St",506,"out",4749,8616,178406
11700,"Tot Mig-Same St",607,"in",4695,8433,190636
11700,"Tot Mig-Same St",607,"out",4588,8434,176224
11700,"Tot Mig-Same St",708,"in",5015,8965,197268
11700,"Tot Mig-Same St",708,"out",5031,9148,187862
12020,"Non-Migrants",405,"in",49323,108063,2441666
12020,"Non-Migrants",405,"out",49323,108063,2441666
12020,"Non-Migrants",506,"in",49387,109028,2543150
12020,"Non-Migrants",506,"out",49387,109028,2543150
12020,"Non-Migrants",607,"in",50526,110822,2719225
12020,"Non-Migrants",607,"out",50526,110822,2719225
12020,"Non-Migrants",708,"in",53389,115985,2944450
12020,"Non-Migrants",708,"out",53389,115985,2944450
12020,"Tot Mig-Diff St",405,"in",1908,3357,68403
12020,"Tot Mig-Diff St",405,"out",2035,3431,73859
12020,"Tot Mig-Diff St",506,"in",2080,3722,81926
12020,"Tot Mig-Diff St",506,"out",1943,3333,72663
12020,"Tot Mig-Diff St",607,"in",2161,3933,96179
12020,"Tot Mig-Diff St",607,"out",1967,3392,77459
12020,"Tot Mig-Diff St",708,"in",2012,3571,84753
12020,"Tot Mig-Diff St",708,"out",2162,3633,84089
12020,"Tot Mig-Foreign",405,"in",292,345,2333
12020,"Tot Mig-Foreign",405,"out",78,116,1543
12020,"Tot Mig-Foreign",506,"in",298,335,2366
12020,"Tot Mig-Foreign",506,"out",74,106,1549
12020,"Tot Mig-Foreign",607,"in",253,284,1855
12020,"Tot Mig-Foreign",607,"out",91,139,3185
12020,"Tot Mig-Foreign",708,"in",280,299,1685
12020,"Tot Mig-Foreign",708,"out",53,79,1327
12020,"Tot Mig-Same St",405,"in",3944,7410,133941
12020,"Tot Mig-Same St",405,"out",4205,7657,135917
12020,"Tot Mig-Same St",506,"in",4423,8072,159879
12020,"Tot Mig-Same St",506,"out",4235,7617,136180
12020,"Tot Mig-Same St",607,"in",4256,7932,159518
12020,"Tot Mig-Same St",607,"out",4077,7409,136520
12020,"Tot Mig-Same St",708,"in",4436,8269,155449
12020,"Tot Mig-Same St",708,"out",4342,7982,144688
12060,"Non-Migrants",405,"in",1439237,3262960,88702167
12060,"Non-Migrants",405,"out",1439237,3262960,88702167
12060,"Non-Migrants",506,"in",1462748,3317199,92742832
12060,"Non-Migrants",506,"out",1462748,3317199,92742832
12060,"Non-Migrants",607,"in",1509392,3431596,98944004
12060,"Non-Migrants",607,"out",1509392,3431596,98944004
12060,"Non-Migrants",708,"in",1605325,3632131,107157982
12060,"Non-Migrants",708,"out",1605325,3632131,107157982
12060,"Tot Mig-Diff St",405,"in",69730,140269,3326376
12060,"Tot Mig-Diff St",405,"out",50830,98270,2903605
12060,"Tot Mig-Diff St",506,"in",83532,171386,3989039
12060,"Tot Mig-Diff St",506,"out",52297,101306,3131558
12060,"Tot Mig-Diff St",607,"in",81438,165723,3985648
12060,"Tot Mig-Diff St",607,"out",55572,108509,3225095
12060,"Tot Mig-Diff St",708,"in",77112,151570,3809578
12060,"Tot Mig-Diff St",708,"out",59597,115495,3281985
12060,"Tot Mig-Foreign",405,"in",18402,19654,149018
12060,"Tot Mig-Foreign",405,"out",1227,2290,55667
12060,"Tot Mig-Foreign",506,"in",9140,10352,87622
12060,"Tot Mig-Foreign",506,"out",1189,2240,59959
12060,"Tot Mig-Foreign",607,"in",17876,19153,363808
12060,"Tot Mig-Foreign",607,"out",1218,2233,69035
12060,"Tot Mig-Foreign",708,"in",17472,18637,164587
12060,"Tot Mig-Foreign",708,"out",1173,2158,68954
12060,"Tot Mig-Same St",405,"in",120090,237509,4956859
12060,"Tot Mig-Same St",405,"out",120124,239142,5083078
12060,"Tot Mig-Same St",506,"in",123653,244214,5211135
12060,"Tot Mig-Same St",506,"out",123781,246225,5395310
12060,"Tot Mig-Same St",607,"in",123054,241371,5159206
12060,"Tot Mig-Same St",607,"out",123280,243859,5344582
12060,"Tot Mig-Same St",708,"in",127257,247832,5110086
12060,"Tot Mig-Same St",708,"out",127568,250405,5267862
12100,"Non-Migrants",405,"in",103505,220397,5265145
12100,"Non-Migrants",405,"out",103505,220397,5265145
12100,"Non-Migrants",506,"in",104205,221813,5579391
12100,"Non-Migrants",506,"out",104205,221813,5579391
12100,"Non-Migrants",607,"in",105547,223523,5825450
12100,"Non-Migrants",607,"out",105547,223523,5825450
12100,"Non-Migrants",708,"in",109304,229101,6144308
12100,"Non-Migrants",708,"out",109304,229101,6144308
12100,"Tot Mig-Diff St",405,"in",2189,4017,96347
12100,"Tot Mig-Diff St",405,"out",2800,5055,140870
12100,"Tot Mig-Diff St",506,"in",2206,3927,93253
12100,"Tot Mig-Diff St",506,"out",2869,5308,128708
12100,"Tot Mig-Diff St",607,"in",2088,3639,108125
12100,"Tot Mig-Diff St",607,"out",2933,5364,133473
12100,"Tot Mig-Diff St",708,"in",1981,3406,87115
12100,"Tot Mig-Diff St",708,"out",2904,5097,124296
12100,"Tot Mig-Foreign",405,"in",80,131,1271
12100,"Tot Mig-Foreign",405,"out",62,146,1233
12100,"Tot Mig-Foreign",506,"in",85,133,1140
12100,"Tot Mig-Foreign",506,"out",55,119,928
12100,"Tot Mig-Foreign",607,"in",65,122,952
12100,"Tot Mig-Foreign",607,"out",61,91,740
12100,"Tot Mig-Foreign",708,"in",51,84,1036
12100,"Tot Mig-Foreign",708,"out",95,151,2556
12100,"Tot Mig-Same St",405,"in",2953,5381,145521
12100,"Tot Mig-Same St",405,"out",2189,3913,87723
12100,"Tot Mig-Same St",506,"in",2717,4765,134916
12100,"Tot Mig-Same St",506,"out",2362,4287,97934
12100,"Tot Mig-Same St",607,"in",2373,4181,111311
12100,"Tot Mig-Same St",607,"out",2139,3779,88916
12100,"Tot Mig-Same St",708,"in",2456,4092,118958
12100,"Tot Mig-Same St",708,"out",2174,3836,92423
12220,"Non-Migrants",405,"in",34790,79306,1667361
12220,"Non-Migrants",405,"out",34790,79306,1667361
12220,"Non-Migrants",506,"in",35207,79864,1805766
12220,"Non-Migrants",506,"out",35207,79864,1805766
12220,"Non-Migrants",607,"in",36124,81584,1924197
12220,"Non-Migrants",607,"out",36124,81584,1924197
12220,"Non-Migrants",708,"in",38294,85791,2077028
12220,"Non-Migrants",708,"out",38294,85791,2077028
12220,"Tot Mig-Diff St",405,"in",1846,3833,73451
12220,"Tot Mig-Diff St",405,"out",1773,3363,72320
12220,"Tot Mig-Diff St",506,"in",2015,4073,79281
12220,"Tot Mig-Diff St",506,"out",1857,3400,59695
12220,"Tot Mig-Diff St",607,"in",1959,4006,77064
12220,"Tot Mig-Diff St",607,"out",1895,3556,70789
12220,"Tot Mig-Diff St",708,"in",2077,4079,88685
12220,"Tot Mig-Diff St",708,"out",2121,3973,79459
12220,"Tot Mig-Foreign",405,"in",216,274,1753
12220,"Tot Mig-Foreign",405,"out",30,61,809
12220,"Tot Mig-Foreign",506,"in",178,239,1951
12220,"Tot Mig-Foreign",506,"out",40,83,1424
12220,"Tot Mig-Foreign",607,"in",227,288,2412
12220,"Tot Mig-Foreign",607,"out",32,65,766
12220,"Tot Mig-Foreign",708,"in",236,298,2658
12220,"Tot Mig-Foreign",708,"out",38,73,1148
12220,"Tot Mig-Same St",405,"in",1927,3789,60782
12220,"Tot Mig-Same St",405,"out",1541,2838,46118
12220,"Tot Mig-Same St",506,"in",1986,3849,64361
12220,"Tot Mig-Same St",506,"out",1716,3257,61421
12220,"Tot Mig-Same St",607,"in",1815,3539,62035
12220,"Tot Mig-Same St",607,"out",1719,3231,52259
12220,"Tot Mig-Same St",708,"in",1987,3907,65981
12220,"Tot Mig-Same St",708,"out",1824,3474,57043
12260,"Non-Migrants",405,"in",165809,380421,7803496
12260,"Non-Migrants",405,"out",165809,380421,7803496
12260,"Non-Migrants",506,"in",166617,380475,8154511
12260,"Non-Migrants",506,"out",166617,380475,8154511
12260,"Non-Migrants",607,"in",168722,383104,8515603
12260,"Non-Migrants",607,"out",168722,383104,8515603
12260,"Non-Migrants",708,"in",176672,395862,9075927
12260,"Non-Migrants",708,"out",176672,395862,9075927
12260,"Tot Mig-Diff St",405,"in",7825,16448,332107
12260,"Tot Mig-Diff St",405,"out",7344,15358,287445
12260,"Tot Mig-Diff St",506,"in",8848,18667,369381
12260,"Tot Mig-Diff St",506,"out",7668,16258,337822
12260,"Tot Mig-Diff St",607,"in",8459,17885,386997
12260,"Tot Mig-Diff St",607,"out",7620,15609,325499
12260,"Tot Mig-Diff St",708,"in",8502,17636,372618
12260,"Tot Mig-Diff St",708,"out",7766,15906,336308
12260,"Tot Mig-Foreign",405,"in",565,1244,15507
12260,"Tot Mig-Foreign",405,"out",530,1066,16798
12260,"Tot Mig-Foreign",506,"in",641,1373,19752
12260,"Tot Mig-Foreign",506,"out",430,898,14764
12260,"Tot Mig-Foreign",607,"in",536,1187,18959
12260,"Tot Mig-Foreign",607,"out",566,1158,20157
12260,"Tot Mig-Foreign",708,"in",566,1261,18592
12260,"Tot Mig-Foreign",708,"out",476,997,19280
12260,"Tot Mig-Same St",405,"in",6508,13568,222876
12260,"Tot Mig-Same St",405,"out",6785,13983,231725
12260,"Tot Mig-Same St",506,"in",6431,13281,222091
12260,"Tot Mig-Same St",506,"out",6865,13945,246552
12260,"Tot Mig-Same St",607,"in",6578,13517,234583
12260,"Tot Mig-Same St",607,"out",6800,13644,237519
12260,"Tot Mig-Same St",708,"in",6814,13670,238478
12260,"Tot Mig-Same St",708,"out",6968,13746,244486
12420,"Non-Migrants",405,"in",431031,945256,26203713
12420,"Non-Migrants",405,"out",431031,945256,26203713
12420,"Non-Migrants",506,"in",437226,959395,27535589
12420,"Non-Migrants",506,"out",437226,959395,27535589
12420,"Non-Migrants",607,"in",452400,988454,30170673
12420,"Non-Migrants",607,"out",452400,988454,30170673
12420,"Non-Migrants",708,"in",488160,1059854,33050185
12420,"Non-Migrants",708,"out",488160,1059854,33050185
12420,"Tot Mig-Diff St",405,"in",15652,29016,875996
12420,"Tot Mig-Diff St",405,"out",12018,21207,594907
12420,"Tot Mig-Diff St",506,"in",20029,38525,1200130
12420,"Tot Mig-Diff St",506,"out",11839,20986,626851
12420,"Tot Mig-Diff St",607,"in",21609,41688,1315514
12420,"Tot Mig-Diff St",607,"out",12228,21866,654863
12420,"Tot Mig-Diff St",708,"in",21846,40094,1305641
12420,"Tot Mig-Diff St",708,"out",13089,22719,698697
12420,"Tot Mig-Foreign",405,"in",1049,1451,24751
12420,"Tot Mig-Foreign",405,"out",554,893,20491
12420,"Tot Mig-Foreign",506,"in",997,1447,38712
12420,"Tot Mig-Foreign",506,"out",453,765,18732
12420,"Tot Mig-Foreign",607,"in",1109,1538,23922
12420,"Tot Mig-Foreign",607,"out",456,786,18442
12420,"Tot Mig-Foreign",708,"in",1322,1837,39405
12420,"Tot Mig-Foreign",708,"out",412,759,23121
12420,"Tot Mig-Same St",405,"in",37549,67887,1500881
12420,"Tot Mig-Same St",405,"out",33392,61832,1337363
12420,"Tot Mig-Same St",506,"in",39290,70175,1647585
12420,"Tot Mig-Same St",506,"out",34677,63198,1474396
12420,"Tot Mig-Same St",607,"in",40335,72773,1843596
12420,"Tot Mig-Same St",607,"out",35466,65469,1574793
12420,"Tot Mig-Same St",708,"in",42621,75772,1942919
12420,"Tot Mig-Same St",708,"out",38395,69546,1705096
12540,"Non-Migrants",405,"in",199255,507575,9314921
12540,"Non-Migrants",405,"out",199255,507575,9314921
12540,"Non-Migrants",506,"in",204470,521594,10455141
12540,"Non-Migrants",506,"out",204470,521594,10455141
12540,"Non-Migrants",607,"in",212206,539275,11110403
12540,"Non-Migrants",607,"out",212206,539275,11110403
12540,"Non-Migrants",708,"in",227140,573091,11991580
12540,"Non-Migrants",708,"out",227140,573091,11991580
12540,"Tot Mig-Diff St",405,"in",3299,7144,116338
12540,"Tot Mig-Diff St",405,"out",4622,10759,186026
12540,"Tot Mig-Diff St",506,"in",3515,7428,128820
12540,"Tot Mig-Diff St",506,"out",5083,12096,220509
12540,"Tot Mig-Diff St",607,"in",3393,7295,132655
12540,"Tot Mig-Diff St",607,"out",5077,11915,215008
12540,"Tot Mig-Diff St",708,"in",3748,7897,154708
12540,"Tot Mig-Diff St",708,"out",4820,10807,204349
12540,"Tot Mig-Foreign",405,"in",240,497,7186
12540,"Tot Mig-Foreign",405,"out",281,583,9245
12540,"Tot Mig-Foreign",506,"in",259,495,8305
12540,"Tot Mig-Foreign",506,"out",230,477,7823
12540,"Tot Mig-Foreign",607,"in",183,374,5841
12540,"Tot Mig-Foreign",607,"out",183,375,8356
12540,"Tot Mig-Foreign",708,"in",214,416,8219
12540,"Tot Mig-Foreign",708,"out",190,362,7067
12540,"Tot Mig-Same St",405,"in",9073,23175,343273
12540,"Tot Mig-Same St",405,"out",4998,10243,205057
12540,"Tot Mig-Same St",506,"in",8828,21840,345210
12540,"Tot Mig-Same St",506,"out",5323,11034,202972
12540,"Tot Mig-Same St",607,"in",8247,20341,317154
12540,"Tot Mig-Same St",607,"out",5388,11238,210560
12540,"Tot Mig-Same St",708,"in",7694,17934,289859
12540,"Tot Mig-Same St",708,"out",6433,13837,278775
12580,"Non-Migrants",405,"in",917468,1967725,59395909
12580,"Non-Migrants",405,"out",917468,1967725,59395909
12580,"Non-Migrants",506,"in",917231,1956294,61827139
12580,"Non-Migrants",506,"out",917231,1956294,61827139
12580,"Non-Migrants",607,"in",927686,1962843,65086303
12580,"Non-Migrants",607,"out",927686,1962843,65086303
12580,"Non-Migrants",708,"in",958627,2007834,69485308
12580,"Non-Migrants",708,"out",958627,2007834,69485308
12580,"Tot Mig-Diff St",405,"in",27654,49002,1328857
12580,"Tot Mig-Diff St",405,"out",30600,57260,1722263
12580,"Tot Mig-Diff St",506,"in",28764,50378,1494412
12580,"Tot Mig-Diff St",506,"out",33319,63093,1917081
12580,"Tot Mig-Diff St",607,"in",27226,46665,1437067
12580,"Tot Mig-Diff St",607,"out",33183,62380,1985772
12580,"Tot Mig-Diff St",708,"in",27526,47341,1460529
12580,"Tot Mig-Diff St",708,"out",33486,61256,2003429
12580,"Tot Mig-Foreign",405,"in",1890,3446,56034
12580,"Tot Mig-Foreign",405,"out",1118,2188,49461
12580,"Tot Mig-Foreign",506,"in",1894,3373,58549
12580,"Tot Mig-Foreign",506,"out",1085,2191,46258
12580,"Tot Mig-Foreign",607,"in",2079,3422,52811
12580,"Tot Mig-Foreign",607,"out",1077,2134,52194
12580,"Tot Mig-Foreign",708,"in",1926,3349,58727
12580,"Tot Mig-Foreign",708,"out",1248,2271,59904
12580,"Tot Mig-Same St",405,"in",49141,91072,2299389
12580,"Tot Mig-Same St",405,"out",46577,86535,2183821
12580,"Tot Mig-Same St",506,"in",50740,93201,2417359
12580,"Tot Mig-Same St",506,"out",47298,86908,2247613
12580,"Tot Mig-Same St",607,"in",48269,87987,2313233
12580,"Tot Mig-Same St",607,"out",44801,81338,2136712
12580,"Tot Mig-Same St",708,"in",48217,85468,2332128
12580,"Tot Mig-Same St",708,"out",45742,81418,2176675
12620,"Non-Migrants",405,"in",52416,110499,2328943
12620,"Non-Migrants",405,"out",52416,110499,2328943
12620,"Non-Migrants",506,"in",51979,109225,2393532
12620,"Non-Migrants",506,"out",51979,109225,2393532
12620,"Non-Migrants",607,"in",52334,109279,2545180
12620,"Non-Migrants",607,"out",52334,109279,2545180
12620,"Non-Migrants",708,"in",54707,112439,2651443
12620,"Non-Migrants",708,"out",54707,112439,2651443
12620,"Tot Mig-Diff St",405,"in",1324,2439,46904
12620,"Tot Mig-Diff St",405,"out",1479,2478,53403
12620,"Tot Mig-Diff St",506,"in",1349,2466,57407
12620,"Tot Mig-Diff St",506,"out",1510,2443,54707
12620,"Tot Mig-Diff St",607,"in",1314,2358,53534
12620,"Tot Mig-Diff St",607,"out",1414,2319,54254
12620,"Tot Mig-Diff St",708,"in",1269,2226,48917
12620,"Tot Mig-Diff St",708,"out",1581,2520,61819
12620,"Tot Mig-Foreign",405,"in",95,123,1008
12620,"Tot Mig-Foreign",405,"out",59,82,1420
12620,"Tot Mig-Foreign",506,"in",100,125,1596
12620,"Tot Mig-Foreign",506,"out",39,53,1069
12620,"Tot Mig-Foreign",607,"in",86,101,807
12620,"Tot Mig-Foreign",607,"out",45,64,859
12620,"Tot Mig-Foreign",708,"in",96,117,1032
12620,"Tot Mig-Foreign",708,"out",51,66,1705
12620,"Tot Mig-Same St",405,"in",1689,2777,47797
12620,"Tot Mig-Same St",405,"out",1622,2810,50513
12620,"Tot Mig-Same St",506,"in",1747,2881,50698
12620,"Tot Mig-Same St",506,"out",1646,2713,51537
12620,"Tot Mig-Same St",607,"in",1721,2814,55932
12620,"Tot Mig-Same St",607,"out",1540,2482,50445
12620,"Tot Mig-Same St",708,"in",1747,2814,48320
12620,"Tot Mig-Same St",708,"out",1702,2778,56652
12700,"Non-Migrants",405,"in",90846,176101,5431527
12700,"Non-Migrants",405,"out",90846,176101,5431527
12700,"Non-Migrants",506,"in",90144,173599,5633614
12700,"Non-Migrants",506,"out",90144,173599,5633614
12700,"Non-Migrants",607,"in",90543,172930,5795351
12700,"Non-Migrants",607,"out",90543,172930,5795351
12700,"Non-Migrants",708,"in",92639,175144,6191582
12700,"Non-Migrants",708,"out",92639,175144,6191582
12700,"Tot Mig-Diff St",405,"in",2254,3779,130384
12700,"Tot Mig-Diff St",405,"out",3348,5551,188151
12700,"Tot Mig-Diff St",506,"in",2306,3888,158589
12700,"Tot Mig-Diff St",506,"out",3300,5473,193703
12700,"Tot Mig-Diff St",607,"in",2117,3403,145389
12700,"Tot Mig-Diff St",607,"out",2862,4635,178311
12700,"Tot Mig-Diff St",708,"in",2297,3718,179758
12700,"Tot Mig-Diff St",708,"out",2739,4315,151880
12700,"Tot Mig-Foreign",405,"in",200,253,3764
12700,"Tot Mig-Foreign",405,"out",95,123,2277
12700,"Tot Mig-Foreign",506,"in",173,212,3678
12700,"Tot Mig-Foreign",506,"out",61,95,2684
12700,"Tot Mig-Foreign",607,"in",157,180,4303
12700,"Tot Mig-Foreign",607,"out",109,151,3005
12700,"Tot Mig-Foreign",708,"in",121,158,7694
12700,"Tot Mig-Foreign",708,"out",204,224,5338
12700,"Tot Mig-Same St",405,"in",2507,4140,206532
12700,"Tot Mig-Same St",405,"out",2233,3343,114749
12700,"Tot Mig-Same St",506,"in",2467,3985,184330
12700,"Tot Mig-Same St",506,"out",2233,3243,121601
12700,"Tot Mig-Same St",607,"in",2222,3605,176045
12700,"Tot Mig-Same St",607,"out",2119,3102,110467
12700,"Tot Mig-Same St",708,"in",2171,3412,165866
12700,"Tot Mig-Same St",708,"out",2157,3151,113267
12940,"Non-Migrants",405,"in",228870,525750,11025147
12940,"Non-Migrants",405,"out",228870,525750,11025147
12940,"Non-Migrants",506,"in",226304,516390,11264340
12940,"Non-Migrants",506,"out",226304,516390,11264340
12940,"Non-Migrants",607,"in",234730,532761,12336215
12940,"Non-Migrants",607,"out",234730,532761,12336215
12940,"Non-Migrants",708,"in",250296,557913,14017175
12940,"Non-Migrants",708,"out",250296,557913,14017175
12940,"Tot Mig-Diff St",405,"in",4622,9011,184511
12940,"Tot Mig-Diff St",405,"out",5377,10229,227938
12940,"Tot Mig-Diff St",506,"in",5002,9552,207959
12940,"Tot Mig-Diff St",506,"out",6601,12727,301714
12940,"Tot Mig-Diff St",607,"in",6221,12423,260534
12940,"Tot Mig-Diff St",607,"out",6570,12589,324193
12940,"Tot Mig-Diff St",708,"in",6365,12522,307048
12940,"Tot Mig-Diff St",708,"out",6292,11895,313814
12940,"Tot Mig-Foreign",405,"in",304,382,2496
12940,"Tot Mig-Foreign",405,"out",74,129,3008
12940,"Tot Mig-Foreign",506,"in",271,325,2846
12940,"Tot Mig-Foreign",506,"out",99,167,3643
12940,"Tot Mig-Foreign",607,"in",272,354,3983
12940,"Tot Mig-Foreign",607,"out",79,141,2902
12940,"Tot Mig-Foreign",708,"in",247,318,3383
12940,"Tot Mig-Foreign",708,"out",67,109,2865
12940,"Tot Mig-Same St",405,"in",11262,22962,395233
12940,"Tot Mig-Same St",405,"out",10447,21505,367025
12940,"Tot Mig-Same St",506,"in",20092,41848,701329
12940,"Tot Mig-Same St",506,"out",10389,21500,385455
12940,"Tot Mig-Same St",607,"in",12991,26905,526557
12940,"Tot Mig-Same St",607,"out",12808,26339,490709
12940,"Tot Mig-Same St",708,"in",13062,25882,532071
12940,"Tot Mig-Same St",708,"out",13355,26646,524568
12980,"Non-Migrants",405,"in",48525,106213,2217475
12980,"Non-Migrants",405,"out",48525,106213,2217475
12980,"Non-Migrants",506,"in",48101,105074,2277884
12980,"Non-Migrants",506,"out",48101,105074,2277884
