"SumLev","State_Fips","County_Fips","County","HUCENSUS_2000","HUESTBASE_2000","Year","HousingUnitEst"
50,51,23,"Botetourt County","12571",12571,2006,13992
50,51,25,"Brunswick County","7541",7541,2006,7819
50,51,27,"Buchanan County","11887",11887,2006,12108
50,51,29,"Buckingham County","6290",6290,2006,6719
50,51,31,"Campbell County","22088",22088,2006,23779
50,51,33,"Caroline County","8889",8889,2006,10987
50,51,35,"Carroll County","14680",14680,2006,15702
50,51,36,"Charles City County","2895",2895,2006,3131
50,51,37,"Charlotte County","5734",5733,2006,6189
50,51,41,"Chesterfield County","97707",97673,2006,114290
50,51,43,"Clarke County","5388",5388,2006,6185
50,51,45,"Craig County","2554",2554,2006,2767
50,51,47,"Culpeper County","12871",12872,2006,17603
50,51,49,"Cumberland County","4085",4085,2006,4414
50,51,51,"Dickenson County","7684",7684,2006,7851
50,51,53,"Dinwiddie County","9707",9707,2006,10809
50,51,57,"Essex County","4926",4926,2006,5512
50,51,59,"Fairfax County","359411",359411,2006,390684
50,51,61,"Fauquier County","21046",21063,2006,25209
50,51,63,"Floyd County","6763",6763,2006,7348
50,51,65,"Fluvanna County","8018",8018,2006,10107
50,51,67,"Franklin County","22717",22716,2006,25686
50,51,69,"Frederick County","23319",23319,2006,28412
50,51,71,"Giles County","7732",7732,2006,8118
50,51,73,"Gloucester County","14494",14494,2006,15924
50,51,75,"Goochland County","6555",6554,2006,8247
50,51,77,"Grayson County","9123",9123,2006,9631
50,51,79,"Greene County","5986",5986,2006,7161
50,51,81,"Greensville County","3765",3765,2006,4061
50,51,83,"Halifax County","16953",16951,2006,17422
50,51,85,"Hanover County","32196",32196,2006,37024
50,51,87,"Henrico County","112570",112532,2006,124639
50,51,89,"Henry County","25921",25922,2006,26488
50,51,91,"Highland County","1822",1822,2006,1935
50,51,93,"Isle of Wight County","12066",12066,2006,14163
50,51,95,"James City County","20772",20772,2006,26949
50,51,97,"King and Queen County","3010",3009,2006,3249
50,51,99,"King George County","6820",6820,2006,8789
50,51,101,"King William County","5189",5189,2006,6067
50,51,103,"Lancaster County","6498",6498,2006,7078
50,51,105,"Lee County","11086",11086,2006,11487
50,51,107,"Loudoun County","62160",62160,2006,98391
50,51,109,"Louisa County","11855",11855,2006,14687
50,51,111,"Lunenburg County","5736",5736,2006,5883
50,51,113,"Madison County","5239",5238,2006,5901
50,51,115,"Mathews County","5333",5333,2006,5717
50,51,117,"Mecklenburg County","17403",17403,2006,18486
50,51,119,"Middlesex County","6362",6363,2006,7034
50,51,121,"Montgomery County","32527",32561,2006,35440
50,51,125,"Nelson County","8554",8554,2006,9452
50,51,127,"New Kent County","5203",5203,2006,6618
50,51,131,"Northampton County","6547",6547,2006,7388
50,51,133,"Northumberland County","8057",8065,2006,9075
50,51,135,"Nottoway County","6373",6373,2006,6721
50,51,137,"Orange County","11354",11354,2006,13879
50,51,139,"Page County","10557",10556,2006,11274
50,51,141,"Patrick County","9823",9823,2006,10334
50,51,143,"Pittsylvania County","28011",28011,2006,29571
50,51,145,"Powhatan County","7509",7509,2006,9400
50,51,147,"Prince Edward County","7527",7527,2006,8295
50,51,149,"Prince George County","10726",10726,2006,12038
50,51,153,"Prince William County","98052",98051,2006,130865
50,51,155,"Pulaski County","16325",16325,2006,17044
50,51,157,"Rappahannock County","3303",3356,2006,3676
50,51,159,"Richmond County","3512",3504,2006,3738
50,51,161,"Roanoke County","36121",36086,2006,39077
50,51,163,"Rockbridge County","9550",9550,2006,10700
50,51,165,"Rockingham County","27328",27326,2006,30824
50,51,167,"Russell County","13191",13191,2006,13639
50,51,169,"Scott County","11355",11355,2006,11752
50,51,171,"Shenandoah County","16709",16709,2006,19102
50,51,173,"Smyth County","15111",15111,2006,15446
50,51,175,"Southampton County","7058",7058,2006,7512
50,51,177,"Spotsylvania County","33329",33328,2006,43533
50,51,179,"Stafford County","31405",31405,2006,41787
50,51,181,"Surry County","3294",3294,2006,3673
50,51,183,"Sussex County","4653",4653,2006,4751
50,51,185,"Tazewell County","20390",20390,2006,20895
50,51,187,"Warren County","13299",13229,2006,15074
50,51,191,"Washington County","22985",22985,2006,24880
50,51,193,"Westmoreland County","9286",9286,2006,10242
50,51,195,"Wise County","17792",17791,2006,18242
50,51,197,"Wythe County","12744",12744,2006,13342
50,51,199,"York County","20701",20701,2006,24221
50,51,510,"Alexandria city","64251",64259,2006,69368
50,51,515,"Bedford city","2702",2702,2006,2752
50,51,520,"Bristol city","8469",8469,2006,8802
50,51,530,"Buena Vista city","2716",2716,2006,2823
50,51,540,"Charlottesville city","17591",17571,2006,18344
50,51,550,"Chesapeake city","72672",72672,2006,81252
50,51,570,"Colonial Heights city","7340",7340,2006,7659
50,51,580,"Covington city","3195",3195,2006,3230
50,51,590,"Danville city","23108",23108,2006,23256
50,51,595,"Emporia city","2412",2412,2006,2618
50,51,600,"Fairfax city","8204",8204,2006,8621
50,51,610,"Falls Church city","4725",4725,2006,4707
50,51,620,"Franklin city","3767",3767,2006,3943
50,51,630,"Fredericksburg city","8888",8889,2006,9619
50,51,640,"Galax city","3217",3217,2006,3282
50,51,650,"Hampton city","57311",57311,2006,59579
50,51,660,"Harrisonburg city","13689",13685,2006,15230
50,51,670,"Hopewell city","9749",9749,2006,10068
50,51,678,"Lexington city","2376",2376,2006,2414
50,51,680,"Lynchburg city","27640",27640,2006,29425
50,51,683,"Manassas city","12114",12114,2006,12827
50,51,685,"Manassas Park city","3365",3366,2006,4355
50,51,690,"Martinsville city","7249",7249,2006,7267
50,51,700,"Newport News city","74117",74367,2006,77954
50,51,710,"Norfolk city","94416",94416,2006,95176
50,51,720,"Norton city","1946",1947,2006,1969
50,51,730,"Petersburg city","15955",15955,2006,15891
50,51,735,"Poquoson city","4300",4300,2006,4631
50,51,740,"Portsmouth city","41605",41605,2006,42675
50,51,750,"Radford city","6137",6137,2006,6395
50,51,760,"Richmond city","92282",92355,2006,93739
50,51,770,"Roanoke city","45257",45258,2006,46320
50,51,775,"Salem city","10403",10403,2006,10701
50,51,790,"Staunton city","10427",10428,2006,11053
50,51,800,"Suffolk city","24704",24704,2006,31573
50,51,810,"Virginia Beach city","162277",162277,2006,173307
50,51,820,"Waynesboro city","8863",8863,2006,9387
50,51,830,"Williamsburg city","3880",3880,2006,4598
50,51,840,"Winchester city","10587",10587,2006,11511
50,53,1,"Adams County","5773",5773,2006,5942
50,53,3,"Asotin County","9111",9111,2006,9430
50,53,5,"Benton County","55963",55964,2006,62497
50,53,7,"Chelan County","30407",30407,2006,32324
50,53,9,"Clallam County","30683",30684,2006,33518
50,53,11,"Clark County","134030",134030,2006,156005
50,53,13,"Columbia County","2018",2018,2006,2069
50,53,15,"Cowlitz County","38624",38624,2006,40996
50,53,17,"Douglas County","12944",12944,2006,14266
50,53,19,"Ferry County","3775",3775,2006,3930
50,53,21,"Franklin County","16084",16084,2006,21595
50,53,23,"Garfield County","1288",1288,2006,1279
50,53,25,"Grant County","29081",29081,2006,31129
50,53,27,"Grays Harbor County","32489",32489,2006,33881
50,53,29,"Island County","32378",32378,2006,36216
50,53,31,"Jefferson County","14144",14143,2006,15818
50,53,33,"King County","742237",742240,2006,804298
50,53,35,"Kitsap County","92644",92644,2006,99856
50,53,37,"Kittitas County","16475",16475,2006,18815
50,53,39,"Klickitat County","8633",8633,2006,9181
50,53,41,"Lewis County","29585",29585,2006,31137
50,53,43,"Lincoln County","5298",5298,2006,5457
50,53,45,"Mason County","25515",25515,2006,28219
50,53,47,"Okanogan County","19085",19085,2006,20064
50,53,49,"Pacific County","13991",13991,2006,14472
50,53,51,"Pend Oreille County","6608",6608,2006,6974
50,53,53,"Pierce County","277060",277060,2006,309201
50,53,55,"San Juan County","9752",9752,2006,11061
50,53,57,"Skagit County","42681",42681,2006,47389
50,53,59,"Skamania County","4576",4576,2006,4955
50,53,61,"Snohomish County","236205",236205,2006,270522
50,53,63,"Spokane County","175005",175005,2006,191773
50,53,65,"Stevens County","17599",17599,2006,18447
50,53,67,"Thurston County","86652",86652,2006,97462
50,53,69,"Wahkiakum County","1792",1792,2006,1904
50,53,71,"Walla Walla County","21147",21147,2006,22320
50,53,73,"Whatcom County","73893",73897,2006,85286
50,53,75,"Whitman County","16676",16676,2006,18123
50,53,77,"Yakima County","79174",79173,2006,82233
50,54,1,"Barbour County","7348",7348,2006,7552
50,54,3,"Berkeley County","32913",32913,2006,41341
50,54,5,"Boone County","11575",11575,2006,11821
50,54,7,"Braxton County","7374",7374,2006,7599
50,54,9,"Brooke County","11150",11149,2006,11194
50,54,11,"Cabell County","45615",45616,2006,46197
50,54,13,"Calhoun County","3848",3848,2006,3974
50,54,15,"Clay County","4836",4836,2006,4973
50,54,17,"Doddridge County","3661",3661,2006,3774
50,54,19,"Fayette County","21616",21616,2006,22277
50,54,21,"Gilmer County","3621",3621,2006,3715
50,54,23,"Grant County","6105",6105,2006,6587
50,54,25,"Greenbrier County","17644",17644,2006,18425
50,54,27,"Hampshire County","11185",11185,2006,12205
50,54,29,"Hancock County","14728",14729,2006,14812
50,54,31,"Hardy County","7115",7115,2006,7819
50,54,33,"Harrison County","31112",31112,2006,31855
50,54,35,"Jackson County","12245",12245,2006,12608
50,54,37,"Jefferson County","17623",17623,2006,21124
50,54,39,"Kanawha County","93788",93788,2006,94911
50,54,41,"Lewis County","7944",7944,2006,8123
50,54,43,"Lincoln County","9846",9846,2006,10088
50,54,45,"Logan County","16807",16807,2006,17341
50,54,47,"McDowell County","13582",13582,2006,13589
50,54,49,"Marion County","26660",26660,2006,27078
50,54,51,"Marshall County","15814",15814,2006,16024
50,54,53,"Mason County","12056",12057,2006,12398
50,54,55,"Mercer County","30143",30143,2006,30157
50,54,57,"Mineral County","12094",12094,2006,12924
50,54,59,"Mingo County","12898",12898,2006,13332
50,54,61,"Monongalia County","36695",36695,2006,37880
50,54,63,"Monroe County","7267",7267,2006,7507
50,54,65,"Morgan County","8076",8076,2006,9295
50,54,67,"Nicholas County","12406",12406,2006,12854
50,54,69,"Ohio County","22166",22169,2006,22168
50,54,71,"Pendleton County","5102",5102,2006,5329
50,54,73,"Pleasants County","3214",3214,2006,3253
50,54,75,"Pocahontas County","7594",7594,2006,7872
50,54,77,"Preston County","13444",13444,2006,13817
50,54,79,"Putnam County","21621",21619,2006,23173
50,54,81,"Raleigh County","35678",35678,2006,36752
50,54,83,"Randolph County","13478",13478,2006,13899
50,54,85,"Ritchie County","5513",5513,2006,5642
50,54,87,"Roane County","7360",7360,2006,7660
50,54,89,"Summers County","7331",7331,2006,7467
50,54,91,"Taylor County","7125",7125,2006,7266
50,54,93,"Tucker County","4634",4634,2006,4794
50,54,95,"Tyler County","4780",4780,2006,4882
50,54,97,"Upshur County","10751",10751,2006,11260
50,54,99,"Wayne County","19107",19107,2006,19436
50,54,101,"Webster County","5273",5273,2006,5428
50,54,103,"Wetzel County","8313",8313,2006,8358
50,54,105,"Wirt County","3266",3266,2006,3401
50,54,107,"Wood County","39785",39785,2006,40716
50,54,109,"Wyoming County","11698",11698,2006,11805
50,55,1,"Adams County","14123",14123,2006,16101
50,55,3,"Ashland County","8883",8883,2006,9367
50,55,5,"Barron County","20969",20969,2006,23161
50,55,7,"Bayfield County","11640",11640,2006,12950
50,55,9,"Brown County","90199",90199,2006,101347
50,55,11,"Buffalo County","6098",6098,2006,6590
50,55,13,"Burnett County","12582",12582,2006,13747
50,55,15,"Calumet County","15758",15758,2006,18872
50,55,17,"Chippewa County","22821",22824,2006,25717
50,55,19,"Clark County","13531",13531,2006,14457
50,55,21,"Columbia County","22685",22684,2006,25062
50,55,23,"Crawford County","8480",8480,2006,9039
50,55,25,"Dane County","180398",180398,2006,207964
50,55,27,"Dodge County","33672",33673,2006,36381
50,55,29,"Door County","19587",19587,2006,21935
50,55,31,"Douglas County","20356",20356,2006,21403
50,55,33,"Dunn County","15277",15277,2006,17280
50,55,35,"Eau Claire County","37474",37471,2006,41081
50,55,37,"Florence County","4239",4239,2006,4608
50,55,39,"Fond du Lac County","39271",39271,2006,42430
50,55,41,"Forest County","8322",8322,2006,8845
50,55,43,"Grant County","19940",19940,2006,21121
50,55,45,"Green County","13878",13878,2006,15499
50,55,47,"Green Lake County","9831",9831,2006,10319
50,55,49,"Iowa County","9579",9579,2006,10513
50,55,51,"Iron County","5706",5706,2006,6063
50,55,53,"Jackson County","8029",8030,2006,8883
50,55,55,"Jefferson County","30092",30109,2006,33648
50,55,57,"Juneau County","12370",12369,2006,13989
50,55,59,"Kenosha County","59989",59989,2006,66693
50,55,61,"Kewaunee County","8221",8221,2006,9040
50,55,63,"La Crosse County","43479",43479,2006,46538
50,55,65,"Lafayette County","6674",6674,2006,7037
50,55,67,"Langlade County","11187",11187,2006,12012
50,55,69,"Lincoln County","14681",14681,2006,15769
50,55,71,"Manitowoc County","34651",34653,2006,36717
50,55,73,"Marathon County","50360",50360,2006,56205
50,55,75,"Marinette County","26260",26260,2006,28427
50,55,77,"Marquette County","8664",8664,2006,9446
50,55,78,"Menominee County","2098",2098,2006,2215
50,55,79,"Milwaukee County","400093",400093,2006,410170
50,55,81,"Monroe County","16672",16671,2006,18703
50,55,83,"Oconto County","19812",19818,2006,22123
50,55,85,"Oneida County","26627",26625,2006,28846
50,55,87,"Outagamie County","62614",62614,2006,70739
50,55,89,"Ozaukee County","32034",32034,2006,35396
50,55,91,"Pepin County","3036",3036,2006,3334
50,55,93,"Pierce County","13493",13493,2006,15364
50,55,95,"Polk County","21129",21129,2006,24052
50,55,97,"Portage County","26589",26589,2006,28887
50,55,99,"Price County","9574",9574,2006,10202
50,55,101,"Racine County","74718",74718,2006,80266
50,55,103,"Richland County","8164",8164,2006,8601
50,55,105,"Rock County","62187",62187,2006,67484
50,55,107,"Rusk County","7609",7609,2006,8155
50,55,109,"St. Croix County","24265",24265,2006,32599
50,55,111,"Sauk County","24297",24297,2006,28309
50,55,113,"Sawyer County","13722",13722,2006,15379
50,55,115,"Shawano County","18317",18317,2006,20111
50,55,117,"Sheboygan County","45947",45951,2006,49640
50,55,119,"Taylor County","8595",8595,2006,9163
50,55,121,"Trempealeau County","11482",11482,2006,12462
50,55,123,"Vernon County","12416",12416,2006,13607
50,55,125,"Vilas County","22397",22399,2006,24434
50,55,127,"Walworth County","43783",43766,2006,49774
50,55,129,"Washburn County","10814",10814,2006,12100
50,55,131,"Washington County","45808",45814,2006,52462
50,55,133,"Waukesha County","140309",140304,2006,154584
50,55,135,"Waupaca County","22508",22509,2006,24224
50,55,137,"Waushara County","13667",13667,2006,14879
50,55,139,"Winnebago County","64721",64721,2006,70675
50,55,141,"Wood County","31691",31691,2006,33343
50,56,1,"Albany County","15215",15215,2006,16880
50,56,3,"Big Horn County","5105",5105,2006,5210
50,56,5,"Campbell County","13288",13288,2006,14321
50,56,7,"Carbon County","8307",8307,2006,8501
50,56,9,"Converse County","5669",5669,2006,5894
50,56,11,"Crook County","2935",2935,2006,3141
50,56,13,"Fremont County","15541",15541,2006,16184
50,56,15,"Goshen County","5881",5881,2006,5987
50,56,17,"Hot Springs County","2536",2536,2006,2569
50,56,19,"Johnson County","3503",3503,2006,3707
50,56,21,"Laramie County","34213",34213,2006,37532
50,56,23,"Lincoln County","6831",6831,2006,8030
50,56,25,"Natrona County","29882",29882,2006,31047
50,56,27,"Niobrara County","1338",1338,2006,1353
50,56,29,"Park County","11869",11869,2006,12846
50,56,31,"Platte County","4528",4528,2006,4663
50,56,33,"Sheridan County","12577",12577,2006,13429
50,56,35,"Sublette County","3552",3552,2006,4118
50,56,37,"Sweetwater County","15921",15921,2006,16484
50,56,39,"Teton County","10267",10267,2006,11887
50,56,41,"Uinta County","8011",8011,2006,8393
50,56,43,"Washakie County","3654",3654,2006,3688
50,56,45,"Weston County","3231",3231,2006,3311
50,1,1,"Autauga County","17662",17662,2007,19801
50,1,3,"Baldwin County","74285",74285,2007,101791
50,1,5,"Barbour County","12461",12461,2007,12788
50,1,7,"Bibb County","8345",8345,2007,8597
50,1,9,"Blount County","21158",21157,2007,21773
50,1,11,"Bullock County","4727",4684,2007,4813
50,1,13,"Butler County","9957",9957,2007,10312
50,1,15,"Calhoun County","51322",51321,2007,53229
50,1,17,"Chambers County","16256",16256,2007,16440
50,1,19,"Cherokee County","14025",14025,2007,14602
50,1,21,"Chilton County","17651",17651,2007,18575
50,1,23,"Choctaw County","7839",7839,2007,8025
50,1,25,"Clarke County","12631",12631,2007,12959
50,1,27,"Clay County","6612",6612,2007,6770
50,1,29,"Cleburne County","6189",6189,2007,6420
50,1,31,"Coffee County","19837",19837,2007,21728
50,1,33,"Colbert County","24980",24980,2007,26205
50,1,35,"Conecuh County","7265",7265,2007,7403
50,1,37,"Coosa County","6142",6138,2007,6312
50,1,39,"Covington County","18578",18579,2007,18936
50,1,41,"Crenshaw County","6644",6644,2007,6825
50,1,43,"Cullman County","35233",35233,2007,36377
50,1,45,"Dale County","21779",21779,2007,22577
50,1,47,"Dallas County","20450",20450,2007,20888
50,1,49,"DeKalb County","28051",28051,2007,29055
50,1,51,"Elmore County","25733",25733,2007,28823
