"from_state","from_puma","to_state","to_puma","count"
12,2704,6,4590,1
12,2704,6,6890,3
12,2704,8,900,1
12,2704,12,400,1
12,2704,12,500,1
12,2704,12,1000,3
12,2704,12,2300,1
12,2704,12,2500,8
12,2704,12,2600,4
12,2704,12,2700,172
12,2704,12,3500,3
12,2704,12,3890,5
12,2704,12,4000,4
12,2704,18,2300,1
12,2704,23,1000,1
12,2704,25,4200,2
12,2704,26,400,2
12,2704,34,1200,1
12,2704,36,3800,1
12,2704,36,4200,1
12,2704,37,990,1
12,2704,42,3900,1
12,2704,45,1090,2
12,2704,47,1390,2
12,2704,48,1300,1
12,2704,56,200,2
12,2704,72,2,1
12,2704,110,1,5
12,2704,233,1,1
12,2704,301,1,1
12,2704,303,1,1
12,2704,327,1,1
12,2704,344,1,1
12,2704,370,1,1
12,2705,1,900,3
12,2705,6,1490,1
12,2705,6,8100,1
12,2705,8,800,3
12,2705,9,300,1
12,2705,11,100,1
12,2705,12,300,1
12,2705,12,700,3
12,2705,12,1000,3
12,2705,12,1100,2
12,2705,12,1700,2
12,2705,12,2000,3
12,2705,12,2100,2
12,2705,12,2200,1
12,2705,12,2300,1
12,2705,12,2400,4
12,2705,12,2500,16
12,2705,12,2600,13
12,2705,12,2700,197
12,2705,12,2900,1
12,2705,12,3400,3
12,2705,12,3500,5
12,2705,12,3600,3
12,2705,12,4000,6
12,2705,13,1300,1
12,2705,13,1500,1
12,2705,15,300,2
12,2705,17,3490,2
12,2705,21,1700,2
12,2705,21,1900,1
12,2705,24,900,3
12,2705,24,1200,1
12,2705,25,4100,1
12,2705,26,2500,1
12,2705,27,1700,1
12,2705,34,690,3
12,2705,34,900,1
12,2705,34,1890,4
12,2705,36,990,1
12,2705,36,1100,1
12,2705,36,3300,1
12,2705,37,990,1
12,2705,37,2690,1
12,2705,37,3690,1
12,2705,39,1190,1
12,2705,41,1200,2
12,2705,45,1090,3
12,2705,45,2100,1
12,2705,48,4600,2
12,2705,51,2000,1
12,2705,55,2090,3
12,2705,72,2,5
12,2705,207,1,1
12,2705,210,1,3
12,2705,217,1,4
12,2705,251,1,3
12,2705,344,1,1
12,2705,468,1,1
12,2706,1,900,1
12,2706,1,1300,1
12,2706,8,800,1
12,2706,12,500,2
12,2706,12,2400,11
12,2706,12,2500,10
12,2706,12,2600,1
12,2706,12,2700,110
12,2706,12,3100,3
12,2706,12,3600,2
12,2706,25,700,5
12,2706,25,4800,3
12,2706,26,200,1
12,2706,26,2500,1
12,2706,36,990,1
12,2706,36,4200,1
12,2706,37,200,5
12,2706,39,500,1
12,2706,42,2100,2
12,2706,45,300,1
12,2706,55,1190,2
12,2706,56,100,1
12,2706,164,1,1
12,2706,301,1,2
12,2706,374,1,1
12,2707,1,1400,1
12,2707,9,1500,1
12,2707,9,2400,1
12,2707,10,100,1
12,2707,12,400,2
12,2707,12,600,1
12,2707,12,700,2
12,2707,12,900,1
12,2707,12,1700,1
12,2707,12,2000,1
12,2707,12,2400,2
12,2707,12,2500,3
12,2707,12,2600,7
12,2707,12,2700,219
12,2707,12,2800,1
12,2707,12,3300,1
12,2707,12,3500,2
12,2707,12,3600,3
12,2707,12,3700,7
12,2707,12,3890,3
12,2707,12,4000,1
12,2707,13,2300,1
12,2707,13,4300,1
12,2707,17,1100,1
12,2707,18,3790,4
12,2707,20,300,2
12,2707,24,1400,5
12,2707,25,3300,1
12,2707,27,1390,2
12,2707,29,890,1
12,2707,36,2400,1
12,2707,36,2600,1
12,2707,36,4300,2
12,2707,37,3690,1
12,2707,37,4200,5
12,2707,42,3690,1
12,2707,48,3200,1
12,2707,48,4600,2
12,2707,72,2,1
12,2707,113,1,2
12,2707,138,1,1
12,2707,215,1,2
12,2707,233,1,1
12,2707,364,1,4
12,2708,8,700,1
12,2708,9,900,2
12,2708,9,2300,2
12,2708,12,300,4
12,2708,12,700,1
12,2708,12,900,1
12,2708,12,1700,2
12,2708,12,1800,1
12,2708,12,2000,1
12,2708,12,2500,3
12,2708,12,2700,124
12,2708,12,2800,8
12,2708,12,3500,4
12,2708,12,3600,1
12,2708,12,4000,5
12,2708,13,1200,1
12,2708,17,2890,2
12,2708,17,3200,2
12,2708,18,2300,3
12,2708,21,600,2
12,2708,22,200,1
12,2708,23,500,1
12,2708,24,500,1
12,2708,24,1500,1
12,2708,26,3690,3
12,2708,29,1700,4
12,2708,34,300,1
12,2708,34,900,1
12,2708,36,3800,1
12,2708,36,4100,4
12,2708,37,1690,1
12,2708,39,1300,2
12,2708,41,700,1
12,2708,42,190,5
12,2708,46,100,7
12,2708,48,2500,3
12,2708,51,300,1
12,2708,51,1900,3
12,2708,51,2200,2
12,2708,51,3000,2
12,2708,72,2,1
12,2708,138,1,1
12,2708,233,1,1
12,2708,301,1,6
12,2801,6,6890,2
12,2801,8,190,2
12,2801,8,700,1
12,2801,9,1700,1
12,2801,12,700,2
12,2801,12,1000,2
12,2801,12,1100,5
12,2801,12,2600,1
12,2801,12,2700,14
12,2801,12,2800,120
12,2801,12,2900,8
12,2801,12,3000,1
12,2801,12,3100,2
12,2801,12,3500,1
12,2801,12,3600,6
12,2801,12,3890,1
12,2801,22,1800,1
12,2801,25,2800,2
12,2801,25,4700,2
12,2801,26,2700,1
12,2801,27,1390,2
12,2801,28,1490,1
12,2801,31,900,2
12,2801,33,1100,1
12,2801,34,2100,1
12,2801,36,990,4
12,2801,36,1700,2
12,2801,36,3000,2
12,2801,36,4000,1
12,2801,39,290,1
12,2801,39,1500,2
12,2801,39,2000,2
12,2801,42,190,1
12,2801,42,900,2
12,2801,42,3000,1
12,2801,42,3900,1
12,2801,42,4000,1
12,2801,48,2300,1
12,2801,48,4900,1
12,2801,54,700,2
12,2801,55,2090,1
12,2801,233,1,4
12,2801,301,1,2
12,2801,314,1,1
12,2802,6,6890,1
12,2802,8,800,1
12,2802,9,1100,2
12,2802,9,2300,1
12,2802,12,900,2
12,2802,12,1100,1
12,2802,12,1500,3
12,2802,12,1800,2
12,2802,12,2100,3
12,2802,12,2200,5
12,2802,12,2300,1
12,2802,12,2600,7
12,2802,12,2700,5
12,2802,12,2800,116
12,2802,12,2900,16
12,2802,12,3000,4
12,2802,12,3500,1
12,2802,12,4000,1
12,2802,13,1300,1
12,2802,13,3200,2
12,2802,13,3490,1
12,2802,17,900,2
12,2802,17,3000,2
12,2802,17,3490,2
12,2802,18,2800,1
12,2802,19,1800,2
12,2802,22,2400,3
12,2802,24,1200,1
12,2802,25,500,1
12,2802,25,2000,2
12,2802,25,2600,2
12,2802,25,2800,4
12,2802,25,3100,2
12,2802,26,2500,2
12,2802,26,3290,1
12,2802,34,900,1
12,2802,34,1500,2
12,2802,37,800,1
12,2802,39,290,1
12,2802,39,2900,3
12,2802,42,900,1
12,2802,42,2100,1
12,2802,42,3400,2
12,2802,47,2200,3
12,2802,48,6690,7
12,2802,51,300,6
12,2802,51,600,2
12,2802,51,700,1
12,2802,55,1190,2
12,2802,138,1,4
12,2802,253,1,1
12,2802,301,1,4
12,2802,344,1,2
12,2901,1,1700,1
12,2901,2,100,1
12,2901,6,2200,1
12,2901,6,2700,1
12,2901,6,4090,1
12,2901,8,800,1
12,2901,8,900,4
12,2901,9,2300,1
12,2901,12,300,1
12,2901,12,700,1
12,2901,12,800,2
12,2901,12,1100,1
12,2901,12,2000,1
12,2901,12,2200,3
12,2901,12,2400,2
12,2901,12,2500,4
12,2901,12,2700,3
12,2901,12,2800,30
12,2901,12,2900,156
12,2901,12,3000,1
12,2901,12,3500,5
12,2901,12,3600,1
12,2901,12,3890,2
12,2901,13,3100,1
12,2901,13,4200,5
12,2901,17,2700,1
12,2901,17,3490,1
12,2901,24,1100,1
12,2901,25,1100,1
12,2901,34,1100,2
12,2901,34,1600,1
12,2901,36,790,1
12,2901,36,3600,1
12,2901,36,3800,1
12,2901,36,4000,1
12,2901,37,1100,1
12,2901,39,900,2
12,2901,39,3000,2
12,2901,39,3100,3
12,2901,41,1300,1
12,2901,42,3000,1
12,2901,45,1900,1
12,2901,48,6890,1
12,2901,51,1000,3
12,2901,51,1200,1
12,2901,51,1300,1
12,2901,55,1190,4
12,2901,252,1,1
12,2901,303,1,2
12,2901,313,1,1
12,2901,327,1,5
12,2901,364,1,2
12,2901,468,1,6
12,2902,6,6290,1
12,2902,6,8100,1
12,2902,9,800,1
12,2902,9,1600,1
12,2902,9,2100,1
12,2902,12,100,1
12,2902,12,1000,1
12,2902,12,1500,1
12,2902,12,2100,2
12,2902,12,2200,1
12,2902,12,2500,1
12,2902,12,2600,5
12,2902,12,2700,4
12,2902,12,2800,10
12,2902,12,2900,145
12,2902,12,3000,20
12,2902,12,3100,1
12,2902,12,3600,1
12,2902,12,3700,6
12,2902,12,3890,1
12,2902,12,4000,7
12,2902,13,1100,2
12,2902,13,3300,1
12,2902,15,100,1
12,2902,17,3300,3
12,2902,17,3490,2
12,2902,18,800,2
12,2902,21,1400,2
12,2902,23,100,1
12,2902,23,200,1
12,2902,24,1000,1
12,2902,25,2000,1
12,2902,26,2400,1
12,2902,26,3000,2
12,2902,26,3290,3
12,2902,26,3500,2
12,2902,26,3690,2
12,2902,26,3990,2
12,2902,29,1700,1
12,2902,32,190,1
12,2902,33,400,2
12,2902,33,900,2
12,2902,34,100,2
12,2902,34,800,1
12,2902,34,1500,2
12,2902,34,2300,1
12,2902,36,3200,2
12,2902,36,4000,1
12,2902,36,4200,2
12,2902,36,4300,5
12,2902,37,1300,1
12,2902,37,4800,2
12,2902,39,700,1
12,2902,39,3100,2
12,2902,39,3300,3
12,2902,39,4090,2
12,2902,39,4600,2
12,2902,40,800,1
12,2902,42,3000,1
12,2902,42,3300,3
12,2902,42,4300,4
12,2902,44,700,2
12,2902,45,2200,1
12,2902,50,300,1
12,2902,54,600,2
12,2902,113,1,1
12,2902,301,1,5
12,2902,362,1,4
12,2902,364,1,2
12,3000,6,1700,1
12,3000,8,900,1
12,3000,9,2200,2
12,3000,9,2300,1
12,3000,12,400,1
12,3000,12,800,1
12,3000,12,1400,1
12,3000,12,2600,3
12,3000,12,2700,4
12,3000,12,2800,3
12,3000,12,2900,26
12,3000,12,3000,97
12,3000,12,3100,1
12,3000,12,3500,1
12,3000,12,3890,11
12,3000,12,4000,8
12,3000,17,1390,2
12,3000,17,2890,2
12,3000,18,590,1
12,3000,18,990,1
12,3000,18,2500,2
12,3000,18,3100,1
12,3000,18,3200,3
12,3000,25,3900,2
12,3000,26,400,6
12,3000,26,1200,2
12,3000,27,500,2
12,3000,34,300,2
12,3000,34,800,1
12,3000,34,1600,1
12,3000,34,2200,2
12,3000,35,600,1
12,3000,36,4000,1
12,3000,37,4800,1
12,3000,39,4600,1
12,3000,40,1390,1
12,3000,42,500,1
12,3000,42,2200,2
12,3000,42,3900,1
12,3000,48,4600,2
12,3000,50,300,2
12,3000,51,300,2
12,3000,51,1900,2
12,3000,51,3300,2
12,3000,301,1,2
12,3000,364,1,4
12,3100,12,600,2
12,3100,12,800,4
12,3100,12,900,5
12,3100,12,1000,1
12,3100,12,1500,8
12,3100,12,2100,2
12,3100,12,2200,1
12,3100,12,2400,9
12,3100,12,2600,5
12,3100,12,2700,5
12,3100,12,2900,1
12,3100,12,3000,3
12,3100,12,3100,166
12,3100,12,3200,9
12,3100,12,3300,1
12,3100,12,3500,5
12,3100,12,3600,12
12,3100,12,3700,3
12,3100,12,3890,4
12,3100,12,4000,9
12,3100,17,1390,2
12,3100,18,800,2
12,3100,18,1100,2
12,3100,18,2300,1
12,3100,18,3600,2
12,3100,19,300,2
12,3100,21,300,3
12,3100,22,2000,4
12,3100,23,500,2
12,3100,24,1100,1
12,3100,26,500,2
12,3100,34,900,1
12,3100,36,990,2
12,3100,36,3490,3
12,3100,36,4300,1
12,3100,39,600,2
12,3100,39,1900,1
12,3100,40,500,1
12,3100,42,3200,1
12,3100,48,3800,2
12,3100,48,4600,2
12,3100,53,200,1
12,3100,54,200,2
12,3100,233,1,1
12,3100,251,1,4
12,3100,301,1,6
12,3100,329,1,1
12,3200,1,2290,1
12,3200,1,2400,1
12,3200,6,4590,1
12,3200,9,2500,2
12,3200,12,700,3
12,3200,12,1400,6
12,3200,12,1600,1
12,3200,12,2000,1
12,3200,12,2100,4
12,3200,12,2300,1
12,3200,12,2400,2
12,3200,12,2500,1
12,3200,12,2700,2
12,3200,12,2900,2
12,3200,12,3100,1
12,3200,12,3200,102
12,3200,12,3300,22
12,3200,12,3400,2
12,3200,12,3500,12
12,3200,12,3600,4
12,3200,12,3890,1
12,3200,12,4000,10
12,3200,17,3200,1
12,3200,18,2100,2
12,3200,21,1800,2
12,3200,28,1490,2
12,3200,29,1700,2
12,3200,34,1100,2
12,3200,36,1200,2
12,3200,37,200,1
12,3200,37,3200,1
12,3200,39,1500,2
12,3200,48,2500,2
12,3200,48,4500,1
12,3200,51,600,2
12,3200,54,1000,2
12,3200,72,2,1
12,3200,112,1,1
12,3200,303,1,9
12,3200,313,1,1
12,3300,1,1990,2
12,3300,2,100,1
12,3300,4,700,1
12,3300,6,4090,2
12,3300,8,190,1
12,3300,9,1800,1
12,3300,10,200,2
12,3300,12,200,1
12,3300,12,900,1
12,3300,12,1000,1
12,3300,12,1100,1
12,3300,12,1200,1
12,3300,12,1600,2
12,3300,12,1800,2
12,3300,12,2100,1
12,3300,12,2300,1
12,3300,12,2400,5
12,3300,12,2600,1
12,3300,12,2700,3
12,3300,12,2900,1
12,3300,12,3200,6
12,3300,12,3300,157
12,3300,12,3400,13
12,3300,12,3500,13
12,3300,12,3600,20
12,3300,12,4000,12
12,3300,13,2300,1
12,3300,18,990,5
12,3300,18,2300,3
12,3300,21,1700,1
12,3300,23,100,2
12,3300,23,600,1
12,3300,25,800,1
12,3300,25,1400,1
12,3300,25,4300,1
12,3300,25,4400,1
12,3300,33,1000,2
12,3300,33,1100,1
12,3300,34,300,1
12,3300,34,690,1
12,3300,34,2000,2
12,3300,36,3000,2
12,3300,36,3300,2
12,3300,36,3600,2
12,3300,36,4000,2
12,3300,36,4100,2
12,3300,36,4300,1
12,3300,37,3900,3
12,3300,37,4200,1
12,3300,39,1900,2
12,3300,42,2100,2
12,3300,42,4000,1
12,3300,44,300,1
12,3300,44,500,3
12,3300,45,1500,1
12,3300,45,1800,2
12,3300,47,500,1
12,3300,48,2500,2
12,3300,49,200,4
12,3300,53,900,1
12,3300,54,400,1
12,3300,55,2400,2
12,3300,112,1,1
12,3300,215,1,1
12,3300,301,1,2
12,3300,303,1,2
12,3300,362,1,1
12,3400,4,100,1
12,3400,6,6890,2
12,3400,8,900,1
12,3400,9,1400,2
12,3400,12,700,1
12,3400,12,1800,3
12,3400,12,2000,2
12,3400,12,2100,1
12,3400,12,2400,4
12,3400,12,3300,10
12,3400,12,3400,68
12,3400,12,3500,14
12,3400,12,3600,8
12,3400,12,3890,1
12,3400,12,4000,2
12,3400,18,300,1
12,3400,24,1100,1
12,3400,25,400,1
12,3400,25,4800,1
12,3400,26,3500,1
12,3400,26,3990,2
12,3400,36,790,1
12,3400,36,1500,5
12,3400,36,2200,1
12,3400,36,3800,1
12,3400,36,4300,3
12,3400,39,3500,1
12,3400,40,690,4
12,3400,42,1790,3
12,3400,42,3100,2
12,3400,51,300,1
12,3400,139,1,4
12,3400,242,1,1
12,3400,303,1,4
12,3400,317,1,1
12,3400,344,1,4
12,3501,1,2290,1
12,3501,6,8100,1
12,3501,9,2300,4
12,3501,12,1100,1
12,3501,12,1300,1
12,3501,12,1500,1
12,3501,12,2100,3
12,3501,12,2300,1
12,3501,12,3300,1
12,3501,12,3400,1
12,3501,12,3500,179
12,3501,12,3600,11
12,3501,12,3890,3
12,3501,12,4000,2
12,3501,13,1100,1
12,3501,17,3490,1
12,3501,24,1100,3
12,3501,27,1100,1
12,3501,28,2200,1
12,3501,32,300,1
12,3501,34,100,1
12,3501,34,1100,2
12,3501,36,3490,2
12,3501,36,3800,1
12,3501,36,4000,1
12,3501,36,4200,4
12,3501,37,1890,1
12,3501,37,4600,1
12,3501,39,2700,2
12,3501,42,1790,3
12,3501,42,2800,2
12,3501,42,4000,2
12,3501,44,700,2
12,3501,45,200,1
12,3501,47,600,6
12,3501,53,1700,5
12,3501,55,1700,3
12,3501,72,2,1
12,3501,109,1,2
12,3501,110,1,1
12,3501,111,1,6
12,3501,210,1,3
12,3501,213,1,2
12,3501,215,1,1
12,3501,301,1,5
12,3501,313,1,6
12,3501,314,1,1
12,3501,362,1,2
12,3501,374,1,1
12,3501,554,1,1
12,3502,6,2700,2
12,3502,6,4590,4
12,3502,8,700,1
12,3502,12,300,1
12,3502,12,500,2
12,3502,12,1000,2
12,3502,12,1100,1
12,3502,12,2200,5
12,3502,12,2300,3
12,3502,12,2700,2
12,3502,12,3200,3
12,3502,12,3300,3
12,3502,12,3400,3
12,3502,12,3500,150
12,3502,12,3600,5
12,3502,12,3890,1
12,3502,13,1100,1
12,3502,17,3490,1
12,3502,18,3790,1
12,3502,25,2900,1
12,3502,26,3690,1
12,3502,28,2200,3
12,3502,29,1800,1
12,3502,33,700,1
12,3502,36,3800,2
12,3502,36,3900,7
12,3502,36,4000,2
12,3502,37,990,1
12,3502,42,2100,1
12,3502,42,3300,1
12,3502,45,1090,1
12,3502,47,600,1
12,3502,72,2,2
12,3502,301,1,2
12,3502,313,1,1
12,3502,327,1,1
12,3502,333,1,4
12,3502,344,1,3
12,3502,362,1,1
12,3502,374,1,1
12,3503,6,2100,1
12,3503,6,4590,2
12,3503,12,3000,1
12,3503,12,3200,1
12,3503,12,3500,129
12,3503,12,3600,6
12,3503,12,3890,3
12,3503,12,4000,1
12,3503,17,3490,4
12,3503,21,1700,7
12,3503,25,1600,1
12,3503,34,1100,1
12,3503,36,2400,1
12,3503,36,3490,1
12,3503,41,1300,1
12,3503,42,4000,2
12,3503,48,6690,1
12,3503,50,100,1
12,3503,53,1890,4
12,3503,139,1,1
12,3503,301,1,1
12,3503,312,1,1
12,3503,314,1,1
12,3503,327,1,1
12,3503,333,1,1
12,3503,344,1,2
12,3504,2,200,1
12,3504,6,1200,1
12,3504,9,900,1
12,3504,9,2200,2
12,3504,12,1000,3
12,3504,12,2600,3
12,3504,12,3500,100
12,3504,12,3600,1
12,3504,12,3700,1
12,3504,12,4000,2
12,3504,18,1200,5
12,3504,18,2600,1
12,3504,25,2000,1
12,3504,25,2700,1
12,3504,34,1100,1
12,3504,34,1500,1
12,3504,36,3800,4
12,3504,36,4000,1
12,3504,36,4300,2
12,3504,42,1500,2
12,3504,47,1500,1
12,3504,51,1400,1
12,3504,55,1000,1
12,3504,111,1,2
12,3504,139,1,1
12,3504,233,1,1
12,3504,344,1,6
12,3505,1,2290,1
12,3505,9,2200,3
12,3505,12,400,5
12,3505,12,700,1
12,3505,12,1300,1
12,3505,12,2100,1
12,3505,12,2300,2
12,3505,12,2600,5
12,3505,12,2700,5
12,3505,12,2900,1
12,3505,12,3500,85
12,3505,12,3600,17
12,3505,12,4000,2
12,3505,18,3790,1
12,3505,23,100,1
12,3505,23,300,2
12,3505,24,900,1
12,3505,24,1000,2
12,3505,25,3600,1
12,3505,25,4400,1
12,3505,25,4700,1
12,3505,26,2800,1
12,3505,27,900,1
12,3505,32,500,1
12,3505,34,300,2
12,3505,36,300,1
12,3505,36,990,1
12,3505,36,3100,2
12,3505,36,3600,2
12,3505,36,3800,3
12,3505,36,4000,1
12,3505,36,4300,1
12,3505,39,600,3
12,3505,39,1500,1
12,3505,39,1800,1
12,3505,42,2000,3
12,3505,42,3000,2
12,3505,44,600,2
12,3505,45,200,1
12,3505,48,5100,3
12,3505,55,1700,1
12,3505,110,1,2
12,3505,120,1,1
12,3505,210,1,3
12,3505,301,1,1
12,3505,344,1,2
12,3505,370,1,1
12,3506,9,100,1
12,3506,12,500,1
12,3506,12,700,1
12,3506,12,1000,1
12,3506,12,1500,1
12,3506,12,2700,2
12,3506,12,3000,1
12,3506,12,3200,1
12,3506,12,3400,2
12,3506,12,3500,72
12,3506,12,3600,12
12,3506,12,3890,1
12,3506,12,4000,2
12,3506,17,3200,2
12,3506,25,2400,2
12,3506,25,3500,1
12,3506,25,4100,1
12,3506,34,200,1
12,3506,34,2100,2
12,3506,36,3100,4
12,3506,36,3800,1
12,3506,36,4300,5
12,3506,37,2690,2
12,3506,42,1400,2
12,3506,42,3900,1
12,3506,42,4200,2
12,3506,44,600,1
12,3506,48,5390,1
12,3506,51,300,1
12,3506,51,600,2
12,3506,54,300,3
12,3506,120,1,1
12,3506,138,1,2
12,3506,301,1,2
12,3506,333,1,1
12,3506,344,1,1
12,3506,468,1,4
12,3507,9,1800,3
12,3507,12,700,3
12,3507,12,1000,1
12,3507,12,2700,2
12,3507,12,2800,1
12,3507,12,2900,2
12,3507,12,3300,2
12,3507,12,3400,1
12,3507,12,3500,98
12,3507,12,3600,23
12,3507,12,3890,1
12,3507,12,4000,4
12,3507,13,1500,4
12,3507,13,1800,1
12,3507,17,3000,1
12,3507,17,3300,1
12,3507,18,2300,1
12,3507,24,500,1
12,3507,24,800,1
12,3507,26,1500,1
12,3507,36,3200,2
12,3507,36,3800,2
12,3507,36,4200,1
12,3507,36,4300,4
12,3507,39,700,1
12,3507,42,1790,1
12,3507,42,3300,1
12,3507,42,3900,1
12,3507,42,4100,1
12,3507,42,4300,1
12,3507,47,2200,2
12,3507,49,700,1
12,3507,51,300,1
12,3507,51,1000,1
12,3507,72,2,1
12,3507,138,1,3
12,3507,210,1,1
12,3507,362,1,1
12,3507,370,1,4
12,3507,374,1,2
12,3508,4,100,4
12,3508,12,600,1
12,3508,12,1900,1
12,3508,12,2200,1
12,3508,12,3300,3
12,3508,12,3500,36
12,3508,12,3600,28
12,3508,12,4000,4
12,3508,13,1100,4
12,3508,24,1300,5
12,3508,25,3700,2
12,3508,26,500,1
12,3508,36,3600,2
12,3508,36,4000,1
12,3508,36,4200,2
12,3508,169,1,1
12,3508,233,1,1
12,3508,301,1,3
12,3509,6,100,4
12,3509,6,8100,1
12,3509,9,2400,2
12,3509,12,400,2
12,3509,12,900,2
12,3509,12,2200,4
12,3509,12,2900,1
12,3509,12,3500,153
12,3509,12,3600,32
12,3509,12,3700,1
12,3509,12,3890,1
12,3509,12,4000,20
12,3509,13,1100,1
12,3509,13,3490,1
12,3509,17,3000,4
12,3509,25,3400,1
12,3509,26,2500,1
12,3509,29,890,1
12,3509,34,800,1
12,3509,34,1000,1
12,3509,34,1100,1
12,3509,34,1500,5
12,3509,36,3800,2
12,3509,36,4000,2
12,3509,36,4200,4
12,3509,36,4300,1
12,3509,40,1390,4
12,3509,48,4600,1
12,3509,51,300,1
12,3509,51,500,2
12,3509,51,2400,4
12,3509,139,1,1
12,3509,301,1,1
12,3509,314,1,1
12,3509,333,1,1
12,3509,344,1,1
12,3509,364,1,4
12,3509,374,1,2
12,3601,9,2200,1
12,3601,12,500,1
12,3601,12,700,1
12,3601,12,1000,1
12,3601,12,1100,2
12,3601,12,1700,5
12,3601,12,2100,1
12,3601,12,3500,9
12,3601,12,3600,139
12,3601,12,4000,3
12,3601,23,300,1
12,3601,24,800,2
12,3601,26,2400,1
12,3601,34,300,2
12,3601,36,990,6
12,3601,36,3800,2
12,3601,45,1800,1
12,3601,47,2600,1
12,3601,51,300,4
12,3601,51,500,1
12,3601,72,2,1
12,3601,207,1,1
12,3601,327,1,1
12,3602,8,800,1
12,3602,9,1800,1
12,3602,12,1100,2
12,3602,12,1600,1
12,3602,12,2600,1
12,3602,12,3500,4
12,3602,12,3600,105
12,3602,12,4000,1
12,3602,25,2500,1
12,3602,26,3690,2
12,3602,34,690,1
12,3602,34,1890,1
12,3602,36,2400,1
12,3602,36,4000,3
12,3602,36,4100,2
12,3602,36,4200,1
12,3602,48,2600,6
12,3602,301,1,1
12,3602,333,1,1
12,3602,344,1,4
12,3602,362,1,1
12,3603,1,290,1
12,3603,12,2100,1
12,3603,12,2400,3
12,3603,12,3500,13
12,3603,12,3600,53
12,3603,12,4000,3
12,3603,13,1200,4
12,3603,17,3490,2
12,3603,26,3990,5
12,3603,34,490,2
12,3603,36,3490,2
12,3603,36,3700,2
12,3603,36,4100,2
12,3603,37,300,1
12,3603,48,700,1
12,3603,48,2300,2
12,3603,207,1,1
12,3603,301,1,1
12,3603,314,1,2
12,3603,362,1,10
12,3603,374,1,2
12,3604,6,4590,1
12,3604,12,100,1
12,3604,12,1100,2
12,3604,12,1500,1
12,3604,12,2200,2
12,3604,12,3400,1
12,3604,12,3500,6
12,3604,12,3600,125
12,3604,12,3700,1
12,3604,12,4000,6
12,3604,17,3490,1
12,3604,18,2100,1
12,3604,19,300,2
12,3604,20,1390,1
12,3604,21,2200,1
12,3604,24,600,1
12,3604,27,600,2
12,3604,29,1700,2
12,3604,33,1000,1
12,3604,36,4100,1
12,3604,36,4200,1
12,3604,37,100,1
12,3604,42,900,1
12,3604,47,3190,1
12,3604,48,1800,2
12,3604,301,1,4
12,3604,364,1,1
12,3604,374,1,2
12,3605,2,100,2
12,3605,6,6890,3
12,3605,11,100,2
12,3605,12,100,1
12,3605,12,600,1
12,3605,12,2100,3
12,3605,12,2200,3
12,3605,12,2400,2
12,3605,12,2600,1
12,3605,12,3300,6
12,3605,12,3500,7
12,3605,12,3600,170
12,3605,12,4000,13
12,3605,13,300,1
12,3605,17,3200,1
12,3605,18,2300,1
12,3605,25,4300,3
12,3605,26,3690,1
12,3605,34,100,1
12,3605,36,3300,2
12,3605,36,3490,1
12,3605,36,3800,1
12,3605,36,4100,1
12,3605,37,3690,1
12,3605,39,600,2
12,3605,40,690,1
12,3605,42,4000,1
12,3605,44,100,1
12,3605,48,5390,1
12,3605,51,100,1
12,3605,51,700,2
12,3605,169,1,1
12,3605,301,1,4
12,3605,344,1,4
12,3605,362,1,2
12,3605,374,1,4
12,3605,468,1,1
12,3606,1,2100,1
12,3606,4,100,1
12,3606,8,300,1
12,3606,8,900,2
12,3606,12,2000,2
12,3606,12,2100,1
12,3606,12,2200,3
12,3606,12,2700,1
12,3606,12,3100,1
12,3606,12,3500,2
12,3606,12,3600,154
12,3606,12,3890,2
12,3606,12,4000,9
12,3606,13,4300,1
12,3606,17,3200,2
12,3606,18,2100,2
12,3606,22,2400,1
12,3606,24,500,2
12,3606,26,2500,1
12,3606,28,700,1
12,3606,34,100,1
12,3606,34,300,1
12,3606,36,990,1
12,3606,36,3490,2
12,3606,36,3700,1
12,3606,36,4100,3
12,3606,39,900,1
12,3606,42,1500,2
12,3606,42,4100,1
12,3606,48,2300,1
12,3606,51,600,1
12,3606,51,2800,1
12,3606,54,100,1
12,3606,72,2,6
12,3606,301,1,1
12,3606,303,1,1
12,3606,313,1,1
12,3606,333,1,4
12,3606,374,1,3
12,3607,9,500,1
12,3607,12,1000,3
12,3607,12,1100,3
12,3607,12,2200,1
12,3607,12,3500,1
12,3607,12,3600,95
12,3607,12,4000,12
12,3607,13,1100,1
12,3607,25,2700,1
12,3607,25,4100,2
12,3607,36,3800,1
12,3607,36,4000,4
12,3607,36,4100,1
12,3607,37,4500,1
12,3607,40,690,1
12,3607,333,1,1
12,3607,344,1,4
12,3607,364,1,1
12,3607,374,1,1
12,3608,1,2400,2
12,3608,6,2400,1
12,3608,6,2700,1
12,3608,9,500,1
12,3608,12,1800,1
12,3608,12,2200,2
12,3608,12,3600,116
12,3608,12,3890,1
12,3608,12,4000,23
12,3608,13,1300,1
12,3608,18,1800,1
12,3608,25,3300,1
12,3608,32,500,1
12,3608,36,4000,1
12,3608,37,2900,1
12,3608,45,1090,1
12,3608,47,300,2
12,3608,47,2200,1
12,3608,48,2200,1
12,3608,48,4390,4
12,3608,53,1000,2
12,3608,111,1,1
12,3608,138,1,1
12,3608,139,1,1
12,3608,210,1,3
12,3608,301,1,1
12,3608,344,1,5
12,3609,4,100,1
