areacode2,MSA,State,State_Alpha,County,MSAName,StateName,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,FMRType,pop100
380000053,10000,38,ND,53,,North Dakota,265,333,430,558,652,40,5737
380000055,10000,38,ND,55,,North Dakota,281,333,430,558,652,40,9311
380000057,10000,38,ND,57,,North Dakota,265,333,430,558,652,40,8644
380000061,10000,38,ND,61,,North Dakota,293,333,430,558,652,40,6631
380000063,10000,38,ND,63,,North Dakota,265,333,430,558,652,40,3715
380000065,10000,38,ND,65,,North Dakota,265,333,430,558,652,40,2065
380000067,10000,38,ND,67,,North Dakota,265,333,430,567,673,40,8585
380000069,10000,38,ND,69,,North Dakota,265,333,430,575,652,40,4675
380000071,10000,38,ND,71,,North Dakota,278,372,496,622,810,40,12066
380000073,10000,38,ND,73,,North Dakota,271,333,430,558,652,40,5890
380000075,10000,38,ND,75,,North Dakota,307,333,430,561,665,40,2610
380000077,10000,38,ND,77,,North Dakota,289,345,454,578,675,40,17998
380000079,10000,38,ND,79,,North Dakota,291,372,449,567,663,40,13674
380000081,10000,38,ND,81,,North Dakota,265,333,430,558,652,40,4366
380000083,10000,38,ND,83,,North Dakota,265,333,430,558,652,40,1710
380000085,10000,38,ND,85,,North Dakota,265,333,430,558,652,40,4044
380000087,10000,38,ND,87,,North Dakota,265,333,430,558,652,40,767
380000089,10000,38,ND,89,,North Dakota,265,333,430,558,652,40,22636
380000091,10000,38,ND,91,,North Dakota,265,333,430,558,652,40,2258
380000093,10000,38,ND,93,,North Dakota,315,331,432,601,709,40,21908
380000095,10000,38,ND,95,,North Dakota,300,338,448,561,740,40,2876
380000097,10000,38,ND,97,,North Dakota,279,355,430,558,652,40,8477
380000099,10000,38,ND,99,,North Dakota,356,378,470,589,659,40,12389
380000101,10000,38,ND,101,,North Dakota,262,361,481,651,775,40,58795
380000103,10000,38,ND,103,,North Dakota,282,333,430,558,652,40,5102
380000105,10000,38,ND,105,,North Dakota,265,333,430,558,652,40,19761
381010000,1010,38,ND,59,"Bismarck, ND MSA",North Dakota,399,446,593,827,980,40,94719
382520000,2520,38,ND,17,"Fargo--Moorhead, ND--MN MSA",North Dakota,390,536,648,900,963,40,174367
382985000,2985,38,ND,35,"Grand Forks, ND--MN MSA",North Dakota,408,485,639,881,983,40,97478
390000001,10000,39,OH,1,,Ohio,316,376,467,595,667,40,27330
390000005,10000,39,OH,5,,Ohio,316,375,492,615,689,40,52523
390000009,10000,39,OH,9,,Ohio,445,503,591,776,951,40,62223
390000021,10000,39,OH,21,,Ohio,316,385,500,624,700,40,38890
390000027,10000,39,OH,27,,Ohio,357,458,550,766,772,40,40543
390000031,10000,39,OH,31,,Ohio,316,376,467,595,667,40,36655
390000037,10000,39,OH,37,,Ohio,344,373,467,591,662,40,53309
390000039,10000,39,OH,39,,Ohio,372,423,558,703,780,40,39500
390000043,10000,39,OH,43,,Ohio,309,412,514,693,841,40,79551
390000047,10000,39,OH,47,,Ohio,343,376,467,595,667,40,28433
390000053,10000,39,OH,53,,Ohio,316,376,467,595,667,40,31069
390000059,10000,39,OH,59,,Ohio,316,376,467,595,667,40,40792
390000063,10000,39,OH,63,,Ohio,398,402,510,652,713,40,71295
390000065,10000,39,OH,65,,Ohio,316,376,467,595,667,40,31945
390000067,10000,39,OH,67,,Ohio,316,376,467,595,667,40,15856
390000069,10000,39,OH,69,,Ohio,361,399,498,645,731,40,29210
390000071,10000,39,OH,71,,Ohio,316,376,467,595,667,40,40875
390000073,10000,39,OH,73,,Ohio,316,376,467,595,667,40,28241
390000075,10000,39,OH,75,,Ohio,316,376,467,595,667,40,38943
390000077,10000,39,OH,77,,Ohio,367,399,497,657,699,40,59487
390000079,10000,39,OH,79,,Ohio,316,376,467,595,667,40,32641
390000083,10000,39,OH,83,,Ohio,382,420,538,695,768,40,54500
390000091,10000,39,OH,91,,Ohio,370,376,484,652,678,40,46005
390000101,10000,39,OH,101,,Ohio,316,376,467,595,667,40,66217
390000105,10000,39,OH,105,,Ohio,316,376,467,595,667,40,23072
390000107,10000,39,OH,107,,Ohio,316,376,467,595,686,40,40924
390000111,10000,39,OH,111,,Ohio,316,376,467,595,667,40,15180
390000115,10000,39,OH,115,,Ohio,316,381,467,595,667,40,14897
390000117,10000,39,OH,117,,Ohio,316,376,467,595,667,40,31628
390000119,10000,39,OH,119,,Ohio,316,376,467,595,667,40,84585
390000121,10000,39,OH,121,,Ohio,316,376,467,595,677,40,14058
390000123,10000,39,OH,123,,Ohio,314,463,532,724,774,40,40985
390000125,10000,39,OH,125,,Ohio,316,376,467,595,667,40,20293
390000127,10000,39,OH,127,,Ohio,316,376,467,595,667,40,34078
390000131,10000,39,OH,131,,Ohio,334,397,493,631,705,40,27695
390000135,10000,39,OH,135,,Ohio,323,384,477,612,683,40,42337
390000137,10000,39,OH,137,,Ohio,327,376,467,595,667,40,34726
390000141,10000,39,OH,141,,Ohio,366,382,467,595,667,40,73345
390000143,10000,39,OH,143,,Ohio,310,403,516,651,719,40,61792
390000145,10000,39,OH,145,,Ohio,316,376,467,595,667,40,79195
390000147,10000,39,OH,147,,Ohio,317,376,467,601,667,40,58683
390000149,10000,39,OH,149,,Ohio,325,396,528,659,739,40,47910
390000157,10000,39,OH,157,,Ohio,322,383,499,625,700,40,90914
390000159,10000,39,OH,159,,Ohio,312,431,570,713,825,40,40909
390000161,10000,39,OH,161,,Ohio,316,380,467,595,667,40,29659
390000163,10000,39,OH,163,,Ohio,316,376,467,595,667,40,12806
390000169,10000,39,OH,169,,Ohio,318,421,517,657,724,40,111564
390000171,10000,39,OH,171,,Ohio,351,393,490,626,700,40,39188
390000175,10000,39,OH,175,,Ohio,316,376,467,595,667,40,22908
390080000,80,39,OH,153,"Akron, OH PMSA",Ohio,458,555,712,892,999,40,694960
391220000,1220,39,OH,15,Brown County MSA*,Ohio,345,406,506,656,724,40,42285
391320000,1320,39,OH,151,"Canton--Massillon, OH MSA",Ohio,329,428,546,683,767,40,406934
391640000,1640,39,OH,165,"Cincinnati, OH--KY--IN PMSA",Ohio,412,528,706,946,1022,40,1553843
391680000,1680,39,OH,103,"Cleveland--Lorain--Elyria, OH PMSA",Ohio,483,606,752,956,1075,50,2250871
391840000,1840,39,OH,129,"Columbus, OH MSA",Ohio,454,537,689,875,1006,40,1540157
392000000,2000,39,OH,113,"Dayton--Springfield, OH MSA",Ohio,438,490,625,807,906,40,950558
393200000,3200,39,OH,17,"Hamilton--Middletown, OH PMSA",Ohio,372,529,679,849,949,40,332807
394320000,4320,39,OH,11,"Lima, OH MSA",Ohio,328,393,516,660,723,40,155084
394800000,4800,39,OH,139,"Mansfield, OH MSA",Ohio,329,394,501,626,701,40,175818
398080000,8080,54,WV,29,"Steubenville--Weirton, OH--WV MSA",West Virginia,333,391,492,627,699,40,132008
398400000,8400,39,OH,173,"Toledo, OH MSA",Ohio,411,500,610,786,853,40,618203
399320000,9320,39,OH,155,"Youngstown--Warren, OH MSA",Ohio,385,454,569,714,813,40,594746
400000001,10000,40,OK,1,,Oklahoma,285,327,408,542,621,40,21038
400000003,10000,40,OK,3,,Oklahoma,285,327,408,542,621,40,6105
400000005,10000,40,OK,5,,Oklahoma,285,327,408,542,621,40,13879
400000007,10000,40,OK,7,,Oklahoma,285,331,408,542,621,40,5857
400000009,10000,40,OK,9,,Oklahoma,289,327,408,542,621,40,19799
400000011,10000,40,OK,11,,Oklahoma,285,327,408,542,621,40,11976
400000013,10000,40,OK,13,,Oklahoma,285,327,408,542,621,40,36534
400000015,10000,40,OK,15,,Oklahoma,285,327,408,542,621,40,30150
400000019,10000,40,OK,19,,Oklahoma,287,331,414,576,625,40,45621
400000021,10000,40,OK,21,,Oklahoma,298,336,408,542,630,40,42521
400000023,10000,40,OK,23,,Oklahoma,285,327,408,542,621,40,15342
400000025,10000,40,OK,25,,Oklahoma,285,327,408,542,621,40,3148
400000029,10000,40,OK,29,,Oklahoma,285,327,408,542,621,40,6031
400000033,10000,40,OK,33,,Oklahoma,285,327,408,542,621,40,6614
400000035,10000,40,OK,35,,Oklahoma,285,327,408,556,658,40,14950
400000039,10000,40,OK,39,,Oklahoma,277,318,406,565,652,40,26142
400000041,10000,40,OK,41,,Oklahoma,285,327,408,542,632,40,37077
400000043,10000,40,OK,43,,Oklahoma,285,327,408,542,621,40,4743
400000045,10000,40,OK,45,,Oklahoma,285,327,408,542,621,40,4075
400000049,10000,40,OK,49,,Oklahoma,285,327,408,542,625,40,27210
400000051,10000,40,OK,51,,Oklahoma,316,331,427,581,702,40,45516
400000053,10000,40,OK,53,,Oklahoma,285,327,408,542,621,40,5144
400000055,10000,40,OK,55,,Oklahoma,285,327,408,542,621,40,6061
400000057,10000,40,OK,57,,Oklahoma,285,327,408,542,621,40,3283
400000059,10000,40,OK,59,,Oklahoma,285,327,408,542,621,40,3562
400000061,10000,40,OK,61,,Oklahoma,285,327,408,542,621,40,11792
400000063,10000,40,OK,63,,Oklahoma,285,327,408,542,621,40,14154
400000065,10000,40,OK,65,,Oklahoma,285,370,450,591,668,40,28439
400000067,10000,40,OK,67,,Oklahoma,285,327,408,542,621,40,6818
400000069,10000,40,OK,69,,Oklahoma,285,327,408,542,621,40,10513
400000071,10000,40,OK,71,,Oklahoma,322,340,448,624,730,40,48080
400000073,10000,40,OK,73,,Oklahoma,289,340,422,553,629,40,13926
400000075,10000,40,OK,75,,Oklahoma,285,327,408,542,621,40,10227
400000077,10000,40,OK,77,,Oklahoma,285,327,408,542,621,40,10692
400000079,10000,40,OK,79,,Oklahoma,285,327,408,542,621,40,48109
400000081,10000,40,OK,81,,Oklahoma,304,327,408,542,621,40,32080
400000085,10000,40,OK,85,,Oklahoma,289,331,418,549,630,40,8831
400000089,10000,40,OK,89,,Oklahoma,285,327,408,542,621,40,34402
400000091,10000,40,OK,91,,Oklahoma,285,327,408,542,621,40,19456
400000093,10000,40,OK,93,,Oklahoma,285,342,408,565,621,40,7545
400000095,10000,40,OK,95,,Oklahoma,285,327,408,542,621,40,13184
400000097,10000,40,OK,97,,Oklahoma,287,334,445,561,626,40,38369
400000099,10000,40,OK,99,,Oklahoma,285,327,408,542,621,40,12623
400000101,10000,40,OK,101,,Oklahoma,307,346,408,563,621,40,69451
400000103,10000,40,OK,103,,Oklahoma,285,327,408,542,621,40,11411
400000105,10000,40,OK,105,,Oklahoma,285,327,408,542,621,40,10569
400000107,10000,40,OK,107,,Oklahoma,285,327,408,542,621,40,11814
400000111,10000,40,OK,111,,Oklahoma,289,327,408,542,621,40,39685
400000115,10000,40,OK,115,,Oklahoma,305,327,408,542,621,40,33194
400000117,10000,40,OK,117,,Oklahoma,325,331,427,549,629,40,16612
400000119,10000,40,OK,119,,Oklahoma,383,452,579,800,897,40,68190
400000121,10000,40,OK,121,,Oklahoma,285,327,408,542,621,40,43953
400000123,10000,40,OK,123,,Oklahoma,285,327,408,542,621,40,35143
400000127,10000,40,OK,127,,Oklahoma,285,327,408,542,621,40,11667
400000129,10000,40,OK,129,,Oklahoma,285,327,408,542,621,40,3436
400000133,10000,40,OK,133,,Oklahoma,285,327,408,542,621,40,24894
400000137,10000,40,OK,137,,Oklahoma,289,327,408,542,647,40,43182
400000139,10000,40,OK,139,,Oklahoma,285,337,408,543,621,40,20107
400000141,10000,40,OK,141,,Oklahoma,285,327,408,542,621,40,9287
400000147,10000,40,OK,147,,Oklahoma,289,395,481,638,747,40,48996
400000149,10000,40,OK,149,,Oklahoma,285,327,408,542,621,40,11508
400000151,10000,40,OK,151,,Oklahoma,285,327,408,542,621,40,9089
400000153,10000,40,OK,153,,Oklahoma,285,327,408,542,621,40,18486
402340000,2340,40,OK,47,"Enid, OK MSA",Oklahoma,346,351,466,647,741,40,57813
404200000,4200,40,OK,31,"Lawton, OK MSA",Oklahoma,417,419,534,741,812,40,114996
405880000,5880,40,OK,125,"Oklahoma City, OK MSA",Oklahoma,398,432,561,779,872,50,1083346
408560000,8560,40,OK,145,"Tulsa, OK MSA",Oklahoma,381,455,595,829,978,50,803235
410000001,10000,41,OR,1,,Oregon,358,424,551,759,846,40,16741
410000007,10000,41,OR,7,,Oregon,417,493,647,883,992,40,35630
410000011,10000,41,OR,11,,Oregon,361,441,586,816,852,40,62779
410000013,10000,41,OR,13,,Oregon,358,424,551,759,846,40,19182
410000015,10000,41,OR,15,,Oregon,360,490,651,834,1026,40,21137
410000017,10000,41,OR,17,,Oregon,435,501,670,934,1080,40,115367
410000019,10000,41,OR,19,,Oregon,358,424,551,759,903,40,100399
410000021,10000,41,OR,21,,Oregon,358,453,551,759,846,40,1915
410000023,10000,41,OR,23,,Oregon,358,424,551,759,846,40,7935
410000025,10000,41,OR,25,,Oregon,358,424,551,759,846,40,7609
410000027,10000,41,OR,27,,Oregon,420,473,642,835,988,40,20411
410000031,10000,41,OR,31,,Oregon,358,424,551,759,846,40,19009
410000033,10000,41,OR,33,,Oregon,357,434,558,757,882,40,75726
410000035,10000,41,OR,35,,Oregon,358,424,551,759,898,40,63775
410000037,10000,41,OR,37,,Oregon,358,424,551,759,846,40,7422
410000041,10000,41,OR,41,,Oregon,434,441,588,818,889,40,44479
410000043,10000,41,OR,43,,Oregon,434,516,668,920,1025,40,103069
410000045,10000,41,OR,45,,Oregon,358,424,551,759,846,40,31615
410000049,10000,41,OR,49,,Oregon,358,424,551,759,846,40,10995
410000055,10000,41,OR,55,,Oregon,358,424,551,759,846,40,1934
410000057,10000,41,OR,57,,Oregon,358,424,551,759,846,40,24262
410000059,10000,41,OR,59,,Oregon,358,424,551,759,846,40,70548
410000061,10000,41,OR,61,,Oregon,358,424,551,759,846,40,24530
410000063,10000,41,OR,63,,Oregon,358,424,551,759,846,40,7226
410000065,10000,41,OR,65,,Oregon,441,547,611,832,936,40,23791
410000069,10000,41,OR,69,,Oregon,358,424,551,759,846,40,1547
411890000,1890,41,OR,3,"Corvallis, OR MSA",Oregon,451,586,743,1117,1185,40,78153
412400000,2400,41,OR,39,"Eugene--Springfield, OR MSA",Oregon,395,541,706,986,1138,40,322959
414890000,4890,41,OR,29,"Medford--Ashland, OR MSA",Oregon,392,513,687,955,1063,40,181269
416440000,6440,53,WA,11,"Portland--Vancouver, OR--WA PMSA",Washington,546,672,829,1153,1251,40,1918009
417080000,7080,41,OR,53,"Salem, OR PMSA",Oregon,463,546,698,962,1008,40,347214
420000001,10000,42,PA,1,,Pennsylvania,321,432,573,743,940,40,91292
420000005,10000,42,PA,5,,Pennsylvania,329,435,493,645,810,40,72392
420000009,10000,42,PA,9,,Pennsylvania,324,413,493,645,719,40,49984
420000015,10000,42,PA,15,,Pennsylvania,326,414,504,660,723,40,62761
420000023,10000,42,PA,23,,Pennsylvania,324,413,493,645,719,40,5974
420000031,10000,42,PA,31,,Pennsylvania,324,413,493,645,719,40,41765
420000033,10000,42,PA,33,,Pennsylvania,324,413,493,645,719,40,83382
420000035,10000,42,PA,35,,Pennsylvania,324,413,493,645,719,40,37914
420000039,10000,42,PA,39,,Pennsylvania,324,413,493,645,719,40,90366
420000047,10000,42,PA,47,,Pennsylvania,324,413,493,645,719,40,35112
420000053,10000,42,PA,53,,Pennsylvania,324,413,493,645,719,40,4946
420000055,10000,42,PA,55,,Pennsylvania,324,413,500,689,719,40,129313
420000057,10000,42,PA,57,,Pennsylvania,324,413,493,645,719,40,14261
420000059,10000,42,PA,59,,Pennsylvania,324,413,493,645,719,40,40672
420000061,10000,42,PA,61,,Pennsylvania,324,413,493,645,719,40,45586
420000063,10000,42,PA,63,,Pennsylvania,371,415,493,645,719,40,89605
420000065,10000,42,PA,65,,Pennsylvania,324,413,493,645,719,40,45932
420000067,10000,42,PA,67,,Pennsylvania,324,413,493,645,719,40,22821
420000073,10000,42,PA,73,,Pennsylvania,324,413,493,645,719,40,94643
420000083,10000,42,PA,83,,Pennsylvania,324,415,493,645,719,40,45936
420000087,10000,42,PA,87,,Pennsylvania,361,413,493,645,719,40,46486
420000089,10000,42,PA,89,,Pennsylvania,519,619,764,1042,1165,40,138687
420000093,10000,42,PA,93,,Pennsylvania,377,407,511,709,838,40,18236
420000097,10000,42,PA,97,,Pennsylvania,340,431,527,699,779,40,94556
420000105,10000,42,PA,105,,Pennsylvania,324,413,493,645,719,40,18080
420000107,10000,42,PA,107,,Pennsylvania,321,409,508,638,712,40,150336
420000109,10000,42,PA,109,,Pennsylvania,386,410,490,639,713,40,37546
420000113,10000,42,PA,113,,Pennsylvania,324,413,493,645,719,40,6556
420000115,10000,42,PA,115,,Pennsylvania,387,413,493,645,765,40,42238
420000117,10000,42,PA,117,,Pennsylvania,324,413,493,645,719,40,41373
420000119,10000,42,PA,119,,Pennsylvania,394,525,656,820,916,40,41624
420000121,10000,42,PA,121,,Pennsylvania,324,413,493,645,719,40,57565
420000123,10000,42,PA,123,,Pennsylvania,324,413,493,645,719,40,43863
420000127,10000,42,PA,127,,Pennsylvania,331,511,602,767,986,40,47722
420240000,240,42,PA,95,"Allentown--Bethlehem--Easton, PA MSA",Pennsylvania,423,575,684,891,999,40,637958
420280000,280,42,PA,13,"Altoona, PA MSA",Pennsylvania,332,423,506,661,739,40,129144
422360000,2360,42,PA,49,"Erie, PA MSA",Pennsylvania,331,432,509,658,735,40,280843
423240000,3240,42,PA,99,"Harrisburg--Lebanon--Carlisle, PA MSA",Pennsylvania,388,496,636,803,895,40,629401
423680000,3680,42,PA,111,"Johnstown, PA MSA",Pennsylvania,337,429,515,670,749,40,232621
424000000,4000,42,PA,71,"Lancaster, PA MSA",Pennsylvania,439,537,670,875,941,40,470658
426160000,6160,42,PA,101,"Philadelphia, PA--NJ PMSA",Pennsylvania,587,721,892,1115,1399,50,5100931
426280000,6280,42,PA,129,"Pittsburgh, PA MSA",Pennsylvania,444,543,654,820,916,40,2358695
426680000,6680,42,PA,11,"Reading, PA MSA",Pennsylvania,346,511,630,786,887,40,373638
427560000,7560,42,PA,131,"Scranton--Wilkes-Barre--Hazleton, PA MSA",Pennsylvania,346,484,580,723,874,40,624776
427610000,7610,42,PA,85,"Sharon, PA MSA",Pennsylvania,364,422,507,659,737,40,120293
428050000,8050,42,PA,27,"State College, PA MSA",Pennsylvania,472,578,716,937,1002,40,135758
429140000,9140,42,PA,81,"Williamsport, PA MSA",Pennsylvania,336,429,516,667,745,40,120044
429280000,9280,42,PA,133,"York, PA MSA",Pennsylvania,361,494,613,764,855,40,381751
440000005,10000,44,RI,5,,Rhode Island,654,762,978,1224,1370,40,60958
440000009,10000,44,RI,9,,Rhode Island,785,884,993,1281,1410,40,1010
446480000,6480,44,RI,9,"Providence--Fall River--Warwick, RI--MA MSA",Rhode Island,441,601,722,906,1117,40,1188613
450000001,10000,45,SC,1,,South Carolina,331,385,468,602,687,40,26167
450000005,10000,45,SC,5,,South Carolina,331,385,468,602,687,40,11211
450000009,10000,45,SC,9,,South Carolina,331,385,468,602,687,40,16658
450000011,10000,45,SC,11,,South Carolina,347,385,470,602,687,40,23478
450000013,10000,45,SC,13,,South Carolina,471,579,666,831,931,40,120937
450000017,10000,45,SC,17,,South Carolina,331,385,468,602,687,40,15185
450000023,10000,45,SC,23,,South Carolina,331,385,468,602,687,40,34068
450000025,10000,45,SC,25,,South Carolina,331,385,468,602,687,40,42768
450000027,10000,45,SC,27,,South Carolina,331,385,468,602,687,40,32502
450000029,10000,45,SC,29,,South Carolina,331,385,468,602,687,40,38264
450000031,10000,45,SC,31,,South Carolina,331,385,468,602,687,40,67394
450000033,10000,45,SC,33,,South Carolina,331,385,468,602,687,40,30722
450000039,10000,45,SC,39,,South Carolina,326,435,496,618,695,40,23454
450000043,10000,45,SC,43,,South Carolina,334,424,475,607,722,40,55797
450000047,10000,45,SC,47,,South Carolina,332,385,468,602,687,40,66271
450000049,10000,45,SC,49,,South Carolina,331,385,468,602,687,40,21386
450000053,10000,45,SC,53,,South Carolina,331,385,468,602,687,40,20678
450000055,10000,45,SC,55,,South Carolina,331,385,468,602,687,40,52647
450000057,10000,45,SC,57,,South Carolina,346,386,468,602,687,40,61351
450000059,10000,45,SC,59,,South Carolina,331,385,468,602,687,40,69567
450000061,10000,45,SC,61,,South Carolina,331,385,468,602,687,40,20119
450000065,10000,45,SC,65,,South Carolina,331,385,468,602,732,40,9958
450000067,10000,45,SC,67,,South Carolina,331,385,468,602,687,40,35466
450000069,10000,45,SC,69,,South Carolina,331,385,468,602,687,40,28818
450000071,10000,45,SC,71,,South Carolina,331,385,468,602,687,40,36108
450000073,10000,45,SC,73,,South Carolina,331,385,468,602,687,40,66215
450000075,10000,45,SC,75,,South Carolina,331,385,468,602,687,40,91582
450000081,10000,45,SC,81,,South Carolina,331,385,468,602,687,40,19181
450000087,10000,45,SC,87,,South Carolina,331,385,468,602,687,40,29881
450000089,10000,45,SC,89,,South Carolina,331,385,468,602,687,40,37217
451440000,1440,45,SC,35,"Charleston--North Charleston, SC MSA",South Carolina,458,532,610,810,945,40,549033
451760000,1760,45,SC,79,"Columbia, SC MSA",South Carolina,491,541,622,824,947,40,536691
452655000,2655,45,SC,41,"Florence, SC MSA",South Carolina,385,428,556,694,778,40,125761
453160000,3160,45,SC,83,"Greenville--Spartanburg--Anderson, SC MSA",South Carolina,453,547,618,778,916,40,962441
455330000,5330,45,SC,51,"Myrtle Beach, SC MSA",South Carolina,487,494,633,792,887,40,196629
458140000,8140,45,SC,85,"Sumter, SC MSA",South Carolina,396,440,498,681,809,40,104646
460000003,10000,46,SD,3,,South Dakota,297,399,496,656,760,40,3058
460000005,10000,46,SD,5,,South Dakota,297,395,496,656,760,40,17023
460000007,10000,46,SD,7,,South Dakota,297,395,496,656,760,40,3574
460000009,10000,46,SD,9,,South Dakota,330,395,496,656,760,40,7260
460000011,10000,46,SD,11,,South Dakota,323,514,569,771,908,40,28220
460000013,10000,46,SD,13,,South Dakota,332,440,552,731,845,40,35460
460000015,10000,46,SD,15,,South Dakota,297,395,496,656,760,40,5364
460000017,10000,46,SD,17,,South Dakota,297,395,496,656,767,40,2032
