"year","quarter","statefips","countyfips","type","total","vac","nostat","vac_days","nostat_days"
2006,1,"13","281","1",6179,621,612,76040,71274
2006,1,"13","283","1",2698,211,114,21552,15213
2006,1,"13","285","1",31200,1702,1753,193400,226376
2006,1,"13","287","1",4442,70,897,8772,120382
2006,1,"13","289","1",3976,8,438,120,52884
2006,1,"13","291","1",11422,1460,523,165814,63874
2006,1,"13","293","1",13593,464,724,55477,91977
2006,1,"13","295","1",30396,1406,1846,161499,231397
2006,1,"13","297","1",34452,1210,4446,127392,565942
2006,1,"13","299","1",19467,1637,1643,220828,213740
2006,1,"13","301","1",3538,115,1322,14116,180748
2006,1,"13","303","1",9327,310,923,39399,119545
2006,1,"13","305","1",14355,603,1271,72074,159566
2006,1,"13","307","1",621,41,70,1541,7303
2006,1,"13","309","1",994,104,122,4558,16653
2006,1,"13","311","1",10895,649,857,68477,114516
2006,1,"13","313","1",44344,1781,2404,201440,298219
2006,1,"13","315","1",2252,252,134,21644,18113
2006,1,"13","317","1",5054,215,498,22450,67408
2006,1,"13","319","1",3438,16,483,1075,59248
2006,1,"13","321","1",10119,256,1660,25438,220609
2006,1,"15","001","1",51493,2502,3753,341075,488605
2006,1,"15","003","1",384442,8224,18341,990265,2337747
2006,1,"15","005","1",1,0,1,0,139
2006,1,"15","007","1",16342,253,1807,32550,235248
2006,1,"15","009","1",56693,566,6811,76013,919488
2006,1,"16","001","1",170428,5521,9330,643683,1063210
2006,1,"16","003","1",821,0,37,0,5071
2006,1,"16","005","1",34699,1265,1447,155669,192493
2006,1,"16","007","1",2053,202,138,25654,19004
2006,1,"16","009","1",3829,96,708,10834,95585
2006,1,"16","011","1",14389,306,573,30345,71565
2006,1,"16","013","1",2099,2,116,280,14196
2006,1,"16","015","1",2982,38,446,5320,60424
2006,1,"16","017","1",17684,146,2334,15419,299408
2006,1,"16","019","1",40823,1433,2170,151119,276969
2006,1,"16","021","1",3828,0,900,0,121559
2006,1,"16","023","1",876,3,115,270,15896
2006,1,"16","025","1",126,8,3,240,420
2006,1,"16","027","1",68562,1417,3571,165427,427951
2006,1,"16","029","1",2792,102,384,14156,53194
2006,1,"16","031","1",8239,253,353,33080,43157
2006,1,"16","033","1",234,0,147,0,18704
2006,1,"16","035","1",2332,0,176,0,23341
2006,1,"16","037","1",805,3,131,420,17547
2006,1,"16","039","1",13574,587,2664,71558,365256
2006,1,"16","041","1",4200,48,273,6720,36163
2006,1,"16","043","1",4154,93,654,11076,89443
2006,1,"16","045","1",7062,196,348,23533,44672
2006,1,"16","047","1",5037,73,311,8735,36613
2006,1,"16","049","1",5594,155,1444,18936,197239
2006,1,"16","051","1",7322,41,532,4397,65386
2006,1,"16","053","1",7890,94,525,10451,65902
2006,1,"16","055","1",65705,575,9563,62127,1201699
2006,1,"16","057","1",16947,214,940,19591,122479
2006,1,"16","059","1",3784,233,342,27254,44125
2006,1,"16","061","1",1605,1,288,140,40080
2006,1,"16","063","1",1330,0,180,0,21595
2006,1,"16","065","1",12174,72,1525,8832,206365
2006,1,"16","067","1",7620,181,429,23365,53143
2006,1,"16","069","1",18425,574,671,70621,91852
2006,1,"16","071","1",1935,93,189,12270,23249
2006,1,"16","073","1",3492,12,1185,1680,161395
2006,1,"16","075","1",8918,218,589,25991,73380
2006,1,"16","077","1",3051,134,265,16398,35325
2006,1,"16","079","1",4304,345,489,46166,61735
2006,1,"16","081","1",1800,3,226,394,29208
2006,1,"16","083","1",32455,463,2067,57925,226498
2006,1,"16","085","1",1521,0,178,0,21219
2006,1,"16","087","1",4482,102,319,13197,42743
2006,1,"17","001","1",34961,1124,1982,142022,268792
2006,1,"17","003","1",4820,501,1423,64125,194125
2006,1,"17","005","1",7986,247,476,26987,60704
2006,1,"17","007","1",22141,196,2649,19997,335018
2006,1,"17","009","1",2508,62,223,8402,30226
2006,1,"17","011","1",16876,415,1716,50066,233834
2006,1,"17","013","1",2131,7,378,376,50660
2006,1,"17","015","1",8379,429,966,53186,126983
2006,1,"17","017","1",6957,156,389,21684,52295
2006,1,"17","019","1",91222,1971,4634,230016,544089
2006,1,"17","021","1",15253,738,721,88401,91827
2006,1,"17","023","1",8007,314,625,37721,79926
2006,1,"17","025","1",8347,193,2621,24514,361042
2006,1,"17","027","1",14306,371,1014,40227,127449
2006,1,"17","029","1",26285,958,1142,116417,148683
2006,1,"17","031","1",2381678,98557,59487,11315473,7329572
2006,1,"17","033","1",9288,529,584,62793,74412
2006,1,"17","035","1",4388,29,506,3083,66709
2006,1,"17","037","1",46188,578,5577,66228,624772
2006,1,"17","039","1",7638,380,565,46300,74269
2006,1,"17","041","1",9262,315,606,37960,78747
2006,1,"17","043","1",421682,8920,11896,952937,1463682
2006,1,"17","045","1",8792,466,499,58361,60902
2006,1,"17","047","1",3564,121,289,14510,39150
2006,1,"17","049","1",16415,264,779,32097,98592
2006,1,"17","051","1",8664,371,734,41007,94950
2006,1,"17","053","1",6338,257,362,28398,47516
2006,1,"17","055","1",20204,1047,774,126781,101424
2006,1,"17","057","1",15740,606,1364,73824,183925
2006,1,"17","059","1",2295,19,303,2106,38404
2006,1,"17","061","1",6396,434,296,52934,38917
2006,1,"17","063","1",20522,225,1659,29930,205516
2006,1,"17","065","1",3943,146,485,18873,65260
2006,1,"17","067","1",8769,392,922,46633,120161
2006,1,"17","069","1",1167,0,163,0,21211
2006,1,"17","071","1",2117,0,390,0,52176
2006,1,"17","073","1",22889,936,1660,108753,218596
2006,1,"17","075","1",14428,268,824,35115,107556
2006,1,"17","077","1",32778,956,2157,115034,258286
2006,1,"17","079","1",4839,151,373,18206,48049
2006,1,"17","081","1",24225,739,1431,90341,186801
2006,1,"17","083","1",12498,182,3772,18701,518269
2006,1,"17","085","1",12798,483,2025,60298,264101
2006,1,"17","087","1",6448,0,706,0,89489
2006,1,"17","089","1",195003,4783,12881,557608,1473464
2006,1,"17","091","1",50475,1548,3717,184897,476969
2006,1,"17","093","1",36385,238,4221,27342,561649
2006,1,"17","095","1",25416,1396,1194,168936,161328
2006,1,"17","097","1",301945,7608,18513,837523,2197807
2006,1,"17","099","1",54710,1979,3496,229013,458180
2006,1,"17","101","1",6927,325,273,40984,32448
2006,1,"17","103","1",15164,564,922,62481,118938
2006,1,"17","105","1",16911,479,1874,54296,250401
2006,1,"17","107","1",12284,525,733,62984,98927
2006,1,"17","109","1",15262,487,849,61138,112854
2006,1,"17","111","1",130448,1577,9426,164078,1225767
2006,1,"17","113","1",84707,2218,8780,257375,1184958
2006,1,"17","115","1",56324,3508,2427,442343,324240
2006,1,"17","117","1",22272,872,885,105476,114162
2006,1,"17","119","1",126967,5947,4513,698699,572051
2006,1,"17","121","1",20442,1134,1634,139650,199108
2006,1,"17","123","1",6981,97,1940,11373,266728
2006,1,"17","125","1",7309,251,528,29219,71621
2006,1,"17","127","1",7742,246,603,29536,73891
2006,1,"17","129","1",7646,96,2930,11565,402592
2006,1,"17","131","1",6026,85,604,11024,81135
2006,1,"17","133","1",13700,162,738,19314,86479
2006,1,"17","135","1",13109,502,773,59799,99539
2006,1,"17","137","1",16851,736,868,83872,117158
2006,1,"17","139","1",5790,150,396,17224,51663
2006,1,"17","141","1",23705,467,2258,53709,299652
2006,1,"17","143","1",94930,5288,3752,638852,498719
2006,1,"17","145","1",11186,515,613,63924,76364
2006,1,"17","147","1",6020,121,404,15090,53167
2006,1,"17","149","1",9163,300,3051,35053,412924
2006,1,"17","151","1",1350,0,272,0,37002
2006,1,"17","153","1",3830,166,401,20529,53851
2006,1,"17","155","1",2788,2,1211,278,167334
2006,1,"17","157","1",14666,371,1295,44717,158806
2006,1,"17","159","1",8495,418,479,49066,65920
2006,1,"17","161","1",71796,3016,2397,363190,309228
2006,1,"17","163","1",129202,6578,7555,809639,973003
2006,1,"17","165","1",13368,494,1111,63557,148581
2006,1,"17","167","1",100478,5499,4104,639784,513145
2006,1,"17","169","1",3442,85,280,11256,37624
2006,1,"17","171","1",2503,37,176,4819,23364
2006,1,"17","173","1",8617,215,710,27194,91723
2006,1,"17","175","1",2288,60,409,6993,55913
2006,1,"17","177","1",23877,1410,1832,171166,239728
2006,1,"17","179","1",60602,1860,3322,220523,436971
2006,1,"17","181","1",9344,106,646,10960,80578
2006,1,"17","183","1",38402,2394,1379,293746,176235
2006,1,"17","185","1",7399,266,447,29727,58114
2006,1,"17","187","1",8075,335,680,41221,90782
2006,1,"17","189","1",6100,128,442,14924,53979
2006,1,"17","191","1",7082,239,467,30885,61267
2006,1,"17","193","1",9234,377,776,46656,103024
2006,1,"17","195","1",28090,1036,1419,119712,180811
2006,1,"17","197","1",264458,2702,23002,347084,2851289
2006,1,"17","199","1",32770,1033,1952,120360,241876
2006,1,"17","201","1",143316,6143,8077,704658,1046516
2006,1,"17","203","1",18354,189,4571,22057,614511
2006,1,"18","001","1",13967,541,980,62936,125281
2006,1,"18","003","1",171198,11774,6981,1290044,884137
2006,1,"18","005","1",34775,1076,1629,110873,211311
2006,1,"18","007","1",3274,112,217,12935,25593
2006,1,"18","009","1",7130,515,481,61727,61172
2006,1,"18","011","1",23366,688,1424,69669,160334
2006,1,"18","013","1",7312,0,894,0,108936
2006,1,"18","015","1",10269,283,474,32867,58492
2006,1,"18","017","1",17859,999,793,111958,105021
2006,1,"18","019","1",53646,1735,4091,131256,519685
2006,1,"18","021","1",12427,486,845,54915,77453
2006,1,"18","023","1",13776,491,779,49744,99611
2006,1,"18","025","1",5305,6,1011,510,130482
2006,1,"18","027","1",17284,439,5978,49014,803141
2006,1,"18","029","1",22018,343,768,43467,84240
2006,1,"18","031","1",11820,230,783,20333,87505
2006,1,"18","033","1",18672,715,1354,78736,171105
2006,1,"18","035","1",58548,4172,1920,467181,236786
2006,1,"18","037","1",18709,262,1155,24703,150203
2006,1,"18","039","1",86284,3315,3796,370875,484418
2006,1,"18","041","1",12538,675,621,72029,80284
2006,1,"18","043","1",35040,1531,1282,169542,159393
2006,1,"18","045","1",8316,317,496,36477,62595
2006,1,"18","047","1",9296,81,486,10112,55869
2006,1,"18","049","1",9665,242,814,27451,101106
2006,1,"18","051","1",16234,493,2764,53850,133928
2006,1,"18","053","1",34632,2836,2944,325374,392355
2006,1,"18","055","1",16514,753,1948,85843,242960
2006,1,"18","057","1",113752,2019,12706,196067,1536537
2006,1,"18","059","1",29645,735,2266,73639,273889
2006,1,"18","061","1",16969,79,1790,9921,216740
2006,1,"18","063","1",59956,668,7091,66167,859475
2006,1,"18","065","1",22504,1434,1030,146380,125914
2006,1,"18","067","1",44195,3429,1502,369762,185618
2006,1,"18","069","1",16240,744,769,64998,91067
2006,1,"18","071","1",20149,587,1099,66974,139363
2006,1,"18","073","1",13110,104,791,12828,94002
2006,1,"18","075","1",10419,393,680,45277,85512
2006,1,"18","077","1",17298,730,2490,87292,328821
2006,1,"18","079","1",12438,136,1101,15338,131559
2006,1,"18","081","1",61288,1700,4895,168733,593943
2006,1,"18","083","1",19775,1247,880,150076,114617
2006,1,"18","085","1",35685,574,2624,65972,324906
2006,1,"18","087","1",12889,60,969,7900,116026
2006,1,"18","089","1",230335,15292,7471,1803036,910820
2006,1,"18","091","1",51211,2586,1984,297069,248438
2006,1,"18","093","1",30544,930,9706,115632,1328064
2006,1,"18","095","1",65628,5348,3292,578602,410704
2006,1,"18","097","1",487079,41388,16963,4535461,2053349
2006,1,"18","099","1",20843,553,1305,61079,166018
2006,1,"18","101","1",7592,146,3085,18805,319518
2006,1,"18","103","1",17125,1122,1567,125180,208771
2006,1,"18","105","1",66939,1493,6058,135715,772358
2006,1,"18","107","1",16925,709,1365,83751,173502
2006,1,"18","109","1",31581,601,3147,65052,389206
2006,1,"18","111","1",5358,73,555,9939,70264
2006,1,"18","113","1",19580,415,1503,40109,179162
2006,1,"18","115","1",2809,44,160,6048,18943
2006,1,"18","117","1",10389,304,1301,37161,174944
2006,1,"18","119","1",13626,126,5223,14199,709411
2006,1,"18","121","1",6117,154,619,14975,78520
2006,1,"18","123","1",11958,392,3473,42554,477080
2006,1,"18","125","1",5936,170,733,22749,96228
2006,1,"18","127","1",71285,1979,2654,192890,337241
2006,1,"18","129","1",11314,317,805,36997,97889
2006,1,"18","131","1",6054,70,382,8829,49707
2006,1,"18","133","1",15133,282,1251,28832,150283
2006,1,"18","135","1",16574,461,784,56102,97238
2006,1,"18","137","1",12037,104,984,13427,116028
2006,1,"18","139","1",7443,316,480,35263,59735
2006,1,"18","141","1",126552,7282,3624,790573,440498
2006,1,"18","143","1",12056,338,1294,41675,161186
2006,1,"18","145","1",20356,776,1499,93606,176051
2006,1,"18","147","1",10449,160,3006,15784,408290
2006,1,"18","149","1",11339,203,840,22582,99849
2006,1,"18","151","1",16984,114,2026,13254,234295
2006,1,"18","153","1",8183,360,504,41075,65157
2006,1,"18","155","1",4493,75,547,7697,63672
2006,1,"18","157","1",74346,3858,1903,373229,221092
2006,1,"18","159","1",6945,181,423,20236,53105
2006,1,"18","161","1",3286,93,286,11008,34958
2006,1,"18","163","1",92971,6473,2397,689739,248541
2006,1,"18","165","1",6649,324,418,39761,54911
2006,1,"18","167","1",52713,3408,1715,382448,216243
2006,1,"18","169","1",15386,653,804,77689,104359
2006,1,"18","171","1",3530,60,207,7350,26047
2006,1,"18","173","1",25981,339,2713,43651,307572
2006,1,"18","175","1",13483,189,1599,21523,200529
2006,1,"18","177","1",33982,2218,1111,227159,135273
2006,1,"18","179","1",12007,268,678,34292,87331
2006,1,"18","181","1",10986,341,443,39568,51243
2006,1,"18","183","1",14859,263,663,31531,84497
2006,1,"19","001","1",3602,32,593,4448,76759
2006,1,"19","003","1",2224,101,169,12109,20905
2006,1,"19","005","1",6041,164,957,19016,125525
2006,1,"19","007","1",6887,211,393,28884,51969
2006,1,"19","009","1",3098,84,378,11174,48249
2006,1,"19","011","1",10491,125,1411,13972,189422
2006,1,"19","013","1",59877,2455,1508,251585,174895
2006,1,"19","015","1",12274,445,882,44099,110699
2006,1,"19","017","1",9563,172,711,16700,91484
2006,1,"19","019","1",8686,145,1141,18204,148323
2006,1,"19","021","1",8800,248,725,26924,95166
2006,1,"19","023","1",4998,0,811,0,106546
2006,1,"19","025","1",4750,283,755,37579,101752
2006,1,"19","027","1",9643,413,556,47858,71577
2006,1,"19","029","1",7355,230,934,24953,124408
2006,1,"19","031","1",6863,56,586,7482,75255
2006,1,"19","033","1",24184,741,1392,88266,183230
2006,1,"19","035","1",5180,362,403,44798,48993
2006,1,"19","037","1",5623,101,815,12242,108436
2006,1,"19","039","1",4817,169,551,18184,70938
2006,1,"19","041","1",8316,200,535,26644,65907
2006,1,"19","043","1",6537,0,1566,0,201265
2006,1,"19","045","1",23088,957,1005,106408,122762
2006,1,"19","047","1",6114,66,419,8986,51470
2006,1,"19","049","1",24234,283,4229,33079,527784
2006,1,"19","051","1",4173,110,449,12542,55568
2006,1,"19","053","1",4954,93,1464,12307,201177
2006,1,"19","055","1",7135,107,578,13047,75351
2006,1,"19","057","1",20434,1196,885,138232,115798
2006,1,"19","059","1",9487,163,2043,18499,197348
2006,1,"19","061","1",47223,1575,6685,171421,897733
2006,1,"19","063","1",5357,157,568,19962,75775
2006,1,"19","065","1",9627,425,1023,40778,134964
2006,1,"19","067","1",7610,233,683,23466,86698
2006,1,"19","069","1",4511,180,316,19526,39984
2006,1,"19","071","1",2802,108,491,13221,65177
2006,1,"19","073","1",4364,145,254,16205,31481
2006,1,"19","075","1",4785,98,407,10338,53879
2006,1,"19","077","1",5295,58,1089,7392,143656
2006,1,"19","079","1",6885,173,556,22347,70578
2006,1,"19","081","1",5228,174,534,14737,70638
2006,1,"19","083","1",8462,426,702,53615,92117
2006,1,"19","085","1",7207,277,394,34173,50110
2006,1,"19","087","1",8961,199,661,23192,81289
2006,1,"19","089","1",4450,102,381,10961,47332
2006,1,"19","091","1",4870,112,651,15016,87015
2006,1,"19","093","1",3327,85,393,10163,50681
2006,1,"19","095","1",6200,71,577,8091,76054
2006,1,"19","097","1",9512,221,1120,26332,148711
2006,1,"19","099","1",15840,532,817,55960,103729
2006,1,"19","101","1",8650,512,612,60540,76637
2006,1,"19","103","1",59591,667,2949,66704,377863
2006,1,"19","105","1",8794,279,877,31272,109379
2006,1,"19","107","1",4550,114,582,12526,77702
2006,1,"19","109","1",7394,204,1242,24227,166123
2006,1,"19","111","1",17766,1008,959,120300,119446
2006,1,"19","113","1",102394,4557,4724,453092,607840
2006,1,"19","115","1",4303,83,378,11537,47218
2006,1,"19","117","1",5066,226,1077,28254,147772
2006,1,"19","119","1",3711,71,188,8623,23214
2006,1,"19","121","1",7035,107,627,12060,78546
2006,1,"19","123","1",10134,296,748,39185,92627
2006,1,"19","125","1",14652,367,1194,41252,138399
2006,1,"19","127","1",17647,628,785,70783,96606
2006,1,"19","129","1",5659,120,497,15335,62079
2006,1,"19","131","1",4913,142,625,16715,78207
2006,1,"19","133","1",4727,208,521,26240,68406
2006,1,"19","135","1",3980,121,258,13759,33432
2006,1,"19","137","1",5792,396,384,48912,49118
2006,1,"19","139","1",19037,558,1270,66539,170097
2006,1,"19","141","1",6237,224,693,26819,89874
2006,1,"19","143","1",2745,55,196,7636,25069
2006,1,"19","145","1",7967,495,580,59443,69378
2006,1,"19","147","1",3977,114,480,13728,63469
2006,1,"19","149","1",10490,228,1122,25721,144020
2006,1,"19","151","1",3984,329,324,40138,43486
2006,1,"19","153","1",214251,6971,10421,746782,1214700
2006,1,"19","155","1",41940,1479,2546,161287,338434
2006,1,"19","157","1",8427,158,810,19774,106853
2006,1,"19","159","1",3277,85,1061,11245,145615
2006,1,"19","161","1",3699,148,484,18558,63409
2006,1,"19","163","1",78725,3195,3978,344589,504464
2006,1,"19","165","1",5025,155,426,16852,54002
2006,1,"19","167","1",15320,183,3723,23075,513042
2006,1,"19","169","1",45064,1024,7756,88657,1017778
2006,1,"19","171","1",7384,278,442,32143,57039
2006,1,"19","173","1",3406,179,396,23246,53395
2006,1,"19","175","1",6430,321,433,34101,55960
2006,1,"19","177","1",3595,0,974,0,131285
2006,1,"19","179","1",16923,665,687,76223,89160
2006,1,"19","181","1",20324,223,4179,24405,561386
2006,1,"19","183","1",8904,235,859,25543,111017
2006,1,"19","185","1",4043,122,864,15152,116223
2006,1,"19","187","1",18556,649,855,72892,107844
2006,1,"19","189","1",5933,223,998,26899,134994
2006,1,"19","191","1",8247,157,725,17205,94443
2006,1,"19","193","1",45912,2328,2259,240978,300333
2006,1,"19","195","1",2985,69,169,9152,20329
2006,1,"19","197","1",6845,270,547,29803,72270
2006,1,"20","001","1",6758,380,436,45478,56315
2006,1,"20","003","1",3941,154,600,17411,60825
2006,1,"20","005","1",7490,341,331,36555,40807
2006,1,"20","007","1",2748,274,211,34369,26664
2006,1,"20","009","1",14396,980,1036,114563,131104
2006,1,"20","011","1",7913,579,906,69714,122476
2006,1,"20","013","1",5949,271,564,32517,72989
2006,1,"20","015","1",26176,770,2093,82810,267561
2006,1,"20","017","1",795,0,158,0,21128
2006,1,"20","019","1",1842,82,214,10499,27756
2006,1,"20","021","1",10736,629,863,76976,110264
2006,1,"20","023","1",927,0,244,0,31925
2006,1,"20","025","1",150,0,48,0,6591
2006,1,"20","027","1",4211,230,392,28743,51279
2006,1,"20","029","1",5599,355,1149,47269,154355
2006,1,"20","031","1",3679,138,314,15341,38803
2006,1,"20","033","1",377,0,121,0,15964
2006,1,"20","035","1",18049,1149,1101,136669,140485
2006,1,"20","037","1",18853,942,1350,104379,150981
2006,1,"20","039","1",1858,180,179,21485,24221
2006,1,"20","041","1",8866,405,474,49842,61442
2006,1,"20","043","1",2969,2,286,44,35120
2006,1,"20","045","1",50683,1418,2301,132214,287111
2006,1,"20","047","1",1782,141,267,18620,35436
2006,1,"20","049","1",1236,0,413,0,55751
2006,1,"20","051","1",14260,581,501,70134,65408
2006,1,"20","053","1",2898,79,606,9760,76263
2006,1,"20","055","1",16381,822,1021,92679,135687
2006,1,"20","057","1",13646,566,430,69842,54836
2006,1,"20","059","1",11188,455,880,53940,102915
2006,1,"20","061","1",14493,623,859,80477,109058
2006,1,"20","063","1",850,0,226,0,19788
2006,1,"20","065","1",1472,103,244,13066,32758
2006,1,"20","067","1",3353,137,223,15199,28855
2006,1,"20","069","1",1035,0,175,0,22311
2006,1,"20","071","1",213,0,10,0,1038
2006,1,"20","073","1",4616,214,1377,26566,184380
2006,1,"20","075","1",127,0,24,0,3336
2006,1,"20","077","1",3382,229,316,28208,37425
2006,1,"20","079","1",14974,549,981,61329,124192
2006,1,"20","081","1",399,0,75,0,9881
