"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month","Year"
"Fond du Lac","WI",1790,1508,282,0,0,3,2006
"Fort Collins-Loveland","CO",72938,42229,1912,11039,17758,3,2006
"Fort Smith","AR-OK",4876,4404,472,0,0,3,2006
"Fort Walton Beach-Crestview-Destin","FL",44160,21945,0,0,22215,3,2006
"Fort Wayne","IN",27692,25537,155,0,2000,3,2006
"Fresno","CA",77417,63066,712,1375,12264,3,2006
"Gadsden","AL",3163,3163,0,0,0,3,2006
"Gainesville","FL",16756,14494,0,0,2262,3,2006
"Gainesville","GA",32719,32719,0,0,0,3,2006
"Glens Falls","NY",6705,6609,96,0,0,3,2006
"Goldsboro","NC",7508,7508,0,0,0,3,2006
"Grand Forks","ND-MN",0,0,0,0,0,3,2006
"Grand Junction","CO",33805,27969,0,0,5836,3,2006
"Grand Rapids-Wyoming","MI",32686,30051,0,0,2635,3,2006
"Great Falls","MT",3719,3719,0,0,0,3,2006
"Greeley","CO",67506,60660,447,1172,5227,3,2006
"Green Bay","WI",13694,10982,360,1085,1267,3,2006
"Greensboro-High Point","NC",87709,78109,0,0,9600,3,2006
"Greenville","NC",26576,21628,2577,0,2371,3,2006
"Greenville","SC",59170,58325,262,0,583,3,2006
"Gulfport-Biloxi","MS",45349,41666,576,938,2169,3,2006
"Hagerstown-Martinsburg","MD-WV",60406,60406,0,0,0,3,2006
"Hanford-Corcoran","CA",7608,7608,0,0,0,3,2006
"Harrisburg-Carlisle","PA",26061,24571,200,0,1290,3,2006
"Harrisonburg","VA",12303,12303,0,0,0,3,2006
"Hartford-West Hartford-East Hartford","CT",44490,42359,148,0,1983,3,2006
"Hattiesburg","MS",2579,2579,0,0,0,3,2006
"Hickory-Lenoir-Morganton","NC",27859,26757,230,0,872,3,2006
"Hinesville-Fort Stewart","GA",845,305,0,540,0,3,2006
"Holland-Grand Haven","MI",15278,13593,0,1301,384,3,2006
"Honolulu","HI",45457,40957,0,0,4500,3,2006
"Hot Springs","AR",1640,1640,0,0,0,3,2006
"Houma-Bayou Cane-Thibodaux","LA",47509,47509,0,0,0,3,2006
"Houston-Baytown-Sugar Land","TX",940102,843068,3296,668,93070,3,2006
"Huntington-Ashland","WV-KY-OH",308,308,0,0,0,3,2006
"Huntsville","AL",39652,39652,0,0,0,3,2006
"Idaho Falls","ID",14110,13667,0,443,0,3,2006
"Indianapolis-Carmel","IN",212928,198073,3634,390,10831,3,2006
"Iowa City","IA",13770,11444,0,400,1926,3,2006
"Ithaca","NY",883,883,0,0,0,3,2006
"Jackson","MI",2977,2977,0,0,0,3,2006
"Jackson","MS",61402,59452,0,0,1950,3,2006
"Jackson","TN",12571,10123,0,0,2448,3,2006
"Jacksonville","FL",292401,271189,310,204,20698,3,2006
"Jacksonville","NC",16446,16076,370,0,0,3,2006
"Janesville","WI",7347,7028,319,0,0,3,2006
"Jefferson City","MO",5758,4162,0,196,1400,3,2006
"Johnson City","TN",14265,13138,0,219,908,3,2006
"Johnstown","PA",112,112,0,0,0,3,2006
"Jonesboro","AR",5850,5429,0,0,421,3,2006
"Joplin","MO",2515,2515,0,0,0,3,2006
"Kalamazoo-Portage","MI",13258,12587,0,671,0,3,2006
"Kankakee-Bradley","IL",4645,4645,0,0,0,3,2006
"Kansas City","MO-KS",191337,177175,3756,8384,2022,3,2006
"Kennewick-Richland-Pasco","WA",31192,29159,247,1116,670,3,2006
"Killeen-Temple-Fort Hood","TX",43482,33635,2278,368,7201,3,2006
"Kingsport-Bristol-Bristol","TN-VA",9095,9095,0,0,0,3,2006
"Kingston","NY",5765,5765,0,0,0,3,2006
"Knoxville","TN",60652,54232,180,740,5500,3,2006
"Kokomo","IN",2989,2989,0,0,0,3,2006
"La Crosse","WI-MN",8079,6089,90,0,1900,3,2006
"Lafayette","IN",14348,13148,0,0,1200,3,2006
"Lafayette","LA",21759,21177,0,0,582,3,2006
"Lake Charles","LA",4144,3680,233,0,231,3,2006
"Lakeland","FL",150045,148168,137,0,1740,3,2006
"Lancaster","PA",19681,19402,279,0,0,3,2006
"Lansing-East Lansing","MI",12511,11846,0,0,665,3,2006
"Laredo","TX",18149,15561,0,136,2452,3,2006
"Las Cruces","NM",31291,30955,0,336,0,3,2006
"Las Vegas-Paradise","NV",668477,373306,4495,6804,283872,3,2006
"Lawrence","KS",8184,6904,0,1280,0,3,2006
"Lawton","OK",2548,2548,0,0,0,3,2006
"Lebanon","PA",10291,10291,0,0,0,3,2006
"Lewiston","ID-WA",1844,1462,382,0,0,3,2006
"Lewiston-Auburn","ME",3640,3640,0,0,0,3,2006
"Lexington-Fayette","KY",64392,60248,0,1135,3009,3,2006
"Lima","OH",507,507,0,0,0,3,2006
"Lincoln","NE",23765,20835,497,0,2433,3,2006
"Little Rock-North Little Rock","AR",52576,51599,131,0,846,3,2006
"Logan","UT-ID",9188,8437,0,334,417,3,2006
"Longview","TX",11836,11836,0,0,0,3,2006
"Longview","WA",9328,9328,0,0,0,3,2006
"Los Angeles-Long Beach-Santa Ana","CA",477650,306051,7050,7511,157038,3,2006
"Louisville-Jefferson County","KY-IN",73213,68052,1328,1000,2833,3,2006
"Lubbock","TX",16873,16393,480,0,0,3,2006
"Lynchburg","VA",23411,23411,0,0,0,3,2006
"Macon","GA",10840,10840,0,0,0,3,2006
"Madera","CA",17937,17937,0,0,0,3,2006
"Madison","WI",56198,47901,2144,1359,4794,3,2006
"Manchester-Nashua","NH",20454,19680,184,0,590,3,2006
"Mansfield","OH",3547,3073,198,276,0,3,2006
"McAllen-Edinburg-Pharr","TX",96824,80153,157,2575,13939,3,2006
"Medford","OR",22052,21371,276,0,405,3,2006
"Memphis","TN-MS-AR",162280,128254,0,0,34026,3,2006
"Merced","CA",35929,34132,0,0,1797,3,2006
"Miami-Fort Lauderdale-Miami Beach","FL",630634,353999,3443,2827,270365,3,2006
"Michigan City-La Porte","IN",4176,4176,0,0,0,3,2006
"Midland","TX",5140,5140,0,0,0,3,2006
"Milwaukee-Waukesha-West Allis","WI",75548,69063,1445,1077,3963,3,2006
"Minneapolis-St. Paul-Bloomington","MN-WI",307686,260277,1828,3348,42233,3,2006
"Missoula","MT",3978,3692,286,0,0,3,2006
"Mobile","AL",44792,39201,0,0,5591,3,2006
"Modesto","CA",42698,39086,201,276,3135,3,2006
"Monroe","LA",4426,4375,51,0,0,3,2006
"Monroe","MI",5967,5967,0,0,0,3,2006
"Montgomery","AL",25744,25744,0,0,0,3,2006
"Morgantown","WV",0,0,0,0,0,3,2006
"Morristown","TN",10075,10075,0,0,0,3,2006
"Mount Vernon-Anacortes","WA",14343,14087,256,0,0,3,2006
"Muncie","IN",2500,2500,0,0,0,3,2006
"Muskegon-Norton Shores","MI",2875,2465,410,0,0,3,2006
"Myrtle Beach-Conway-North Myrtle Beach","SC",167364,105939,149,4200,57076,3,2006
"Napa","CA",9468,4815,0,0,4653,3,2006
"Naples-Marco Island","FL",158694,114808,0,26194,17692,3,2006
"Nashville-Davidson--Murfreesboro","TN",232803,228728,2400,128,1547,3,2006
"New Haven-Milford","CT",17407,15567,390,0,1450,3,2006
"New Orleans-Metairie-Kenner","LA",83327,81384,0,0,1943,3,2006
"New York-Northern New Jersey-Long Island","NY-NJ-PA",694002,368492,63091,53066,209353,3,2006
"Niles-Benton Harbor","MI",2500,2500,0,0,0,3,2006
"Norwich-New London","CT",14437,14437,0,0,0,3,2006
"Ocala","FL",124288,124288,0,0,0,3,2006
"Ocean City","NJ",41938,20019,7150,2644,12125,3,2006
"Odessa","TX",3978,3978,0,0,0,3,2006
"Ogden-Clearfield","UT",63490,56960,705,1857,3968,3,2006
"Oklahoma City","OK",110820,104419,291,232,5878,3,2006
"Olympia","WA",33264,32125,737,0,402,3,2006
"Omaha-Council Bluffs","NE-IA",60526,54497,308,737,4984,3,2006
"Orlando","FL",535076,464159,225,1470,69222,3,2006
"Oshkosh-Neenah","WI",7663,7294,0,369,0,3,2006
"Owensboro","KY",2990,2990,0,0,0,3,2006
"Oxnard-Thousand Oaks-Ventura","CA",53313,44605,601,2630,5477,3,2006
"Palm Bay-Melbourne-Titusville","FL",108285,103564,0,0,4721,3,2006
"Panama City-Lynn Haven","FL",76356,14333,537,16125,45361,3,2006
"Parkersburg-Marietta","WV-OH",1495,1495,0,0,0,3,2006
"Pascagoula","MS",16632,15493,0,0,1139,3,2006
"Pensacola-Ferry Pass-Brent","FL",32071,30344,1727,0,0,3,2006
"Peoria","IL",17498,15762,1344,0,392,3,2006
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",214377,178039,1386,4034,30918,3,2006
"Phoenix-Mesa-Scottsdale","AZ",813195,670262,4018,25866,113049,3,2006
"Pine Bluff","AR",617,486,0,60,71,3,2006
"Pittsburgh","PA",96361,87199,581,1811,6770,3,2006
"Pittsfield","MA",632,632,0,0,0,3,2006
"Pocatello","ID",4347,4231,116,0,0,3,2006
"Port St. Lucie-Fort Pierce","FL",125480,120661,0,2485,2334,3,2006
"Portland-South Portland-Biddeford","ME",45927,42771,821,261,2074,3,2006
"Portland-Vancouver-Beaverton","OR-WA",253264,225464,1973,3227,22600,3,2006
"Poughkeepsie-Newburgh-Middletown","NY",19255,16168,407,0,2680,3,2006
"Prescott","AZ",67107,66890,217,0,0,3,2006
"Providence-New Bedford-Fall River","RI-MA",88373,45223,2278,420,40452,3,2006
"Provo-Orem","UT",107015,100755,656,1386,4218,3,2006
"Pueblo","CO",22444,22030,414,0,0,3,2006
"Punta Gorda","FL",104731,81208,2150,1571,19802,3,2006
"Racine","WI",14813,10821,0,0,3992,3,2006
"Raleigh-Cary","NC",257212,237012,1705,1374,17121,3,2006
"Rapid City","SD",8416,8416,0,0,0,3,2006
"Reading","PA",12007,11007,1000,0,0,3,2006
"Redding","CA",10541,7684,343,1366,1148,3,2006
"Reno-Sparks","NV",54818,47720,0,0,7098,3,2006
"Richmond","VA",150349,144465,0,1989,3895,3,2006
"Riverside-San Bernardino-Ontario","CA",674310,635799,2515,3573,32423,3,2006
"Roanoke","VA",29858,29858,0,0,0,3,2006
"Rochester","MN",17794,17417,0,0,377,3,2006
"Rochester","NY",24354,22815,0,0,1539,3,2006
"Rockford","IL",24162,21451,880,1831,0,3,2006
"Rocky Mount","NC",6707,6419,288,0,0,3,2006
"Rome","GA",6573,5646,404,0,523,3,2006
"Sacramento--Arden-Arcade--Roseville","CA",147962,130324,925,4120,12593,3,2006
"Saginaw-Saginaw Township North","MI",1588,1588,0,0,0,3,2006
"Salem","OR",21161,18320,269,482,2090,3,2006
"Salinas","CA",15546,15546,0,0,0,3,2006
"Salisbury","MD",10254,10254,0,0,0,3,2006
"Salt Lake City","UT",128849,123955,397,1712,2785,3,2006
"San Angelo","TX",3768,3768,0,0,0,3,2006
"San Antonio","TX",241411,200478,942,0,39991,3,2006
"San Diego-Carlsbad-San Marcos","CA",231257,158174,2178,7677,63228,3,2006
"San Francisco-Oakland-Fremont","CA",318644,198091,1208,829,118516,3,2006
"San Jose-Sunnyvale-Santa Clara","CA",122580,46865,0,2364,73351,3,2006
"San Luis Obispo-Paso Robles","CA",22190,22190,0,0,0,3,2006
"Sandusky","OH",0,0,0,0,0,3,2006
"Santa Barbara-Santa Maria-Goleta","CA",13168,13168,0,0,0,3,2006
"Santa Cruz-Watsonville","CA",5114,5114,0,0,0,3,2006
"Santa Fe","NM",6216,6216,0,0,0,3,2006
"Santa Rosa-Petaluma","CA",28384,26773,731,0,880,3,2006
"Sarasota-Bradenton-Venice","FL",164050,156424,590,0,7036,3,2006
"Savannah","GA",51406,50330,0,0,1076,3,2006
"Scranton--Wilkes-Barre","PA",5146,5146,0,0,0,3,2006
"Seattle-Tacoma-Bellevue","WA",359704,312938,5007,11338,30421,3,2006
"Sebastian-Vero Beach","FL",110359,107632,690,725,1312,3,2006
"Sheboygan","WI",2767,2243,524,0,0,3,2006
"Sherman-Denison","TX",497,497,0,0,0,3,2006
"Shreveport-Bossier City","LA",31774,31137,0,0,637,3,2006
"Sioux City","IA-NE-SD",4152,4152,0,0,0,3,2006
"Sioux Falls","SD",18259,17089,140,1030,0,3,2006
"South Bend-Mishawaka","IN-MI",13714,9212,250,0,4252,3,2006
"Spartanburg","SC",19010,18618,392,0,0,3,2006
"Spokane","WA",29789,22520,318,0,6951,3,2006
"Springfield","IL",6798,5930,589,0,279,3,2006
"Springfield","MA",12553,12190,363,0,0,3,2006
"Springfield","MO",34398,30668,2530,0,1200,3,2006
"Springfield","OH",2232,2232,0,0,0,3,2006
"St. Cloud","MN",15116,14400,0,0,716,3,2006
"St. George","UT",34648,34648,0,0,0,3,2006
"St. Joseph","MO-KS",2258,1559,273,0,426,3,2006
"St. Louis","MO-IL",227232,218944,2415,878,4995,3,2006
"State College","PA",6488,6488,0,0,0,3,2006
"Stockton","CA",87854,85195,0,0,2659,3,2006
"Sumter","SC",6202,5817,131,254,0,3,2006
"Syracuse","NY",13851,13851,0,0,0,3,2006
"Tallahassee","FL",53212,42355,476,1479,8902,3,2006
"Tampa-St. Petersburg-Clearwater","FL",445483,393085,12712,2064,37622,3,2006
"Terre Haute","IN",3280,2300,108,0,872,3,2006
"Texarkana","TX-Texarkana",2634,2634,0,0,0,3,2006
"Toledo","OH",31791,29991,0,0,1800,3,2006
"Topeka","KS",9879,9879,0,0,0,3,2006
"Trenton-Ewing","NJ",8807,8482,325,0,0,3,2006
"Tucson","AZ",174504,167500,1738,1360,3906,3,2006
"Tulsa","OK",100032,89184,4770,1002,5076,3,2006
"Tuscaloosa","AL",20798,20798,0,0,0,3,2006
"Tyler","TX",8277,7861,0,0,416,3,2006
"Utica-Rome","NY",469,469,0,0,0,3,2006
"Valdosta","GA",11095,10871,224,0,0,3,2006
"Vallejo-Fairfield","CA",19728,19728,0,0,0,3,2006
"Victoria","TX",3107,1584,0,654,869,3,2006
"Vineland-Millville-Bridgeton","NJ",5071,5071,0,0,0,3,2006
"Virginia Beach-Norfolk-Newport News","VA-NC",137673,114900,4081,2589,16103,3,2006
"Visalia-Porterville","CA",49070,43657,143,0,5270,3,2006
"Waco","TX",8521,8441,80,0,0,3,2006
"Warner Robins","GA",17542,17542,0,0,0,3,2006
"Washington-Arlington-Alexandria","DC-VA-MD-WV",561500,347900,350,595,212655,3,2006
"Waterloo-Cedar Falls","IA",9793,9793,0,0,0,3,2006
"Wausau","WI",10122,7843,179,0,2100,3,2006
"Weirton-Steubenville","WV-OH",998,998,0,0,0,3,2006
"Wenatchee","WA",6213,6213,0,0,0,3,2006
"Wheeling","WV-OH",0,0,0,0,0,3,2006
"Wichita Falls","TX",3569,3569,0,0,0,3,2006
"Wichita","KS",37069,29423,1642,0,6004,3,2006
"Williamsport","PA",407,407,0,0,0,3,2006
"Wilmington","NC",139302,106696,397,0,32209,3,2006
"Winchester","VA-WV",27992,27192,0,0,800,3,2006
"Winston-Salem","NC",35566,35566,0,0,0,3,2006
"Worcester","MA",46951,29660,1087,797,15407,3,2006
"Yakima","WA",12144,12144,0,0,0,3,2006
"York-Hanover","PA",35512,32707,844,640,1321,3,2006
"Youngstown-Warren-Boardman","OH-PA",14138,13658,420,60,0,3,2006
"Yuba City","CA",19519,19519,0,0,0,3,2006
"Yuma","AZ",21956,21053,0,0,903,3,2006
"Abilene","TX",5258,5098,160,0,0,4,2006
"Akron","OH",24999,23037,1225,384,353,4,2006
"Albany","GA",5819,5709,0,110,0,4,2006
"Albany-Schenectady-Troy","NY",25286,24148,0,0,1138,4,2006
"Albuquerque","NM",69089,67718,0,153,1218,4,2006
"Alexandria","LA",9269,9269,0,0,0,4,2006
"Allentown-Bethlehem-Easton","PA-NJ",61490,54949,100,5359,1082,4,2006
"Altoona","PA",0,0,0,0,0,4,2006
"Amarillo","TX",8830,8830,0,0,0,4,2006
"Ames","IA",4816,4816,0,0,0,4,2006
"Anchorage","AK",34820,26098,1312,0,7410,4,2006
"Anderson","IN",4967,4967,0,0,0,4,2006
"Anderson","SC",13169,13031,138,0,0,4,2006
"Ann Arbor","MI",7633,7331,0,0,302,4,2006
"Anniston-Oxford","AL",1604,1604,0,0,0,4,2006
"Appleton","WI",18734,16514,780,1440,0,4,2006
"Asheville","NC",57193,54348,303,225,2317,4,2006
"Athens-Clarke County","GA",19466,19466,0,0,0,4,2006
"Atlanta-Sandy Springs-Marietta","GA",852820,726013,1025,1822,123960,4,2006
"Atlantic City","NJ",16346,16346,0,0,0,4,2006
"Auburn-Opelika","AL",34726,21292,112,0,13322,4,2006
"Augusta-Richmond County","GA-SC",39984,39984,0,0,0,4,2006
"Austin-Round Rock","TX",291831,225672,4623,5364,56172,4,2006
"Bakersfield","CA",77198,74807,551,678,1162,4,2006
"Baltimore-Towson","MD",122271,110466,0,857,10948,4,2006
"Bangor","ME",5392,4419,300,673,0,4,2006
"Barnstable Town","MA",26965,25438,0,0,1527,4,2006
"Baton Rouge","LA",46320,41347,112,0,4861,4,2006
"Battle Creek","MI",738,738,0,0,0,4,2006
"Bay City","MI",200,200,0,0,0,4,2006
"Beaumont-Port Arthur","TX",11937,6992,0,0,4945,4,2006
"Bellingham","WA",17814,16319,361,0,1134,4,2006
"Bend","OR",71617,70460,506,651,0,4,2006
"Billings","MT",8678,8678,0,0,0,4,2006
"Binghamton","NY",1190,1190,0,0,0,4,2006
"Birmingham-Hoover","AL",93569,93569,0,0,0,4,2006
"Bismarck","ND",14287,13724,0,563,0,4,2006
"Bloomington","IN",6679,6074,0,0,605,4,2006
"Bloomington-Normal","IL",6136,5917,0,0,219,4,2006
"Boise City-Nampa","ID",163229,159589,2343,1297,0,4,2006
"Boston-Cambridge-Quincy","MA-NH",270667,136901,8258,7968,117540,4,2006
"Boulder","CO",10644,9793,0,270,581,4,2006
"Bowling Green","KY",10522,10522,0,0,0,4,2006
"Bremerton-Silverdale","WA",16612,15011,0,0,1601,4,2006
"Bridgeport-Stamford-Norwalk","CT",50588,48147,873,720,848,4,2006
"Brownsville-Harlingen","TX",25858,25022,836,0,0,4,2006
"Brunswick","GA",17696,17592,0,0,104,4,2006
"Buffalo-Niagara Falls","NY",18856,16623,120,0,2113,4,2006
"Burlington","NC",17264,17264,0,0,0,4,2006
"Burlington-South Burlington","VT",9806,7028,365,310,2103,4,2006
"Canton-Massillon","OH",13763,13763,0,0,0,4,2006
"Cape Coral-Fort Myers","FL",399577,323483,855,727,74512,4,2006
"Carson City","NV",959,959,0,0,0,4,2006
"Casper","WY",5119,5119,0,0,0,4,2006
"Cedar Rapids","IA",12465,10894,826,745,0,4,2006
"Champaign-Urbana","IL",10732,10133,89,0,510,4,2006
"Charleston","WV",4411,4411,0,0,0,4,2006
"Charleston-North Charleston","SC",122933,114871,1696,798,5568,4,2006
"Charlotte-Gastonia-Concord","NC-SC",358233,286905,1017,408,69903,4,2006
"Charlottesville","VA",25252,25252,0,0,0,4,2006
"Chattanooga","TN-GA",31978,30649,521,546,262,4,2006
"Cheyenne","WY",8733,7736,0,257,740,4,2006
"Chicago-Naperville-Joliet","IL-IN-WI",727678,598179,5875,18804,104820,4,2006
"Chico","CA",15446,15446,0,0,0,4,2006
"Cincinnati-Middletown","OH-KY-IN",160646,152263,930,2290,5163,4,2006
"Clarksville","TN-KY",20264,17483,0,2193,588,4,2006
"Cleveland","TN",9528,9023,277,228,0,4,2006
"Cleveland-Elyria-Mentor","OH",98421,94741,725,2357,598,4,2006
"Coeur dAlene","ID",48239,23239,0,0,25000,4,2006
"College Station-Bryan","TX",18338,17758,0,580,0,4,2006
"Colorado Springs","CO",84791,82227,0,515,2049,4,2006
"Columbia","MO",21569,18549,1977,179,864,4,2006
"Columbia","SC",69037,64877,108,0,4052,4,2006
"Columbus","GA-AL",24997,22561,0,183,2253,4,2006
"Columbus","IN",5050,5050,0,0,0,4,2006
"Columbus","OH",139334,123200,1568,2139,12427,4,2006
"Corpus Christi","TX",18112,16757,361,0,994,4,2006
"Corvallis","OR",2609,2609,0,0,0,4,2006
"Cumberland","MD-WV",1409,1409,0,0,0,4,2006
"Dallas-Fort Worth-Arlington","TX",800814,770839,1845,1109,27021,4,2006
"Dalton","GA",7599,6869,99,171,460,4,2006
"Danville","IL",0,0,0,0,0,4,2006
"Danville","VA",2483,2483,0,0,0,4,2006
"Davenport-Moline-Rock Island","IA-IL",10987,10382,605,0,0,4,2006
"Dayton","OH",29069,28100,742,0,227,4,2006
"Decatur","AL",5096,5096,0,0,0,4,2006
"Decatur","IL",0,0,0,0,0,4,2006
"Deltona-Daytona Beach-Ormond Beach","FL",78043,55104,0,1125,21814,4,2006
"Denver-Aurora","CO",334586,264904,0,1380,68302,4,2006
"Des Moines-West Des Moines","IA",77059,71525,0,1212,4322,4,2006
"Detroit-Warren-Livonia","MI",147511,124819,719,684,21289,4,2006
"Dothan","AL",11770,11770,0,0,0,4,2006
"Dover","DE",18319,17665,0,0,654,4,2006
"Dubuque","IA",6509,6151,122,236,0,4,2006
"Duluth","MN-WI",9099,7850,321,327,601,4,2006
"Durham","NC",67362,67362,0,0,0,4,2006
"Eau Claire","WI",9616,9048,568,0,0,4,2006
"El Centro","CA",12426,11820,0,0,606,4,2006
"El Paso","TX",46535,34635,0,11900,0,4,2006
"Elizabethtown","KY",6180,6180,0,0,0,4,2006
"Elkhart-Goshen","IN",11111,11111,0,0,0,4,2006
"Elmira","NY",524,524,0,0,0,4,2006
"Erie","PA",4654,4312,342,0,0,4,2006
"Eugene-Springfield","OR",31807,21435,509,0,9863,4,2006
"Evansville","IN-KY",18709,17929,200,260,320,4,2006
"Fairbanks","AK",11803,10338,1215,250,0,4,2006
"Fargo","ND-MN",27278,22777,0,358,4143,4,2006
"Farmington","NM",7960,7960,0,0,0,4,2006
"Fayetteville","NC",42666,36034,0,0,6632,4,2006
"Fayetteville-Springdale-Rogers","AR-MO",74032,59956,6918,1658,5500,4,2006
"Flagstaff","AZ",17767,13632,0,0,4135,4,2006
"Flint","MI",12425,11183,0,0,1242,4,2006
"Florence","SC",9427,9427,0,0,0,4,2006
"Florence-Muscle Shoals","AL",2732,2732,0,0,0,4,2006
"Fond du Lac","WI",1508,1508,0,0,0,4,2006
"Fort Collins-Loveland","CO",34085,30616,0,0,3469,4,2006
"Fort Smith","AR-OK",6180,6180,0,0,0,4,2006
"Fort Walton Beach-Crestview-Destin","FL",32482,17131,0,694,14657,4,2006
"Fort Wayne","IN",24860,19486,3489,0,1885,4,2006
"Fresno","CA",52015,44643,545,629,6198,4,2006
"Gadsden","AL",1623,1623,0,0,0,4,2006
"Gainesville","FL",17907,16083,0,0,1824,4,2006
"Gainesville","GA",27431,24841,0,890,1700,4,2006
"Glens Falls","NY",8337,8187,0,150,0,4,2006
"Goldsboro","NC",5352,5152,200,0,0,4,2006
"Grand Forks","ND-MN",3827,3827,0,0,0,4,2006
"Grand Junction","CO",19734,19734,0,0,0,4,2006
"Grand Rapids-Wyoming","MI",42467,41150,107,0,1210,4,2006
"Great Falls","MT",1988,1988,0,0,0,4,2006
"Greeley","CO",50558,47591,0,0,2967,4,2006
"Green Bay","WI",16727,15270,857,0,600,4,2006
"Greensboro-High Point","NC",70047,66152,130,337,3428,4,2006
"Greenville","NC",19136,17471,1665,0,0,4,2006
"Greenville","SC",52979,52979,0,0,0,4,2006
"Gulfport-Biloxi","MS",23583,23127,456,0,0,4,2006
"Hagerstown-Martinsburg","MD-WV",34668,32611,2057,0,0,4,2006
"Hanford-Corcoran","CA",7033,6892,141,0,0,4,2006
"Harrisburg-Carlisle","PA",20002,20002,0,0,0,4,2006
"Harrisonburg","VA",20729,20357,372,0,0,4,2006
"Hartford-West Hartford-East Hartford","CT",37434,36141,320,0,973,4,2006
"Hattiesburg","MS",1865,1865,0,0,0,4,2006
"Hickory-Lenoir-Morganton","NC",27189,27062,127,0,0,4,2006
"Hinesville-Fort Stewart","GA",0,0,0,0,0,4,2006
"Holland-Grand Haven","MI",11995,10383,0,430,1182,4,2006
"Honolulu","HI",28529,28024,0,0,505,4,2006
"Hot Springs","AR",1421,1421,0,0,0,4,2006
"Houma-Bayou Cane-Thibodaux","LA",12805,12805,0,0,0,4,2006
"Houston-Sugar Land-Baytown","TX",823445,704439,2758,14771,101477,4,2006
"Huntington-Ashland","WV-KY-OH",267,267,0,0,0,4,2006
"Huntsville","AL",31569,31569,0,0,0,4,2006
"Idaho Falls","ID",21103,20297,0,806,0,4,2006
"Indianapolis-Carmel","IN",180422,167273,3116,2218,7815,4,2006
"Iowa City","IA",10553,9862,205,0,486,4,2006
"Ithaca","NY",1026,709,0,0,317,4,2006
"Jackson","MI",2280,2280,0,0,0,4,2006
"Jackson","MS",47525,47525,0,0,0,4,2006
"Jackson","TN",6663,6663,0,0,0,4,2006
"Jacksonville","FL",342977,332882,1090,0,9005,4,2006
"Jacksonville","NC",15435,14775,660,0,0,4,2006
"Janesville","WI",8677,7282,205,201,989,4,2006
"Jefferson City","MO",2548,2548,0,0,0,4,2006
"Johnson City","TN",11799,11799,0,0,0,4,2006
"Johnstown","PA",262,262,0,0,0,4,2006
"Jonesboro","AR",7336,7161,175,0,0,4,2006
"Joplin","MO",2246,1956,0,0,290,4,2006
"Kalamazoo-Portage","MI",9881,9881,0,0,0,4,2006
"Kankakee-Bradley","IL",2948,2948,0,0,0,4,2006
"Kansas City","MO-KS",166712,161236,1854,2634,988,4,2006
"Kennewick-Richland-Pasco","WA",27123,25565,247,956,355,4,2006
"Killeen-Temple-Fort Hood","TX",27701,26693,843,165,0,4,2006
"Kingsport-Bristol-Bristol","TN-VA",7157,6995,0,0,162,4,2006
"Kingston","NY",6153,5518,0,0,635,4,2006
"Knoxville","TN",46467,44232,388,736,1111,4,2006
"Kokomo","IN",2913,2913,0,0,0,4,2006
"La Crosse","WI-MN",8658,8480,0,178,0,4,2006
"Lafayette","IN",7628,7628,0,0,0,4,2006
"Lafayette","LA",15755,15639,0,116,0,4,2006
"Lake Charles","LA",3958,3635,69,0,254,4,2006
"Lakeland","FL",97941,97941,0,0,0,4,2006
"Lancaster","PA",17966,16242,140,396,1188,4,2006
"Lansing-East Lansing","MI",20332,15423,0,0,4909,4,2006
"Laredo","TX",17925,15911,0,224,1790,4,2006
"Las Cruces","NM",31334,29787,262,1285,0,4,2006
"Las Vegas-Paradise","NV",329203,283613,0,2849,42741,4,2006
"Lawrence","KS",4011,4011,0,0,0,4,2006
"Lawton","OK",3828,3828,0,0,0,4,2006
"Lebanon","PA",6438,6438,0,0,0,4,2006
"Lewiston","ID-WA",3672,674,0,0,2998,4,2006
"Lewiston-Auburn","ME",4739,4139,600,0,0,4,2006
"Lexington-Fayette","KY",54428,52030,0,755,1643,4,2006
"Lima","OH",1080,1080,0,0,0,4,2006
"Lincoln","NE",17168,16546,191,0,431,4,2006
"Little Rock-North Little Rock","AR",61879,60704,637,0,538,4,2006
"Logan","UT-ID",8392,6875,0,1100,417,4,2006
"Longview","TX",2974,2974,0,0,0,4,2006
"Longview","WA",8589,8589,0,0,0,4,2006
"Los Angeles-Long Beach-Santa Ana","CA",560015,350118,6626,7237,196034,4,2006
"Louisville-Jefferson County","KY-IN",58233,55563,290,500,1880,4,2006
"Lubbock","TX",19924,19924,0,0,0,4,2006
"Lynchburg","VA",26338,26338,0,0,0,4,2006
