"msa","year","price_rng","value"
"460",2003,65,6.5
"460",2003,75,7.4
"460",2003,85,8.2
"460",2003,95,7.1
"460",2003,110,11.6
"460",2003,130,11.9
"460",2003,150,7.8
"460",2003,170,6.2
"460",2003,190,4.1
"460",2003,225,6.7
"460",2003,275,4
"460",2003,350,3.5
"460",2003,450,1.1
"460",2003,550,1.2
"475",2003,15,NA
"475",2003,35,NA
"475",2003,45,NA
"475",2003,55,NA
"475",2003,65,NA
"475",2003,75,NA
"475",2003,85,NA
"475",2003,95,NA
"475",2003,110,NA
"475",2003,130,NA
"475",2003,150,NA
"475",2003,170,NA
"475",2003,190,NA
"475",2003,225,NA
"475",2003,275,NA
"475",2003,350,NA
"475",2003,450,NA
"475",2003,550,NA
"480",2003,15,9.5
"480",2003,35,5.9
"480",2003,45,6.4
"480",2003,55,6.5
"480",2003,65,7.6
"480",2003,75,8.6
"480",2003,85,7.7
"480",2003,95,5.9
"480",2003,110,10.8
"480",2003,130,9.9
"480",2003,150,6.2
"480",2003,170,5.4
"480",2003,190,2.8
"480",2003,225,2.6
"480",2003,275,2
"480",2003,350,1.2
"480",2003,450,0.7
"480",2003,550,0.4
"490",2003,15,3
"490",2003,35,3.6
"490",2003,45,4.1
"490",2003,55,5.9
"490",2003,65,8
"490",2003,75,10
"490",2003,85,9.9
"490",2003,95,9.2
"490",2003,110,12.3
"490",2003,130,10.5
"490",2003,150,7.9
"490",2003,170,3.2
"490",2003,190,3.1
"490",2003,225,5.1
"490",2003,275,2.4
"490",2003,350,1.1
"490",2003,450,0.5
"490",2003,550,0.2
"500",2003,15,8.7
"500",2003,35,5.5
"500",2003,45,6.9
"500",2003,55,7.6
"500",2003,65,8.4
"500",2003,75,10.6
"500",2003,85,8.5
"500",2003,95,7
"500",2003,110,8.4
"500",2003,130,10.9
"500",2003,150,5.6
"500",2003,170,3.3
"500",2003,190,2.2
"500",2003,225,3.1
"500",2003,275,1.2
"500",2003,350,1.4
"500",2003,450,0.3
"500",2003,550,0.2
"520",2003,15,3.2
"520",2003,35,3.5
"520",2003,45,3
"520",2003,55,4.4
"520",2003,65,5.6
"520",2003,75,6.6
"520",2003,85,7.5
"520",2003,95,7.6
"520",2003,110,13.4
"520",2003,130,11.2
"520",2003,150,8.4
"520",2003,170,6.1
"520",2003,190,4.8
"520",2003,225,5.9
"520",2003,275,3.3
"520",2003,350,3.8
"520",2003,450,1.1
"520",2003,550,0.6
"530",2003,15,3.6
"530",2003,35,3.8
"530",2003,45,4.5
"530",2003,55,7.5
"530",2003,65,7.7
"530",2003,75,9.3
"530",2003,85,11.6
"530",2003,95,7.8
"530",2003,110,12.2
"530",2003,130,10.3
"530",2003,150,6.2
"530",2003,170,4.4
"530",2003,190,3.3
"530",2003,225,4.8
"530",2003,275,1.8
"530",2003,350,1.2
"530",2003,450,0
"530",2003,550,0
"540",2003,15,5.7
"540",2003,35,3.9
"540",2003,45,4.4
"540",2003,55,5.9
"540",2003,65,8.2
"540",2003,75,6.8
"540",2003,85,8.2
"540",2003,95,7.9
"540",2003,110,12.6
"540",2003,130,11.3
"540",2003,150,7.8
"540",2003,170,5.7
"540",2003,190,3.6
"540",2003,225,3.6
"540",2003,275,1.4
"540",2003,350,2
"540",2003,450,0.7
"540",2003,550,0.4
"550",2003,15,8.6
"550",2003,35,5.7
"550",2003,45,7.7
"550",2003,55,7.8
"550",2003,65,9.9
"550",2003,75,9.5
"550",2003,85,8.5
"550",2003,95,8.1
"550",2003,110,10.3
"550",2003,130,8.5
"550",2003,150,4.7
"550",2003,170,2.8
"550",2003,190,2.5
"550",2003,225,3
"550",2003,275,1
"550",2003,350,1
"550",2003,450,0.2
"550",2003,550,0.1
"800",2003,15,2.3
"800",2003,35,2
"800",2003,45,2.4
"800",2003,55,3.2
"800",2003,65,4.3
"800",2003,75,5.3
"800",2003,85,6.6
"800",2003,95,6.8
"800",2003,110,12.4
"800",2003,130,12.3
"800",2003,150,9.4
"800",2003,170,7.3
"800",2003,190,5
"800",2003,225,7.7
"800",2003,275,4.8
"800",2003,350,4.4
"800",2003,450,1.7
"800",2003,550,2.3
"110",2004,15,14.6
"110",2004,35,8.4
"110",2004,45,8.5
"110",2004,55,7.8
"110",2004,65,6.5
"110",2004,75,7.5
"110",2004,85,7.9
"110",2004,95,7
"110",2004,110,8.4
"110",2004,130,7.2
"110",2004,150,5.7
"110",2004,170,3.7
"110",2004,190,1.6
"110",2004,225,2.6
"110",2004,275,1.6
"110",2004,350,0.4
"110",2004,450,0.3
"110",2004,550,0.2
"120",2004,15,6.2
"120",2004,35,3.9
"120",2004,45,4.9
"120",2004,55,6.8
"120",2004,65,7.3
"120",2004,75,6.3
"120",2004,85,8.8
"120",2004,95,8.1
"120",2004,110,11.3
"120",2004,130,9.8
"120",2004,150,6.1
"120",2004,170,6.1
"120",2004,190,3.8
"120",2004,225,4.8
"120",2004,275,2.8
"120",2004,350,2
"120",2004,450,0.5
"120",2004,550,0.4
"130",2004,15,0.2
"130",2004,35,0.6
"130",2004,45,1.2
"130",2004,55,2
"130",2004,65,3.3
"130",2004,75,4.5
"130",2004,85,8.5
"130",2004,95,10.3
"130",2004,110,19.2
"130",2004,130,15
"130",2004,150,9.8
"130",2004,170,8.2
"130",2004,190,5.7
"130",2004,225,5.6
"130",2004,275,2.7
"130",2004,350,2.2
"130",2004,450,0.6
"130",2004,550,0.5
"140",2004,15,0.7
"140",2004,35,1
"140",2004,45,1.1
"140",2004,55,1.2
"140",2004,65,1.6
"140",2004,75,2.3
"140",2004,85,3.1
"140",2004,95,4
"140",2004,110,12.1
"140",2004,130,14.7
"140",2004,150,11.7
"140",2004,170,8.8
"140",2004,190,6.4
"140",2004,225,10.5
"140",2004,275,6.9
"140",2004,350,7.2
"140",2004,450,2.8
"140",2004,550,4
"145",2004,15,1.6
"145",2004,35,2.1
"145",2004,45,1.9
"145",2004,55,2.8
"145",2004,65,3.1
"145",2004,75,3.6
"145",2004,85,5
"145",2004,95,6.1
"145",2004,110,14.5
"145",2004,130,13.8
"145",2004,150,10.9
"145",2004,170,8.5
"145",2004,190,5.7
"145",2004,225,8.2
"145",2004,275,5.3
"145",2004,350,4.1
"145",2004,450,1.3
"145",2004,550,1.6
"150",2004,15,7
"150",2004,35,3.3
"150",2004,45,3.8
"150",2004,55,6.3
"150",2004,65,7.3
"150",2004,75,7.7
"150",2004,85,8
"150",2004,95,6.5
"150",2004,110,12
"150",2004,130,9.7
"150",2004,150,6.8
"150",2004,170,5.3
"150",2004,190,3
"150",2004,225,5.2
"150",2004,275,4.2
"150",2004,350,2
"150",2004,450,0.7
"150",2004,550,1.1
"160",2004,15,2.6
"160",2004,35,2.8
"160",2004,45,4
"160",2004,55,5.7
"160",2004,65,7.6
"160",2004,75,9.8
"160",2004,85,9.9
"160",2004,95,8.4
"160",2004,110,11.3
"160",2004,130,13.5
"160",2004,150,6.4
"160",2004,170,4.2
"160",2004,190,3.5
"160",2004,225,3.4
"160",2004,275,3.9
"160",2004,350,2.6
"160",2004,450,0.2
"160",2004,550,0.2
"170",2004,15,2.7
"170",2004,35,4.8
"170",2004,45,6
"170",2004,55,9.1
"170",2004,65,10.8
"170",2004,75,8.2
"170",2004,85,7.7
"170",2004,95,8.2
"170",2004,110,11
"170",2004,130,8.4
"170",2004,150,5.4
"170",2004,170,4.5
"170",2004,190,2.4
"170",2004,225,3.8
"170",2004,275,2.9
"170",2004,350,2.6
"170",2004,450,0.8
"170",2004,550,0.9
"180",2004,15,2.1
"180",2004,35,1.9
"180",2004,45,2
"180",2004,55,3
"180",2004,65,3.7
"180",2004,75,4.9
"180",2004,85,6.5
"180",2004,95,6.8
"180",2004,110,15.8
"180",2004,130,18.3
"180",2004,150,9.9
"180",2004,170,5.4
"180",2004,190,4.8
"180",2004,225,6.7
"180",2004,275,3.8
"180",2004,350,3.3
"180",2004,450,0.7
"180",2004,550,0.6
"186",2004,15,0.2
"186",2004,35,0.2
"186",2004,45,0.4
"186",2004,55,0.3
"186",2004,65,0.4
"186",2004,75,0.8
"186",2004,85,1.2
"186",2004,95,1.8
"186",2004,110,5.8
"186",2004,130,11.8
"186",2004,150,14.3
"186",2004,170,14
"186",2004,190,9.1
"186",2004,225,14.7
"186",2004,275,8.9
"186",2004,350,8.9
"186",2004,450,3.1
"186",2004,550,4
"190",2004,15,3
"190",2004,35,3.4
"190",2004,45,2.9
"190",2004,55,4.7
"190",2004,65,5.6
"190",2004,75,6.3
"190",2004,85,8.4
"190",2004,95,7.3
"190",2004,110,12.1
"190",2004,130,11.5
"190",2004,150,9.2
"190",2004,170,7.3
"190",2004,190,4
"190",2004,225,6.1
"190",2004,275,3.6
"190",2004,350,3.2
"190",2004,450,0.8
"190",2004,550,0.6
"200",2004,15,1.5
"200",2004,35,1.2
"200",2004,45,1.4
"200",2004,55,1.9
"200",2004,65,2.3
"200",2004,75,3.2
"200",2004,85,4.3
"200",2004,95,5
"200",2004,110,11.7
"200",2004,130,12.4
"200",2004,150,10.7
"200",2004,170,9.3
"200",2004,190,6.2
"200",2004,225,10.3
"200",2004,275,6.2
"200",2004,350,6.1
"200",2004,450,2.4
"200",2004,550,4
"212",2004,15,0.2
"212",2004,35,0.2
"212",2004,45,0.5
"212",2004,55,0.7
"212",2004,65,1
"212",2004,75,1.8
"212",2004,85,2.4
"212",2004,95,3.6
"212",2004,110,12.9
"212",2004,130,15.8
"212",2004,150,13.9
"212",2004,170,10.7
"212",2004,190,7.8
"212",2004,225,12
"212",2004,275,6.7
"212",2004,350,5.4
"212",2004,450,2.1
"212",2004,550,2.2
"220",2004,15,0.7
"220",2004,35,1.1
"220",2004,45,3
"220",2004,55,5.1
"220",2004,65,10.1
"220",2004,75,14.4
"220",2004,85,11.6
"220",2004,95,8.8
"220",2004,110,11.7
"220",2004,130,10.3
"220",2004,150,6.6
"220",2004,170,4
"220",2004,190,3.4
"220",2004,225,4.1
"220",2004,275,2
"220",2004,350,2.1
"220",2004,450,0.5
"220",2004,550,0.4
"230",2004,15,0.2
"230",2004,35,0.2
"230",2004,45,0.4
"230",2004,55,0.6
"230",2004,65,1
"230",2004,75,2.2
"230",2004,85,3.7
"230",2004,95,5.8
"230",2004,110,12.6
"230",2004,130,14.1
"230",2004,150,12.6
"230",2004,170,10
"230",2004,190,7.4
"230",2004,225,11.5
"230",2004,275,7
"230",2004,350,6.8
"230",2004,450,1.9
"230",2004,550,2.1
"240",2004,15,3.9
"240",2004,35,3.4
"240",2004,45,4.1
"240",2004,55,4.7
"240",2004,65,5.7
"240",2004,75,7.4
"240",2004,85,9.6
"240",2004,95,10.1
"240",2004,110,13.3
"240",2004,130,11.9
"240",2004,150,7.1
"240",2004,170,4.8
"240",2004,190,2.9
"240",2004,225,4.5
"240",2004,275,2.7
"240",2004,350,2
"240",2004,450,0.7
"240",2004,550,1.1
"250",2004,15,1.8
"250",2004,35,4.2
"250",2004,45,3
"250",2004,55,4.4
"250",2004,65,5.4
"250",2004,75,5.6
"250",2004,85,6.2
"250",2004,95,5.4
"250",2004,110,6.5
"250",2004,130,8.5
"250",2004,150,7.1
"250",2004,170,6
"250",2004,190,5.2
"250",2004,225,9.9
"250",2004,275,6.8
"250",2004,350,7.7
"250",2004,450,2.7
"250",2004,550,3.5
"260",2004,15,0.1
"260",2004,35,0.6
"260",2004,45,0.9
"260",2004,55,2.4
"260",2004,65,3.4
"260",2004,75,5.9
"260",2004,85,9.8
"260",2004,95,12.7
"260",2004,110,28.1
"260",2004,130,16.1
"260",2004,150,7.3
"260",2004,170,4.7
"260",2004,190,2.7
"260",2004,225,2.9
"260",2004,275,1.1
"260",2004,350,0.8
"260",2004,450,0.4
"260",2004,550,0.1
"270",2004,15,7
"270",2004,35,4.3
"270",2004,45,6.9
"270",2004,55,8.8
"270",2004,65,11.1
"270",2004,75,8.2
"270",2004,85,7.9
"270",2004,95,5.7
"270",2004,110,10.8
"270",2004,130,8.8
"270",2004,150,6.5
"270",2004,170,3.1
"270",2004,190,2.3
"270",2004,225,3.6
"270",2004,275,2.2
"270",2004,350,2
"270",2004,450,0.5
"270",2004,550,0.4
"280",2004,15,1.4
"280",2004,35,1.4
"280",2004,45,1.6
"280",2004,55,2
"280",2004,65,2.8
"280",2004,75,4.1
"280",2004,85,6
"280",2004,95,7.5
"280",2004,110,13.8
"280",2004,130,13.1
"280",2004,150,9.8
"280",2004,170,7.3
"280",2004,190,5.2
"280",2004,225,8
"280",2004,275,5.3
"280",2004,350,5.3
"280",2004,450,2
"280",2004,550,3.4
"292",2004,15,0.1
"292",2004,35,0.5
"292",2004,45,1
"292",2004,55,0.9
"292",2004,65,2.8
"292",2004,75,4
"292",2004,85,6.4
"292",2004,95,11
"292",2004,110,24.1
"292",2004,130,15.1
"292",2004,150,7.2
"292",2004,170,6.5
"292",2004,190,2.7
"292",2004,225,3.5
"292",2004,275,4.2
"292",2004,350,5.4
"292",2004,450,2.1
"292",2004,550,2.4
"300",2004,15,2.5
"300",2004,35,2.7
"300",2004,45,3.7
"300",2004,55,5
"300",2004,65,9.3
"300",2004,75,11.4
"300",2004,85,11.2
"300",2004,95,11.3
"300",2004,110,12.1
"300",2004,130,11.4
"300",2004,150,8.2
"300",2004,170,4.4
"300",2004,190,2.9
"300",2004,225,2.5
"300",2004,275,0.7
"300",2004,350,0.5
"300",2004,450,0.1
"300",2004,550,0
"315",2004,15,0.4
"315",2004,35,1.4
"315",2004,45,1
"315",2004,55,1.7
"315",2004,65,4.6
"315",2004,75,8
"315",2004,85,8.4
"315",2004,95,6.6
"315",2004,110,13.5
"315",2004,130,17
"315",2004,150,11.2
"315",2004,170,5.4
"315",2004,190,4.5
"315",2004,225,8.8
"315",2004,275,2.8
"315",2004,350,3.2
"315",2004,450,0.7
"315",2004,550,0.8
"320",2004,15,6.7
"320",2004,35,3.7
"320",2004,45,5.8
"320",2004,55,6.8
"320",2004,65,7.6
"320",2004,75,8.8
"320",2004,85,8.3
"320",2004,95,6.4
"320",2004,110,11.3
"320",2004,130,10.1
"320",2004,150,6.7
"320",2004,170,4.9
"320",2004,190,3.4
"320",2004,225,4.6
"320",2004,275,2.3
"320",2004,350,1.6
"320",2004,450,0.5
"320",2004,550,0.4
"330",2004,15,2.4
"330",2004,35,2.2
"330",2004,45,3.3
"330",2004,55,5.8
"330",2004,65,8
"330",2004,75,10.2
"330",2004,85,11
"330",2004,95,10.5
"330",2004,110,12.7
"330",2004,130,8.2
"330",2004,150,6.2
"330",2004,170,3.9
"330",2004,190,2.7
"330",2004,225,5.8
"330",2004,275,3
"330",2004,350,2.9
"330",2004,450,0.6
"330",2004,550,0.6
"340",2004,15,8.3
"340",2004,35,5.4
"340",2004,45,5.5
"340",2004,55,5.3
"340",2004,65,8.4
"340",2004,75,9.5
"340",2004,85,8.4
"340",2004,95,6.8
"340",2004,110,10.9
"340",2004,130,8.2
"340",2004,150,7.3
"340",2004,170,5.1
"340",2004,190,2.6
"340",2004,225,3.9
"340",2004,275,2.2
"340",2004,350,1.2
"340",2004,450,0.6
"340",2004,550,0.3
"350",2004,15,4.2
"350",2004,35,4.9
"350",2004,45,7.1
"350",2004,55,7.2
"350",2004,65,6.7
"350",2004,75,7.4
"350",2004,85,8.3
"350",2004,95,8.5
"350",2004,110,10.9
"350",2004,130,8.7
"350",2004,150,6.6
"350",2004,170,5.3
"350",2004,190,3.6
"350",2004,225,4
"350",2004,275,3.5
"350",2004,350,1.9
"350",2004,450,0.9
"350",2004,550,0.5
"355",2004,15,NA
"355",2004,35,NA
"355",2004,45,NA
"355",2004,55,NA
"355",2004,65,NA
"355",2004,75,NA
"355",2004,85,NA
"355",2004,95,NA
"355",2004,110,NA
"355",2004,130,NA
"355",2004,150,NA
"355",2004,170,NA
"355",2004,190,NA
"355",2004,225,NA
"355",2004,275,NA
"355",2004,350,NA
"355",2004,450,NA
"355",2004,550,NA
"360",2004,15,2.2
"360",2004,35,3
"360",2004,45,2.4
"360",2004,55,1.9
"360",2004,65,2
"360",2004,75,3.1
"360",2004,85,4.2
"360",2004,95,4.9
"360",2004,110,12
"360",2004,130,12.7
"360",2004,150,10.2
"360",2004,170,7.4
"360",2004,190,5.3
"360",2004,225,8.4
"360",2004,275,6.5
"360",2004,350,7.2
"360",2004,450,3
"360",2004,550,3.7
"370",2004,15,0
"370",2004,35,6
"370",2004,45,5.5
"370",2004,55,6.5
"370",2004,65,4.2
"370",2004,75,6.2
"370",2004,85,7.9
"370",2004,95,7.7
"370",2004,110,12.2
"370",2004,130,13.2
"370",2004,150,9.9
"370",2004,170,6
"370",2004,190,3.2
"370",2004,225,5.5
"370",2004,275,2.2
"370",2004,350,1.5
"370",2004,450,1.2
"370",2004,550,1.2
"390",2004,15,0.2
"390",2004,35,0.4
"390",2004,45,0.7
"390",2004,55,1.1
"390",2004,65,2
"390",2004,75,2.8
"390",2004,85,5
"390",2004,95,5.3
"390",2004,110,11.6
"390",2004,130,13.8
"390",2004,150,11.2
"390",2004,170,9.4
"390",2004,190,5.9
"390",2004,225,9.7
"390",2004,275,6.1
"390",2004,350,7
"390",2004,450,3.4
"390",2004,550,4.2
"395",2004,15,NA
"395",2004,35,NA
"395",2004,45,NA
"395",2004,55,NA
"395",2004,65,NA
"395",2004,75,NA
"395",2004,85,NA
"395",2004,95,NA
"395",2004,110,NA
"395",2004,130,NA
"395",2004,150,NA
"395",2004,170,NA
"395",2004,190,NA
"395",2004,225,NA
"395",2004,275,NA
"395",2004,350,NA
"395",2004,450,NA
"395",2004,550,NA
"410",2004,15,41.1
"410",2004,35,10.1
"410",2004,45,7.8
"410",2004,55,7
"410",2004,65,2.3
"410",2004,75,2.3
"410",2004,85,6.2
"410",2004,95,3.1
"410",2004,110,1.6
"410",2004,130,0.8
"410",2004,150,2.3
"410",2004,170,0.8
"410",2004,190,1.6
"410",2004,225,2.3
"410",2004,275,3.9
"410",2004,350,4.7
"410",2004,450,0.8
"410",2004,550,1.6
"420",2004,15,13.3
"420",2004,35,7.6
"420",2004,45,9.3
"420",2004,55,6.3
"420",2004,65,11.2
"420",2004,75,7.6
"420",2004,85,8.6
"420",2004,95,5.5
"420",2004,110,7.4
"420",2004,130,6.8
"420",2004,150,6.1
"420",2004,170,3
"420",2004,190,2.1
"420",2004,225,3
"420",2004,275,0.8
"420",2004,350,1.1
"420",2004,450,0.2
"420",2004,550,0.2
"440",2004,15,11.7
"440",2004,35,6.5
"440",2004,45,5.8
"440",2004,55,7.4
"440",2004,65,11.5
"440",2004,75,8.2
"440",2004,85,8.9
"440",2004,95,6
"440",2004,110,10.3
"440",2004,130,9.1
"440",2004,150,4.4
"440",2004,170,2.8
"440",2004,190,1.7
"440",2004,225,2
"440",2004,275,1.4
"440",2004,350,1.5
"440",2004,450,0.5
"440",2004,550,0.1
"450",2004,15,6
"450",2004,35,4.8
"450",2004,45,6
"450",2004,55,8.6
"450",2004,65,8.6
"450",2004,75,9.2
"450",2004,85,10.7
"450",2004,95,7.1
"450",2004,110,11.9
"450",2004,130,9.7
"450",2004,150,5.4
"450",2004,170,4
"450",2004,190,2.2
"450",2004,225,2.7
"450",2004,275,1.3
"450",2004,350,1
"450",2004,450,0.1
"450",2004,550,0.6
"460",2004,15,2.1
"460",2004,35,2.1
"460",2004,45,2.5
"460",2004,55,3.9
"460",2004,65,6.2
"460",2004,75,6.8
"460",2004,85,7.7
"460",2004,95,7
"460",2004,110,12
"460",2004,130,12
"460",2004,150,8.7
"460",2004,170,6.4
"460",2004,190,4.6
"460",2004,225,7.2
"460",2004,275,4.2
"460",2004,350,3.6
"460",2004,450,1.3
"460",2004,550,1.4
"475",2004,15,NA
"475",2004,35,NA
"475",2004,45,NA
"475",2004,55,NA
"475",2004,65,NA
"475",2004,75,NA
"475",2004,85,NA
"475",2004,95,NA
"475",2004,110,NA
"475",2004,130,NA
"475",2004,150,NA
"475",2004,170,NA
"475",2004,190,NA
"475",2004,225,NA
"475",2004,275,NA
"475",2004,350,NA
"475",2004,450,NA
"475",2004,550,NA
"480",2004,15,8.4
"480",2004,35,5.7
"480",2004,45,5.6
"480",2004,55,6.7
"480",2004,65,6.6
"480",2004,75,6.8
"480",2004,85,10.3
"480",2004,95,6.9
"480",2004,110,11.5
"480",2004,130,9.7
"480",2004,150,6.3
"480",2004,170,4
"480",2004,190,2.7
"480",2004,225,4.3
"480",2004,275,1.8
"480",2004,350,1.6
"480",2004,450,0.6
"480",2004,550,0.5
"490",2004,15,3.6
"490",2004,35,2.6
"490",2004,45,3
"490",2004,55,6
"490",2004,65,6.7
"490",2004,75,9.9
"490",2004,85,9.7
"490",2004,95,9.1
"490",2004,110,13.2
"490",2004,130,10.5
"490",2004,150,6.9
"490",2004,170,4.1
"490",2004,190,3.4
"490",2004,225,5.3
"490",2004,275,2.6
"490",2004,350,2.3
"490",2004,450,0.6
"490",2004,550,0.4
"500",2004,15,9.1
"500",2004,35,4.4
"500",2004,45,3.9
"500",2004,55,7.3
"500",2004,65,8.9
"500",2004,75,8.8
"500",2004,85,9.4
"500",2004,95,7.5
"500",2004,110,10.1
"500",2004,130,9.6
"500",2004,150,6.3
"500",2004,170,4.6
"500",2004,190,2.7
"500",2004,225,3.9
"500",2004,275,1.6
"500",2004,350,1.3
"500",2004,450,0.4
"500",2004,550,0.3
"520",2004,15,4.1
"520",2004,35,3
"520",2004,45,3.1
"520",2004,55,4.4
"520",2004,65,5.2
"520",2004,75,6.1
"520",2004,85,6.5
"520",2004,95,5.9
"520",2004,110,12
"520",2004,130,12.2
"520",2004,150,7.8
"520",2004,170,6.4
"520",2004,190,5
"520",2004,225,7.3
"520",2004,275,4.8
"520",2004,350,3.7
"520",2004,450,1.6
"520",2004,550,0.8
"530",2004,15,1.8
"530",2004,35,2.3
"530",2004,45,4.3
"530",2004,55,5.3
"530",2004,65,7.1
"530",2004,75,11.5
"530",2004,85,10.7
"530",2004,95,8.4
"530",2004,110,13.7
"530",2004,130,10.7
"530",2004,150,7.9
"530",2004,170,6.1
"530",2004,190,2.4
"530",2004,225,4.2
"530",2004,275,1.9
"530",2004,350,0.8
"530",2004,450,0.7
"530",2004,550,0.1
"540",2004,15,4.9
"540",2004,35,4
"540",2004,45,4.2
"540",2004,55,5.6
"540",2004,65,7.3
"540",2004,75,7.4
"540",2004,85,9
"540",2004,95,7.7
"540",2004,110,12.5
"540",2004,130,11.4
"540",2004,150,7.5
"540",2004,170,6
"540",2004,190,3.2
"540",2004,225,4.8
"540",2004,275,2
"540",2004,350,1.9
"540",2004,450,0.2
"540",2004,550,0.3
"550",2004,15,8.4
"550",2004,35,5.5
"550",2004,45,6.4
"550",2004,55,8.7
"550",2004,65,9.2
"550",2004,75,9.1
"550",2004,85,8.4
"550",2004,95,6.6
"550",2004,110,10.5
"550",2004,130,9.5
"550",2004,150,5.4
"550",2004,170,4.1
"550",2004,190,2.4
"550",2004,225,3.1
"550",2004,275,1.4
"550",2004,350,1
"550",2004,450,0.1
"550",2004,550,0.4
"800",2004,15,2.2
"800",2004,35,1.9
"800",2004,45,2.3
"800",2004,55,3
"800",2004,65,4
"800",2004,75,5.1
"800",2004,85,6.3
"800",2004,95,6.7
"800",2004,110,12.5
"800",2004,130,12.4
"800",2004,150,9.4
"800",2004,170,7.3
"800",2004,190,5
"800",2004,225,7.8
"800",2004,275,4.9
"800",2004,350,4.7
"800",2004,450,1.8
"800",2004,550,2.7
"110",2005,15,9.4
"110",2005,35,5.9
"110",2005,45,5.9
"110",2005,55,7.6
"110",2005,65,8.2
"110",2005,75,7.3
"110",2005,85,7.2
"110",2005,95,6.7
"110",2005,110,10.7
"110",2005,130,9.4
"110",2005,150,5.8
"110",2005,170,5.3
"110",2005,190,3.9
"110",2005,225,3.7
"110",2005,275,1.9
"110",2005,350,0.9
"110",2005,450,0.2
"110",2005,550,0.1
"120",2005,15,4.9
"120",2005,35,4
"120",2005,45,4.8
"120",2005,55,5.4
"120",2005,65,6.3
"120",2005,75,6.7
"120",2005,85,7.4
"120",2005,95,6.6
"120",2005,110,10.6
"120",2005,130,11.1
"120",2005,150,7.2
"120",2005,170,6.3
"120",2005,190,4.9
"120",2005,225,5.3
"120",2005,275,3.9
"120",2005,350,3.1
"120",2005,450,0.9
"120",2005,550,0.5
"130",2005,15,0.1
"130",2005,35,0.6
"130",2005,45,1
"130",2005,55,1.8
"130",2005,65,2.5
"130",2005,75,4
"130",2005,85,6.5
"130",2005,95,8.5
"130",2005,110,17.7
"130",2005,130,16.9
"130",2005,150,11.9
"130",2005,170,8.9
"130",2005,190,6.2
"130",2005,225,6.4
"130",2005,275,2.8
"130",2005,350,2.4
"130",2005,450,1
"130",2005,550,0.7
"140",2005,15,0.5
"140",2005,35,0.8
"140",2005,45,0.8
"140",2005,55,1
"140",2005,65,1.4
"140",2005,75,2
"140",2005,85,3
"140",2005,95,3.7
"140",2005,110,11
"140",2005,130,13.7
"140",2005,150,11.4
"140",2005,170,9.3
"140",2005,190,6.7
"140",2005,225,11.2
"140",2005,275,7.2
"140",2005,350,8.2
"140",2005,450,3.5
"140",2005,550,4.6
"145",2005,15,1.1
"145",2005,35,1.5
"145",2005,45,1.9
"145",2005,55,2.4
"145",2005,65,2.7
"145",2005,75,3.7
"145",2005,85,4.3
"145",2005,95,5
"145",2005,110,13.8
"145",2005,130,14.2
"145",2005,150,11.8
"145",2005,170,8.7
"145",2005,190,5.7
"145",2005,225,8.7
"145",2005,275,5.1
"145",2005,350,5.1
"145",2005,450,2
"145",2005,550,2.3
"150",2005,15,5.7
"150",2005,35,2.3
"150",2005,45,3.8
"150",2005,55,5.2
"150",2005,65,7.1
"150",2005,75,8
"150",2005,85,8
"150",2005,95,7.4
"150",2005,110,11.6
"150",2005,130,10.1
"150",2005,150,7.4
"150",2005,170,6.1
"150",2005,190,4
"150",2005,225,5.5
"150",2005,275,3.7
"150",2005,350,2.7
"150",2005,450,0.7
"150",2005,550,0.6
"160",2005,15,3
"160",2005,35,2.5
"160",2005,45,2.8
"160",2005,55,5.1
"160",2005,65,6.8
"160",2005,75,8
"160",2005,85,8.3
"160",2005,95,8.3
"160",2005,110,11.6
"160",2005,130,11.5
"160",2005,150,9.6
"160",2005,170,5.9
"160",2005,190,4.5
"160",2005,225,5.5
"160",2005,275,3.3
"160",2005,350,2.9
"160",2005,450,0.2
"160",2005,550,0.1
"170",2005,15,2.3
"170",2005,35,3.7
"170",2005,45,5.6
"170",2005,55,6.4
"170",2005,65,7.2
"170",2005,75,7.8
"170",2005,85,8.2
"170",2005,95,5.7
"170",2005,110,10.2
"170",2005,130,8.9
"170",2005,150,7.6
"170",2005,170,6.2
"170",2005,190,4.8
"170",2005,225,3.4
"170",2005,275,4.8
"170",2005,350,4.5
"170",2005,450,1.9
"170",2005,550,0.9
"180",2005,15,2.2
"180",2005,35,1.9
"180",2005,45,2
"180",2005,55,3.2
"180",2005,65,3.2
"180",2005,75,4.1
"180",2005,85,5.6
"180",2005,95,5.7
"180",2005,110,13.7
"180",2005,130,18.1
"180",2005,150,12.5
"180",2005,170,6.5
"180",2005,190,4.8
"180",2005,225,8.1
"180",2005,275,3.4
"180",2005,350,3.2
"180",2005,450,1.2
"180",2005,550,0.7
"186",2005,15,0.2
"186",2005,35,0.2
"186",2005,45,0.4
"186",2005,55,0.4
"186",2005,65,0.5
"186",2005,75,0.6
"186",2005,85,0.9
"186",2005,95,1.3
"186",2005,110,5.3
"186",2005,130,11.6
"186",2005,150,13.4
"186",2005,170,13.9
"186",2005,190,8.9
"186",2005,225,15
"186",2005,275,9.7
"186",2005,350,9.7
"186",2005,450,3.7
"186",2005,550,4.5
"190",2005,15,2.5
"190",2005,35,2.7
"190",2005,45,3.1
"190",2005,55,3.9
"190",2005,65,4.3
"190",2005,75,5.3
"190",2005,85,6.6
