"state","county","year","births","deaths","domesticmig","gqestimates","internationalmig","naturalinc","netmig","npopchg_","popestimate","rbirth","rdeath","rdomesticmig","residual","rinternationalmig","rnaturalinc","rnetmig"
42,133,2004,4935,3416,4426,8131,243,1519,4669,5794,399153,12.454070096,8.6206896552,11.16954696,-394,0.6132399257,3.8333804409,11.782786885
42,133,2005,4905,3486,5697,8202,233,1419,5930,6968,406121,12.18218892,8.657922645,14.149221259,-381,0.578685019,3.5242662746,14.727906278
42,133,2006,5056,3395,6062,8311,337,1661,6399,7852,413973,12.330293844,8.279538687,14.78367114,-208,0.8218570066,4.0507551573,15.605528147
42,133,2007,5299,3440,4127,8300,274,1859,4401,6412,420385,12.701981643,8.2458608895,9.8926360148,152,0.6567924081,4.4561207539,10.549428423
42,133,2008,5433,3478,1792,8300,277,1955,2069,4198,424583,12.859658591,8.2322644171,4.2415807463,174,0.655646131,4.6273941735,4.8972268772
44,0,2001,12429,9855,2181,38945,3553,2574,5734,7340,1058065,11.787802484,9.3465921215,2.0684847709,-968,3.3697049019,2.4412103623,5.4381896728
44,0,2002,12385,9773,3053,38959,3162,2612,6215,7872,1065937,11.661947588,9.2024395457,2.8747618882,-955,2.9773983264,2.4595080419,5.8521602145
44,0,2003,12682,9912,1563,38932,2490,2770,4053,5365,1071302,11.867647933,9.2755185545,1.4626347358,-1458,2.33010908,2.5921293781,3.7927438157
44,0,2004,13263,9923,-5659,38921,2954,3340,-2705,-207,1071095,12.381458712,9.2634558394,-5.282867741,-842,2.7576588279,3.1180028725,-2.525208913
44,0,2005,12373,9989,-10937,38482,2825,2384,-8112,-6656,1064439,11.587734028,9.3550371944,-10.24287134,-928,2.6457082865,2.2326968337,-7.597163051
44,0,2006,12357,9538,-11100,39932,3285,2819,-7815,-5448,1058991,11.638716605,8.9835784556,-10.45478306,-452,3.0940506633,2.6551381491,-7.3607324
44,0,2007,12528,9318,-12013,38355,2816,3210,-9197,-5855,1053136,11.862923016,8.8233330666,-11.37526295,132,2.6665063228,3.0395899489,-8.708756623
44,0,2008,12743,9197,-8816,38355,2861,3546,-5955,-2348,1050788,12.113555433,8.7427112386,-8.380530856,61,2.7196799884,3.370844194,-5.660850867
44,1,2001,464,523,346,2774,25,-59,371,270,50994,9.1232623528,10.28333235,6.8031223579,-42,0.4915550837,-1.160069997,7.2946774416
44,1,2002,483,504,110,2774,23,-21,133,65,51059,9.465669799,9.8772206599,2.1557426043,-47,0.4507461809,-0.411550861,2.6064887852
44,1,2003,468,519,-60,2774,18,-51,-42,-163,50896,9.180520818,10.180962189,-1.176989848,-70,0.3530969545,-1.000441371,-0.823892894
44,1,2004,494,495,-23,2774,27,-1,4,-29,50867,9.7088332695,9.7284867781,-0.452030699,-32,0.5306447334,-0.019653509,0.0786140346
44,1,2005,459,526,-223,2774,23,-67,-200,-314,50553,9.0514691382,10.372707553,-4.397554723,-47,0.4535594557,-1.321238415,-3.943995267
44,1,2006,435,510,-328,2774,25,-75,-303,-399,50154,8.6389228157,10.128392267,-6.513946399,-21,0.496489817,-1.489469451,-6.017456582
44,1,2007,411,516,-148,2774,23,-105,-125,-213,49941,8.2121984115,10.310205305,-2.957190669,17,0.4595634148,-2.098006893,-2.497627254
44,1,2008,435,509,-87,2774,23,-74,-64,-103,49838,8.7192695858,10.20254763,-1.743853917,35,0.4610188517,-1.483278044,-1.282835065
44,3,2001,1894,1732,995,1871,151,162,1146,1171,168654,11.269214636,10.305321937,5.9202051544,-137,0.8984431943,0.9638926985,6.8186483487
44,3,2002,1834,1697,965,1871,137,137,1102,1109,169763,10.838699002,10.029047004,5.7030231933,-130,0.8096519974,0.8096519974,6.5126751907
44,3,2003,1831,1737,1206,1871,106,94,1312,1235,170998,10.746534961,10.194828634,7.0782748026,-171,0.6221369229,0.5517063279,7.7004117255
44,3,2004,1875,1719,-126,1871,137,156,11,58,171056,10.963181252,10.051044572,-0.73672578,-109,0.8010431102,0.9121366802,0.06431733
44,3,2005,1762,1763,-582,1871,128,-1,-454,-618,170438,10.319361394,10.325218013,-3.408551834,-163,0.7496471387,-0.005856618,-2.658904695
44,3,2006,1734,1697,-1288,1871,139,37,-1149,-1182,169256,10.209188269,9.9913451518,-7.583295554,-70,0.8183836041,0.2178431176,-6.76491195
44,3,2007,1721,1667,-1137,1871,117,54,-1020,-935,168321,10.196192276,9.8762652669,-6.736240917,31,0.6931751867,0.3199270092,-6.04306573
44,3,2008,1748,1600,-553,1871,119,148,-434,-263,168058,10.393038804,9.5130789972,-3.287957928,23,0.7075352504,0.8799598072,-2.580422678
44,5,2001,898,694,-472,2601,114,204,-358,-225,85433,10.497337674,8.1126418105,-5.517531606,-71,1.3326241591,2.3846958636,-4.184907447
44,5,2002,818,659,20,2615,-41,159,-21,56,85489,9.5716174629,7.711119692,0.2340248768,-82,-0.479750998,1.8604977709,-0.245726121
44,5,2003,847,721,27,2588,-288,126,-261,-260,85229,9.9227966588,8.4466781476,0.3163111095,-125,-3.373985169,1.4761185112,-3.057674059
44,5,2004,963,742,-1148,2577,272,221,-876,-744,84485,11.348503954,8.7441224649,-13.5286423,-89,3.2053926017,2.6043814889,-10.3232497
44,5,2005,821,756,-1768,2138,53,65,-1715,-1720,82765,9.8176382661,9.0403587444,-21.14200299,-70,0.6337817638,0.7772795217,-20.50822123
44,5,2006,837,709,120,3588,181,128,301,389,83154,10.089260422,8.5463388762,1.4464889494,-40,2.1817874987,1.5429215461,3.6282764481
44,5,2007,908,698,-2411,2011,70,210,-2341,-2061,81093,11.056518536,8.4993942051,-29.35822268,70,0.852374777,2.557124331,-28.5058479
44,5,2008,864,675,-932,2011,105,189,-827,-615,80478,10.694988581,8.3554598288,-11.53672379,23,1.2997381956,2.3395287521,-10.2369856
44,7,2001,7877,6012,494,26454,3145,1865,3639,4893,627759,12.596901549,9.6143928036,0.7900049975,-611,5.0294852574,2.9825087456,5.8194902549
44,7,2002,7991,6004,792,26454,2947,1987,3739,5127,632886,12.677637241,9.5252826926,1.256499649,-599,4.6753844262,3.1523545487,5.9318840752
44,7,2003,8254,6045,-319,26454,2608,2209,2289,3543,636429,13.005439942,9.5248224436,-0.50263331,-955,4.1093030493,3.4806174984,3.6066697392
44,7,2004,8613,5945,-4371,26454,2410,2668,-1961,176,636605,13.531453205,9.3398919432,-6.867059324,-531,3.7862303756,4.1915612623,-3.080828949
44,7,2005,8144,5958,-7690,26454,2534,2186,-5156,-3502,633103,12.828146314,9.3848349384,-12.11302126,-532,3.9914689047,3.4433113755,-8.121552357
44,7,2006,8152,5614,-8662,26454,2831,2538,-5831,-3560,629543,12.912566151,8.8924369934,-13.72039352,-267,4.4842339025,4.0201291573,-9.23615962
44,7,2007,8369,5429,-7737,26454,2521,2940,-5216,-2275,627268,13.317833787,8.6393260403,-12.31211375,1,4.0117408266,4.678507747,-8.300372928
44,7,2008,8496,5460,-6643,26454,2525,3036,-4118,-1118,626150,13.556531022,8.7121774221,-10.59981586,-36,4.0289831485,4.8443535995,-6.570832715
44,9,2001,1296,894,818,5245,118,402,936,1231,125225,10.400491134,7.1744128658,6.5645075215,-107,0.9469582977,3.2260782685,7.5114658192
44,9,2002,1259,909,1166,5245,96,350,1262,1515,126740,9.9934514714,7.2152878376,9.2552537059,-97,0.7620105967,2.7781636338,10.017264303
44,9,2003,1282,890,709,5245,46,392,755,1010,127750,10.075052065,6.9943809187,5.5719281701,-137,0.3615073284,3.0806711462,5.9334354984
44,9,2004,1318,1022,9,5245,108,296,117,332,128082,10.303636762,7.9896181869,0.0703586729,-81,0.8443040745,2.3140185747,0.9146627474
44,9,2005,1187,986,-674,5245,87,201,-587,-502,127580,9.2856975225,7.7133089783,-5.272586462,-116,0.6805860863,1.5723885442,-4.592000375
44,9,2006,1199,1008,-942,5245,109,191,-833,-696,126884,9.4237298793,7.9225352113,-7.403797787,-54,0.8567027163,1.501194668,-6.54709507
44,9,2007,1119,1008,-580,5245,85,111,-495,-371,126513,8.8319909075,7.9558952947,-4.577796896,13,0.6708840278,0.8760956128,-3.906912868
44,9,2008,1200,953,-601,5245,89,247,-512,-249,126264,9.4945347085,7.540242981,-4.755179466,16,0.7041779909,1.9542917275,-4.051001476
45,0,2001,56184,37063,14333,137625,6365,19121,20698,38448,4061844,13.897917687,9.1680642751,3.5454729853,-1371,1.5744739797,4.7298534119,5.1199469651
45,0,2002,55228,37122,19287,138122,4445,18106,23732,40367,4102211,13.529551185,9.0940102682,4.7248579291,-1471,1.0889196606,4.4355409169,5.8137775897
45,0,2003,54971,37820,26053,141098,-263,17151,25790,41209,4143420,13.333364057,9.1733428285,6.3192252964,-1732,-0.063791358,4.1600212282,6.2554339383
45,0,2004,56062,37763,29254,146202,7632,18299,36886,53379,4196799,13.44377168,9.0556375078,7.0151635107,-1806,1.830167769,4.3881341725,8.8453312797
45,0,2005,56965,38321,30133,140641,5306,18644,35439,52586,4249385,13.488931806,9.0741570394,7.1352932875,-1497,1.2564253869,4.4147747669,8.3917186744
45,0,2006,59321,38460,48538,143787,6594,20861,55132,75414,4324799,13.837118494,8.9711160852,11.321893722,-579,1.5381055503,4.8660024091,12.859999272
45,0,2007,61678,40178,54115,145561,4360,21500,58475,80115,4404914,14.130590547,9.2048845134,12.397887537,140,0.9988873632,4.9257060341,13.3967749
45,0,2008,60698,41085,49736,145971,5113,19613,54849,74886,4479800,13.663467389,9.2484687746,11.195858415,424,1.1509655798,4.4149986145,12.346823995
45,1,2001,322,248,1,801,15,74,16,63,26289,12.263162906,9.4449204989,0.0380843569,-27,0.5712653528,2.8182424069,0.6093497096
45,1,2002,330,252,-148,803,15,78,-133,-81,26208,12.57214698,9.6005486028,-5.638417433,-26,0.5714612264,2.9715983771,-5.066956207
45,1,2003,316,278,-106,802,12,38,-94,-96,26112,12.079510703,10.626911315,-4.051987768,-40,0.4587155963,1.4525993884,-3.593272171
45,1,2004,332,251,-205,807,10,81,-195,-135,25977,12.747413081,9.6373514562,-7.87114362,-21,0.3839582253,3.1100616253,-7.487185394
45,1,2005,271,227,-358,798,11,44,-347,-321,25656,10.497162667,8.7928262933,-13.8671005,-18,0.4260840935,1.704336374,-13.4410164
45,1,2006,304,265,-197,799,10,39,-187,-159,25497,11.885910895,10.361073642,-7.702383047,-11,0.390983911,1.5248372529,-7.311399136
45,1,2007,310,253,-115,799,9,57,-106,-51,25446,12.17046503,9.9326698467,-4.51484993,-2,0.3533360815,2.2377951829,-4.161513849
45,1,2008,290,266,-77,799,8,24,-69,-42,25404,11.406096362,10.462143559,-3.028515241,3,0.3146509341,0.9439528024,-2.713864307
45,3,2001,1892,1412,152,2048,174,480,326,654,143378,13.226052247,9.8706055882,1.0625581086,-152,1.2163494138,3.3554466589,2.2789075225
45,3,2002,1840,1429,847,2086,155,411,1002,1275,144653,12.77640254,9.9225430596,5.8813113866,-138,1.0762730401,2.8538594804,6.9575844267
45,3,2003,1780,1432,916,2101,115,348,1031,1213,145866,12.253931757,9.8582192559,6.3059558927,-166,0.7916866023,2.3957125007,7.097642495
45,3,2004,1780,1373,1185,2079,154,407,1339,1622,147488,12.135508635,9.3607041322,8.0789762539,-124,1.0499260279,2.7748045024,9.1289022819
45,3,2005,1926,1432,518,2087,143,494,661,1040,148528,13.012810118,9.6751526944,3.499810821,-115,0.9661639911,3.3376574239,4.4659748122
45,3,2006,1965,1393,952,2097,154,572,1106,1597,150125,13.159084288,9.3285518645,6.3752917265,-81,1.0312971911,3.8305324239,7.4065889176
45,3,2007,2059,1513,1597,2092,130,546,1727,2208,152333,13.615113503,10.004694867,10.560143888,-65,0.8596234849,3.6104186366,11.419767373
45,3,2008,1943,1568,1280,2085,136,375,1416,1738,154071,12.682602055,10.234853331,8.3549823109,-53,0.8877168705,2.4477487239,9.2426991815
45,5,2001,180,113,-308,1103,7,67,-301,-237,10963,16.243288363,10.197175473,-27.7940712,-3,0.6316834364,6.0461128909,-27.16238776
45,5,2002,180,114,-23,1251,7,66,-16,37,11000,16.391203388,10.381095479,-2.094431544,-13,0.6374356873,6.0101079088,-1.456995857
45,5,2003,178,119,-144,1314,5,59,-139,-87,10913,16.24606398,10.861132661,-13.14288322,-7,0.4563501118,5.3849313193,-12.68653311
45,5,2004,143,133,-111,1254,8,10,-103,-103,10810,13.165769001,12.245085854,-10.21958293,-10,0.7365465175,0.9206831469,-9.483036413
45,5,2005,144,133,-92,1293,7,11,-85,-83,10727,13.37233598,12.350838093,-8.543436876,-9,0.6500441101,1.0214978874,-7.893392766
45,5,2006,151,115,-220,1283,7,36,-213,-181,10546,14.196399191,10.811827199,-20.68349551,-4,0.6581112208,3.3845719927,-20.02538429
45,5,2007,143,114,-130,1294,4,29,-126,-93,10453,13.619696176,10.857659889,-12.38154198,4,0.3809705224,2.7620362874,-12.00057146
45,5,2008,148,135,-25,1360,6,13,-19,-6,10447,14.162679426,12.918660287,-2.392344498,0,0.5741626794,1.2440191388,-1.818181818
45,7,2001,2268,1747,1854,2666,126,521,1980,2377,168690,13.540177252,10.429757345,11.068557595,-124,0.7522320696,3.1104199067,11.820789665
45,7,2002,2145,1796,857,2710,118,349,975,1184,169874,12.671164093,10.609515483,5.0625583346,-140,0.6970617077,2.06164861,5.7596200423
45,7,2003,2207,1821,968,2773,96,386,1064,1258,171132,12.94405377,10.680163985,5.6773194607,-192,0.5630399465,2.2638897849,6.2403594072
45,7,2004,2210,1834,1112,2768,108,376,1220,1456,172588,12.859304085,10.671476783,6.4703828698,-140,0.6284184802,2.1878273013,7.0988013499
45,7,2005,2205,1808,1285,2770,107,397,1392,1644,174232,12.71552967,10.426157661,7.4101839571,-145,0.6170347731,2.2893720085,8.0272187302
45,7,2006,2328,1862,2245,2811,110,466,2355,2726,176958,13.257780689,10.603946582,12.785102081,-95,0.6264415274,2.6538341069,13.411543609
45,7,2007,2475,1866,2295,2816,98,609,2393,3006,179964,13.868576328,10.456066031,12.859952595,4,0.5491395879,3.4125102964,13.409092183
45,7,2008,2369,1924,2294,2816,101,445,2395,2861,182825,13.059932909,10.606716301,12.646469435,21,0.5567974773,2.453216608,13.203266913
45,9,2001,247,176,-272,1065,8,71,-264,-204,16406,14.962442452,10.661497456,-16.4768597,-11,0.4846135207,4.3009449964,-15.99224618
45,9,2002,202,175,-160,1065,6,27,-154,-143,16263,12.36646362,10.713520463,-9.795218709,-16,0.3673207016,1.6529431571,-9.427898007
45,9,2003,191,175,-327,1065,0,16,-327,-314,15949,11.858934559,10.865515957,-20.30299267,-3,0,0.9934186018,-20.30299267
45,9,2004,179,145,-172,1065,10,34,-162,-143,15806,11.273815147,9.1324200913,-10.83293969,-15,0.6298220753,2.1413950559,-10.20311762
45,9,2005,174,188,-58,1065,7,-14,-51,-79,15727,11.036057464,11.92401611,-3.678685821,-14,0.4439793232,-0.887958646,-3.234706498
45,9,2006,209,176,-123,1063,10,33,-113,-87,15640,13.326107055,11.221984889,-7.842637166,-7,0.6376127778,2.1041221666,-7.205024389
45,9,2007,214,176,-229,1063,7,38,-222,-175,15465,13.759845684,11.3165086,-14.72432085,9,0.4500884102,2.4433370841,-14.27423244
45,9,2008,182,191,-166,1063,9,-9,-157,-158,15307,11.828935396,12.413882751,-10.78902899,8,0.5849473547,-0.584947355,-10.20408163
45,11,2001,327,229,-133,277,3,98,-130,-52,23395,13.961829128,9.7775500619,-5.678664446,-20,0.1280901755,4.1842790658,-5.550574271
45,11,2002,350,255,-281,277,3,95,-278,-196,23199,15.02339357,10.945615315,-12.06163884,-13,0.1287719449,4.0777782547,-11.93286689
45,11,2003,341,258,10,277,1,83,11,60,23259,14.679925955,11.106806147,0.4304963623,-34,0.0430496362,3.5731198071,0.4735459985
45,11,2004,322,236,-280,277,4,86,-276,-212,23047,13.907484991,10.193063534,-12.09346521,-22,0.1727637887,3.7144214573,-11.92070142
45,11,2005,345,248,-85,277,3,97,-82,-6,23041,14.971359139,10.762020483,-3.68859573,-21,0.1301857316,4.2093386565,-3.558409998
45,11,2006,291,242,-127,277,3,49,-124,-86,22955,12.653274198,10.522654144,-5.522219323,-11,0.1304461258,2.1306200539,-5.391773198
45,11,2007,338,222,-119,277,2,116,-117,6,22961,14.722536806,9.6698318669,-5.183378343,7,0.0871156024,5.0527049395,-5.096262741
45,11,2008,326,274,-156,277,4,52,-152,-89,22872,14.225558004,11.956450592,-6.807322235,11,0.174546724,2.2691074117,-6.632775511
45,13,2001,1864,913,1443,6238,371,951,1814,2672,124740,15.104858838,7.398463583,11.693300055,-93,3.0063855305,7.7063952546,14.699685586
45,13,2002,1978,994,2810,6803,-64,984,2746,3675,128415,15.626789911,7.8528964468,22.199838044,-55,-0.505619087,7.7738934645,21.694218957
45,13,2003,2029,1048,2494,6191,-1093,981,1401,2378,130793,15.655381007,8.0861701799,19.243233234,-4,-8.433381686,7.5692108268,10.809851548
45,13,2004,2232,1054,1760,6133,1004,1178,2764,3802,134595,16.820655041,7.9430871027,13.263598957,-140,7.5662803141,8.8775679383,20.829879271
45,13,2005,2083,1090,3114,6200,363,993,3477,4374,138969,15.228611952,7.9688847948,22.766153441,-96,2.6538579638,7.2597271571,25.420011405
45,13,2006,2252,1042,2316,5910,683,1210,2999,4122,143091,15.968233709,7.3884989009,16.422037864,-87,4.8429412182,8.5797348082,21.264979082
45,13,2007,2419,1214,2251,5802,219,1205,2470,3631,146722,16.693523065,8.37781604,15.534154783,-44,1.511319368,8.3157070249,17.045474151
45,13,2008,2369,1275,2212,5802,398,1094,2610,3693,150415,15.945506618,8.5818999317,14.888755019,-11,2.6788989591,7.3636066865,17.567653978
45,15,2001,2112,933,451,5253,49,1179,500,1527,144763,14.666717593,6.4791891639,3.1319553193,-152,0.3402789593,8.1875284289,3.4722342786
45,15,2002,2096,982,947,4851,-219,1114,728,1709,146472,14.393874363,6.7436949542,6.5033392278,-133,-1.503940117,7.6501794084,4.9993991107
45,15,2003,2099,963,1756,4808,-886,1136,870,1920,148392,14.237072006,6.5318248413,11.910575723,-86,-6.009550166,7.7052471648,5.9010255575
45,15,2004,2223,942,1353,4697,506,1281,1859,3005,151397,14.830430736,6.2844200421,9.0263485318,-135,3.375707581,8.5460106942,12.402056113
45,15,2005,2155,1011,208,2982,78,1144,286,1291,152688,14.173668547,6.6494565664,1.3680385419,-139,0.5130144532,7.5242119802,1.8810529951
45,15,2006,2270,994,4218,5478,291,1276,4509,5694,158382,14.59478574,6.3908445045,27.119297907,-91,1.8709615199,8.2039412351,28.990259427
45,15,2007,2564,1058,3630,5421,-1,1506,3629,5173,163555,15.9285823,6.5727145373,22.550996002,38,-0.006212396,9.3558677629,22.544783607
45,15,2008,2594,1114,4191,5429,116,1480,4307,5772,169327,15.585102228,6.6930624065,25.180093847,-15,0.6969436617,8.8920398219,25.877037509
45,17,2001,192,159,14,160,7,33,21,37,15261,12.596358865,10.431359685,0.9184845006,-17,0.4592422503,2.1649991799,1.3777267509
45,17,2002,183,151,-147,152,6,32,-141,-122,15139,12.039473684,9.9342105263,-9.671052632,-13,0.3947368421,2.1052631579,-9.276315789
45,17,2003,183,168,-16,161,0,15,-16,-22,15117,12.096774194,11.105235325,-1.05764146,-21,0,0.9915388683,-1.05764146
45,17,2004,176,172,-142,153,6,4,-136,-143,14974,11.697849855,11.431989631,-9.438037952,-11,0.398790336,0.265860224,-9.039247616
45,17,2005,151,172,-83,160,4,-21,-79,-112,14862,10.122000268,11.52969567,-5.563748492,-12,0.2681324574,-1.407695402,-5.295616034
45,17,2006,173,169,-82,156,5,4,-77,-80,14782,11.671839158,11.401970045,-5.532316826,-7,0.3373363918,0.2698691135,-5.194980434
45,17,2007,167,143,-55,156,1,24,-54,-35,14747,11.310914694,9.6853940194,-3.725151546,-5,0.0677300281,1.6255206746,-3.657421518
45,17,2008,163,168,-162,156,3,-5,-159,-164,14583,11.11489942,11.455847255,-11.04670985,0,0.204568701,-0.340947835,-10.84214115
45,19,2001,4570,2810,761,11580,587,1760,1348,3389,314279,14.620046739,8.9895692205,2.4345416999,281,1.8778922179,5.6304775189,4.3124339179
45,19,2002,4546,2764,3014,12128,376,1782,3390,5444,319723,14.340648768,8.7192153968,9.5078564421,272,1.1861161321,5.6214333709,10.693972574
45,19,2003,4617,2825,3216,12212,-135,1792,3081,5177,324900,14.324651773,8.7648129217,9.9779250818,304,-0.418849467,5.5598388515,9.5590756147
45,19,2004,4715,2715,4653,12606,749,2000,5402,7661,332561,14.34305609,8.2590450232,14.154451747,259,2.2784621445,6.0840110668,16.432913891
45,19,2005,4815,2756,1456,12562,490,2059,1946,4304,336865,14.385458587,8.2339198059,4.3499953692,299,1.4639407492,6.151538781,5.8139361184
45,19,2006,4891,2753,1004,12520,628,2138,1632,3760,340625,14.438589499,8.1270572259,2.9638813857,-10,1.8539019026,6.3115322735,4.8177832883
45,19,2007,5025,2888,477,13039,396,2137,873,2897,343522,14.689825432,8.4426300196,1.3944371604,-113,1.1576459445,6.2471954127,2.5520831049
45,19,2008,4926,2934,2086,13040,475,1992,2561,4524,348046,14.245887606,8.4850658214,6.0326677926,-29,1.3736899336,5.7608217847,7.4063577262
45,21,2001,801,536,71,729,34,265,105,319,52986,15.162844406,10.146422723,1.344022413,-51,0.6436163668,5.0164216823,1.9876387798
45,21,2002,742,588,195,763,34,154,229,338,53324,13.959175995,11.061988524,3.6685166024,-45,0.6396387922,2.8971874706,4.3081553946
45,21,2003,697,570,-151,716,27,127,-124,-74,53250,13.080113348,10.696792839,-2.833711787,-77,0.5066901871,2.3833205097,-2.3270216
45,21,2004,701,598,68,752,24,103,92,160,53410,13.144571536,11.213200825,1.2750796925,-35,0.4500281268,1.9313707107,1.7251078192
45,21,2005,648,618,78,837,25,30,103,86,53496,12.122799469,11.561558753,1.459225862,-47,0.4677005968,0.5612407161,1.9269264588
45,21,2006,668,572,160,835,25,96,185,256,53752,12.457108757,10.666865583,2.9837386245,-25,0.4662091601,1.7902431747,3.4499477846
45,21,2007,684,554,30,847,25,130,55,181,53933,12.703719181,10.289269629,0.5571806658,-4,0.4643172215,2.4144495519,1.0214978874
45,21,2008,683,585,327,847,24,98,351,461,54394,12.609967967,10.800631422,6.0372760254,12,0.4431028275,1.8093365458,6.4803788529
45,23,2001,503,361,-296,316,12,142,-284,-174,33934,14.784985744,10.611093148,-8.700508509,-32,0.352723318,4.1738925957,-8.347785191
45,23,2002,509,316,-235,316,12,193,-223,-67,33867,15.014527809,9.3213964396,-6.93205115,-37,0.35397708,5.6931313697,-6.57807407
45,23,2003,432,328,-345,316,11,104,-334,-266,33601,12.806071026,9.7231280014,-10.22707061,-36,0.3260805122,3.0829430248,-9.900990099
45,23,2004,410,364,-389,316,12,46,-377,-364,33237,12.268470032,10.892007541,-11.64008498,-33,0.3590771717,1.3764624914,-11.28100781
45,23,2005,397,329,-407,316,12,68,-395,-350,32887,12.007743028,9.9510011494,-12.31020507,-23,0.3629544492,2.0567418789,-11.94725062
45,23,2006,449,393,-300,316,12,56,-288,-245,32642,13.703856308,11.994689374,-9.156251431,-13,0.3662500572,1.7091669337,-8.790001373
45,23,2007,468,366,-173,316,9,102,-164,-68,32574,14.352306183,11.22423945,-5.305446516,-6,0.2760058881,3.1280667321,-5.029440628
45,23,2008,408,369,8,316,9,39,17,44,32618,12.516873236,11.320407412,0.245428887,-12,0.2761074979,1.196465824,0.5215363848
45,25,2001,617,401,-175,661,49,216,-126,43,42876,14.397554516,9.3572436967,-4.083585154,-47,1.1434038432,5.0403108192,-2.940181311
45,25,2002,568,399,-76,658,49,169,-27,99,42975,13.23222793,9.2951741972,-1.770509371,-43,1.1415126207,3.9370537326,-0.62899675
45,25,2003,520,425,-241,653,44,95,-197,-149,42826,12.12107085,9.9066444447,-5.617650144,-47,1.0256290719,2.2144264053,-4.592021072
45,25,2004,525,437,-238,656,42,88,-196,-141,42685,12.279121984,10.220907252,-5.5665353,-33,0.9823297587,2.0582147326,-4.584205541
45,25,2005,548,474,-70,659,43,74,-27,9,42694,12.836880263,11.103432928,-1.639747479,-38,1.0072734513,1.7334473348,-0.632474028
45,25,2006,555,436,-229,657,43,119,-186,-87,42607,13.01274311,10.222623416,-5.369221932,-20,1.0081945112,2.7901196938,-4.361027421
45,25,2007,575,459,15,657,37,116,52,163,42770,13.469669817,10.752310341,0.3513826909,-5,0.8667439709,2.7173594762,1.2181266617
45,25,2008,535,457,4,657,39,78,43,112,42882,12.492411152,10.671087657,0.0934012049,-9,0.9106617475,1.8213234951,1.0040629524
45,27,2001,443,332,62,1590,23,111,85,162,32697,13.5822909,10.179053225,1.90090753,-34,0.705175374,3.4032376748,2.6060829041
45,27,2002,444,340,-102,1687,21,104,-81,-14,32683,13.58213521,10.400734169,-3.120220251,-37,0.6423982869,3.1814010401,-2.477821964
45,27,2003,387,340,-53,1701,17,47,-36,-34,32649,11.847180555,10.408375681,-1.622482091,-45,0.5204187841,1.4388048736,-1.102063307
45,27,2004,403,315,2,1681,23,88,25,91,32740,12.326232241,9.6346480295,0.0611723684,-22,0.7034822371,2.6915842114,0.7646546055
45,27,2005,430,349,-91,1581,21,81,-70,-19,32721,13.137593376,10.662837415,-2.780281389,-30,0.6416033974,2.4747559616,-2.138677991
45,27,2006,404,354,-39,1615,23,50,-16,19,32740,12.343227265,10.815600128,-1.191549167,-15,0.7027084829,1.5276271368,-0.488840684
45,27,2007,403,366,-129,1546,18,37,-111,-62,32678,12.320767984,11.189580849,-3.94386866,12,0.5503072549,1.131187135,-3.393561405
45,27,2008,425,368,378,1735,20,57,398,471,33149,12.912634633,11.180822459,11.484649156,16,0.6076533945,1.7318121743,12.092302551
45,29,2001,572,366,-101,332,24,206,-77,87,38424,14.903401467,9.536092547,-2.631544665,-42,0.6253175441,5.3673089199,-2.006227121
45,29,2002,554,386,19,331,18,168,37,167,38591,14.386807765,10.024021295,0.4934103746,-38,0.4674414075,4.3627864702,0.9608517821
45,29,2003,495,405,69,333,3,90,72,109,38700,12.808735817,10.479874759,1.7854601441,-53,0.0776287019,2.3288610576,1.863088846
45,29,2004,507,410,57,319,26,97,83,152,38852,13.075097999,10.57355065,1.4699814318,-28,0.6705178461,2.5015473489,2.1404992779
45,29,2005,514,406,-14,331,18,108,4,74,38926,13.217105094,10.439970172,-0.359998971,-38,0.4628558204,2.7771349225,0.102856849
45,29,2006,557,405,-238,334,22,152,-216,-82,38844,14.324289572,10.415327247,-6.120612061,-18,0.5657708628,3.9089623248,-5.554841198
45,29,2007,570,429,-92,334,17,141,-75,72,38916,14.660493827,11.033950617,-2.366255144,6,0.4372427984,3.6265432099,-1.929012346
45,29,2008,518,416,-17,334,20,102,3,103,39019,13.293128889,10.675562969,-0.436260987,-2,0.5132482197,2.6175659203,0.076987233
45,31,2001,924,778,4,1247,27,146,31,111,67551,13.689801542,11.526694372,0.0592632101,-66,0.4000266684,2.1631071701,0.4592898786
45,31,2002,927,682,-57,1268,24,245,-33,146,67697,13.708150952,10.08517686,-0.842896013,-66,0.3549035845,3.622974092,-0.487992429
45,31,2003,881,745,-200,1289,21,136,-179,-142,67555,13.027533789,11.016472954,-2.957442404,-99,0.3105314524,2.0110608346,-2.646910951
45,31,2004,831,731,-522,1272,21,100,-501,-459,67096,12.343020104,10.857698792,-7.753377249,-58,0.3119174755,1.4853213121,-7.441459774
45,31,2005,851,689,-358,1315,22,162,-336,-234,66862,12.70547485,10.286806312,-5.344958868,-60,0.3284611595,2.4186685379,-5.016497708
45,31,2006,912,743,-173,1354,22,169,-151,-12,66850,13.641258825,11.113437837,-2.587651071,-30,0.3290654541,2.5278209884,-2.258585617
45,31,2007,841,760,-152,1383,18,81,-134,-44,66806,12.5845454,11.372478602,-2.27449572,9,0.2693481774,1.2120667983,-2.005147543
45,31,2008,855,764,76,1383,19,91,95,225,67031,12.77673588,11.416872763,1.135709856,39,0.283927464,1.3598631171,1.41963732
