"pop08","pop00_est","pop_change_perc","pop_change","pop00","pop_under5","pop_under5_perc","pop_under18","pop_under18_perc","pop_over65","pop_over65_perc","pop_female","pop_white","pop_black","pop_indian","pop_asian","pop_pi","pop_multiracial","pop_hispanic","pop_nonhispanic","pop_white_perc","pop_black_perc","pop_indian_perc","pop_asian_perc","pop_pi_perc","pop_multiracial_perc","pop_hispanic_perc","pop_nothispanic_perc","births","deaths","deaths_infact","same_house_perc","foreign_born_perc","foreign_lang_perc","gse_perc","bachelor_perc","disabled","travel_time","houses07","houses_change","houses_change_perc","owner_occupied","value00","units_in_structure","household","household_size","income_percap_99","income_hhold_07","poverty_perc","income_personal_06","income_percap_06","laborforce","unemploy","unemploy_rate","employ_all","employ_change","employ_govt","earnings","earnings_job","employers","employ_private","employ_private_change","nonemployer","hospitality","firms","firms_black_perc","firms_indian_perc","firms_asian_perc","firms_hispanic_perc","firms_pi_perc","firms_female_perc","manufact","trade_wholesale","trade_retail","trade_retail_percap","houses_new","houses_new_value","farms","govt_exp","govt_exp_percap","area","popdens","state","county"
10062,10469,-3.9,-407,10469,526,5.2,2090,20.6,25.4,2572,52.1,8953,1013,43,24,3,102,269,8705,88.3,10,0.4,0.2,0,1,2.7,85.9,96,155,0,62.3,1.1,3.2,72.5,10.6,2594,28.5,8015,356,4.6,86.2,57600,2.3,4485,2.31,15821,34555,16.1,274,26861,3394,282,8.3,3816,-131,568,142155,37252,142,1385,-13.8,797,3418,772,0,0,0,0,0,0,0,0,38127,3667,1,171,30808,115899,11432,490.27,21.4,48,403
8576,8946,-4.1,-370,8946,519,6,1867,21.6,22.8,1969,52.3,6195,2343,24,23,0,54,434,5802,71.7,27.1,0.3,0.3,0,0.6,5,67.2,113,134,0,66.9,2,4,69.9,11.8,2173,32,5560,204,3.8,81.4,52000,4.6,3575,2.43,15548,30458,21.8,207,23644,3499,196,5.6,3054,-169,455,80674,26416,132,1339,10.3,533,1417,567,0,0,0,0,0,27.5,0,6244,51530,5788,1,81,58723,79052,9151,527.87,16.9,48,405
24882,22241,11.9,2641,22246,1347,5.4,5694,22.9,16.1,4002,50.2,21247,3006,131,141,18,275,1821,19523,85.6,12.1,0.5,0.6,0.1,1.1,7.3,78.7,270,232,0,59.5,2.5,6.4,72.6,9.6,5289,42.2,12035,516,4.5,87.7,59400,2.6,8651,2.55,16144,39463,17.2,647,26548,10182,528,5.2,5384,496,1042,108768,20202,168,1071,2.7,1654,3078,1295,0,0,0,0,0,0,0,0,38725,1665,0,0,93497,122164,4922,570.65,39,48,407
68399,67138,1.9,1261,67138,5633,8.2,19992,29.2,12.1,8285,51,64679,1746,567,616,99,813,35767,29790,94.4,2.5,0.8,0.9,0.1,1.2,52.2,43.5,1105,528,0,54.6,3.3,39.1,71.4,13,12561,23.3,27420,2556,10.3,68.2,66000,14.6,22093,2.97,15425,40506,17.4,1882,27452,29409,1457,5,26497,1516,6846,1051241,39674,1091,12147,-1.4,3926,55346,4303,0,0,0,0,0,25.7,0,150837,421325,6261,270,32685,345395,455513,6648,691.65,97,48,409
5881,6186,-4.9,-305,6186,322,5.4,1527,25.6,18.6,1109,47.6,5681,183,73,11,1,19,1451,4291,95.2,3.1,1.2,0.2,0,0.3,24.3,71.9,69,67,0,56,5.5,19.6,70,15.8,1149,24.8,3061,110,3.7,75.8,47000,5,2289,2.45,15309,34908,19.8,136,22821,2469,119,4.8,3967,170,684,70266,17713,162,1022,-21.9,510,2007,589,0,0,0,0,0,0,0,0,64566,10660,0,0,709336,56139,9407,1134.47,5.5,48,411
2819,2935,-4,-116,2935,194,6.9,656,23.3,17.2,483,50.4,2718,69,3,11,1,9,1337,1413,96.7,2.5,0.1,0.4,0,0.3,47.6,50.3,39,20,0,65,13.9,40.6,60.4,17.6,654,21.6,1398,27,2,75.7,45700,6.3,1115,2.59,15969,41675,14.7,60,21845,1438,50,3.5,1703,-32,252,31147,18289,55,595,-1,252,578,274,0,0,0,0,0,0,0,0,11568,3981,1,80,778272,17921,6375,1310.61,2.2,48,413
15973,16361,-2.4,-388,16361,1128,7,3840,24,14.3,2297,47.5,14729,1013,100,70,1,98,5296,9556,92,6.3,0.6,0.4,0,0.6,33.1,59.7,224,170,0,56.2,3.1,22.8,72.3,11.8,2767,16,7167,55,0.8,73.8,42500,9.5,5756,2.55,15871,44272,17.2,454,28601,7325,286,3.9,9071,50,1526,333324,36746,403,4463,3.6,951,11039,1291,0,0,0,0,0,29.4,0,0,134940,8430,4,490,564813,107843,6736,902.5,18.1,48,415
3105,3302,-6,-197,3302,165,5.2,693,21.9,19.3,610,52.3,3098,31,17,0,0,15,302,2810,98,1,0.5,0,0,0.5,9.6,88.9,34,49,0,59.6,2.9,9.5,79.2,20.8,581,25.4,1666,53,3.3,79,42800,4.3,1300,2.49,16341,40294,12.3,104,33134,2034,55,2.7,2212,305,246,59029,26686,128,778,43.5,443,1463,508,0,0,0,0,0,0,0,3535,10980,3286,0,0,557102,24117,7630,913.95,3.6,48,417
26529,25224,5.2,1305,25224,2035,7.7,6973,26.3,15.2,4033,51.5,20825,4888,106,102,373,218,4110,17227,78.5,18.4,0.4,0.4,1.4,0.8,15.5,65,372,305,0,63.8,6.6,9.3,68.9,12.2,5891,24.9,12425,470,3.9,78.3,55600,4.9,9595,2.59,15186,33420,18.8,654,24988,12099,530,4.4,12346,360,1367,401975,32559,473,6777,17,1763,9857,1998,0,0,0,0,0,14.2,395342,105611,168980,6625,7,424,192036,198192,7476,794.11,31.8,48,419
2930,3186,-8,-256,3186,198,6.8,780,26.9,12.2,355,49.7,2817,30,31,6,6,15,954,1892,97,1,1.1,0.2,0.2,0.5,32.8,65.1,47,25,0,56.4,12.4,25.8,73.1,20.4,342,19.1,1421,146,11.5,73.6,48800,3.1,1124,2.76,17210,38573,14.1,107,36938,1335,47,3.5,1734,-127,334,73591,42440,48,267,-56.2,224,384,247,0,0,0,0,0,0,0,0,10248,3226,19,1950,546237,27250,9380,923.03,3.5,48,421
201277,174706,15.2,26571,174706,15324,7.7,51145,25.7,14.3,28513,51.7,157616,36223,983,1783,102,1998,29998,128567,79.3,18.2,0.5,0.9,0.1,1,15.1,64.7,2891,1476,20,51,6.6,12,80.2,22.5,35024,22.2,77281,5580,7.8,69.7,82600,16.2,65692,2.59,19072,44699,14.3,6539,33569,96666,4084,4.2,124489,13222,12961,5015469,40288,5359,83397,12.9,15946,236645,17319,0,0,1.5,5.5,0,27.4,2932731,0,2332276,12902,462,64140,286894,1157252,5824,928.38,188.3,48,423
7942,6809,16.6,1133,6809,495,6.4,1875,24.2,15.2,1180,50,7526,78,58,24,5,66,1225,6340,97,1,0.7,0.3,0.1,0.9,15.8,81.7,89,72,0,51.7,5.7,12.4,78,17.2,891,27.1,3081,331,12,74.9,91300,4.1,2438,2.73,18367,49443,9.2,224,29356,3894,176,4.5,4947,16,704,249281,50390,191,3169,2.1,683,9562,718,0,0,0,0,0,0,0,3101,35104,4919,55,9380,84262,36059,4649,187.17,36.4,48,425
62249,53597,16.1,8652,53597,7454,12.1,22804,36.9,9.9,6104,51.9,60884,347,190,250,61,101,60169,1278,98.5,0.6,0.3,0.4,0.1,0.2,97.3,2.1,1505,314,0,72.4,36.9,90.7,34.7,6.9,13537,21.4,18302,713,4.1,79.5,37800,6,14410,3.69,7069,23070,32.2,788,12971,21266,2253,10.6,20537,3703,5429,448569,21842,445,7686,54.8,6386,17727,5346,0,0,0,86,0,0,0,0,299639,5330,0,0,570430,292713,4734,1223.02,43.8,48,427
9585,9674,-0.9,-89,9674,689,7.2,2234,23.4,17.2,1642,48.4,8993,351,39,56,2,97,1786,7235,94.3,3.7,0.4,0.6,0,1,18.7,75.9,139,121,0,57.7,6.6,13.2,72.3,13.4,2153,18.7,4955,62,1.3,72.4,45800,9.9,3661,2.47,15475,35867,18.5,263,27834,4473,164,3.7,5395,154,793,164218,30439,284,2376,6.5,908,6216,1077,0,0,0,0,0,0,0,7771,62734,6624,0,0,427859,58003,6081,894.64,10.8,48,429
1257,1393,-9.8,-136,1393,50,4,260,20.9,16.5,205,52,1234,2,6,0,1,2,432,805,99.1,0.2,0.5,0,0.1,0.2,34.7,64.7,13,9,0,68.1,9.2,26.9,70.4,17.1,241,24.8,657,24,3.8,75.6,53000,1.6,513,2.67,16972,44622,12.8,28,22625,783,22,2.8,931,48,164,17132,18402,30,258,58.3,122,0,136,0,0,0,0,0,0,0,0,5929,4385,0,0,633007,6117,4913,923.36,1.5,48,431
1440,1693,-14.9,-253,1693,78,5.6,272,19.4,25.1,352,50.5,1305,50,6,4,4,36,223,1097,92.9,3.6,0.4,0.3,0.3,2.6,15.9,78.1,12,25,0,67.7,2,12.5,71,12.6,343,17.8,967,31,3.3,78.7,30100,4.4,713,2.32,16094,35541,17.5,47,34066,882,28,3.2,1341,50,263,24534,18295,52,396,3.4,168,0,195,0,0,0,0,0,0,0,0,4345,2897,0,0,524308,15472,11012,918.67,1.8,48,433
4270,4077,4.7,193,4077,345,8,1182,27.5,11.2,481,49.6,4219,22,20,13,0,29,2430,1819,98,0.5,0.5,0.3,0,0.7,56.5,42.3,57,27,0,63.9,13,48.3,64.4,13,773,16.2,2032,34,1.7,72.3,49900,7.3,1515,2.67,17105,48918,14.1,137,31947,3046,68,2.2,3441,629,428,129122,37525,145,1405,34.4,463,5094,553,0,0,0,0,0,36.7,0,12054,38071,9270,4,748,879789,16382,3807,1453.76,2.8,48,435
7654,8378,-8.6,-724,8378,626,8.1,2011,26.1,17,1307,47,6974,557,71,20,2,76,2790,4280,90.6,7.2,0.9,0.3,0,1,36.2,55.6,128,74,0,57,4.9,27.4,69.7,16.2,1838,17,3334,19,0.6,70.4,38200,5.4,2925,2.65,14326,32382,18.6,192,24760,3493,154,4.4,3953,-153,773,113993,28837,151,1331,13.5,451,0,581,0,0,0,0,0,25,0,24471,39157,4887,1,164,566429,71156,9241,900.43,9.3,48,437
1750091,1446224,21,303867,1446219,146984,8.6,483789,28.2,8.4,144105,50.1,1358537,242802,12986,72952,3625,26533,436366,943237,79.1,14.1,0.8,4.2,0.2,1.5,25.4,54.9,27945,9900,230,44.9,12.7,21.9,81.3,26.6,231504,25.8,674251,108419,19.2,60.8,90300,30,533864,2.67,22548,53518,12.2,61139,36642,873142,37270,4.3,979676,91109,103611,49765277,50798,36300,685318,6.9,123977,2422367,119139,6,0,5.1,9.3,0,28.4,30364963,32961870,17906814,11741,11972,1688484,173493,17509331,10195,863.42,1675.8,48,439
126791,126551,0.2,240,126555,10111,8,33093,26.2,13.3,16796,51.7,112315,8775,981,1951,107,2411,25783,88192,88.8,6.9,0.8,1.5,0.1,1.9,20.4,69.7,2050,1177,18,46.5,4,14.2,81.2,22.5,22525,16.4,53944,1889,3.6,61.6,61700,18.9,47274,2.54,17176,39865,16.2,3962,31446,65383,2303,3.5,82507,4059,15872,3073393,37250,3472,51816,5.4,9079,183340,10798,0,0,0,0,0,19.6,565165,886810,1565940,12537,287,46437,533937,1145172,9050,915.63,138.2,48,441
924,1081,-14.5,-157,1081,42,4.5,199,21.3,20.3,190,51.1,897,0,19,8,0,10,483,424,96,0,2,0.9,0,1.1,51.7,45.4,7,6,0,67,9.9,52.7,70.9,19,280,17.7,1024,33,3.3,77,26500,0.7,443,2.44,13721,31759,20.1,19,20267,350,19,5.4,667,-220,146,6432,9643,22,77,0,86,0,98,0,0,0,0,0,0,0,0,3141,3076,0,0,1413092,10575,11322,2357.72,0.5,48,443
12135,12761,-4.9,-626,12761,943,7.7,3211,26.3,14.9,1812,48.1,11261,719,88,42,3,76,5726,5677,92.4,5.9,0.7,0.3,0,0.6,47,46.6,201,114,0,59.4,7.2,38.8,62.5,9.5,1991,18.2,5113,26,0.5,71.2,43800,4.7,4278,2.76,13860,33602,23.1,332,27104,5868,271,4.6,6207,273,1149,198687,32010,250,2243,6.8,608,8161,818,0,0,0,0,0,0,0,56601,102096,8105,5,845,444996,172816,14178,889.88,14.3,48,445
1667,1850,-9.9,-183,1850,50,3,308,18.5,25.2,420,49.8,1642,2,8,1,0,11,190,1453,98.7,0.1,0.5,0.1,0,0.7,11.4,87.3,9,19,0,65.1,1.6,6.9,77.4,18.2,350,19.7,1098,32,3,77,34200,3.6,765,2.39,17719,34057,14.4,49,28867,955,37,3.9,1194,14,199,22423,18780,57,287,-15.8,191,363,258,0,0,0,0,0,0,0,1854,5124,2967,0,0,561306,19790,11893,912.34,2,48,447
29793,28118,6,1675,28118,2811,9.6,9023,30.7,12.4,3630,49.9,25681,2934,277,245,30,225,10852,15169,87.4,10,0.9,0.8,0.1,0.8,36.9,51.6,565,244,0,51.6,17.4,26.9,65.5,13.2,5589,19.2,11163,488,4.6,72.4,63800,10.3,9552,2.88,15501,37913,14.6,780,27120,14419,560,3.9,21127,2108,3030,730115,34558,653,13448,10.7,1545,29708,2032,0,0,0,0,0,0,1783290,153859,312856,11075,46,6856,178303,161991,5511,410.54,68.4,48,449
107864,104010,3.7,3854,104010,7976,7.5,26714,25.1,13.8,14652,51.7,98032,4624,863,1196,105,1522,36152,63246,92.2,4.3,0.8,1.1,0.1,1.4,34,59.5,1571,983,12,48.4,5.9,26.5,76.2,19.5,19365,17.8,45826,1910,4.3,64.1,63600,21,39503,2.52,17325,40104,15.9,3144,29688,51744,1916,3.7,65299,1979,12121,2181377,33406,2618,36936,6.2,7256,0,8936,0,0,0,0,0,19.5,0,0,1135305,10970,356,52340,844695,814418,7658,1522.1,68.3,48,451
998543,812282,22.9,186261,812280,78758,8.1,243608,25,6.6,64754,48.2,809842,86385,7287,54731,1210,14910,316644,508300,83.1,8.9,0.7,5.6,0.1,1.5,32.5,52.2,15254,4056,84,37.6,15.1,28.7,84.7,40.6,111514,23.6,419661,83777,24.9,51.4,134700,40,320766,2.47,25883,53209,14.6,37457,39781,530410,18848,3.6,723675,51212,121429,38374070,53027,26614,461609,3.5,77573,1953197,79258,4.3,1,4.1,11.8,0,28.8,21943746,0,10544294,12469,12021,1719962,298426,9038425,9276,989.3,821.3,48,453
14147,13779,2.7,368,13779,805,5.7,3085,21.8,23.1,3269,52.1,12281,1622,71,62,6,126,988,11336,86.7,11.4,0.5,0.4,0,0.9,7,80,156,212,0,56.3,2.7,5.1,73.1,9.4,3491,31.1,8506,365,4.5,80.8,53400,3.4,5723,2.38,15472,33064,18,334,23658,5838,290,5,4743,51,710,98845,20840,199,1663,-2.7,951,8776,1003,0,0,0,0,0,31.4,0,0,45554,3236,0,0,104724,118386,8356,692.84,19.9,48,455
20470,20871,-1.9,-401,20871,1183,5.8,4364,21.4,18.3,3733,48.1,17558,2445,108,49,4,239,991,16615,86.1,12,0.5,0.2,0,1.2,4.9,81.4,238,251,0,58.3,1.2,4.7,71.9,9.7,4876,34.5,10766,347,3.3,84.1,50600,2.7,7775,2.48,15367,36275,18.8,495,24506,8087,452,5.6,6571,268,1790,173187,26356,256,2138,-46.3,1345,5915,1260,0,0,0,0,0,0,0,20163,85011,4102,2,190,79600,159548,7820,922.9,22.6,48,457
38331,35291,8.6,3040,35291,2481,6.5,9248,24.4,14.9,5663,51.1,33382,3660,284,150,43,405,1840,31672,88,9.7,0.7,0.4,0.1,1.1,4.9,83.5,503,445,0,57.8,2,4.5,76.3,11.1,7414,27.8,15593,664,4.4,81.8,59600,5,13290,2.62,16358,40616,15.7,1001,26625,19300,787,4.1,11509,-247,1840,295308,25659,483,4505,14.1,3057,13388,3083,0,0,0,0,0,31.4,0,0,156055,4271,10,736,196450,225093,5935,587.64,60,48,459
3149,3404,-7.5,-255,3404,222,7.3,733,24,16.8,513,50.9,2903,76,48,1,3,21,1442,1494,95.1,2.5,1.6,0,0.1,0.7,47.2,49,38,24,0,64.7,11.2,38.1,67.1,11.8,777,21,1639,30,1.9,75.2,31100,2.3,1256,2.68,14274,40526,15.2,90,29089,1686,52,3.1,1892,123,448,62205,32878,75,750,1.2,249,1392,268,0,0,0,0,0,0,0,6512,30782,9405,4,200,723446,20737,6795,1241.68,2.7,48,461
26461,25926,2.1,535,25926,2277,8.6,7922,29.8,13.5,3588,51.6,25715,249,230,181,26,180,17884,8197,96.7,0.9,0.9,0.7,0.1,0.7,67.3,30.8,466,213,6,59.2,11.2,60,59.6,13.8,5366,19.8,10564,398,3.9,72.2,46000,8.4,8559,2.96,12557,32881,23.9,646,24277,11145,590,5.3,13810,602,2755,364839,26418,582,6800,9.9,2217,31241,2268,0,0,0,0,0,13,0,195053,226538,8530,28,1522,968866,176088,6625,1556.55,16.7,48,463
48053,44856,7.1,3197,44856,4637,9.7,14665,30.5,15.3,7371,51.5,46093,762,382,413,35,344,37419,9282,96,1.6,0.8,0.9,0.1,0.7,77.9,19.3,978,303,0,55.1,23.4,69.9,58.7,14.1,8213,17.6,17530,1242,7.6,66,58600,12,14151,3.11,12096,34533,25,1116,23540,20471,1111,5.4,23606,3321,6114,850583,36032,803,10984,22.8,2809,48544,2957,0,0,0,38.2,0,16.9,0,0,408931,8919,185,11424,1661161,440038,9162,3170.38,14.2,48,465
52197,48140,8.4,4057,48140,3102,6,12156,23.4,17.5,9110,50.6,49177,1814,367,183,20,494,4743,44617,94.5,3.5,0.7,0.4,0,0.9,9.1,85.7,559,586,0,57.3,3.6,7.4,72,11.6,10888,37.3,21948,1052,5,80.8,66400,3.9,18195,2.59,16930,42822,14.3,1553,29950,25501,1024,4,18726,2208,2432,439098,23449,805,7009,1.1,4174,22032,4212,0,0,0,0,0,20.3,85746,70392,348888,6951,29,3300,422084,300984,5782,848.64,56.7,48,467
86755,84091,3.2,2664,84088,6750,7.8,23611,27.4,13.1,11324,51.3,78468,5567,617,866,64,709,35554,43968,90.9,6.5,0.7,1,0.1,0.8,41.2,51,1329,754,6,52,4.3,27,76.2,16.2,14874,21.4,34443,1497,4.5,67.4,73300,18.5,30071,2.75,18379,45436,16.2,2851,33442,44562,1572,3.5,52076,3527,6627,1999214,38390,2255,30750,4.3,5518,89712,6584,0,0,0,19,0,30.6,0,623357,1007946,11843,103,15562,513828,454806,5271,882.5,95.2,48,469
64212,61757,4,2455,61758,3023,4.7,10647,16.7,9.8,6256,40,47457,14782,290,673,48,652,9824,38014,74.3,23.1,0.5,1.1,0.1,1,15.4,59.5,645,389,0,41.7,4.5,14.3,73.1,18.3,8101,22.7,22848,1749,8.3,59.8,80400,24,18303,2.44,14508,34927,24.2,1304,20374,26071,1251,4.8,29128,1256,12615,943992,32408,897,11108,3.8,3178,58334,3637,0,0,0,0,0,21.1,160887,0,452926,7386,672,53034,206311,266331,4168,787.45,78.5,48,471
35995,32662,10.2,3333,32663,2791,7.8,9109,25.3,9.8,3529,50,25669,9473,202,235,11,343,8599,17428,71.4,26.4,0.6,0.7,0,1,23.9,48.5,592,298,0,48.4,9.4,18.1,73.9,16.8,5914,32.3,13994,2041,17.1,72.5,84700,10.5,10557,2.79,16338,46990,19.9,1020,29068,16074,735,4.6,17245,3597,4689,637983,36995,1090,14165,92.6,2722,49309,5980,12.8,0,0,12.7,0,28.2,403868,0,771930,22631,184,11628,277000,185927,5174,513.63,63.5,48,473
10549,10909,-3.3,-360,10909,789,7.7,2811,27.4,15.3,1570,50.4,9441,587,105,34,3,98,4695,4890,91.9,5.7,1,0.3,0,1,45.7,47.6,155,97,0,59.9,6.6,36.1,70.1,12.4,2042,19.3,4889,57,1.2,78.1,34400,9.4,3964,2.66,14393,40080,15.6,278,27110,4884,187,3.8,4760,230,1091,187707,39434,264,2464,18.4,623,5524,831,0,0,0,0,0,0,0,28688,61891,5919,15,1958,465639,62650,6101,835.49,13.1,48,475
32244,30373,6.2,1871,30373,2178,6.8,7335,22.9,17.4,5584,51.2,25501,5706,100,477,3,247,3722,21998,79.6,17.8,0.3,1.5,0,0.8,11.6,68.7,424,351,0,57.1,5.4,13,72.1,19,5384,19.4,14080,839,6.3,73.5,84200,9.4,11322,2.53,17384,44971,14.3,1112,34929,16208,608,3.8,21692,1550,3091,647717,29860,849,11994,11.1,2477,34439,2900,0,0,0,0,0,0,647103,281835,309592,10082,99,11704,354813,205668,6420,609.22,49.9,48,477
236941,193117,22.7,43824,193117,29883,12.8,87166,37.4,8.1,18993,51.8,228119,1567,1332,1375,104,655,220790,10285,97.8,0.7,0.6,0.6,0,0.3,94.7,4.4,5942,1085,33,58.8,29,91.9,53,13.9,34548,21.7,69236,14030,25.4,65.7,74600,16.8,50740,3.75,10759,33696,30.4,4580,20127,88361,4248,4.8,107233,21055,20260,3670633,34230,4725,64800,21.8,16936,240598,16252,0,0,1.8,68.7,0,25.8,328216,1216659,2035217,9845,1581,173396,2042680,1177505,5050,3356.83,57.5,48,479
40791,41188,-1,-397,41188,3304,8.1,11002,26.9,13.8,5639,50.7,34173,6006,205,248,37,228,14419,20255,83.6,14.7,0.5,0.6,0.1,0.6,35.3,49.5,659,414,0,62.1,6.6,26.7,69.8,14.3,7477,23.8,17350,744,4.5,68.8,59100,11.3,14799,2.73,15388,40185,15.7,1154,28152,20630,880,4.3,21948,1201,3134,673970,30708,935,11584,3.7,2833,33565,3303,0,0,0,0,0,0,353185,323954,338212,8219,50,4797,637982,278638,6813,1090.13,37.8,48,481
4772,5284,-9.7,-512,5284,346,7.2,1140,23.8,18.9,907,51.1,4496,177,48,33,4,35,945,3588,93.8,3.7,1,0.7,0.1,0.7,19.7,74.9,75,90,0,58.7,5.4,10.4,72,13,1372,17.9,2713,26,1,78,37000,2.1,2152,2.39,16083,39603,12.3,176,36819,3053,80,2.6,3474,208,572,121339,34928,169,1225,4.3,480,7901,573,0,0,0,0,0,0,0,25445,35684,7134,0,0,533569,52221,10895,914.26,5.8,48,483
127321,131664,-3.3,-4343,131664,9180,7.2,32063,25,12.8,16437,49.4,107065,13674,1489,2705,162,2930,18620,89813,83.6,10.7,1.2,2.1,0.1,2.3,14.5,70.2,1861,1307,14,45.9,5.1,12.3,79.9,20,22784,17,55653,2349,4.4,62.3,61500,19.1,48441,2.49,16965,39939,15.6,4253,32915,62081,2600,4.2,81994,-174,19354,3439974,41954,3266,49404,5.2,7956,181716,10227,0,0,3.9,4.3,0,25.7,1434551,0,1449713,11266,739,61074,301574,1316489,10283,627.66,209.7,48,485
13782,14676,-6.1,-894,14676,1100,7.8,3883,27.7,14.9,2087,49.7,12192,1375,151,146,8,165,3492,8832,86.9,9.8,1.1,1,0.1,1.2,24.9,62.9,211,169,0,54.1,4.2,16.7,72.2,17.1,2753,12.5,6420,49,0.8,66.3,46800,11.7,5537,2.48,16520,35864,15.4,405,28989,7795,270,3.5,9714,738,3382,292233,30084,318,3698,0.1,761,12127,1045,0,0,0,0,0,0,282623,0,111965,7834,46,2875,872488,119881,8540,971.06,15.1,48,487
20600,20082,2.6,518,20082,1884,9.2,6134,29.9,12.5,2569,48.7,19732,529,142,66,6,38,17735,2262,96.2,2.6,0.7,0.3,0,0.2,86.5,11,363,143,0,70.2,13.3,78.1,48.7,7.5,3596,22.1,7181,454,6.7,77.3,34600,6.6,5584,3.4,9421,24961,39.9,384,18773,7603,615,8.1,5724,380,1326,145536,25426,226,2513,31.6,1264,7265,1185,0,0,0,0,0,0,0,0,84210,4205,34,2925,369893,134248,6545,596.68,33.6,48,489
394193,249982,57.7,144211,249967,31054,8.3,106639,28.6,8.5,31581,50,325917,24329,2063,15130,369,5555,77684,251738,87.3,6.5,0.6,4.1,0.1,1.5,20.8,67.4,5476,1468,26,39.6,7.4,17.2,88.8,33.6,29818,28,131143,40816,45.2,74.2,125800,16.5,86766,2.82,24547,68320,6,11821,33691,194149,7128,3.7,143625,39694,17809,6230553,43381,6651,100415,45.9,26736,312805,23661,2.8,0.5,2.9,7.8,0,27.1,1715277,0,8513305,29304,5671,871892,583099,1543175,4133,1122.77,222.6,48,491
40398,32408,24.7,7990,32408,2594,6.6,10085,25.7,11.7,4579,50.1,37492,939,262,211,13,347,14840,22949,95.5,2.4,0.7,0.5,0,0.9,37.8,58.4,459,306,0,57.7,3.3,29.6,73.8,12.8,5707,35.8,12854,744,6.1,85,85100,2.8,11038,2.89,17253,55593,11,1060,27895,18455,755,4.1,12299,1942,2251,257787,20960,471,4217,35.2,2783,10038,2452,0,0,0,0,0,0,0,0,108472,3156,54,7859,446157,194918,4964,806.99,40.2,48,493
6675,7173,-6.9,-498,7173,544,8.3,1807,27.6,13,852,50.7,6280,168,45,22,0,28,3249,3082,96,2.6,0.7,0.3,0,0.4,49.7,47.1,93,74,0,64.1,14.3,39.8,60.3,10.5,1384,24.5,3235,21,0.7,83.2,29600,4.7,2584,2.72,13725,42548,15.8,188,29161,3395,109,3.2,3300,252,594,142059,43048,145,1187,19.2,447,0,517,0,0,0,0,0,0,0,3742,41105,5902,6,866,491718,38895,5945,841.05,8.5,48,495
58506,48797,19.9,9709,48793,3673,6.4,14345,24.9,11.3,6495,49.7,55279,956,458,238,34,624,8178,47306,96,1.7,0.8,0.4,0.1,1.1,14.2,82.1,716,427,6,49.7,5.1,10.9,76.1,13,7905,33.3,20869,1627,8.5,81.4,89100,3.9,17178,2.77,17729,54105,9.7,1596,28120,28363,1174,4.1,29055,7883,3292,999002,34383,1117,14151,29.6,4783,33812,4616,0,0,0,5.4,0,0,172750,205780,556181,10514,115,18196,493044,211834,3678,904.61,53.9,48,497
42461,36752,15.5,5709,36752,2412,5.7,8740,20.8,21.7,9126,50.9,38720,2601,226,131,8,318,3130,35661,92.2,6.2,0.5,0.3,0,0.8,7.5,84.9,438,512,0,54.4,3.8,5.5,76.3,14.5,8082,28.4,18607,667,3.7,81.4,69800,4.6,14583,2.42,17702,40592,11.9,1033,24862,17967,827,4.6,15265,1214,1988,423850,27766,842,7876,28.3,3472,23082,3854,0,0,0,0,0,30.5,240608,177876,290886,7647,21,1934,228146,288049,6858,650.22,56.5,48,499
7571,7322,3.4,249,7322,654,8.8,2171,29.2,11.9,883,51.1,7201,143,61,16,1,25,3935,3335,96.7,1.9,0.8,0.2,0,0.3,52.8,44.8,131,69,0,64.3,16.6,39.6,59.4,10.2,1374,15.9,3020,46,1.5,78.1,40400,3.1,2469,2.95,14504,45704,17,237,32605,3941,129,3.3,4664,474,806,211450,45337,180,1904,11.3,419,4077,579,0,0,0,0,0,0,0,30290,36005,4985,13,2013,454981,54047,7258,799.75,9.2,48,501
17579,17943,-2,-364,17943,1158,6.5,4188,23.7,18.5,3271,52.1,16939,310,148,62,19,205,2443,14605,95.8,1.8,0.8,0.4,0.1,1.2,13.8,82.6,219,236,0,57.2,3.7,9.6,72.1,14.4,3926,18.1,8616,112,1.3,73.9,45200,8.5,7167,2.45,16710,39007,16.8,622,35007,9641,323,3.4,12210,960,1443,407038,33336,600,5835,13,2041,11367,2529,0,0,0,0,0,12.9,219842,55184,142131,8027,7,1342,509721,127381,7204,922.33,19.5,48,503
13847,12182,13.7,1665,12182,1461,10.7,4474,32.9,13.1,1782,51,13401,62,51,52,8,31,11979,1542,98.5,0.5,0.4,0.4,0.1,0.2,88,11.3,296,103,0,65.1,24.1,78.7,53.1,8.7,2924,22.6,6484,317,5.1,81.9,46500,3.5,3921,3.1,10486,30017,33.4,220,16598,4997,268,5.4,4938,762,1114,167217,33863,165,1986,48.1,0,7835,1087,0,0,0,82.6,0,38.4,0,7753,36157,2841,0,0,397594,66863,4915,996.76,12.2,48,505
11678,11600,0.7,78,11600,1101,9.4,3701,31.7,11.1,1296,50.6,11402,101,105,26,12,19,10529,1040,97.7,0.9,0.9,0.2,0.1,0.2,90.3,8.9,236,107,0,66.8,13.8,84.8,43.4,7.6,2779,18.1,4172,97,2.4,73.1,25300,9.6,3428,3.28,10034,21346,40.7,170,14607,3796,399,10.5,4642,379,896,100254,21597,103,1524,-24,957,2980,838,0,0,0,0,0,29,0,0,30806,2647,31,1860,707383,79536,6818,1298.48,8.9,48,507
